レースID,区分,月日時分,頭数,馬連票数,馬01-02,馬01-03,馬01-04,馬01-05,馬01-06,馬01-07,馬01-08,馬01-09,馬01-10,馬01-11,馬01-12,馬01-13,馬01-14,馬01-15,馬01-16,馬01-17,馬01-18,馬02-03,馬02-04,馬02-05,馬02-06,馬02-07,馬02-08,馬02-09,馬02-10,馬02-11,馬02-12,馬02-13,馬02-14,馬02-15,馬02-16,馬02-17,馬02-18,馬03-04,馬03-05,馬03-06,馬03-07,馬03-08,馬03-09,馬03-10,馬03-11,馬03-12,馬03-13,馬03-14,馬03-15,馬03-16,馬03-17,馬03-18,馬04-05,馬04-06,馬04-07,馬04-08,馬04-09,馬04-10,馬04-11,馬04-12,馬04-13,馬04-14,馬04-15,馬04-16,馬04-17,馬04-18,馬05-06,馬05-07,馬05-08,馬05-09,馬05-10,馬05-11,馬05-12,馬05-13,馬05-14,馬05-15,馬05-16,馬05-17,馬05-18,馬06-07,馬06-08,馬06-09,馬06-10,馬06-11,馬06-12,馬06-13,馬06-14,馬06-15,馬06-16,馬06-17,馬06-18,馬07-08,馬07-09,馬07-10,馬07-11,馬07-12,馬07-13,馬07-14,馬07-15,馬07-16,馬07-17,馬07-18,馬08-09,馬08-10,馬08-11,馬08-12,馬08-13,馬08-14,馬08-15,馬08-16,馬08-17,馬08-18,馬09-10,馬09-11,馬09-12,馬09-13,馬09-14,馬09-15,馬09-16,馬09-17,馬09-18,馬10-11,馬10-12,馬10-13,馬10-14,馬10-15,馬10-16,馬10-17,馬10-18,馬11-12,馬11-13,馬11-14,馬11-15,馬11-16,馬11-17,馬11-18,馬12-13,馬12-14,馬12-15,馬12-16,馬12-17,馬12-18,馬13-14,馬13-15,馬13-16,馬13-17,馬13-18,馬14-15,馬14-16,馬14-17,馬14-18,馬15-16,馬15-17,馬15-18,馬16-17,馬16-18,馬17-18
2026071102010901,1,07110939,11,     176426,  44.7,  48.0,   0.0,   2.4, 110.2,   8.7,  46.4,  84.9,  13.6, 107.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 340.4,   0.0,  35.4, 491.2,  61.3, 322.4, 554.2, 116.7, 812.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  46.8, 551.9,  95.1, 363.4, 736.9, 191.8, 732.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  85.9,   6.3,  28.3,  53.7,   7.0,  80.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 125.1, 680.8, 657.4, 315.5, 848.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  92.1, 152.5,  23.8, 159.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 428.4,  79.8, 575.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 193.2, 444.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 229.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010901,1,07110900,11,      81961,  43.3,  84.3,   0.0,   2.4, 126.1,   8.7,  54.5,  77.1,  14.6, 101.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 329.2,   0.0,  34.0, 438.1,  49.0, 279.4, 425.9, 101.5, 603.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  58.9, 647.9,  85.1, 315.5, 692.1, 225.5, 597.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  84.8,   6.2,  27.3,  50.1,   7.0,  79.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  96.5, 516.1, 580.0, 307.6, 771.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  92.4, 132.4,  21.8, 129.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 334.6,  72.5, 438.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 174.0, 340.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 207.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010901,1,07102058,11,       3828,  36.6, 105.9,  76.0,   2.8,  98.8,  10.9,  64.4,  84.7,  13.6, 102.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 247.2, 211.9,  29.6, 370.8,  65.9, 211.9, 329.6,  67.4,2966.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 593.3,  59.3, 741.6,  95.7, 423.8, 423.8, 296.6,2966.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  57.0, 593.3, 134.8, 370.8, 494.4, 123.6, 741.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  64.4,   6.7,  23.9,  29.0,   7.5, 185.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  92.7, 494.4, 185.4, 228.2, 741.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 123.6,  67.4,  18.6, 134.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 329.6, 128.9,1483.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  82.4, 211.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 329.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010901,4,07110956,11,     411938,  58.2,  53.2,   0.0,   2.3, 155.2,  10.8,  43.3, 123.6,  16.2, 159.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 414.4,   0.0,  27.2, 791.6,  89.2, 257.4, 882.0, 125.0,1241.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  24.2, 818.1, 118.2, 205.2,1172.7, 134.7,1118.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  81.0,   7.7,  10.8,  79.3,   6.3,  64.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 203.7, 487.8,1164.1, 378.3,1439.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 114.7, 230.2,  28.4, 248.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 683.8,  65.1, 580.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 291.0, 766.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 330.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010902,1,07111009,14,     226764, 157.7, 107.1, 156.0, 524.6, 203.8, 128.7, 162.2, 865.7, 116.7, 103.6, 307.7,1489.3,1331.3,   0.0,   0.0,   0.0,   0.0,  34.5,  53.6, 324.2,  51.7,  41.8,  68.0, 668.2,  31.8,  26.2, 102.5, 960.3, 939.7,   0.0,   0.0,   0.0,   0.0,  36.6, 182.6,  37.8,  17.7,  23.9, 427.5,  11.6,  16.7,  47.0, 540.7, 443.7,   0.0,   0.0,   0.0,   0.0, 284.3,  80.8,  39.0,  72.4, 527.7,  34.8,  24.9,  84.5, 883.1, 568.7,   0.0,   0.0,   0.0,   0.0, 321.8, 192.9, 233.0,1156.1, 202.4, 217.7, 572.4,1974.6,1417.2,   0.0,   0.0,   0.0,   0.0,  40.8,  82.4, 623.1,  32.3,  29.0,  88.0,1163.8, 955.1,   0.0,   0.0,   0.0,   0.0,  37.9, 391.4,  13.1,  12.9,  57.5, 574.3, 708.6,   0.0,   0.0,   0.0,   0.0, 576.2,  27.5,  35.7, 126.6,1046.0, 865.7,   0.0,   0.0,   0.0,   0.0, 425.5, 417.4,1203.7,2662.7,1689.8,   0.0,   0.0,   0.0,   0.0,  12.0,  54.9, 572.4, 689.1,   0.0,   0.0,   0.0,   0.0,  44.5, 489.5, 668.2,   0.0,   0.0,   0.0,   0.0,1440.5,1301.7,   0.0,   0.0,   0.0,   0.0,2343.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010902,1,07110859,14,      67357, 134.1,  88.6, 144.6, 324.2, 180.0, 129.8, 139.9, 453.9,  97.5,  99.0, 253.4, 841.9, 735.2,   0.0,   0.0,   0.0,   0.0,  30.4,  85.0, 262.3,  60.0,  51.5,  76.2, 522.0,  36.4,  50.5, 109.6, 828.5, 686.8,   0.0,   0.0,   0.0,   0.0,  29.8, 118.9,  28.5,  14.4,  17.8, 300.0,   8.9,  15.7,  34.2, 362.5, 259.7,   0.0,   0.0,   0.0,   0.0, 298.2,  91.4,  46.4,  69.8, 427.8,  38.7,  44.8,  93.3,1065.3, 414.2,   0.0,   0.0,   0.0,   0.0, 308.8, 219.3, 221.1, 884.7, 210.4, 255.8, 492.4,1631.3, 828.5,   0.0,   0.0,   0.0,   0.0,  42.1,  73.2, 506.8,  32.2,  33.9,  85.7,1065.3, 715.0,   0.0,   0.0,   0.0,   0.0,  43.5, 420.9,  13.5,  14.2,  61.8, 580.0, 677.9,   0.0,   0.0,   0.0,   0.0, 470.2,  30.2,  40.4, 117.8, 745.7, 696.0,   0.0,   0.0,   0.0,   0.0, 395.4, 424.4,1003.8,2007.7,1087.5,   0.0,   0.0,   0.0,   0.0,  14.6,  54.2, 532.6, 549.4,   0.0,   0.0,   0.0,   0.0,  52.7, 470.2, 614.1,   0.0,   0.0,   0.0,   0.0,1087.5,1160.0,   0.0,   0.0,   0.0,   0.0,1491.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010902,1,07102053,14,       2620,  72.5,  47.2,  75.2,  96.6, 156.1,  92.2,  96.6, 406.1,  84.6,  65.5, 145.0, 338.4,1015.2,   0.0,   0.0,   0.0,   0.0,  29.8,  72.5, 253.8,  46.1,  41.4,  70.0, 406.1,  39.0,  35.0, 106.8,1015.2, 676.8,   0.0,   0.0,   0.0,   0.0,  35.0,  70.0,  33.8,  17.2,  17.8, 225.6,   9.1,  20.3,  47.2, 290.0, 184.5,   0.0,   0.0,   0.0,   0.0, 184.5,  61.5,  49.5,  59.7, 119.4,  33.8,  44.1,  92.2,1015.2, 507.6,   0.0,   0.0,   0.0,   0.0, 203.0, 135.3, 156.1,2030.5, 126.9,  96.6, 253.8, 676.8,   0.0,   0.0,   0.0,   0.0,   0.0,  29.4, 126.9,1015.2,  33.8,  36.2,  58.0,2030.5,   0.0,   0.0,   0.0,   0.0,   0.0,  65.5, 406.1,  18.2,  20.5,  49.5,1015.2,2030.5,   0.0,   0.0,   0.0,   0.0, 253.8,  40.6,  63.4, 169.2, 406.1,1015.2,   0.0,   0.0,   0.0,   0.0, 676.8, 169.2,1015.2,2030.5,2030.5,   0.0,   0.0,   0.0,   0.0,  21.8,  39.0, 676.8,1015.2,   0.0,   0.0,   0.0,   0.0,  59.7, 156.1, 338.4,   0.0,   0.0,   0.0,   0.0, 338.4,2030.5,   0.0,   0.0,   0.0,   0.0,1015.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010902,4,07111034,14,     592075, 151.2,  97.5, 195.6, 656.4, 256.7, 145.7, 189.4,1038.1, 140.7, 121.7, 363.8,2003.7,2021.4,   0.0,   0.0,   0.0,   0.0,  22.1,  34.5, 174.2,  52.9,  35.4,  49.0, 581.5,  31.7,  25.9,  94.5,1152.9,1111.0,   0.0,   0.0,   0.0,   0.0,  26.0, 110.5,  43.8,  18.1,  27.6, 394.8,  14.6,  17.2,  60.8, 760.9, 676.7,   0.0,   0.0,   0.0,   0.0, 154.2,  57.5,  35.1,  56.9, 499.3,  36.3,  27.9, 104.0,1135.7, 805.0,   0.0,   0.0,   0.0,   0.0, 264.1, 169.4, 229.1,1544.9, 159.5, 211.2, 545.6,2850.0,2353.1,   0.0,   0.0,   0.0,   0.0,  39.5,  81.8, 896.2,  37.3,  29.9, 109.2,1420.6,1307.2,   0.0,   0.0,   0.0,   0.0,  36.4, 411.1,  12.8,  11.9,  53.3, 617.5, 660.2,   0.0,   0.0,   0.0,   0.0, 905.0,  33.2,  39.8, 138.7,1785.4,1333.8,   0.0,   0.0,   0.0,   0.0, 548.2, 470.1,1386.2,3670.8,2747.6,   0.0,   0.0,   0.0,   0.0,  12.5,  65.0, 763.4, 803.6,   0.0,   0.0,   0.0,   0.0,  50.9, 613.4, 746.1,   0.0,   0.0,   0.0,   0.0,1771.6,1576.8,   0.0,   0.0,   0.0,   0.0,4096.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010903,1,07111039,16,     141507,  17.2, 122.2, 168.4,  92.9,  10.5, 101.1,  32.9,  64.4,  13.4, 487.4, 694.1, 626.6, 413.8,  36.1, 233.3,   0.0,   0.0, 132.2, 150.6, 107.9,  10.7, 111.9,  38.4,  61.6,  13.6, 456.9, 451.3, 460.7, 338.4,  46.9, 257.4,   0.0,   0.0, 357.2, 332.3,  75.4, 360.7, 172.1, 248.1, 117.6, 961.9,1566.6,1687.1, 641.3, 257.4,1096.6,   0.0,   0.0, 537.5,  77.3, 254.4, 183.0, 221.1, 154.2, 806.3, 426.7,1890.8, 987.9, 319.7, 698.5,   0.0,   0.0,  54.2, 335.3, 184.6, 206.5,  45.8,1405.9,1337.4,1544.6, 913.8, 155.3, 863.5,   0.0,   0.0,  52.5,  21.3,  35.6,   8.4, 292.4, 249.2, 299.6, 182.4,  21.0, 143.9,   0.0,   0.0, 113.9, 176.5,  86.3, 456.9, 761.5,1192.0, 660.6, 190.3, 623.1,   0.0,   0.0,  97.0,  25.8, 357.2, 609.2, 668.7, 589.6,  80.1, 236.8,   0.0,   0.0,  33.1, 877.3, 425.0, 906.3, 503.0, 115.8, 534.9,   0.0,   0.0, 466.6, 527.2, 483.1, 382.1,  25.6, 258.6,   0.0,   0.0, 996.9,1958.3,2437.0, 626.6,1566.6,   0.0,   0.0,2108.9,2741.6, 824.5,2069.2,   0.0,   0.0,1661.6, 468.6,2284.7,   0.0,   0.0, 568.2,1006.1,   0.0,   0.0, 369.2,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010903,1,07110904,16,      50951,  18.2, 119.6, 142.5,  83.8,  11.9,  84.9,  28.6,  62.3,  12.5, 362.2, 598.2, 481.5, 315.8,  33.8, 158.5,   0.0,   0.0, 118.9, 134.7, 101.2,  13.1, 107.0,  39.9,  66.9,  13.5, 402.9, 372.5, 372.5, 272.3,  42.0, 215.7,   0.0,   0.0, 355.7, 310.9,  73.2, 323.6, 133.4, 284.0, 119.2, 774.2,1974.3,1462.4, 506.2, 240.7, 918.3,   0.0,   0.0, 526.4,  76.8, 201.4, 130.7, 192.6, 147.3, 424.5, 265.0,2632.4, 822.6, 261.5, 805.8,   0.0,   0.0,  60.3, 346.3, 147.8, 210.0,  45.3,1161.3, 918.3,1161.3, 789.7, 138.0, 607.4,   0.0,   0.0,  54.2,  22.3,  38.5,   9.3, 292.4, 219.3, 268.6, 168.0,  24.3, 171.6,   0.0,   0.0,  88.5, 167.3, 102.5, 306.1, 493.5,1039.1, 487.4, 185.3, 564.1,   0.0,   0.0,  97.9,  25.7, 276.1, 355.7, 598.2, 512.8,  72.1, 165.9,   0.0,   0.0,  32.6,1161.3, 438.7,1128.2, 475.7, 116.4, 647.3,   0.0,   0.0, 443.6, 564.1, 493.5, 346.3,  25.0, 249.9,   0.0,   0.0, 533.6,1316.2,1974.3, 680.8,1067.2,   0.0,   0.0,1316.2,2632.4, 705.1,1645.2,   0.0,   0.0,1273.7, 420.0,1645.2,   0.0,   0.0, 448.7, 626.7,   0.0,   0.0, 369.0,   0.0,   0.0,   0.0,   0.0,   0.0
