レースID,区分,月日時分,頭数,馬連票数,馬01-02,馬01-03,馬01-04,馬01-05,馬01-06,馬01-07,馬01-08,馬01-09,馬01-10,馬01-11,馬01-12,馬01-13,馬01-14,馬01-15,馬01-16,馬01-17,馬01-18,馬02-03,馬02-04,馬02-05,馬02-06,馬02-07,馬02-08,馬02-09,馬02-10,馬02-11,馬02-12,馬02-13,馬02-14,馬02-15,馬02-16,馬02-17,馬02-18,馬03-04,馬03-05,馬03-06,馬03-07,馬03-08,馬03-09,馬03-10,馬03-11,馬03-12,馬03-13,馬03-14,馬03-15,馬03-16,馬03-17,馬03-18,馬04-05,馬04-06,馬04-07,馬04-08,馬04-09,馬04-10,馬04-11,馬04-12,馬04-13,馬04-14,馬04-15,馬04-16,馬04-17,馬04-18,馬05-06,馬05-07,馬05-08,馬05-09,馬05-10,馬05-11,馬05-12,馬05-13,馬05-14,馬05-15,馬05-16,馬05-17,馬05-18,馬06-07,馬06-08,馬06-09,馬06-10,馬06-11,馬06-12,馬06-13,馬06-14,馬06-15,馬06-16,馬06-17,馬06-18,馬07-08,馬07-09,馬07-10,馬07-11,馬07-12,馬07-13,馬07-14,馬07-15,馬07-16,馬07-17,馬07-18,馬08-09,馬08-10,馬08-11,馬08-12,馬08-13,馬08-14,馬08-15,馬08-16,馬08-17,馬08-18,馬09-10,馬09-11,馬09-12,馬09-13,馬09-14,馬09-15,馬09-16,馬09-17,馬09-18,馬10-11,馬10-12,馬10-13,馬10-14,馬10-15,馬10-16,馬10-17,馬10-18,馬11-12,馬11-13,馬11-14,馬11-15,馬11-16,馬11-17,馬11-18,馬12-13,馬12-14,馬12-15,馬12-16,馬12-17,馬12-18,馬13-14,馬13-15,馬13-16,馬13-17,馬13-18,馬14-15,馬14-16,馬14-17,馬14-18,馬15-16,馬15-17,馬15-18,馬16-17,馬16-18,馬17-18
2026070402010701,1,07040939,9,     162383,  28.7,  45.7, 224.3, 138.2, 169.3,  92.8, 588.0, 364.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.0,  25.2,   9.6,  19.4,   6.7,  97.2,  64.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  50.9,  15.9,  30.4,  11.9, 109.2,  98.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 121.8, 192.1,  69.8, 530.9, 367.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  78.7,  29.2, 298.2, 288.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  67.9, 452.6, 319.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 254.2, 160.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 710.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010701,1,07040900,9,      70983,  29.5,  42.5, 220.9, 138.5, 163.2,  98.2, 500.1, 261.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.8,  34.6,  10.5,  20.7,   9.0, 105.5,  60.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  50.0,  14.0,  29.0,  10.9,  87.8,  85.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 123.0, 210.7,  77.4, 458.4, 273.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  67.1,  25.7, 277.8, 282.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  81.2, 433.1, 229.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 289.5, 139.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 550.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010701,1,07032058,9,       4041,  40.6,  43.4, 313.1, 240.9, 195.7,  84.6, 391.4, 240.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.8,  28.7,  12.1,  13.3,   9.1, 104.3,  60.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  51.3,  35.1,  25.2,   3.2,  78.2, 104.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 223.6, 184.2,  78.2, 447.3, 447.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  56.9,  49.7, 391.4, 391.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  53.0, 347.9, 164.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 223.6,  89.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 391.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010701,4,07040956,9,     373149,  37.4,  58.5, 343.0, 191.8, 230.7, 130.6, 929.8, 571.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.9,  30.1,   8.1,  23.0,   4.9,  71.1,  87.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  65.6,  20.1,  37.1,  12.0, 158.7, 142.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 171.4, 259.8,  92.0, 733.9, 567.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 107.4,  24.5, 293.5, 425.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  83.0, 602.4, 483.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 190.1, 235.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,1143.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010702,1,07041009,16,     175123, 171.1,  12.2, 649.3,  38.2, 737.6, 147.6, 516.0, 279.8,  51.0, 309.8,  32.1,  60.0, 177.6, 262.0,  54.4,   0.0,   0.0,  85.0,1068.6, 127.5,1524.9, 469.6,1428.6, 917.0, 322.3,1085.7, 212.0, 406.3, 706.8,1077.1, 248.5,   0.0,   0.0, 177.1,   8.6, 286.3,  59.1, 189.2, 129.0,  16.9,  77.3,   6.9,  15.4,  44.4,  79.3,  10.6,   0.0,   0.0, 436.3,2560.7, 803.0,2189.0,1859.1, 798.3,2056.3, 587.5, 662.0,1596.7,2714.4, 771.1,   0.0,   0.0, 534.3, 118.9, 324.6, 286.3,  40.9, 257.5,  26.3,  44.2, 105.9, 232.7,  31.0,   0.0,   0.0,1491.4,2154.2,1370.9, 898.8,2381.0, 532.2, 990.6,1938.8,1717.9, 780.0,   0.0,   0.0,1268.4, 858.9, 153.7, 842.9, 115.4, 202.5, 450.8, 665.2, 167.1,   0.0,   0.0,1245.1, 619.7,1094.5, 391.1, 538.5,2088.0,1762.6, 510.2,   0.0,   0.0, 369.8,1085.7, 280.4, 428.1,1911.5,2120.6, 332.6,   0.0,   0.0, 319.3,  36.9,  61.3, 180.9, 285.1,  54.4,   0.0,   0.0, 152.1, 258.0, 721.9,1245.1, 256.5,   0.0,   0.0,  34.8,  94.3, 119.4,  24.5,   0.0,   0.0, 189.2, 285.1,  42.7,   0.0,   0.0, 530.1, 129.6,   0.0,   0.0, 160.4,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010702,1,07040859,16,      56976, 143.8,  10.7, 573.4,  38.6, 613.2, 128.3, 405.1, 241.2,  50.8, 313.1,  32.6,  68.4, 168.5, 250.8,  57.2,   0.0,   0.0,  80.8, 919.9, 171.8,1298.7, 513.4,1338.0, 596.7, 275.9, 939.4, 182.4, 496.1, 849.1, 959.9, 304.5,   0.0,   0.0, 171.8,   9.3, 252.3,  55.5, 188.7, 158.2,  15.8,  82.0,   7.0,  15.7,  45.4,  81.4,  11.0,   0.0,   0.0, 405.1,2007.1, 566.1,1919.8,1522.6, 639.9,1839.8, 479.9, 659.0,1471.8,1577.0, 596.7,   0.0,   0.0, 437.1, 181.7, 262.8, 281.2,  43.3, 215.3,  30.0,  50.6, 126.1, 225.2,  38.2,   0.0,   0.0,1471.8,1839.8,1026.8, 596.7,1471.8, 401.4,1261.6,1471.8,1226.5, 939.4,   0.0,   0.0,1379.8, 901.1, 131.4, 748.4,  90.8, 205.3, 558.9, 613.2, 146.6,   0.0,   0.0,1103.9, 588.7, 901.1, 304.5, 485.2,2207.8,1698.3, 446.0,   0.0,   0.0, 290.5, 883.1, 232.4, 441.5,1766.2,1766.2, 353.2,   0.0,   0.0, 286.7,  35.7,  64.3, 157.1, 218.5,  58.4,   0.0,   0.0, 137.1, 236.1, 788.5,1193.4, 241.2,   0.0,   0.0,  33.4,  75.6,  96.4,  24.5,   0.0,   0.0, 190.3, 241.2,  42.6,   0.0,   0.0, 474.8, 159.4,   0.0,   0.0, 180.2,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010702,1,07032058,16,       2919, 174.0,  20.3, 282.7,  25.4, 323.1, 161.5, 133.0, 188.5,  43.5, 377.0,  68.5,  64.6, 323.1, 188.5,  48.1,   0.0,   0.0,  50.2, 754.0, 125.6, 452.4, 141.3, 452.4, 282.7,  66.5,1131.1, 133.0, 226.2, 452.4, 754.0, 133.0,   0.0,   0.0, 188.5,  12.7, 251.3,  55.1, 113.1, 174.0,  18.5, 102.8,   7.2,  18.3,  62.8,  64.6,  15.7,   0.0,   0.0, 452.4,   0.0, 565.5,   0.0,2262.2, 141.3,1131.1, 226.2, 377.0,   0.0,2262.2, 251.3,   0.0,   0.0, 452.4, 205.6,  94.2, 174.0,  32.7, 377.0,  29.0,  31.8, 125.6, 226.2,  32.7,   0.0,   0.0, 565.5,2262.2, 251.3, 141.3,1131.1, 282.7, 565.5,1131.1,1131.1,1131.1,   0.0,   0.0,1131.1,2262.2,  66.5, 754.0, 141.3, 226.2, 323.1, 452.4, 205.6,   0.0,   0.0, 565.5, 107.7,1131.1, 282.7, 226.2,2262.2, 565.5, 188.5,   0.0,   0.0, 150.8, 377.0, 251.3, 452.4,1131.1,1131.1,2262.2,   0.0,   0.0, 133.0,  32.3,  56.5,  87.0,  70.6,  68.5,   0.0,   0.0, 377.0, 323.1, 377.0,   0.0, 452.4,   0.0,   0.0,  32.3,  90.4,  75.4,  33.7,   0.0,   0.0, 141.3, 188.5,  58.0,   0.0,   0.0, 377.0, 282.7,   0.0,   0.0, 119.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010702,4,07041026,16,     621768, 200.1,   7.6,1278.1,  39.3, 930.2, 223.1,1059.0, 531.2,  72.3, 518.6,  32.5,  90.5, 264.4, 411.1,  73.0,   0.0,   0.0,  49.3,2458.5, 141.5,2007.7, 760.0,2920.4,1974.8, 471.0,1999.4, 200.6, 580.5, 818.1,1590.3, 319.5,   0.0,   0.0, 268.4,   7.2, 202.7,  55.3, 208.6, 152.4,  12.9, 132.2,   5.6,  19.0,  58.3, 109.1,  11.9,   0.0,   0.0, 557.0,5736.5,1919.8,4633.3,4545.9,1361.2,4015.5, 782.2,1120.6,1912.1,4190.1,1152.7,   0.0,   0.0, 807.1, 120.3, 497.2, 365.6,  50.8, 314.5,  17.8,  48.8, 116.8, 285.9,  29.3,   0.0,   0.0,3088.9,4015.5,3569.4,1690.7,4967.7, 611.5,1505.8,2722.4,3417.5,1291.8,   0.0,   0.0,2633.1,1600.8, 270.7,1455.8, 139.9, 311.0, 588.3, 995.5, 241.2,   0.0,   0.0,3030.6,1166.7,2316.6, 568.9,1001.8,1935.2,2974.5, 858.9,   0.0,   0.0, 723.5,2104.2, 386.4, 726.8,1832.2,3886.0, 580.5,   0.0,   0.0, 543.8,  45.5,  90.6, 279.8, 478.9,  79.4,   0.0,   0.0, 179.2, 421.5, 991.5,1912.1, 416.8,   0.0,   0.0,  32.7, 123.0, 157.8,  24.1,   0.0,   0.0, 235.6, 458.0,  51.7,   0.0,   0.0, 778.4, 172.7,   0.0,   0.0, 283.2,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010703,1,07041039,12,     126497, 213.5, 803.5,  87.0, 129.5, 587.0,1307.1, 420.7, 118.2, 288.3, 462.4, 748.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 823.8,  27.1,  33.1, 155.3, 590.5, 159.4,  27.6,  80.6, 107.2, 304.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 321.4, 458.1,1210.3,1077.3,1077.3, 417.1, 765.8,1240.9,1508.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   4.9,  44.6, 155.3,  60.8,   5.2,  14.9,  34.1, 102.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  38.9, 204.6,  59.6,   5.1,  20.0,  36.0, 134.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 640.7, 237.3,  41.9, 120.7, 232.8, 471.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 640.7, 219.3, 424.3, 653.5, 742.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  45.7, 169.0, 206.3, 466.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  15.0,  36.0,  79.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  86.9, 256.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 379.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010703,1,07040859,12,      36479, 162.4, 576.9,  76.2, 132.1, 554.3,1570.6, 336.5, 110.0, 227.9, 495.9, 533.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 523.5,  25.3,  30.1, 109.5, 576.9, 117.3,  23.4,  72.8,  81.9, 207.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 271.8, 303.9, 831.5, 764.0, 554.3, 336.5, 543.6, 942.3,1285.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   5.8,  45.6, 138.5,  54.8,   5.5,  16.4,  37.7,  81.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  38.2, 181.2,  57.3,   5.6,  22.8,  37.6, 110.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 764.0, 180.0,  35.6, 105.0, 192.3, 294.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 471.1, 229.8, 428.3, 421.9,1047.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  37.9, 122.3, 173.4, 269.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  13.7,  35.2,  57.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  92.9, 156.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 314.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010703,1,07032054,12,       1613, 138.8,   0.0,  83.3, 156.2, 625.0,1250.0, 208.3,  96.1, 113.6, 625.0, 250.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 113.6,  21.1,  23.5, 125.0, 312.5,  96.1,  29.7,  46.2,  56.8, 178.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 250.0, 208.3, 625.0, 312.5, 416.6, 312.5, 138.8, 625.0,1250.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   5.9,  54.3, 138.8,  40.3,   5.7,  17.3,  21.5, 104.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  78.1, 156.2,  73.5,   8.5,  26.0,  43.1,  89.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,1250.0, 178.5,  40.3,  73.5, 250.0, 625.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 312.5, 138.8, 125.0, 416.6, 625.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  48.0,  83.3, 178.5, 178.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  17.6,  23.1,  54.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  40.3,  69.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 625.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010703,4,07041056,12,     446107, 322.0,1808.1, 124.6, 151.5, 774.9,   0.0, 698.8, 149.8, 343.4, 604.8,1207.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,1454.2,  31.2,  37.8, 190.2,   0.0, 153.5,  28.2,  88.8, 129.8, 427.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 515.4, 601.6,1837.3,   0.0,1650.9, 495.2,1005.1,1770.6,2847.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   4.8,  32.8,   0.0,  42.1,   4.6,  14.0,  36.9, 125.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  37.4,   0.0,  47.5,   4.7,  21.2,  43.4, 160.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 265.5,  41.6, 117.4, 252.9, 613.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  28.7, 158.2, 262.8, 703.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  16.3,  37.5, 120.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  87.6, 304.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 524.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010704,1,07041109,16,     147256,  35.5, 741.0,  25.1, 167.5, 328.8,1240.4,  94.8, 460.1, 833.0,  18.7, 264.1, 479.5, 136.6,  49.2, 302.7,   0.0,   0.0, 467.7,  21.3, 130.2, 212.5, 683.3,  60.3, 301.9, 533.2,  14.2, 191.1, 385.5, 104.3,  31.6, 297.9,   0.0,   0.0, 343.7, 496.1,2329.0,1426.5,1214.0,3084.4,2428.1, 297.1,1482.1,3170.0, 713.2, 496.1,2329.0,   0.0,   0.0,  68.7, 132.3, 342.7,  28.0,  96.5, 319.6,   6.8,  78.3, 180.5,  31.6,  13.8, 108.7,   0.0,   0.0, 456.4,2002.1, 132.7, 452.8, 667.3,  44.8, 345.8, 456.4, 112.5,  51.4, 540.8,   0.0,   0.0,2329.0, 252.4,1037.4,1934.2,  95.5, 585.2,1630.3, 182.0, 214.5, 912.9,   0.0,   0.0,1311.7,3356.5,2717.2, 361.1,1783.1,3084.4, 992.3, 884.6,3260.6,   0.0,   0.0, 489.8,1254.1,  21.2, 149.1, 379.1,  86.6,  44.7, 261.1,   0.0,   0.0,1118.8, 117.8, 877.8,1028.1, 375.4, 192.4, 877.8,   0.0,   0.0, 206.3,1056.6,2593.7, 750.8, 356.6,1118.8,   0.0,   0.0,  56.5,  83.3,  17.8,   7.7,  66.8,   0.0,   0.0, 687.4, 208.6,  99.1, 379.1,   0.0,   0.0,  92.9, 206.3,1018.9,   0.0,   0.0,  51.3, 287.4,   0.0,   0.0, 145.9,   0.0,   0.0,   0.0,   0.0,   0.0
