レースID,区分,月日時分,頭数,馬連票数,馬01-02,馬01-03,馬01-04,馬01-05,馬01-06,馬01-07,馬01-08,馬01-09,馬01-10,馬01-11,馬01-12,馬01-13,馬01-14,馬01-15,馬01-16,馬01-17,馬01-18,馬02-03,馬02-04,馬02-05,馬02-06,馬02-07,馬02-08,馬02-09,馬02-10,馬02-11,馬02-12,馬02-13,馬02-14,馬02-15,馬02-16,馬02-17,馬02-18,馬03-04,馬03-05,馬03-06,馬03-07,馬03-08,馬03-09,馬03-10,馬03-11,馬03-12,馬03-13,馬03-14,馬03-15,馬03-16,馬03-17,馬03-18,馬04-05,馬04-06,馬04-07,馬04-08,馬04-09,馬04-10,馬04-11,馬04-12,馬04-13,馬04-14,馬04-15,馬04-16,馬04-17,馬04-18,馬05-06,馬05-07,馬05-08,馬05-09,馬05-10,馬05-11,馬05-12,馬05-13,馬05-14,馬05-15,馬05-16,馬05-17,馬05-18,馬06-07,馬06-08,馬06-09,馬06-10,馬06-11,馬06-12,馬06-13,馬06-14,馬06-15,馬06-16,馬06-17,馬06-18,馬07-08,馬07-09,馬07-10,馬07-11,馬07-12,馬07-13,馬07-14,馬07-15,馬07-16,馬07-17,馬07-18,馬08-09,馬08-10,馬08-11,馬08-12,馬08-13,馬08-14,馬08-15,馬08-16,馬08-17,馬08-18,馬09-10,馬09-11,馬09-12,馬09-13,馬09-14,馬09-15,馬09-16,馬09-17,馬09-18,馬10-11,馬10-12,馬10-13,馬10-14,馬10-15,馬10-16,馬10-17,馬10-18,馬11-12,馬11-13,馬11-14,馬11-15,馬11-16,馬11-17,馬11-18,馬12-13,馬12-14,馬12-15,馬12-16,馬12-17,馬12-18,馬13-14,馬13-15,馬13-16,馬13-17,馬13-18,馬14-15,馬14-16,馬14-17,馬14-18,馬15-16,馬15-17,馬15-18,馬16-17,馬16-18,馬17-18
2026062802010601,1,06280939,8,     202564,  21.0, 261.6,  11.4,  17.8, 158.8,  11.4,  88.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 206.0,  11.5,  11.0, 201.5,   7.7,  63.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 163.8, 209.8, 610.8, 133.2, 472.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   8.4, 127.8,   4.4,  52.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 203.3,   4.8,  67.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 122.9, 436.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  33.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010601,1,06280901,8,      80103,  21.6, 217.8,  11.0,  17.3, 136.1,  10.2,  91.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 166.8,  12.7,  11.5, 189.8,   8.2,  73.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 137.6, 183.6, 431.1,  98.6, 373.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   8.4, 111.0,   4.1,  56.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 171.4,   5.3,  61.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  99.4, 305.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  33.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010601,1,06272059,8,       4486,  22.2, 267.4,   6.2,  17.0,  75.5,  11.4,  58.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 182.9,  14.2,  14.0, 173.8,  11.9,  64.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 105.3, 165.5, 386.2, 105.3, 386.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   7.5,  89.1,   4.3,  39.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  99.3,   7.5,  42.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 108.6, 112.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  24.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010601,4,06280956,8,     481481,  18.7, 198.4,  10.9,  17.2, 220.6,  11.5,  87.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 131.9,  11.7,  10.2, 250.0,   7.6,  74.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 117.8, 130.6, 961.7,  93.7, 665.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   8.5, 177.9,   4.4,  47.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 247.2,   5.2,  76.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 161.9, 594.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  37.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010602,1,06281009,14,     211775, 162.8,  16.7,  35.6,   8.7, 173.6,  49.7, 198.9, 349.2,  24.3, 594.6, 122.2, 564.0,  51.9,   0.0,   0.0,   0.0,   0.0,  92.8, 180.3,  64.6, 407.2, 259.2, 470.2, 812.5, 123.2,2647.1, 636.1,2217.9, 305.6,   0.0,   0.0,   0.0,   0.0,  28.8,   6.2, 137.5,  35.2, 223.6, 314.4,  18.8, 427.4,  81.6, 408.2,  32.3,   0.0,   0.0,   0.0,   0.0,  13.0, 209.8,  60.3, 374.7, 457.1,  40.2, 729.4, 164.2, 796.7,  69.1,   0.0,   0.0,   0.0,   0.0,  68.8,  15.0,  76.5, 136.7,  10.0, 213.1,  36.3, 177.2,  18.0,   0.0,   0.0,   0.0,   0.0, 291.0,1000.7, 868.3, 241.3,1533.8, 360.7,1563.1, 361.5,   0.0,   0.0,   0.0,   0.0, 293.0, 437.6,  44.7, 664.4, 184.6, 796.7,  78.3,   0.0,   0.0,   0.0,   0.0,1172.3, 253.6,1908.4, 564.0,1823.6, 284.9,   0.0,   0.0,   0.0,   0.0, 344.0, 681.0,1086.9,2486.7, 605.6,   0.0,   0.0,   0.0,   0.0, 440.0, 126.4, 394.5,  34.8,   0.0,   0.0,   0.0,   0.0,1147.7,2026.2, 833.1,   0.0,   0.0,   0.0,   0.0,1206.8, 209.0,   0.0,   0.0,   0.0,   0.0, 565.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010602,1,06280902,14,      47208, 142.3,  16.9,  35.1,   9.9, 120.7,  48.5, 179.3, 237.5,  39.7, 420.5, 117.2, 345.1,  53.3,   0.0,   0.0,   0.0,   0.0,  92.3, 130.6,  57.4, 358.6, 187.6, 277.1, 277.1, 203.2,1355.0, 440.7,1045.3, 277.1,   0.0,   0.0,   0.0,   0.0,  23.3,   5.1, 101.6,  27.4, 170.9, 216.4,  21.0, 348.4,  78.1, 295.0,  28.6,   0.0,   0.0,   0.0,   0.0,  13.8, 242.2,  67.5, 297.4, 365.8,  58.5, 435.5, 209.0, 690.3,  74.8,   0.0,   0.0,   0.0,   0.0,  68.2,  14.5,  66.0, 113.9,  14.1, 199.9,  33.9, 143.4,  20.6,   0.0,   0.0,   0.0,   0.0, 224.4, 571.6, 446.1, 250.5,1143.3, 243.9, 778.4, 299.8,   0.0,   0.0,   0.0,   0.0, 247.2, 335.6,  56.0, 481.3, 183.8, 440.7,  70.7,   0.0,   0.0,   0.0,   0.0, 415.7, 279.2, 962.7, 415.7, 630.7, 138.0,   0.0,   0.0,   0.0,   0.0, 425.4,1143.3, 620.1,1076.0, 397.6,   0.0,   0.0,   0.0,   0.0, 487.8, 171.7, 335.6,  62.5,   0.0,   0.0,   0.0,   0.0, 914.6,1076.0, 653.3,   0.0,   0.0,   0.0,   0.0, 641.8, 220.3,   0.0,   0.0,   0.0,   0.0, 389.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010602,1,06272100,14,       2574,  79.7,  22.1,  48.6,   8.3, 398.9,  45.3, 124.6, 398.9,  66.4, 284.9, 166.2, 332.4,  76.7,   0.0,   0.0,   0.0,   0.0,  55.4,  71.2,  40.7, 181.3, 124.6, 249.3, 332.4, 153.4, 664.9, 997.4, 332.4, 249.3,   0.0,   0.0,   0.0,   0.0,  26.2,   4.9, 117.3,  29.7, 153.4, 284.9,  36.9, 166.2,  55.4, 104.9,  68.7,   0.0,   0.0,   0.0,   0.0,   9.3, 498.7,  94.9, 199.4, 664.9,  51.1, 498.7, 332.4, 664.9, 124.6,   0.0,   0.0,   0.0,   0.0,  64.3,  13.1,  56.9,  86.7,  20.7, 142.4,  31.1, 166.2,  20.3,   0.0,   0.0,   0.0,   0.0, 221.6,1994.8, 498.7, 249.3, 332.4, 221.6,   0.0, 664.9,   0.0,   0.0,   0.0,   0.0, 124.6, 498.7,  64.3, 221.6,  90.6, 284.9, 117.3,   0.0,   0.0,   0.0,   0.0, 997.4, 142.4, 664.9, 284.9, 997.4, 221.6,   0.0,   0.0,   0.0,   0.0, 332.4,   0.0, 498.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 332.4, 181.3, 249.3, 110.8,   0.0,   0.0,   0.0,   0.0,1994.8, 997.4,1994.8,   0.0,   0.0,   0.0,   0.0, 498.7, 249.3,   0.0,   0.0,   0.0,   0.0, 249.3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010602,4,06281027,14,     600664, 131.8,  13.6,  29.8,   9.7, 179.8,  48.0,  80.0, 457.2,  25.4, 483.4, 128.0, 482.8,  30.0,   0.0,   0.0,   0.0,   0.0,  78.9, 230.4,  69.8, 613.3, 321.7, 747.2,1389.5, 164.7,2855.9, 765.6,2722.3, 215.9,   0.0,   0.0,   0.0,   0.0,  29.1,   6.3, 114.1,  34.5,  76.6, 431.4,  21.4, 440.8,  96.2, 373.9,  20.9,   0.0,   0.0,   0.0,   0.0,  13.8, 271.4,  69.3, 188.4, 579.7,  42.0, 938.5, 186.8, 863.6,  69.8,   0.0,   0.0,   0.0,   0.0,  87.2,  17.6,  58.8, 176.8,  10.9, 235.3,  43.2, 208.5,  17.9,   0.0,   0.0,   0.0,   0.0, 401.9, 815.2,1419.2, 248.2,2096.9, 590.0,2315.9, 251.4,   0.0,   0.0,   0.0,   0.0, 274.8, 626.5,  55.1, 950.0, 216.5,1196.6,  74.7,   0.0,   0.0,   0.0,   0.0,2238.0, 117.9,2059.7, 604.5,2115.9, 136.1,   0.0,   0.0,   0.0,   0.0, 417.8,1296.6,1583.3,3911.8, 770.7,   0.0,   0.0,   0.0,   0.0, 520.1, 136.1, 535.6,  37.3,   0.0,   0.0,   0.0,   0.0,1627.6,3608.6,1041.4,   0.0,   0.0,   0.0,   0.0,1427.9, 199.0,   0.0,   0.0,   0.0,   0.0, 597.5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010603,1,06281039,12,     100181, 138.1, 330.7, 242.1, 277.9,  56.2,   6.5,  15.1,   0.0,  35.9, 127.1,  27.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 643.5, 632.1, 455.0, 263.6,  49.6, 142.0,   0.0, 236.5, 388.2, 162.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 904.2, 661.4, 553.7, 107.5, 285.7,   0.0, 417.7, 850.4, 443.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 830.6, 476.2,  36.8, 239.7,   0.0, 357.1, 525.2, 273.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 529.1,  56.8, 215.1,   0.0, 302.6, 485.9, 259.7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  17.9,  50.0,   0.0,  69.6, 202.3,  69.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   3.7,   0.0,   9.8,  34.8,   6.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  26.1,  98.1,  21.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 123.1,  31.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  99.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062802010603,1,06280902,12,      32252, 112.5, 250.5, 184.2, 260.9,  66.1,   6.7,  15.6,   0.0,  41.7, 137.1,  29.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 447.3, 329.6, 202.0, 303.0,  52.7, 118.1,   0.0, 202.0, 182.4, 120.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 606.1, 494.4, 469.7,  94.4, 318.4,   0.0, 293.6, 782.9, 399.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 494.4, 408.4,  34.4, 191.7,   0.0, 264.6, 298.2, 237.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 383.4,  68.5, 199.9,   0.0, 229.1, 226.3, 182.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  18.2,  52.6,   0.0,  95.8, 226.3,  73.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   3.3,   0.0,  11.1,  37.3,   7.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  28.8,  92.5,  19.6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0, 144.5,  34.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  79.2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
