ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026062002010307,1,06191835,16,          1,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062002010307,1,06191843,16,          8,   0.0,   0.0,   2.1,   0.0,   6.4,   0.0,   0.0,   0.0,   6.4,   6.4,   0.0,   0.0,   0.0,   0.0,   0.0,   3.2
2026062002010307,1,06191852,16,         36,  28.8,   9.6,   5.7,   0.0,   9.6,  14.4,   0.0,   0.0,  28.8,  14.4,   2.4,  28.8,   0.0,  28.8,  14.4,   9.6
2026062002010307,1,06191900,16,         51,  40.8,  10.2,   6.8,   0.0,   3.1,  13.6,   0.0,   0.0,  20.4,  20.4,   3.4,  40.8,   0.0,  40.8,  13.6,  13.6
2026062002010307,1,06191908,16,         86,  68.8,  13.7,   2.6,   0.0,   5.2,  22.9,   0.0,  68.8,   4.9,  22.9,   5.7,  68.8,   0.0,  68.8,  22.9,  22.9
2026062002010307,1,06191916,16,         95,  76.0,  15.2,   2.9,  25.3,   5.8,   9.5,   0.0,  76.0,   5.4,  19.0,   6.3,  76.0,   0.0,  76.0,  25.3,  25.3
2026062002010307,1,06191925,16,        115,  46.0,  15.3,   3.2,  30.6,   4.6,  10.2,   0.0,  46.0,   6.5,  15.3,   7.6,  92.0,   0.0,  92.0,  11.5,  30.6
2026062002010307,1,06191933,16,        142,  37.8,  16.2,   3.4,   8.7,   5.4,  11.3, 113.6,  37.8,   7.1,  18.9,   8.7,  56.8,   0.0,  56.8,  12.6,  37.8
2026062002010307,1,06191941,16,        192,  11.8,  19.2,   4.3,  10.9,   6.6,  12.8,  25.6,  51.2,   5.4,  25.6,   9.6,  76.8,   0.0,  15.3,  13.9,  30.7
2026062002010307,1,06191949,16,        259,  14.8,  25.9,   5.0,  14.8,   8.6,  15.9,  29.6,  69.0,   7.4,  29.6,  12.1, 103.6,   0.0,  20.7,   3.2,  25.9
2026062002010307,1,06191958,16,        324,  18.5,  32.4,   5.7,  15.2,   9.9,  17.2,  37.0,   6.8,   9.2,  28.8,  13.6,  86.4, 259.2,  19.9,   3.6,  25.9
2026062002010307,1,06192006,16,        344,  19.6,  34.4,   5.9,  16.1,   8.6,  18.3,  39.3,   7.0,   9.4,  21.1,  13.7,  45.8, 275.2,  19.6,   3.8,  25.0
2026062002010307,1,06192014,16,        491,  18.7,  32.7,   2.6,  21.8,  10.9,  24.5,  43.6,   9.8,  12.6,  30.2,  19.6,  65.4, 392.8,  28.0,   4.3,  24.5
2026062002010307,1,06192022,16,        559,  20.3,  34.4,   3.0,  24.8,  10.1,  27.9,  44.7,  10.9,  14.4,  31.9,   6.7,  63.8, 447.2,  26.3,   4.9,  23.5
2026062002010307,1,06192031,16,        635,  22.0,  31.7,   3.3,  25.4,  10.3,  29.8,  46.1,  11.5,  14.9,  36.2,   7.1,  63.5, 508.0,  18.1,   4.4,  14.9
2026062002010307,1,06192039,16,        721,  23.0,  36.0,   3.2,  28.8,  11.5,  32.0,  44.3,  12.8,  16.0,  20.6,   5.6,  64.0, 192.2,  18.0,   5.1,  16.4
2026062002010307,1,06192047,16,        882,  26.1,  41.5,   3.8,  33.6,  12.6,  25.2,  50.4,  11.9,   5.0,  21.3,   6.8,  78.4, 176.4,  18.5,   6.2,  20.1
2026062002010307,1,06192055,16,        940,  20.3,  44.2,   3.9,  35.8,   9.5,  25.9,  53.7,  12.7,   5.3,  17.4,   7.3,  83.5, 188.0,  18.3,   6.4,  20.8
2026062002010307,1,06192104,16,       1119,  21.3,  29.8,   4.3,  38.9,   9.9,  29.8,  63.9,  13.5,   6.1,  16.8,   8.4,  81.3, 149.2,  21.8,   4.0,  24.1
2026062002010307,1,06192112,16,       1172,  20.8,  28.4,   4.4,  39.0,   9.5,  25.3,  58.6,  13.0,   6.4,  16.4,   8.7,  66.9, 133.9,  22.8,   4.2,  21.8
2026062002010307,1,06192120,16,       1228,  21.3,  28.0,   4.5,  37.7,   9.7,  24.5,  57.7,  13.2,   6.6,  16.3,   8.5,  61.4, 122.8,  22.3,   4.2,  19.6
2026062002010307,1,06192129,16,       1300,  18.5,  28.8,   4.5,  40.0,  10.0,  24.7,  49.5,  14.0,   6.9,  17.0,   8.9,  65.0, 104.0,  18.2,   4.1,  19.2
2026062002010307,1,06192137,16,       1346,  19.2,  29.9,   4.4,  38.4,   9.6,  25.6,  51.2,  14.5,   7.0,  16.5,   8.4,  63.3,  82.8,  18.8,   4.3,  19.9
2026062002010307,1,06192145,16,       1527,  21.0,  32.1,   4.3,  43.6,   8.6,  23.4,  55.5,  15.2,   6.6,  15.2,   9.0,  71.8,  87.2,  18.5,   4.6,  18.5
2026062002010307,1,06192153,16,       1598,  22.0,  32.7,   4.1,  45.6,   8.5,  24.1,  55.5,  15.7,   6.9,  15.0,   9.1,  63.9,  91.3,  15.7,   4.8,  17.7
2026062002010307,1,06192202,16,       1795,  22.4,  26.5,   4.3,  47.8,   8.7,  23.9,  57.4,  17.5,   7.5,  16.6,  10.1,  68.3,  75.5,  17.3,   3.8,  19.4
2026062002010307,1,06192210,16,       1897,  23.7,  26.6,   4.5,  47.4,   8.5,  23.3,  43.3,  17.2,   7.9,  16.8,  10.6,  72.2,  79.8,  12.8,   3.9,  19.4
2026062002010307,1,06192218,16,       1981,  24.0,  23.3,   4.3,  40.6,   8.6,  22.6,  45.2,  16.6,   8.2,  16.5,  10.5,  68.9,  79.2,  13.2,   4.1,  20.3
2026062002010307,1,06192226,16,       2100,  22.7,  22.4,   4.6,  43.0,   8.5,  21.2,  42.0,  16.6,   8.1,  17.3,  11.1,  67.2,  84.0,  13.8,   4.2,  14.1
2026062002010307,1,06192235,16,       2186,  23.3,  19.4,   4.7,  41.6,   8.4,  21.8,  41.6,  16.9,   8.4,  17.6,  10.1,  67.2,  79.4,  13.5,   4.3,  14.1
2026062002010307,1,06192243,16,       2224,  23.4,  19.1,   4.7,  42.3,   8.5,  21.6,  41.3,  17.2,   8.5,  16.1,   9.8,  63.5,  80.8,  13.7,   4.4,  14.3
2026062002010307,1,06192251,16,       2291,  24.1,  19.7,   4.5,  42.6,   8.6,  21.5,  42.6,  15.5,   8.7,  16.2,  10.1,  63.2,  83.3,  14.0,   4.5,  14.7
2026062002010307,1,06192259,16,       2360,  24.8,  19.8,   4.6,  41.9,   8.1,  21.4,  42.9,  15.8,   8.9,  16.5,  10.2,  34.9,  82.0,  14.4,   4.6,  14.3
2026062002010307,1,06192308,16,       2617,  25.8,  19.0,   4.5,  46.5,   6.4,  22.2,  40.2,  17.3,   9.9,  16.6,  11.3,  38.0,  40.2,  15.1,   4.9,  15.0
2026062002010307,1,06192316,16,       2677,  25.8,  18.9,   4.4,  44.6,   6.3,  21.6,  41.1,  17.6,  10.1,  16.9,  11.3,  37.5,  41.1,  14.8,   5.0,  15.2
2026062002010307,1,06192324,16,       2818,  23.7,  19.2,   4.4,  41.7,   6.3,  22.5,  42.5,  17.2,  10.3,  17.7,  11.8,  38.2,  41.7,  12.5,   5.1,  15.9
2026062002010307,1,06192332,16,       2944,  24.5,  19.1,   4.0,  43.6,   6.6,  22.8,  44.4,  15.0,  10.7,  18.1,  12.3,  39.9,  42.8,  12.9,   5.3,  16.5
2026062002010307,1,06192341,16,       3094,  21.7,  19.8,   3.8,  42.6,   6.9,  23.3,  42.6,  15.6,  11.3,  17.5,  12.8,  38.6,  44.2,  13.0,   5.2,  16.9
2026062002010307,1,06192349,16,       3137,  22.0,  19.9,   3.8,  43.2,   6.9,  23.6,  43.2,  15.8,  11.3,  17.7,  12.3,  34.8,  44.8,  13.2,   5.2,  17.0
2026062002010307,1,06192357,16,       3218,  22.5,  20.4,   3.7,  37.3,   6.9,  24.0,  41.5,  16.1,  11.0,  18.2,  12.6,  35.7,  45.9,  13.1,   5.4,  17.0
2026062002010307,1,06200005,16,       3242,  22.7,  20.5,   3.7,  37.5,   6.9,  24.2,  41.8,  16.3,  11.1,  18.1,  12.6,  36.0,  46.3,  13.0,   5.4,  16.1
