ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026062002010312,1,06191837,11,          1,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062002010312,1,06191845,11,        144,   0.0,   0.0, 115.2,   1.0,   0.0,   0.0, 115.2,   0.0,   0.0,   0.0,   0.0
2026062002010312,1,06191853,11,        278, 222.4, 222.4, 111.2,   1.1, 222.4, 111.2, 222.4,   0.0, 111.2,  10.1,  74.1
2026062002010312,1,06191901,11,        316, 252.8, 252.8, 126.4,   1.1,  22.9, 126.4,  63.2,   0.0, 126.4,   9.3,  84.2
2026062002010312,1,06191910,11,        379, 303.2, 151.6, 151.6,   1.1,  27.5, 151.6,  75.8,   0.0, 151.6,   5.9, 101.0
2026062002010312,1,06191918,11,        409,  65.4, 163.6, 109.0,   1.1,  25.1, 163.6,  81.8,   0.0, 109.0,   5.0,  32.7
2026062002010312,1,06191926,11,        500,  66.6, 200.0, 100.0,   1.1,  15.3, 133.3,  57.1,   0.0,  14.2,   5.1,  40.0
2026062002010312,1,06191934,11,        516,  68.8, 137.6,  82.5,   1.2,  15.2, 103.2,  51.6, 206.4,  14.7,   4.8,  37.5
2026062002010312,1,06191943,11,        595,  79.3,  68.0,  79.3,   1.2,  14.8,  79.3,  47.6, 158.6,  16.4,   4.2,  39.6
2026062002010312,1,06191951,11,        655,  87.3,  74.8,  65.5,   1.2,  13.7,  74.8,  43.6, 131.0,  18.0,   4.3,  43.6
2026062002010312,1,06191959,11,        721,  96.1,  30.3,  57.6,   1.3,  14.7,  41.2,  25.0, 115.3,  18.6,   4.0,  44.3
2026062002010312,1,06192007,11,        778,  88.9,  31.1,  56.5,   1.4,  13.8,  44.4,  12.9, 124.4,  13.5,   4.1,  47.8
2026062002010312,1,06192016,11,        961, 109.8,  36.6,  22.6,   1.4,  17.0,  54.9,  15.3, 128.1,  16.0,   4.3,  54.9
2026062002010312,1,06192024,11,       1003, 100.3,  36.4,  22.2,   1.4,  17.4,  53.4,  14.8, 100.3,  16.0,   4.1,  57.3
2026062002010312,1,06192032,11,       1136, 100.9,  39.5,  22.7,   1.5,  17.8,  21.1,  15.9,  90.8,  16.2,   3.5,  56.8
2026062002010312,1,06192040,11,       1147,  91.7,  38.2,  21.8,   1.6,  16.9,  20.3,  16.0,  83.4,  16.3,   3.5,  57.3
2026062002010312,1,06192049,11,       1248,  99.8,  41.6,  18.4,   1.7,  12.4,  20.8,  11.4,  83.2,  16.1,   3.7,  52.5
2026062002010312,1,06192057,11,       1320,  96.0,  42.2,  16.0,   1.7,  11.8,  17.8,  10.3,  81.2,  16.5,   3.8,  52.8
2026062002010312,1,06192105,11,       1383,  73.7,  36.8,  16.2,   1.8,  10.9,  18.1,  10.7,  69.1,  13.4,   4.0,  48.1
2026062002010312,1,06192114,11,       1467,  45.1,  37.8,  16.5,   1.8,  10.2,  15.2,  10.9,  61.7,  14.1,   4.0,  40.4
2026062002010312,1,06192122,11,       1528,  45.2,  29.1,  16.9,   1.9,  10.2,  15.6,  10.2,  61.1,  13.0,   4.1,  38.2
2026062002010312,1,06192130,11,       1636,  48.4,  26.7,  15.3,   1.9,  10.7,  15.5,  10.5,  50.3,  13.4,   4.0,  39.6
2026062002010312,1,06192138,11,       1773,  45.7,  26.7,  15.5,   1.8,  11.5,  16.8,  10.7,  44.3,  13.7,   4.2,  40.5
2026062002010312,1,06192147,11,       1986,  44.1,  22.6,  16.9,   2.0,  12.5,  16.5,   9.7,  44.1,  10.5,   4.0,  44.1
2026062002010312,1,06192155,11,       2092,  46.4,  23.9,  17.8,   2.1,   9.3,  17.2,   8.5,  40.8,  10.9,   4.2,  44.0
2026062002010312,1,06192203,11,       2160,  46.7,  24.0,  18.0,   2.1,   9.2,  17.6,   8.1,  40.1,  11.1,   4.1,  42.1
2026062002010312,1,06192211,11,       2332,  50.4,  25.2,  18.4,   2.3,   9.9,  14.9,   5.8,  43.3,  11.1,   4.2,  43.3
2026062002010312,1,06192220,11,       2564,  48.8,  26.6,  17.8,   2.4,   9.4,  14.9,   6.1,  28.8,  12.0,   4.0,  46.6
2026062002010312,1,06192228,11,       2663,  50.7,  27.6,  18.5,   2.3,   9.7,  15.5,   6.2,  27.3,  11.7,   4.1,  42.6
2026062002010312,1,06192236,11,       3093,  58.9,  32.1,  20.7,   1.9,  10.9,  17.9,   6.7,  31.7,  12.4,   4.7,  47.5
2026062002010312,1,06192244,11,       3232,  60.1,  32.3,  21.3,   1.8,  11.3,  18.2,   7.0,  32.7,  13.0,   4.8,  48.7
2026062002010312,1,06192253,11,       3349,  57.0,  33.0,  21.9,   1.9,  10.9,  17.8,   6.9,  29.7,  12.2,   4.7,  50.5
2026062002010312,1,06192301,11,       3415,  58.1,  32.5,  22.0,   1.9,  11.0,  16.9,   6.9,  23.7,  12.4,   4.8,  47.1
2026062002010312,1,06192309,11,       3673,  61.2,  34.5,  21.9,   1.9,  11.0,  17.5,   6.3,  23.3,  13.4,   4.8,  49.8
2026062002010312,1,06192317,11,       3877,  63.2,  34.4,  22.4,   1.9,  11.1,  18.4,   5.8,  24.2,  14.1,   4.8,  52.5
2026062002010312,1,06192326,11,       3986,  62.5,  32.5,  22.6,   1.9,  11.0,  18.2,   5.9,  24.3,  14.3,   4.7,  50.6
2026062002010312,1,06192334,11,       4095,  64.2,  31.5,  22.7,   2.0,  10.5,  18.2,   6.0,  25.0,  14.0,   4.6,  51.1
2026062002010312,1,06192342,11,       4317,  34.1,  32.5,  20.5,   2.0,  10.6,  18.6,   6.3,  25.9,  13.9,   4.4,  49.3
2026062002010312,1,06192350,11,       4364,  33.8,  32.6,  19.3,   2.1,  10.7,  18.7,   6.3,  26.2,  14.1,   4.3,  49.8
2026062002010312,1,06192359,11,       4408,  34.2,  32.9,  19.4,   2.1,  10.6,  18.8,   6.3,  26.5,  14.2,   4.2,  50.3
2026062002010312,1,06200007,11,       4422,  34.3,  32.4,  19.5,   2.1,  10.4,  18.8,   6.3,  26.5,  14.3,   4.2,  50.5
2026062002010312,1,06200015,11,       5469,  40.8,  40.1,  23.9,   1.6,  11.7,  23.1,   7.7,  32.6,  17.4,   5.1,  59.9
