ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026071210020611,1,07111932,11,         10,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.6,   0.0
2026071210020611,1,07111940,11,         96,  25.6,   2.7,   9.6,   0.0,  19.2,   0.0,   5.4,  19.2,   4.5,  19.2,   5.4
2026071210020611,1,07111949,11,        603,  11.7,   3.1,  37.1, 120.6,  28.3,  13.0,   5.8,  24.1,  16.6,  10.0,   2.9
2026071210020611,1,07111957,11,       1016,  17.6,   4.9,  35.3, 162.5,  42.7,   5.5,   7.8,  32.5,  23.9,  15.0,   2.0
2026071210020611,1,07112005,11,       1448,  15.0,   6.0,  26.9, 165.4,  26.9,   6.8,   8.5,  32.1,  17.5,  12.4,   1.9
2026071210020611,1,07112013,11,       2889,   7.6,   9.6,   2.1, 110.0,  42.8,  11.6,  12.2,  62.4,  25.3,  23.8,   3.9
2026071210020611,1,07112022,11,       3306,   8.2,   8.8,   2.3,  91.2,  31.1,  11.0,   9.0,  49.9,  22.6,  26.9,   4.0
2026071210020611,1,07112030,11,       3674,   8.9,   9.0,   2.5,  22.4,  31.9,   9.7,   8.2,  49.8,  23.8,  29.3,   4.2
2026071210020611,1,07112038,11,       3998,   9.4,   9.2,   2.6,  22.2,  27.1,   9.6,   7.0,  39.9,  23.0,  30.7,   4.2
2026071210020611,1,07112046,11,       4279,   9.4,   9.6,   2.8,  22.0,  26.5,   9.9,   6.9,  32.6,  21.0,  31.6,   3.9
2026071210020611,1,07112055,11,       4669,   8.9,   9.3,   3.0,  21.2,  27.8,   8.9,   6.4,  27.6,  21.4,  30.3,   4.1
2026071210020611,1,07112103,11,       5068,   9.3,   9.7,   3.2,  22.5,  28.7,   8.8,   6.2,  26.6,  21.9,  30.4,   3.6
2026071210020611,1,07112111,11,       5994,  10.5,   4.8,   3.8,  24.2,  29.6,   9.6,   6.6,  26.2,  21.6,  33.0,   4.1
2026071210020611,1,07112119,11,       6247,  10.3,   4.9,   3.9,  24.9,  29.5,   8.6,   6.5,  26.3,  21.6,  34.2,   4.1
2026071210020611,1,07112128,11,       6847,  10.2,   5.2,   4.2,  26.9,  29.9,   8.7,   5.8,  27.5,  20.2,  36.7,   3.8
2026071210020611,1,07112136,11,       7130,  10.3,   5.3,   4.4,  27.6,  29.4,   8.9,   5.9,  24.6,  17.3,  38.0,   3.7
2026071210020611,1,07112144,11,       7539,  10.5,   5.6,   4.6,  28.5,  30.1,   9.2,   5.6,  24.4,  15.6,  39.6,   3.6
2026071210020611,1,07112152,11,       7779,  10.7,   5.7,   4.6,  29.0,  28.8,   9.3,   5.6,  24.2,  15.3,  40.6,   3.5
2026071210020611,1,07112201,11,       8393,  11.4,   6.0,   4.8,  30.8,  27.8,   9.0,   5.8,  24.4,  13.5,  43.6,   3.2
2026071210020611,1,07112209,11,       8757,  11.8,   6.1,   5.0,  30.7,  27.8,   9.0,   5.8,  20.0,  12.9,  45.1,   3.2
2026071210020611,1,07112217,11,       9476,  11.7,   6.4,   5.4,  33.1,  24.7,   8.7,   4.9,  20.2,  13.5,  45.1,   3.3
2026071210020611,1,07112225,11,      10282,  12.5,   6.4,   5.2,  31.7,  26.4,   8.4,   5.1,  21.6,  14.2,  48.6,   3.2
2026071210020611,1,07112234,11,      10838,  12.9,   6.4,   5.2,  32.9,  27.7,   7.8,   5.1,  22.1,  14.2,  51.3,   3.2
2026071210020611,1,07112242,11,      11110,  13.0,   6.4,   5.2,  32.4,  27.6,   7.9,   5.1,  22.5,  14.3,  50.7,   3.2
2026071210020611,1,07112250,11,      11459,  12.8,   6.6,   5.3,  33.4,  28.4,   7.8,   5.0,  19.7,  14.2,  52.3,   3.2
2026071210020611,1,07112258,11,      12152,  13.1,   6.8,   5.2,  34.9,  28.5,   7.4,   5.3,  20.2,  14.4,  54.0,   3.1
2026071210020611,1,07112307,11,      12788,  13.6,   7.1,   5.4,  35.3,  19.0,   7.4,   5.3,  19.5,  14.5,  55.9,   3.1
2026071210020611,1,07112315,11,      13024,  13.6,   7.2,   5.5,  35.9,  18.7,   7.4,   5.1,  19.3,  14.7,  56.3,   3.1
2026071210020611,1,07112323,11,      13533,  13.2,   7.4,   5.5,  35.6,  19.2,   7.7,   5.0,  19.4,  14.0,  52.0,   3.1
2026071210020611,1,07112331,11,      13891,  13.4,   7.6,   5.6,  35.9,  18.1,   7.5,   5.1,  19.8,  14.3,  53.4,   3.1
2026071210020611,1,07112340,11,      14323,  13.7,   7.4,   5.6,  36.6,  18.4,   7.6,   5.2,  18.2,  14.5,  54.0,   3.0
2026071210020611,1,07112348,11,      14522,  13.9,   7.5,   5.6,  36.5,  18.7,   7.6,   5.1,  17.9,  14.6,  54.5,   3.1
2026071210020611,1,07112356,11,      14824,  13.9,   7.5,   5.6,  36.7,  18.3,   7.8,   5.0,  17.9,  14.4,  55.4,   3.1
