ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026070510020401,1,07041930,12,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026070510020401,1,07041935,12,         44,  35.2,  17.6,  35.2,  11.7,  35.2,  35.2,  11.7,   2.5,  17.6,   3.2,   8.8,  35.2
2026070510020401,1,07041940,12,        226,   1.7,  16.4,  15.0,  11.3,  30.1,  13.9,  36.1,   8.6,  60.2,  10.0,  18.0,  20.0
2026070510020401,1,07041945,12,        301,   2.3,  10.0,  17.2,   8.0,  18.5,  16.0,  34.4,   8.6,  40.1,  10.4,  17.2,  10.4
2026070510020401,1,07041951,12,        365,   2.7,   9.4,  17.1,   8.1,  17.1,  16.2,  41.7,   9.7,  48.6,  10.4,  13.9,   6.0
2026070510020401,1,07041956,12,        451,   3.1,   9.4,  18.0,   8.2,  17.1,  17.1,  24.0,  11.2,  36.0,   8.5,  10.3,   6.2
2026070510020401,1,07042001,12,        526,   3.5,   8.4,  10.5,   8.2,  19.1,  18.2,  24.7,  10.5,  38.2,   9.7,   9.1,   6.3
2026070510020401,1,07042006,12,        609,   3.9,   9.3,  10.5,   6.3,  20.3,  19.4,  25.6,   9.0,  37.4,  10.3,   8.1,   6.9
2026070510020401,1,07042012,12,        971,   5.7,  12.1,  14.9,   2.2,  27.7,  26.7,  28.7,  11.0,  48.5,  15.8,  11.2,   9.2
2026070510020401,1,07042017,12,       1160,   6.7,   7.6,  11.6,   2.6,  32.0,  25.7,  30.9,  12.3,  51.5,  14.5,  12.3,   6.4
2026070510020401,1,07042022,12,       1353,   7.4,   8.5,  11.3,   2.9,  12.7,  25.1,  32.8,   8.2,  51.5,  14.0,  13.7,   7.2
2026070510020401,1,07042027,12,       1446,   7.9,   8.2,  10.9,   3.0,  12.8,  24.6,  34.0,   7.2,  48.2,  14.8,  14.4,   7.3
2026070510020401,1,07042033,12,       1630,   8.7,   7.4,   9.4,   3.1,  14.0,  26.6,  37.2,   7.2,  52.1,  15.9,  10.8,   7.8
2026070510020401,1,07042038,12,       1836,   9.7,   7.9,  10.4,   3.4,  14.9,  28.2,  35.8,   7.1,  56.4,  16.8,  11.7,   4.8
2026070510020401,1,07042043,12,       1982,  10.2,   8.3,  10.2,   3.6,  15.8,  19.1,  33.7,   6.9,  60.9,  17.6,  12.5,   4.5
2026070510020401,1,07042048,12,       2106,  10.6,   8.2,   9.9,   3.6,  16.2,  18.9,  31.7,   6.9,  49.5,  17.9,  12.8,   4.6
2026070510020401,1,07042054,12,       2206,  10.8,   8.3,   9.9,   3.6,  16.4,  19.1,  32.6,   6.7,  51.9,  14.5,  12.7,   4.8
2026070510020401,1,07042059,12,       2342,  10.8,   8.0,   9.6,   3.8,  15.7,  19.1,  28.8,   6.6,  41.6,  14.8,  12.3,   5.0
2026070510020401,1,07042104,12,       2474,  11.3,   8.3,   9.0,   3.8,  16.0,  19.2,  29.1,   6.7,  42.1,  15.1,  10.7,   5.1
2026070510020401,1,07042109,12,       2644,  12.0,   8.8,   8.1,   3.7,  16.7,  20.1,  30.6,   6.8,  44.0,  15.7,  10.1,   5.2
2026070510020401,1,07042115,12,       2728,  12.1,   9.0,   8.1,   3.7,  16.5,  19.4,  29.8,   6.5,  43.6,  15.7,  10.1,   5.3
2026070510020401,1,07042120,12,       2811,  12.4,   9.1,   8.1,   3.7,  16.7,  17.9,  28.8,   6.3,  44.9,  15.8,  10.4,   5.4
2026070510020401,1,07042125,12,       2909,  12.8,   9.4,   8.3,   3.7,  17.3,  18.4,  27.3,   6.3,  46.5,  13.4,  10.3,   5.4
2026070510020401,1,07042130,12,       3035,  13.0,   9.4,   7.9,   3.8,  17.7,  18.9,  26.3,   6.5,  48.5,  13.1,   9.8,   5.3
2026070510020401,1,07042136,12,       3178,  13.5,   9.6,   7.9,   3.9,  17.1,  19.2,  26.7,   6.2,  47.9,  12.8,   9.6,   5.5
2026070510020401,1,07042141,12,       3256,  13.7,   9.2,   7.9,   3.9,  17.1,  19.4,  26.3,   6.2,  48.2,  12.8,   9.6,   5.5
2026070510020401,1,07042146,12,       3387,  14.1,   9.4,   7.0,   4.0,  16.4,  19.6,  26.8,   6.4,  48.3,  13.2,   9.7,   5.4
2026070510020401,1,07042151,12,       3490,  14.5,   9.6,   6.9,   4.0,  16.8,  18.7,  27.1,   6.3,  48.9,  13.6,   9.8,   5.4
