ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘
2026070503020407,1,07041935,15,          3,   2.4,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.2,   0.0,   0.0,   0.0,   0.0
2026070503020407,1,07041943,15,         48,   9.6,  19.2,  12.8,   5.4,  12.8,  38.4,   6.4,  38.4,   3.2,  38.4,   9.6,  38.4,  38.4,  38.4,  38.4
2026070503020407,1,07041951,15,        279,   2.1,  31.8,  18.6,  11.1,  15.9,  22.3,   6.9,  44.6,   6.9,  24.8,  27.9,  74.4, 111.6,  55.8,  14.8
2026070503020407,1,07041959,15,        404,   2.7,  24.8,  19.0,  12.4,  15.3,  17.0,   6.2,  35.9,   9.2,  24.8,  15.3,  23.0,  46.1,  40.4,   9.7
2026070503020407,1,07042008,15,        553,   3.5,  29.4,  13.0,  16.3,  17.0,  16.3,   6.2,  34.0,  11.0,  23.2,  14.7,  22.1,  49.1,  40.2,   5.0
2026070503020407,1,07042016,15,        613,   3.8,  28.8,  11.6,  17.5,  18.1,  16.9,   6.9,  35.0,  11.4,  25.8,  12.9,  22.2,  37.7,  40.8,   4.4
2026070503020407,1,07042024,15,        891,   4.5,  28.5,   9.9,  18.7,  18.7,  14.5,   9.2,  37.5,  12.9,  29.7,  10.4,  24.5,  41.9,  30.9,   3.5
2026070503020407,1,07042032,15,       1040,   5.1,  28.6,   9.7,  18.9,  17.7,  12.6,   8.4,  37.8,  11.5,  30.8,  11.0,  26.0,  46.2,  23.1,   3.6
2026070503020407,1,07042041,15,       1449,   6.9,  38.6,  11.0,  24.1,  19.9,  12.8,  10.9,  52.6,  15.6,  42.9,  14.6,  28.2,  57.9,  27.6,   2.1
2026070503020407,1,07042049,15,       1587,   7.5,  30.2,  10.9,  24.8,  20.8,  11.0,  10.7,  55.2,  16.2,  43.7,  15.2,  29.5,  60.4,  27.0,   2.1
2026070503020407,1,07042057,15,       1910,   8.8,  29.3,  10.4,  26.3,  23.8,  12.4,  11.6,  54.5,  19.1,  52.6,  15.2,  10.6,  63.6,  32.5,   2.1
2026070503020407,1,07042105,15,       2005,   9.1,  29.7,  10.4,  26.7,  22.2,  10.5,  11.6,  55.3,  18.4,  45.8,  15.5,  10.9,  59.4,  30.8,   2.2
2026070503020407,1,07042114,15,       2404,  10.6,  34.3,   9.7,  29.5,  24.9,   7.2,  10.3,  62.0,  20.2,  41.8,  17.6,  12.9,  66.3,  32.5,   2.2
2026070503020407,1,07042122,15,       2696,  11.7,  37.8,  10.8,  30.3,  26.6,   7.8,  10.5,  69.5,  22.0,  43.1,  15.7,  13.0,  55.3,  36.5,   2.0
2026070503020407,1,07042130,15,       2893,  12.3,  35.6,  10.3,  28.2,  26.9,   7.3,  10.9,  70.1,  21.4,  39.9,  15.2,  13.3,  53.8,  28.5,   2.1
2026070503020407,1,07042138,15,       3225,  13.5,  39.6,  10.0,  31.0,  28.9,   4.6,  12.1,  78.1,  23.2,  36.8,  15.5,  14.9,  60.0,  29.3,   2.3
2026070503020407,1,07042147,15,       3467,  14.3,  41.3,  10.2,  31.5,  27.4,   4.7,  11.3,  81.5,  21.5,  33.4,  15.8,  14.5,  60.2,  29.8,   2.3
2026070503020407,1,07042155,15,       3908,  16.0,  45.9,  11.1,  34.3,  29.4,   5.1,  12.2,  86.8,  19.5,  37.6,  16.8,  12.4,  61.3,  28.6,   2.1
2026070503020407,1,07042203,15,       4052,  16.2,  45.6,  10.4,  34.1,  27.9,   5.2,  12.2,  83.1,  18.9,  33.0,  17.0,  12.6,  61.1,  29.2,   2.2
2026070503020407,1,07042211,15,       4175,  16.6,  47.0,  10.4,  28.5,  28.3,   5.2,  11.6,  81.4,  18.7,  33.0,  16.4,  12.6,  63.0,  29.8,   2.2
2026070503020407,1,07042220,15,       4414,  17.3,  49.0,  10.2,  28.7,  28.2,   5.1,  11.6,  37.5,  19.5,  34.2,  16.0,  12.3,  65.3,  29.6,   2.3
2026070503020407,1,07042228,15,       4545,  17.6,  49.1,  10.0,  29.0,  27.7,   5.1,  11.8,  37.4,  18.4,  33.9,  15.6,  12.0,  63.7,  29.8,   2.3
2026070503020407,1,07042236,15,       4718,  18.1,  49.0,   9.4,  29.7,  25.8,   5.2,  11.9,  37.7,  18.9,  32.8,  13.6,  12.4,  62.9,  30.6,   2.4
2026070503020407,1,07042244,15,       4854,  18.3,  49.1,   9.3,  30.5,  25.8,   5.2,  11.7,  38.4,  18.8,  33.7,  13.4,  12.6,  64.7,  29.4,   2.4
2026070503020407,1,07042253,15,       5106,  18.7,  51.7,   9.5,  31.1,  26.1,   4.8,  10.4,  40.4,  19.5,  35.5,  13.2,  13.2,  65.8,  29.1,   2.5
2026070503020407,1,07042301,15,       5364,  19.5,  49.3,   9.8,  32.2,  27.1,   4.9,  10.4,  42.4,  19.0,  36.9,  13.8,  13.7,  69.2,  30.6,   2.4
2026070503020407,1,07042309,15,       5564,  20.1,  50.5,   9.5,  33.4,  25.7,   5.0,  10.6,  39.7,  18.3,  25.5,  13.5,  14.0,  71.7,  30.4,   2.4
2026070503020407,1,07042317,15,       5788,  20.8,  51.4,   8.0,  34.5,  25.0,   5.0,  11.0,  40.6,  17.6,  26.3,  13.8,  14.6,  73.4,  31.7,   2.5
2026070503020407,1,07042326,15,       6012,  21.4,  51.7,   7.8,  35.3,  25.8,   4.8,  11.1,  41.4,  18.0,  26.5,  12.9,  14.7,  75.1,  30.8,   2.5
2026070503020407,1,07042334,15,       6194,  22.0,  53.2,   7.6,  34.4,  25.9,   4.9,  10.8,  42.7,  18.2,  26.6,  12.5,  14.6,  77.4,  28.9,   2.6
2026070503020407,1,07042342,15,       6430,  22.5,  54.1,   7.5,  34.7,  23.8,   4.9,  10.9,  43.2,  17.8,  27.2,  12.3,  14.6,  71.4,  28.1,   2.6
2026070503020407,1,07042350,15,       6582,  22.8,  55.4,   6.7,  34.8,  24.2,   5.0,  11.1,  44.2,  18.0,  27.7,  12.5,  14.9,  72.1,  27.1,   2.6
2026070503020407,1,07042359,15,       6705,  22.9,  56.4,   6.8,  35.5,  23.1,   5.1,  11.2,  45.0,  18.1,  27.7,  12.4,  14.8,  72.4,  27.3,   2.6
2026070503020407,1,07050007,15,       6809,  22.9,  55.5,   6.9,  35.6,  22.3,   5.0,  10.9,  45.0,  18.2,  27.9,  12.5,  14.7,  71.6,  27.5,   2.6
2026070503020407,1,07050015,15,       6947,  23.4,  56.1,   6.9,  35.8,  21.8,   5.1,  11.1,  39.4,  16.2,  28.2,  12.6,  14.9,  71.2,  27.9,   2.7
2026070503020407,1,07050023,15,       7005,  23.5,  56.0,   6.9,  35.9,  21.9,   5.1,  11.0,  39.4,  15.7,  27.7,  12.7,  15.0,  70.0,  28.0,   2.7
2026070503020407,1,07050032,15,       7166,  23.1,  56.7,   7.0,  34.9,  22.4,   4.9,  11.1,  40.3,  15.7,  28.2,  12.8,  14.8,  69.0,  28.2,   2.7
2026070503020407,1,07050040,15,       7235,  23.1,  57.3,   6.9,  34.8,  22.6,   4.9,  11.3,  40.1,  15.9,  28.5,  12.9,  14.8,  68.0,  27.6,   2.7
2026070503020407,1,07050048,15,       7490,  23.8,  56.0,   5.9,  35.4,  23.0,   5.0,  11.6,  41.3,  16.1,  29.3,  13.0,  15.1,  68.8,  28.2,   2.8
2026070503020407,1,07050056,15,       7723,  24.6,  57.7,   6.0,  36.5,  23.4,   4.7,  11.7,  42.6,  16.4,  30.2,  11.8,  15.2,  70.2,  29.1,   2.8
2026070503020407,1,07050105,15,       7820,  24.6,  57.9,   6.1,  36.8,  23.6,   4.7,  11.8,  43.1,  16.4,  30.5,  11.0,  15.4,  71.0,  29.3,   2.8
2026070503020407,1,07050113,15,       7882,  24.7,  57.8,   6.1,  36.6,  23.2,   4.8,  11.8,  43.1,  15.9,  30.4,  11.0,  15.5,  71.6,  29.4,   2.9
2026070503020407,1,07050121,15,       7976,  24.9,  58.0,   6.1,  36.8,  22.0,   4.8,  11.7,  43.7,  15.9,  30.6,  11.0,  14.9,  72.5,  28.6,   2.9
2026070503020407,1,07050129,15,       8125,  25.2,  59.0,   6.1,  31.8,  22.4,   4.7,  11.4,  44.5,  16.2,  31.2,  11.1,  15.0,  73.8,  29.1,   2.9
2026070503020407,1,07050138,15,       8360,  25.8,  60.8,   6.2,  32.6,  22.5,   4.8,  11.8,  44.0,  16.4,  31.8,   9.0,  15.3,  75.1,  29.7,   3.0
2026070503020407,1,07050146,15,       8390,  25.7,  61.0,   6.2,  32.7,  22.5,   4.9,  11.8,  44.1,  16.3,  31.9,   9.0,  15.4,  74.5,  29.5,   2.9
2026070503020407,1,07050154,15,       8547,  26.0,  61.6,   6.3,  31.5,  21.7,   4.9,  11.4,  44.6,  16.5,  30.8,   8.9,  15.6,  67.6,  28.7,   3.0
2026070503020407,1,07050202,15,       8583,  26.1,  60.7,   6.3,  31.4,  21.6,   4.9,  11.4,  44.8,  16.6,  30.9,   8.8,  15.7,  67.3,  28.2,   3.0
2026070503020407,1,07050211,15,       8775,  26.5,  61.5,   6.4,  31.9,  21.9,   4.8,  11.5,  45.5,  16.9,  31.4,   9.0,  15.6,  68.1,  27.5,   3.0
2026070503020407,1,07050219,15,       8808,  26.6,  61.2,   6.4,  31.8,  21.8,   4.8,  11.5,  45.4,  16.8,  31.4,   9.0,  15.6,  68.4,  27.6,   3.0
2026070503020407,1,07050227,15,       8949,  26.9,  62.2,   6.4,  32.3,  22.0,   4.7,  11.7,  46.1,  17.0,  31.9,   9.1,  15.8,  69.5,  22.7,   3.0
2026070503020407,1,07050235,15,       9385,  28.1,  65.2,   6.7,  33.9,  23.1,   4.9,  12.2,  48.4,  17.8,  32.0,   9.5,  16.6,  72.1,  23.7,   2.7
2026070503020407,1,07050244,15,       9461,  28.2,  65.8,   6.8,  34.2,  22.9,   4.8,  11.8,  48.8,  17.8,  32.2,   9.5,  16.7,  72.7,  23.2,   2.7
