ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026072607020209,1,07252131,14,        300,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026072607020209,1,07252139,14,        659, 105.4, 105.4,  27.7,  52.7, 263.6,   3.6,  40.5,   1.6, 175.7,   5.3, 527.2, 527.2,  16.4, 175.7
2026072607020209,1,07252148,14,        983,   9.4,  78.6,  24.5,  46.2,  32.7,   3.2,  41.3,   2.3,  60.4,   6.8,  43.6, 196.6,  13.1,  56.1
2026072607020209,1,07252156,14,       1307,  10.5,  95.0,  26.1,  36.0,  40.2,   2.4,  45.4,   2.8,  69.7,   8.5,  22.7, 209.1,  13.2,  58.0
2026072607020209,1,07252204,14,       1637,  11.0,  72.7,  16.7,  25.6,  48.5,   2.2,  46.7,   3.5,  40.9,  10.3,  24.7,  77.0,  10.5,  72.7
2026072607020209,1,07252212,14,       1863,  10.4,  74.5,  16.5,  20.1,  55.2,   2.4,  35.4,   3.8,  23.6,  11.4,  21.2,  64.8,   9.7,  59.6
2026072607020209,1,07252221,14,       2197,   9.6,  76.4,  10.0,  13.9,  60.6,   2.7,  38.2,   4.5,  21.4,   9.2,  24.4,  70.3,   9.8,  50.2
2026072607020209,1,07252229,14,       2612,  10.2,  80.3,   4.6,  13.8,  65.3,   3.1,  43.5,   5.2,  23.7,  10.6,  22.2,  72.0,  10.8,  52.2
2026072607020209,1,07252237,14,       2886,  10.4,  85.5,   4.0,  14.1,  64.1,   3.2,  47.1,   5.6,  23.8,  10.9,  21.1,  79.6,  10.5,  52.4
2026072607020209,1,07252245,14,       2987,  10.7,  85.3,   4.0,  13.5,  64.5,   3.3,  37.3,   5.8,  24.3,  10.4,  21.1,  82.4,  10.4,  53.1
2026072607020209,1,07252254,14,       3359,  11.9,  89.5,   3.7,  11.2,  67.1,   3.4,  41.9,   6.0,  23.3,   9.9,  23.1,  92.6,  11.5,  57.1
2026072607020209,1,07252302,14,       3811,  12.0, 101.6,   4.0,   5.4,  74.3,   3.6,  44.8,   6.8,  26.0,  11.1,  23.8, 101.6,  12.3,  63.5
2026072607020209,1,07252310,14,       4090,  11.9, 102.2,   4.2,   5.3,  76.0,   3.5,  47.4,   7.1,  27.2,  11.0,  24.2, 102.2,  12.3,  64.1
2026072607020209,1,07252318,14,       4366,   9.4,  99.7,   4.5,   4.8,  79.3,   3.7,  49.1,   7.2,  28.3,  11.7,  25.8, 102.7,  12.1,  65.9
2026072607020209,1,07252327,14,       5171,   6.0, 108.8,   5.3,   5.6,  81.1,   4.2,  55.9,   8.2,  18.3,  10.3,  15.2, 108.8,  12.4,  71.3
2026072607020209,1,07252335,14,       5468,   6.2, 112.1,   5.0,   5.9,  81.0,   3.9,  58.3,   8.6,  19.0,  10.5,  16.1, 109.3,  12.7,  71.7
2026072607020209,1,07252343,14,       5891,   6.5, 120.8,   5.2,   6.2,  78.5,   3.9,  55.4,   6.5,  19.9,  11.1,  17.2, 114.9,  12.7,  66.3
2026072607020209,1,07252352,14,       5996,   6.6, 114.2,   5.2,   6.2,  78.6,   3.9,  55.1,   6.5,  19.3,  11.0,  17.5, 114.2,  12.8,  67.5
2026072607020209,1,07260008,14,       6331,   6.7, 107.7,   5.2,   6.5,  83.0,   3.6,  56.9,   6.8,  19.7,  11.1,  17.9, 110.1,  12.5,  53.8
2026072607020209,1,07260016,14,       6591,   6.6, 112.1,   5.3,   6.6,  83.6,   3.4,  59.2,   7.1,  20.3,  11.0,  18.6,  99.4,  12.8,  56.0
2026072607020209,1,07260025,14,       7014,   7.0, 119.3,   4.6,   6.9,  82.5,   3.6,  62.3,   6.6,  20.7,  11.2,  19.6, 105.8,  13.5,  58.4
2026072607020209,1,07260033,14,       7353,   6.9, 120.0,   4.2,   7.1,  68.4,   3.7,  63.9,   6.8,  21.5,  11.2,  20.1, 108.9,  14.0,  60.6
2026072607020209,1,07260041,14,       7409,   6.9, 120.9,   4.2,   7.1,  68.9,   3.7,  63.7,   6.8,  21.2,  11.3,  20.2, 109.7,  14.1,  60.4
2026072607020209,1,07260049,14,       7770,   7.3, 119.5,   4.3,   7.5,  56.5,   3.4,  64.7,   7.1,  22.2,  11.7,  19.6, 107.1,  14.4,  62.7
2026072607020209,1,07260058,14,       7937,   7.4, 115.4,   4.3,   7.6,  57.2,   3.3,  66.1,   7.0,  22.5,  11.4,  19.2, 109.4,  14.7,  64.1
2026072607020209,1,07260106,14,       8085,   7.1, 113.4,   4.4,   7.7,  55.7,   3.4,  66.6,   6.8,  23.0,  11.3,  19.3, 109.6,  14.6,  64.6
2026072607020209,1,07260114,14,       8332,   6.9, 116.9,   4.5,   7.9,  56.4,   3.5,  68.0,   6.8,  23.6,   9.5,  19.7, 112.9,  14.7,  63.4
2026072607020209,1,07260122,14,       8482,   6.6, 111.2,   4.6,   8.0,  57.0,   3.5,  67.8,   6.9,  23.3,   9.4,  19.7,  99.7,  14.6,  63.4
2026072607020209,1,07260131,14,       8545,   6.7, 110.2,   4.5,   8.0,  57.4,   3.5,  67.0,   7.0,  22.7,   9.3,  19.8, 100.5,  14.5,  63.2
2026072607020209,1,07260139,14,       8806,   6.8, 111.8,   4.7,   8.2,  59.2,   3.6,  69.0,   7.2,  22.7,   8.3,  15.0,  99.2,  14.9,  65.2
2026072607020209,1,07260147,14,       8855,   6.9, 112.4,   4.7,   8.3,  59.5,   3.6,  69.4,   7.2,  22.8,   8.3,  15.1,  99.7,  14.8,  64.9
2026072607020209,1,07260155,14,       8949,   6.9, 113.6,   4.7,   8.3,  60.1,   3.6,  69.5,   7.3,  23.0,   8.4,  15.1,  96.7,  13.5,  62.2
2026072607020209,1,07260204,14,       9028,   6.9, 111.1,   4.8,   8.4,  60.6,   3.5,  70.1,   7.3,  23.0,   8.5,  15.0,  97.6,  13.6,  62.8
2026072607020209,1,07260212,14,       9126,   6.9, 112.3,   4.8,   8.4,  61.3,   3.6,  69.5,   7.4,  23.1,   8.1,  15.2,  98.6,  13.7,  60.8
2026072607020209,1,07260220,14,       9337,   7.0, 114.9,   4.9,   8.6,  62.7,   3.4,  71.1,   7.5,  23.7,   8.1,  15.5,  94.5,  13.9,  49.7
2026072607020209,1,07260228,14,       9690,   7.1, 119.2,   5.1,   9.0,  65.1,   3.1,  73.8,   7.8,  24.4,   8.4,  16.0,  98.1,  14.4,  51.3
2026072607020209,1,07260237,14,       9762,   7.1, 118.3,   5.1,   8.9,  64.0,   3.1,  74.3,   7.9,  24.4,   8.4,  16.1,  98.8,  14.2,  47.9
2026072607020209,1,07260245,14,       9787,   7.1, 118.6,   5.1,   8.9,  63.6,   3.1,  71.1,   7.9,  24.0,   8.4,  16.1,  99.1,  14.1,  48.0
