ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘,17î‘,18î‘
2026071110020506,1,07101830,18,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0
2026071110020506,1,07101839,18,          6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,   2.4,   0.0,   0.0,   0.0,   4.8,   0.0,   0.0,   0.0
2026071110020506,1,07101847,18,         74,   0.0,   0.0,   0.0,   8.4,   0.0,   1.5,  59.2,  29.6,   0.0,  11.8,  29.6,   0.0,   0.0,  29.6,  59.2,  29.6,  19.7,   5.3
2026071110020506,1,07101855,18,         92,   0.0,   0.0,   0.0,  10.5,  73.6,   1.8,  73.6,  24.5,   0.0,   6.6,  18.4,  36.8,   0.0,  24.5,  73.6,  18.4,  18.4,   6.1
2026071110020506,1,07101903,18,        151,   0.0,   0.0,   0.0,  15.1, 120.8,   2.9,  60.4,  40.2,   0.0,   9.2,  24.1,  60.4,   0.0,  40.2,  60.4,  30.2,   2.4,   7.1
2026071110020506,1,07101912,18,        210,   0.0,   0.0,   0.0,   8.8, 168.0,   4.0,  56.0,  56.0,   0.0,   3.2,  33.6,  28.0,   0.0,  42.0,  84.0,  42.0,   3.1,   9.3
2026071110020506,1,07101920,18,        251, 200.8, 200.8, 100.4,  10.0,  66.9,   4.4,  66.9,  22.3, 200.8,   3.4,  40.1,  25.1, 200.8,  33.4,  50.2,  20.0,   3.7,  10.5
2026071110020506,1,07101928,18,        280,  37.3, 224.0, 112.0,   9.3,  74.6,   4.9,  74.6,  16.0, 112.0,   3.2,  44.8,  28.0, 224.0,  37.3,  56.0,  22.4,   3.9,  11.7
2026071110020506,1,07101936,18,        325,  43.3,  86.6,  86.6,  10.0,  37.1,   5.6,  17.3,  18.5, 130.0,   3.2,  52.0,  28.8, 130.0,  32.5,  65.0,  16.2,   4.4,  13.6
2026071110020506,1,07101945,18,        374,  33.2,  74.8,  99.7,  10.6,  37.4,   6.3,  17.6,  14.9,  74.8,   3.4,  59.8,  29.9, 149.6,  29.9,  49.8,  17.6,   3.9,  13.6
2026071110020506,1,07101953,18,        490,  12.2,  56.0,  65.3,  11.2,  43.5,   7.6,  20.6,  18.6,  78.4,   3.4,  65.3,  30.1,  98.0,  32.6,  56.0,  10.8,   4.7,  12.2
2026071110020506,1,07102001,18,       1019,  24.7, 101.9, 135.8,  23.2,  90.5,  15.9,  42.9,  37.0, 116.4,   4.5, 116.4,  62.7, 163.0,  67.9, 116.4,  21.4,   1.5,  24.7
2026071110020506,1,07102009,18,       1176,   6.6, 117.6, 156.8,  26.1,  78.4,  18.0,  40.9,  36.1, 117.6,   5.0, 117.6,  72.3, 156.8,  67.2, 117.6,  19.6,   1.7,  24.1
2026071110020506,1,07102018,18,       1228,   6.8, 109.1, 163.7,  25.8,  61.4,  18.5,  42.7,  37.7, 122.8,   5.0,  54.5,  70.1, 163.7,  70.1, 109.1,  16.3,   1.8,  20.4
2026071110020506,1,07102026,18,       1419,   7.7, 103.2,  75.6,  22.7,  54.0,   7.0,  43.6,  40.5, 103.2,   5.3,  59.7,  75.6, 162.1,  75.6, 126.1,  16.6,   2.0,  21.8
2026071110020506,1,07102034,18,       1469,   7.7, 106.8,  78.3,  23.0,  55.9,   7.2,  45.2,  41.9,  97.9,   5.0,  58.7,  58.7, 146.9,  69.1, 117.5,  15.8,   2.1,  22.1
2026071110020506,1,07102042,18,       1633,   7.9,  81.6,  72.5,  23.7,  50.2,   7.9,  15.7,  28.4,  87.0,   5.5,  65.3,  38.4, 163.3,  62.2, 118.7,  15.5,   2.2,  24.1
2026071110020506,1,07102051,18,       1677,   8.1,  83.8,  74.5,  22.7,  41.9,   8.0,  16.1,  29.1,  89.4,   5.4,  67.0,  39.4, 167.7,  63.8, 121.9,  15.9,   2.2,  22.7
