ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026062810020205,1,06271934,10,          4,   0.0,   0.0,   3.2,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,   3.2
2026062810020205,1,06271942,10,         59,  15.7,   0.0,  47.2,   9.4,   0.0,  23.6,   4.7,  47.2,   1.3,  47.2
2026062810020205,1,06271951,10,        671,  29.8, 268.4, 134.2,  48.8, 536.8, 134.2,  10.3, 107.3,  10.7,   1.1
2026062810020205,1,06271959,10,        788,  26.2,  90.0,  90.0,  52.5,  70.0,  78.8,  11.0,  70.0,  10.3,   1.1
2026062810020205,1,06272007,10,        998,  20.4,  72.5,  99.8,  61.4,  53.2,  99.8,  10.3,  72.5,   9.1,   1.1
2026062810020205,1,06272015,10,       1105,  20.0,  42.0,  55.2,  63.1,  49.1,  88.4,   9.8,  44.2,   9.0,   1.1
2026062810020205,1,06272024,10,       1341,  14.3,  42.9,  59.6,  63.1,  44.7,  89.4,   4.9,  42.9,   9.2,   1.3
2026062810020205,1,06272032,10,       1476,  11.0,  39.3,  56.2,  40.7,  43.7,  73.8,   4.8,  38.0,   9.2,   1.3
2026062810020205,1,06272040,10,       1886,  11.4,  47.1,  65.6,  47.1,  53.8,  71.8,   2.6,  45.7,  11.1,   1.7
2026062810020205,1,06272048,10,       2138,   7.1,  51.8,  74.3,  50.3,  58.9,  74.3,   2.9,  50.3,  11.4,   1.7
2026062810020205,1,06272057,10,       2248,   7.0,  48.6,  69.1,  31.0,  62.0,  52.8,   3.0,  47.3,  11.6,   1.7
2026062810020205,1,06272105,10,       2317,   7.1,  40.2,  47.5,  29.8,  52.9,  54.5,   3.1,  46.3,  10.9,   1.7
2026062810020205,1,06272113,10,       2462,   7.2,  37.8,  48.0,  19.8,  53.2,  56.2,   3.2,  42.8,   8.9,   1.8
2026062810020205,1,06272121,10,       2525,   7.0,  36.0,  46.9,  19.0,  51.7,  57.7,   3.3,  36.0,   8.8,   1.8
2026062810020205,1,06272130,10,       2673,   6.9,  35.6,  48.6,  19.6,  49.7,  56.2,   3.2,  34.4,   8.7,   1.9
2026062810020205,1,06272138,10,       2814,   6.9,  36.3,  43.2,  18.6,  47.8,  56.2,   3.1,  29.2,   8.4,   2.0
2026062810020205,1,06272146,10,       2971,   6.2,  34.9,  44.0,  18.8,  46.6,  59.4,   3.3,  28.9,   8.7,   2.0
2026062810020205,1,06272154,10,       3049,   6.2,  33.8,  42.7,  18.0,  46.9,  58.0,   3.3,  28.0,   8.8,   2.0
2026062810020205,1,06272203,10,       3200,   5.7,  35.0,  43.3,  17.4,  48.3,  56.8,   3.3,  28.7,   9.0,   2.0
2026062810020205,1,06272211,10,       3389,   4.7,  36.1,  43.0,  17.1,  45.9,  57.6,   3.5,  29.1,   9.3,   2.1
2026062810020205,1,06272219,10,       3556,   4.8,  34.6,  43.1,  16.9,  45.1,  56.8,   3.5,  25.6,   9.2,   2.1
2026062810020205,1,06272227,10,       3686,   4.7,  35.5,  38.2,  17.0,  46.0,  55.6,   3.5,  25.4,   9.2,   2.1
2026062810020205,1,06272236,10,       3815,   4.8,  35.0,  39.1,  16.6,  46.2,  55.4,   3.5,  25.4,   8.6,   2.1
2026062810020205,1,06272248,10,       4143,   4.8,  36.8,  33.1,  16.5,  43.6,  58.1,   3.5,  26.3,   8.7,   2.2
2026062810020205,1,06272256,10,       4259,   4.8,  36.6,  33.4,  16.7,  42.0,  56.7,   3.4,  26.2,   8.7,   2.2
2026062810020205,1,06272304,10,       4452,   4.8,  36.7,  34.9,  14.9,  42.9,  58.3,   3.4,  26.3,   8.2,   2.2
2026062810020205,1,06272313,10,       4533,   4.9,  37.3,  34.8,  14.9,  42.6,  57.5,   3.5,  26.8,   8.2,   2.2
2026062810020205,1,06272321,10,       4661,   4.8,  28.0,  34.8,  14.9,  40.9,  59.1,   3.5,  27.0,   8.3,   2.3
2026062810020205,1,06272329,10,       4734,   4.7,  28.0,  35.3,  14.8,  40.7,  58.2,   3.5,  26.8,   8.4,   2.3
2026062810020205,1,06272337,10,       4898,   4.7,  28.1,  35.6,  14.3,  41.2,  59.3,   3.6,  27.2,   8.5,   2.2
2026062810020205,1,06272346,10,       4973,   4.7,  28.2,  35.8,  13.9,  37.1,  58.5,   3.6,  26.5,   8.5,   2.3
2026062810020205,1,06272354,10,       5119,   4.7,  28.8,  35.6,  14.1,  33.5,  57.6,   3.7,  26.7,   8.5,   2.2
2026062810020205,1,06280006,10,       5221,   4.8,  29.0,  35.6,  13.5,  32.6,  57.2,   3.7,  26.6,   8.5,   2.2
2026062810020205,1,06280015,10,       5278,   4.8,  29.1,  31.5,  13.6,  32.9,  57.0,   3.7,  26.5,   8.6,   2.3
2026062810020205,1,06280023,10,       5319,   4.8,  29.3,  31.2,  13.7,  32.7,  55.9,   3.7,  26.5,   8.6,   2.2
2026062810020205,1,06280031,10,       5403,   4.9,  29.6,  29.6,  13.9,  32.9,  55.4,   3.7,  26.5,   8.6,   2.2
2026062810020205,1,06280039,10,       5446,   4.9,  29.0,  28.8,  13.9,  33.0,  55.8,   3.7,  26.7,   8.5,   2.2
2026062810020205,1,06280048,10,       5548,   4.9,  29.3,  29.2,  14.0,  30.6,  55.4,   3.6,  27.2,   8.4,   2.3
2026062810020205,1,06280056,10,       5744,   4.3,  30.4,  29.2,  14.4,  30.0,  56.7,   3.8,  28.1,   8.6,   2.3
