ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026062702010503,1,06261834,12,         15,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0
2026062702010503,1,06261842,12,         20,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  16.0,   0.0,   1.1,   0.0,   8.0,   0.0
2026062702010503,1,06261850,12,         64,   0.0,  17.0,  25.6,  51.2,   0.0,  51.2,  51.2,   0.0,   1.1,   0.0,  25.6,   0.0
2026062702010503,1,06261858,12,         76,   6.7,  20.2,  30.4,  30.4,   0.0,  60.8,  60.8,  60.8,   1.1,   0.0,  30.4,   0.0
2026062702010503,1,06261907,12,      10121, 578.3, 999.9, 999.9, 999.9, 999.9, 999.9, 999.9, 999.9,   1.0,   0.0, 999.9, 999.9
2026062702010503,1,06261915,12,      10139, 450.6, 999.9, 999.9, 999.9, 999.9, 811.1, 999.9, 999.9,   1.0,   0.0, 999.9, 999.9
2026062702010503,1,06261923,12,      10167, 406.6, 999.9, 739.4, 999.9, 999.9, 739.4, 999.9, 451.8,   1.0,   0.0, 999.9, 999.9
2026062702010503,1,06261931,12,      10203, 340.1, 816.2, 627.8, 999.9, 999.9, 742.0, 999.9, 429.6,   1.0, 999.9, 999.9, 408.1
2026062702010503,1,06261940,12,      10247, 292.7, 745.2, 585.5, 999.9, 999.9, 745.2, 999.9, 341.5,   1.0, 999.9, 999.9, 409.8
2026062702010503,1,06261948,12,      10296, 274.5, 358.1, 514.8, 999.9, 999.9, 686.4, 999.9, 316.8,   1.0, 484.5, 999.9, 392.2
2026062702010503,1,06261956,12,      10363, 236.8, 345.4, 224.0, 999.9, 690.8, 592.1, 921.1, 224.0,   1.0, 414.5, 999.9, 360.4
2026062702010503,1,06262004,12,      10404, 213.4, 287.0, 213.4, 396.3, 594.5, 462.4, 756.6, 219.0,   1.0, 396.3, 999.9, 332.9
2026062702010503,1,06262013,12,      10431, 194.0, 260.7, 203.5, 298.0, 596.0, 397.3, 758.6, 219.6,   1.0, 397.3, 999.9, 333.7
2026062702010503,1,06262021,12,      10470, 178.2, 209.4, 199.4, 288.8, 492.7, 322.1, 698.0, 214.7,   1.0, 364.1, 999.9, 299.1
2026062702010503,1,06262029,12,      10624, 119.7,  88.5, 160.3, 257.5, 386.3, 274.1, 499.9, 197.6,   1.0, 326.8, 772.6, 202.3
2026062702010503,1,06262037,12,      10678, 118.6,  85.4, 120.3, 237.2, 355.9, 251.2, 388.2, 189.8,   1.0, 305.0, 657.1, 194.1
2026062702010503,1,06262046,12,      10741, 106.0,  83.4, 119.3, 204.5, 330.4, 220.3, 358.0, 148.1,   1.0, 277.1, 613.7, 150.7
2026062702010503,1,06262054,12,      10771,  90.7,  81.2, 119.6, 200.3, 331.4, 215.4, 344.6, 148.5,   1.0, 277.9, 538.5, 146.0
2026062702010503,1,06262102,12,      10847,  72.3,  76.7, 115.7, 180.7, 289.2, 197.2, 299.2, 142.2,   1.0, 247.9, 482.0, 127.6
2026062702010503,1,06262110,12,      10910,  68.7,  75.8, 113.3, 147.9, 281.5, 189.7, 272.7, 114.8,   1.0, 212.8, 436.4, 116.3
2026062702010503,1,06262119,12,      10974,  60.9,  69.1, 109.7, 143.9, 266.0, 175.5, 225.1, 112.5,   1.0, 214.1, 418.0, 105.7
2026062702010503,1,06262127,12,      11531,  60.6,  72.0, 113.8, 118.2, 279.5, 184.4, 224.9, 111.1,   1.0, 219.6, 288.2, 107.2
2026062702010503,1,06262135,12,      11831,  56.0,  70.6, 115.4, 115.4, 270.4, 166.0, 205.7, 108.7,   1.0, 210.3, 286.8,  93.7
2026062702010503,1,06262143,12,      11954,  54.0,  65.5, 116.6, 100.6, 273.2, 138.5, 154.2,  91.0,   1.0, 151.7, 217.3,  83.8
2026062702010503,1,06262152,12,      12150,  54.0,  64.8, 110.4,  97.2, 270.0, 126.2, 133.1,  90.0,   1.0, 135.0, 216.0,  65.6
2026062702010503,1,06262200,12,      12202,  50.5,  59.8, 107.2,  96.6, 271.1, 123.5, 133.7,  89.5,   1.1, 133.7, 212.2,  64.6
2026062702010503,1,06262208,12,      12262,  47.6,  58.7, 107.7,  95.2, 233.5, 121.1, 130.7,  89.1,   1.1, 130.7, 213.2,  60.1
2026062702010503,1,06262216,12,      12319,  45.2,  57.2, 103.7,  89.5, 229.1, 117.3, 127.9,  87.9,   1.1, 124.7, 209.6,  55.3
2026062702010503,1,06262225,12,      12495,  41.3,  51.5,  89.2,  78.7, 217.3, 112.3, 119.0,  79.9,   1.1, 120.4, 199.9,  43.8
2026062702010503,1,06262233,12,      12586,  38.1,  51.1,  88.3,  77.4, 214.2, 108.2, 113.1,  74.0,   1.1, 119.8, 197.4,  40.1
2026062702010503,1,06262241,12,      12720,  35.9,  48.0,  82.7,  71.6, 203.5,  89.2, 107.1,  62.8,   1.1, 116.9, 192.0,  38.6
2026062702010503,1,06262249,12,      12863,  32.5,  43.6,  81.0,  65.9, 194.1,  80.3, 101.8,  59.1,   1.1, 115.6, 183.7,  37.1
2026062702010503,1,06262258,12,      12955,  31.0,  43.0,  80.3,  64.7, 188.4,  77.3,  98.7,  58.5,   1.1, 111.4, 175.6,  33.8
2026062702010503,1,06262306,12,      13050,  30.1,  41.4,  80.9,  64.0, 189.8,  77.3,  99.4,  58.0,   1.1, 111.0, 174.0,  33.1
2026062702010503,1,06262314,12,      13183,  28.3,  40.1,  72.7,  60.2, 175.7,  71.7,  95.8,  54.6,   1.1, 107.6, 164.7,  31.6
2026062702010503,1,06262322,12,      13231,  27.2,  39.0,  72.9,  59.8, 176.4,  67.4,  96.2,  54.2,   1.1, 104.8, 162.8,  31.4
2026062702010503,1,06262331,12,      13566,  25.7,  37.0,  67.8,  52.4, 132.3,  63.0,  86.1,  35.0,   1.1,  96.9, 148.6,  29.7
2026062702010503,1,06262339,12,      13671,  25.3,  35.2,  64.3,  50.8, 127.1,  62.4,  82.8,  34.3,   1.1,  92.6, 138.4,  28.4
2026062702010503,1,06262347,12,      13810,  25.0,  34.7,  63.8,  49.9, 124.1,  59.7,  81.2,  34.4,   1.1,  92.0, 134.7,  28.3
