ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026070403020312,1,07031841,16,         41,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,  32.8,   0.0,   3.2
2026070403020312,1,07031849,16,         66,   0.0,  52.8,   0.0,  52.8,  17.6,  26.4,  52.8,  52.8,  26.4,   1.7,  10.5,   0.0,  52.8,   8.8,  52.8,   4.8
2026070403020312,1,07031857,16,         93,   0.0,   6.7,   0.0,  74.4,  18.6,   9.3,  24.8,  74.4,  14.8,   2.4,  14.8,  74.4,  74.4,   8.2,  74.4,   6.2
2026070403020312,1,07031905,16,        121,  96.8,   8.8,   0.0,  96.8,  24.2,   8.0,  32.2,  32.2,  16.1,   3.1,   8.8,  96.8,  48.4,   8.8,  48.4,   4.4
2026070403020312,1,07031914,16,        254, 203.2,   9.2,   0.0, 203.2,  33.8,  15.6,  50.8,  67.7,   1.8,   5.4,  18.4, 203.2, 101.6,  11.2,  33.8,   9.2
2026070403020312,1,07031922,16,        296, 236.8,  10.7,   0.0, 118.4,  33.8,   6.0,  47.3,  47.3,   2.1,   5.6,  21.5, 236.8, 118.4,  11.2,  33.8,  10.2
2026070403020312,1,07031930,16,        313, 125.2,  10.8, 250.4, 125.2,  31.3,   6.4,  50.0,  35.7,   2.3,   5.8,  22.7, 250.4,  83.4,   9.2,  27.8,  10.4
2026070403020312,1,07031938,16,        352,  93.8,  11.7, 140.8,  56.3,  28.1,   6.1,  46.9,  35.2,   2.5,   6.1,  18.7, 140.8,  31.2,   9.3,  25.6,  10.8
2026070403020312,1,07031947,16,        395, 105.3,  12.6, 105.3,  63.2,  31.6,   6.8,  35.1,  35.1,   2.8,   5.6,  21.0, 158.0,  35.1,   5.9,  28.7,  11.2
2026070403020312,1,07031955,16,        527,  70.2,  15.0, 105.4,  70.2,  30.1,   7.5,  35.1,  42.1,   2.9,   4.5,  26.3, 105.4,  42.1,   5.2,  32.4,  13.6
2026070403020312,1,07032003,16,        699,  93.2,  19.2, 111.8,  79.8,  27.9,   9.8,  43.0,  39.9,   3.5,   5.6,  31.0, 111.8,   4.8,   6.0,  34.9,  12.7
2026070403020312,1,07032011,16,        779, 103.8,  20.1,  62.3,  89.0,  28.3,  10.0,  47.9,  38.9,   3.6,   5.8,  34.6, 124.6,   5.0,   6.1,  20.1,  10.7
2026070403020312,1,07032020,16,        922, 122.9,  23.0,  73.7, 105.3,  32.0,   9.4,  56.7,  40.9,   4.2,   6.9,   6.1,  67.0,   5.7,   7.0,  20.4,  12.7
2026070403020312,1,07032028,16,       1020, 102.0,  25.5,  74.1,  81.6,  31.3,  10.0,  58.2,  35.4,   4.7,   7.6,   6.8,  74.1,   6.3,   4.7,  20.4,  12.9
2026070403020312,1,07032036,16,       1062,  94.4,  25.7,  77.2,  65.3,  27.4,   9.5,  53.1,  35.4,   4.8,   7.6,   7.0,  77.2,   6.6,   4.5,  21.2,  13.4
2026070403020312,1,07032044,16,       1139,  82.8,  26.8,  75.9,  65.0,  26.0,   8.4,  53.6,  35.0,   4.8,   8.1,   6.9,  82.8,   6.3,   4.7,  21.6,  14.0
2026070403020312,1,07032053,16,       1251,  76.9,  25.6,  76.9,  66.7,  27.0,   8.7,  52.6,  37.0,   5.3,   8.8,   6.1,  90.9,   5.9,   5.2,  13.3,  15.3
2026070403020312,1,07032101,16,       1446,  82.6,  28.9,  77.1,  72.3,  26.9,   7.3,  42.8,  28.9,   5.0,   7.4,   7.0,  60.8,   6.6,   5.6,  14.2,  17.2
2026070403020312,1,07032109,16,       1480,  78.9,  28.8,  69.6,  65.7,  24.1,   7.4,  42.2,  28.1,   5.1,   7.4,   7.1,  62.3,   6.8,   5.6,  14.0,  17.1
2026070403020312,1,07032117,16,       1615,  86.1,  30.7,  71.7,  64.6,  20.1,   6.5,  43.0,  26.9,   5.3,   7.6,   7.2,  61.5,   6.7,   5.7,  15.0,  18.7
2026070403020312,1,07032126,16,       1733,  81.5,  31.5,  72.9,  63.0,  20.6,   6.9,  43.3,  28.2,   5.1,   7.2,   7.7,  63.0,   7.1,   5.4,  15.5,  16.7
2026070403020312,1,07032134,16,       1858,  82.5,  32.3,  74.3,  59.4,  16.8,   7.0,  46.4,  26.5,   5.4,   7.7,   8.0,  61.9,   7.0,   5.4,  13.6,  15.8
2026070403020312,1,07032142,16,       2035,  90.4,  35.3,  74.0,  65.1,  17.3,   7.6,  46.5,  28.5,   4.8,   8.4,   8.1,  65.1,   5.9,   5.6,  14.6,  15.9
