ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026070403020311,1,07031840,10,         45,   0.0,   2.4,   2.4,   0.0,   2.4,   0.0,   0.0,   0.0,   0.0,   0.0
2026070403020311,1,07031848,10,        221,  88.4,   8.8,  10.4,  88.4,   7.0,  25.2,  58.9,  11.0,   1.4,  29.4
2026070403020311,1,07031857,10,        320,  64.0,  11.1,  14.2,  85.3,   9.8,  12.8,  42.6,   8.8,   1.3,  32.0
2026070403020311,1,07031905,10,        365,  58.4,  12.1,  15.3,  97.3,   8.1,  13.2,  36.5,   9.4,   1.5,  10.4
2026070403020311,1,07031913,10,        458,  22.9,  14.6,  11.8, 122.1,   9.9,  15.2,  11.8,   7.4,   1.7,   9.6
2026070403020311,1,07031921,10,        522,  24.5,  16.0,  12.6, 139.2,  10.9,  13.4,  10.4,   7.0,   1.8,   8.8
2026070403020311,1,07031930,10,        583,  19.4,  15.0,  12.6,  93.2,  11.1,  13.3,  10.6,   6.3,   1.9,   8.9
2026070403020311,1,07031938,10,        750,  24.0,  17.6,  16.2, 100.0,  13.9,  13.3,  10.9,   7.6,   1.6,   8.4
2026070403020311,1,07031946,10,       1224,  39.1,  24.4,  26.4, 122.4,  11.7,  21.7,  17.4,  11.5,   1.2,  11.2
2026070403020311,1,07031954,10,       1528,  35.9,  25.4,  29.8, 111.1,  14.2,  23.0,  15.2,  10.3,   1.2,  12.6
2026070403020311,1,07032003,10,       1675,  31.1,  22.7,  24.3,  89.3,  13.0,  23.5,  13.9,  10.3,   1.3,  13.8
2026070403020311,1,07032011,10,       2316,  17.4,  24.0,  27.2,  27.2,  17.6,  31.9,  12.2,  10.0,   1.3,  13.6
2026070403020311,1,07032019,10,       2575,  14.8,  23.9,  22.6,  29.8,  18.0,  35.5,  13.2,  10.9,   1.3,  14.5
2026070403020311,1,07032027,10,       2698,  15.0,  22.2,  21.1,  29.9,  16.8,  30.8,  13.2,  10.4,   1.3,  12.7
2026070403020311,1,07032036,10,       2837,  15.5,  19.7,  21.8,  29.8,  12.5,  24.9,  12.7,  10.8,   1.4,  12.3
2026070403020311,1,07032044,10,       3053,  16.2,  20.1,  22.0,  31.3,  13.2,  22.6,  12.9,  11.1,   1.5,   8.0
2026070403020311,1,07032052,10,       3223,  14.9,  20.6,  22.4,  32.2,  13.2,  23.0,  13.4,   9.5,   1.5,   8.0
2026070403020311,1,07032100,10,       3338,  14.6,  18.9,  22.4,  31.0,  13.4,  23.0,  12.9,   8.9,   1.6,   8.2
2026070403020311,1,07032109,10,       3641,  11.6,  20.5,  14.2,  33.8,  14.5,  25.1,  14.0,   9.1,   1.6,   8.5
