ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026062009030504,1,06191842,16,         42,   0.0,   0.0,   0.0,   0.0,   0.0,  33.6,   0.0,  33.6,  33.6,  33.6,   4.8,   1.1,   0.0,   0.0,   0.0,  33.6
2026062009030504,1,06191850,16,         62,  24.8,  49.6,  49.6,  49.6,  24.8,  24.8,   0.0,  24.8,  16.5,  24.8,   5.5,   1.5,  24.8,   0.0,  24.8,  49.6
2026062009030504,1,06191858,16,         65,  26.0,  52.0,  52.0,  52.0,  26.0,  26.0,   0.0,  26.0,  17.3,  26.0,   5.7,   1.5,  17.3,   0.0,  26.0,  52.0
2026062009030504,1,06191906,16,         83,  33.2,  66.4,  66.4,  33.2,  16.6,  33.2,  66.4,  33.2,  16.6,  16.6,   7.3,   1.5,  13.2,   0.0,  33.2,  66.4
2026062009030504,1,06191915,16,        112,  29.8,  44.8,  89.6,  44.8,  17.9,  44.8,  22.4,  22.4,   8.1,  22.4,   8.9,   1.9,   5.6,   0.0,  44.8,  89.6
2026062009030504,1,06191923,16,        125,  33.3,  33.3,  50.0,  33.3,  14.2,  50.0,  25.0,  25.0,   7.6,  20.0,  10.0,   2.1,   5.2,   0.0,  50.0, 100.0
2026062009030504,1,06191931,16,        168,  33.6,  44.8,  67.2,  10.3,  14.9,  67.2,  33.6,  26.8,   8.9,  26.8,  11.2,   2.8,   3.0,   0.0,  67.2, 134.4
2026062009030504,1,06191939,16,        216,  43.2,  57.6,  86.4,  11.5,  15.7,  21.6,  28.8,  28.8,   9.0,  28.8,  13.2,   2.7,   3.3,   0.0,  57.6,  24.6
2026062009030504,1,06191948,16,        241,  48.2,  48.2,  96.4,  11.3,  14.8,  14.8,  27.5,  32.1,   9.1,  32.1,   8.3,   3.0,   3.7,   0.0,  64.2,  27.5
2026062009030504,1,06191956,16,        296,  47.3,  47.3, 118.4,  11.8,  14.8,  15.7,  23.6,  29.6,   4.3,  39.4,  10.2,   3.5,   4.4,   0.0,  59.2,  29.6
2026062009030504,1,06192004,16,        347,  55.5,  55.5, 138.8,  13.8,  16.3,   8.9,  23.1,  34.7,   4.4,  46.2,  12.0,   4.1,   3.6, 277.6,  69.4,  34.7
2026062009030504,1,06192012,16,        399,  63.8,  63.8, 106.4,  13.8,  15.9,   9.1,  19.9,  18.7,   5.1,  53.2,  12.2,   4.3,   3.5, 159.6,  45.6,  31.9
2026062009030504,1,06192021,16,        454,  72.6,  72.6, 121.0,  13.9,  13.9,   8.8,  10.0,  20.1,   5.7,  51.8,  12.5,   4.3,   3.9, 181.6,  45.4,  36.3
2026062009030504,1,06192029,16,        564,  90.2,  50.1, 112.8,  15.5,  17.3,  10.7,   5.1,  21.4,   6.8,  25.0,  14.5,   5.0,   3.9, 150.4,  45.1,  41.0
2026062009030504,1,06192037,16,        594,  95.0,  47.5, 118.8,  15.3,  15.8,   9.9,   5.3,  20.6,   6.5,  25.0,  15.3,   5.3,   4.1, 158.4,  43.2,  33.9
2026062009030504,1,06192045,16,        665, 106.4,  48.3,  88.6,  12.0,  16.1,  10.4,   5.4,  23.1,   6.6,  25.3,  16.1,   5.1,   4.1, 133.0,  44.3,  38.0
2026062009030504,1,06192054,16,        712, 113.9,  43.8,  81.3,  12.9,  14.9,   8.7,   5.8,  23.7,   7.1,  25.8,  16.2,   4.5,   4.4, 142.4,  47.4,  40.6
2026062009030504,1,06192102,16,        908, 145.2,  55.8,  90.8,  12.7,  14.5,  10.5,   7.4,  26.9,   6.3,  31.5,  19.1,   3.0,   5.3, 181.6,  60.5,  45.4
2026062009030504,1,06192110,16,        953, 152.4,  42.3,  95.3,  13.3,  14.9,  10.7,   7.7,  27.2,   5.6,  33.1,  18.5,   3.1,   5.4, 152.4,  58.6,  44.8
2026062009030504,1,06192119,16,       1091, 109.1,  45.9,  87.2,  12.1,  15.8,  11.9,   8.7,  21.8,   6.1,  24.9,  20.7,   2.9,   5.3, 145.4,  54.5,  45.9
2026062009030504,1,06192127,16,       1192, 105.9,  50.1,  41.4,  13.0,  16.7,  12.8,   9.5,  23.2,   6.1,  26.4,  22.7,   3.2,   4.4, 136.2,  35.3,  45.4
2026062009030504,1,06192135,16,       1301, 104.0,  34.6,  45.2,  11.1,  15.0,  12.8,   9.3,  20.4,   6.4,  28.1,  23.6,   3.4,   4.5, 148.6,  38.5,  47.3
2026062009030504,1,06192143,16,       1365, 109.2,  35.2,  47.4,  11.6,  14.5,  13.3,   9.7,  16.2,   6.5,  28.7,  23.2,   3.3,   4.7, 121.3,  40.4,  47.4
2026062009030504,1,06192152,16,       1781, 118.7,  41.9,  56.9,  13.5,  18.2,  16.9,   9.8,  20.9,   7.9,  36.5,  27.9,   2.2,   5.4, 142.4,  49.1,  54.8
2026062009030504,1,06192200,16,       1889, 125.9,  39.7,  41.9,  14.2,  19.3,  15.9,   9.6,  21.9,   6.9,  38.7,  28.5,   2.3,   5.3, 151.1,  52.1,  50.3
2026062009030504,1,06192208,16,       2050, 109.3,  43.1,  44.3,  13.7,  19.0,  10.7,  10.4,  22.7,   7.2,  41.0,  29.2,   2.4,   5.3, 164.0,  56.5,  43.1
2026062009030504,1,06192216,16,       2127, 106.3,  42.5,  44.7,  13.8,  18.2,  10.5,  10.7,  20.5,   7.4,  41.5,  29.3,   2.4,   5.4, 130.8,  50.0,  38.6
2026062009030504,1,06192225,16,       2252, 100.0,  40.9,  46.1,  14.1,  18.5,  10.0,  10.1,  20.4,   7.3,  40.0,  30.0,   2.6,   5.3,  72.0,  51.4,  40.9
2026062009030504,1,06192233,16,       2386, 106.0,  43.3,  48.9,  14.4,  18.5,   7.5,  10.7,  21.2,   7.6,  42.4,  31.8,   2.6,   5.2,  73.4,  54.5,  43.3
