ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026072601010203,1,07252134,16,         11,   0.0,   2.2,   0.0,   8.8,   8.8,   0.0,   0.0,   0.0,   8.8,   4.4,   8.8,   8.8,   0.0,   0.0,   0.0,   0.0
2026072601010203,1,07252142,16,        560, 149.3,  49.7, 224.0,  89.6,   8.0, 224.0,  74.6,  20.3,  64.0,  22.4,   9.9, 448.0,  74.6,   1.2,  21.3,  89.6
2026072601010203,1,07252150,16,        778,  69.1,  16.8,  69.1,  34.5,   7.1,  62.2,  77.8,  10.9,  56.5,  19.4,   8.6,  41.4,  23.0,   1.7,  27.0,  69.1
2026072601010203,1,07252158,16,        964,  64.2,  12.8,  77.1,  24.1,   5.4,  77.1,  70.1,  10.0,  64.2,  11.8,  10.0,  26.5,  24.1,   2.1,  30.8,  70.1
2026072601010203,1,07252207,16,       1198,  43.5,  10.3,  33.0,  27.3,   4.2,  73.7,  53.2,  10.4,  50.4,   9.7,  11.6,  31.9,  29.9,   2.5,  35.4,  63.8
2026072601010203,1,07252215,16,       1389,  27.7,   9.6,  33.6,  27.1,   4.5,  74.0,  46.3,  11.0,  41.1,  10.4,  12.4,  30.0,  12.4,   2.9,  34.7,  55.5
2026072601010203,1,07252223,16,       1779,  31.6,   8.9,  34.7,  21.8,   4.5,  71.1,  33.0,   8.5,  35.5,   9.9,  10.4,  32.3,  15.3,   3.4,  40.6,  64.6
2026072601010203,1,07252231,16,       1992,  31.2,   8.6,  35.4,  19.2,   5.0,  75.8,  21.5,   7.6,  32.5,  10.4,  10.6,  34.6,  12.3,   3.7,  43.0,  69.2
2026072601010203,1,07252240,16,       2155,  28.2,   8.3,  34.4,  19.5,   5.2,  82.0,  22.9,   7.0,  32.5,   8.8,  10.5,  36.6,  12.7,   4.0,  45.3,  74.9
2026072601010203,1,07252248,16,       2352,  22.6,   6.0,  34.8,  20.6,   5.6,  81.8,  23.8,   6.7,  34.2,   9.5,  11.4,  39.2,  13.9,   4.3,  49.5,  78.4
2026072601010203,1,07252256,16,       2528,  19.0,   6.1,  29.3,  21.0,   5.8,  77.7,  24.6,   6.6,  34.8,   8.7,  10.6,  40.4,  14.6,   4.6,  49.3,  77.7
2026072601010203,1,07252304,16,       2745,  16.6,   6.5,  30.5,  22.6,   6.3,  78.4,  26.1,   4.9,  35.4,   9.0,  10.8,  42.2,  15.3,   4.9,  52.2,  81.3
2026072601010203,1,07252313,16,       2969,  13.4,   6.7,  30.8,  20.6,   6.6,  76.6,  24.4,   5.2,  31.6,   8.7,  10.2,  35.9,  16.2,   5.3,  53.9,  76.6
2026072601010203,1,07252321,16,       3104,  13.4,   6.9,  31.4,  20.3,   6.4,  73.0,  25.6,   5.2,  32.2,   8.5,  10.4,  36.5,  15.5,   5.3,  56.4,  80.1
2026072601010203,1,07252329,16,       3328,  12.9,   7.2,  29.2,  13.3,   6.7,  73.9,  26.6,   5.4,  33.7,   7.9,  11.1,  38.5,  16.5,   5.6,  56.6,  64.9
2026072601010203,1,07252337,16,       3551,  13.0,   5.8,  28.4,  14.2,   7.0,  57.9,  28.1,   5.5,  35.0,   8.2,  11.7,  41.1,  17.5,   5.7,  60.4,  69.2
2026072601010203,1,07252346,16,       3689,  13.4,   5.9,  29.5,  12.2,   7.1,  60.2,  29.2,   5.2,  32.4,   8.2,  12.0,  42.1,  18.2,   5.9,  61.4,  71.9
2026072601010203,1,07252354,16,       3848,  13.5,   6.0,  30.1,  12.2,   7.3,  62.8,  29.8,   5.3,  21.6,   8.1,  12.3,  38.4,  18.2,   6.1,  61.5,  75.0
2026072601010203,1,07260006,16,       4448,  14.6,   6.5,  32.6,  14.0,   8.2,  34.8,  31.2,   5.3,  24.8,   4.9,  14.1,  44.4,  20.4,   6.8,  63.5,  79.0
2026072601010203,1,07260014,16,       4685,  14.8,   6.3,  32.8,  14.3,   8.5,  35.6,  26.5,   5.2,  25.4,   5.1,  14.2,  44.0,  20.7,   6.7,  61.4,  78.0
2026072601010203,1,07260023,16,       4958,  14.8,   6.5,  34.4,  13.0,   8.9,  29.3,  27.5,   5.3,  26.9,   5.0,  13.4,  46.1,  18.2,   7.0,  65.0,  79.3
2026072601010203,1,07260031,16,       5303,  13.2,   6.6,  24.9,  13.4,   9.3,  30.9,  29.0,   5.4,  28.8,   5.1,  12.2,  47.6,  18.2,   7.1,  67.3,  83.1
2026072601010203,1,07260039,16,       5730,  13.7,   7.0,  26.8,  14.4,  10.0,  32.2,  30.9,   5.6,  29.9,   4.0,  12.3,  51.5,  19.7,   7.5,  67.4,  89.8
2026072601010203,1,07260047,16,       6085,  14.1,   7.2,  27.9,  15.1,  10.6,  33.5,  30.4,   5.2,  29.8,   4.1,  10.0,  54.6,  20.8,   7.8,  71.5,  95.4
2026072601010203,1,07260056,16,       6186,  13.7,   7.3,  28.2,  15.4,  10.6,  34.1,  30.7,   5.2,  30.1,   4.0,   9.9,  54.9,  21.0,   8.0,  71.7,  93.3
2026072601010203,1,07260104,16,       6401,  13.6,   7.4,  27.5,  15.4,  11.0,  35.3,  30.6,   5.0,  29.4,   4.0,  10.2,  53.3,  20.9,   8.1,  69.2,  93.1
2026072601010203,1,07260112,16,       6463,  13.7,   7.3,  27.3,  15.3,  10.9,  35.4,  30.2,   5.0,  28.8,   4.0,  10.3,  53.8,  21.1,   8.1,  68.9,  94.0
2026072601010203,1,07260120,16,       6633,  13.9,   7.3,  26.9,  14.9,  10.3,  36.3,  30.6,   5.1,  29.1,   4.0,  10.5,  54.7,  21.6,   8.3,  68.9,  96.4
2026072601010203,1,07260129,16,       6707,  13.6,   7.4,  26.9,  14.6,  10.4,  36.2,  30.3,   5.1,  29.4,   4.0,  10.5,  55.3,  21.8,   8.3,  67.0,  94.1
2026072601010203,1,07260137,16,       6887,  13.8,   7.4,  27.4,  14.7,  10.6,  37.2,  30.9,   4.7,  28.5,   4.1,  10.6,  54.0,  22.3,   8.5,  67.1,  94.9
2026072601010203,1,07260145,16,       6957,  13.2,   7.3,  27.6,  14.8,  10.7,  37.6,  31.0,   4.7,  28.3,   4.1,  10.6,  54.0,  22.5,   8.6,  61.8,  94.3
2026072601010203,1,07260153,16,       7191,  13.5,   7.6,  28.4,  15.2,  11.1,  38.6,  31.7,   4.6,  29.3,   4.2,  10.7,  54.2,  23.1,   7.7,  56.9,  91.3
2026072601010203,1,07260202,16,       7399,  13.7,   7.3,  28.8,  15.1,  11.3,  39.4,  29.1,   4.7,  30.0,   4.2,  11.0,  50.5,  23.5,   7.8,  54.3,  65.7
2026072601010203,1,07260210,16,       7477,  13.8,   7.3,  29.1,  15.1,  11.4,  39.6,  28.8,   4.7,  30.2,   4.2,  11.1,  50.6,  23.5,   7.7,  50.6,  63.6
