ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026062702010508,1,06261835,11,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0
2026062702010508,1,06261843,11,          6,   0.0,   0.0,   0.0,   4.8,   0.0,   0.0,   4.8,   0.0,   4.8,   4.8,   2.4
2026062702010508,1,06261852,11,         18,   7.2,  14.4,   0.0,   7.2,   0.0,  14.4,  14.4,   7.2,   7.2,   7.2,   2.8
2026062702010508,1,06261900,11,         20,   5.3,  16.0,   0.0,   8.0,   0.0,  16.0,  16.0,   8.0,   8.0,   5.3,   3.2
2026062702010508,1,06261908,11,         64,  12.8,   6.4,   0.0,  12.8,   4.6,   3.9,  17.0,  12.8,  17.0,   8.5,   6.4
2026062702010508,1,06261916,11,         72,  14.4,   7.2,   0.0,  11.5,   5.2,   3.3,  19.2,  14.4,  19.2,   6.4,   7.2
2026062702010508,1,06261925,11,        101,  10.1,   8.0,  80.8,  13.4,   7.3,   2.7,  11.5,  13.4,  26.9,   8.0,   8.0
2026062702010508,1,06261933,11,        117,   9.3,   7.8,  46.8,  13.3,   7.8,   3.1,   9.3,  15.6,  31.2,   6.2,   9.3
2026062702010508,1,06261941,11,        151,   8.0,   8.6,  60.4,   6.3,   9.2,   4.0,   9.2,  20.1,  17.2,   6.3,   9.2
2026062702010508,1,06261949,11,        184,   7.0,   5.6,  49.0,   7.0,  10.5,   4.6,   9.8,  18.4,  16.3,   7.3,   9.8
2026062702010508,1,06261958,11,        259,   3.5,   7.6,  69.0,   9.4,  12.9,   6.2,  12.1,  20.7,  23.0,   4.9,   9.4
2026062702010508,1,06262006,11,        294,   3.3,   8.4,  58.8,  10.2,  14.7,   6.9,  13.0,  23.5,  23.5,   4.0,  10.2
2026062702010508,1,06262014,11,        310,   3.4,   8.5,  27.5,  10.3,  15.5,   7.2,  10.3,  24.8,  22.5,   4.2,  10.7
2026062702010508,1,06262027,11,        396,   3.6,   8.3,  28.8,  12.6,  15.8,   6.6,  10.2,  18.6,  15.0,   4.4,  12.1
2026062702010508,1,06262035,11,        439,   3.9,   9.0,  29.2,   8.7,  17.5,   7.3,   8.5,  20.6,  15.2,   4.2,  13.0
2026062702010508,1,06262043,11,        473,   3.9,   9.4,  29.1,   8.4,  18.0,   7.2,   8.6,  22.2,  14.5,   4.2,  12.6
2026062702010508,1,06262052,11,        490,   4.0,   9.5,  30.1,   8.7,  17.0,   7.5,   7.8,  21.7,  15.0,   4.2,  12.2
2026062702010508,1,06262100,11,        605,   3.7,   8.2,  37.2,  10.2,  17.2,   8.6,   5.5,  21.0,  13.0,   5.1,  15.1
2026062702010508,1,06262108,11,        639,   3.9,   7.4,  31.9,   8.6,  17.6,   8.9,   5.8,  22.2,  12.1,   5.3,  15.9
2026062702010508,1,06262116,11,        754,   4.3,   4.4,  37.7,  10.0,  20.8,   9.8,   6.1,  25.1,  13.7,   5.3,  17.7
2026062702010508,1,06262125,11,        844,   3.5,   4.9,  37.5,   9.2,  23.2,  10.7,   5.8,  27.0,  15.0,   5.8,  19.2
2026062702010508,1,06262133,11,       1085,   2.6,   6.3,  45.6,   9.8,  28.9,  11.5,   5.2,  31.0,  19.2,   7.4,  15.2
2026062702010508,1,06262141,11,       1167,   2.7,   6.7,  49.1,   9.5,  31.1,  11.9,   5.2,  30.1,  16.6,   7.0,  15.3
2026062702010508,1,06262149,11,       1214,   2.7,   7.0,  51.1,   9.2,  32.3,  11.9,   5.1,  31.3,  16.7,   6.3,  15.6
2026062702010508,1,06262158,11,       1264,   2.8,   7.2,  48.1,   9.0,  33.7,  12.1,   5.3,  22.4,  17.1,   6.5,  13.8
2026062702010508,1,06262206,11,       1305,   2.9,   7.1,  43.5,   9.0,  34.8,  12.4,   5.2,  22.6,  17.4,   6.5,  13.2
2026062702010508,1,06262214,11,       1394,   2.8,   7.4,  16.6,   9.6,  37.1,  13.1,   5.5,  23.7,  18.2,   6.9,  14.1
2026062702010508,1,06262222,11,       1506,   2.8,   7.2,  17.4,  10.2,  40.1,  13.8,   5.9,  19.4,  15.4,   7.1,  11.5
2026062702010508,1,06262231,11,       1543,   2.8,   7.3,  17.8,   9.4,  39.8,  13.4,   6.0,  19.9,  15.2,   7.2,  11.8
2026062702010508,1,06262239,11,       1626,   2.9,   7.6,  13.9,   9.4,  37.1,  12.7,   5.9,  20.0,  15.4,   7.5,  12.5
2026062702010508,1,06262247,11,       1686,   2.9,   7.8,  13.3,   9.3,  36.4,  10.9,   6.1,  20.4,  16.0,   7.7,  12.8
2026062702010508,1,06262255,11,       1747,   3.0,   7.5,  12.3,   9.4,  36.7,  11.1,   6.1,  21.1,  16.6,   7.2,  13.0
2026062702010508,1,06262304,11,       1821,   3.0,   7.8,  12.8,   9.2,  38.3,  11.0,   5.7,  21.7,  17.1,   7.0,  13.6
2026062702010508,1,06262312,11,       1912,   3.2,   7.9,  13.5,   9.6,  40.2,  11.5,   5.6,  22.8,  12.2,   6.7,  13.7
2026062702010508,1,06262320,11,       1973,   3.2,   8.0,  13.3,   8.7,  39.4,  11.7,   5.5,  23.2,  12.4,   6.9,  14.2
2026062702010508,1,06262328,11,       2050,   3.2,   8.2,  13.7,   9.0,  39.0,  11.9,   5.5,  23.7,  12.6,   6.6,  13.3
2026062702010508,1,06262337,11,       2142,   3.0,   8.5,  14.0,   9.3,  40.8,  12.3,   5.7,  21.4,  12.9,   6.6,  13.4
2026062702010508,1,06262345,11,       2197,   3.0,   8.7,  13.6,   9.3,  40.8,  12.1,   5.8,  21.6,  13.1,   6.4,  13.4
2026062702010508,1,06262353,11,       2235,   2.9,   8.7,  13.7,   9.4,  40.6,  12.1,   5.9,  21.8,  13.3,   6.5,  13.6
2026062702010508,1,06270005,11,       2293,   3.0,   8.8,  13.8,   8.3,  40.7,  12.3,   5.8,  22.1,  13.3,   6.6,  13.6
2026062702010508,1,06270014,11,       2308,   3.0,   8.8,  13.9,   8.3,  40.1,  12.4,   5.9,  22.2,  13.4,   6.6,  13.7
2026062702010508,1,06270022,11,       2537,   2.7,   9.2,  15.3,   8.8,  42.2,  13.1,   6.2,  24.1,  12.7,   6.9,  12.1
2026062702010508,1,06270030,11,       2595,   2.8,   8.6,  14.5,   8.5,  43.2,  13.3,   6.3,  24.4,  12.9,   7.0,  12.2
2026062702010508,1,06270038,11,       2639,   2.8,   8.7,  14.5,   8.6,  43.0,  13.2,   6.0,  24.8,  13.0,   7.1,  12.2
