ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘
2026070403020308,1,07031843,15,          5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0,   4.0,   0.0
2026070403020308,1,07031851,15,         26,   0.0,  20.8,   0.0,   5.2,   0.0,   3.4,  20.8,   4.1,   0.0,   0.0,   5.2,  20.8,  20.8,  10.4,  20.8
2026070403020308,1,07031900,15,         43,   8.6,  17.2,   0.0,   4.9,  11.4,   4.3,  34.4,   4.9,   0.0,   0.0,   8.6,  17.2,  34.4,  11.4,  34.4
2026070403020308,1,07031908,15,         69,  13.8,  18.4,  13.8,   3.9,  11.0,   6.1,  18.4,   6.1,  18.4,  55.2,  11.0,  27.6,  18.4,  18.4,  55.2
2026070403020308,1,07031916,15,        100,  16.0,  26.6,   3.8,   5.7,  13.3,   8.0,  26.6,   6.6,  26.6,  80.0,   7.2,  26.6,  26.6,  20.0,  80.0
2026070403020308,1,07031924,15,        158,  21.0,  42.1,   5.4,   8.4,  15.8,  11.4,  31.6,   5.4,   7.4,  63.2,   6.0,  31.6,   9.7,  25.2,  42.1
2026070403020308,1,07031933,15,        211,  28.1,  56.2,   4.4,  11.2,   8.8,  14.0,  42.2,   4.9,   9.9,  56.2,   7.6,  28.1,   7.3,  28.1,  56.2
2026070403020308,1,07031941,15,        366,  36.6,  20.9,   5.6,  11.2,  13.3,   3.3,  58.5,   7.7,  17.2,  97.6,   6.9,  48.8,   7.9,  48.8,  97.6
2026070403020308,1,07031949,15,        443,  39.3,  23.6,   4.9,  12.6,  11.0,   3.0,  70.8,   8.6,  20.8,  44.3,   8.4,  50.6,   8.8,  59.0, 118.1
2026070403020308,1,07031957,15,        652,  40.1,  32.6,   5.2,  15.3,  14.0,   4.3,  32.6,  11.3,  28.9,   4.7,   9.1,  19.3,  12.7,  57.9,  65.2
2026070403020308,1,07032006,15,        697,  39.8,  34.8,   5.5,  16.4,  13.9,   3.9,  32.8,  11.3,  30.9,   5.0,   8.3,  19.2,  13.6,  55.7,  61.9
2026070403020308,1,07032014,15,        828,  24.5,  34.8,   5.1,  15.0,  12.4,   4.1,  36.8,  10.3,  36.8,   5.8,   9.8,  18.9,  15.7,  41.4,  28.8
2026070403020308,1,07032022,15,        866,  23.0,  36.4,   5.2,  12.5,  12.3,   4.2,  34.6,  10.6,  38.4,   6.0,  10.3,  19.2,  16.1,  30.1,  27.7
2026070403020308,1,07032030,15,        909,  24.2,  34.6,   5.4,  12.9,  12.7,   4.0,  31.6,  10.8,  34.6,   6.0,  10.8,  19.6,  15.4,  31.6,  29.0
