ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026071102010907,1,07101835,14,         10,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026071102010907,1,07101843,14,         47,   1.2,   0.0,   0.0,   0.0,   0.0,  37.6,  18.8,   0.0,   0.0,   0.0,  18.8,  37.6,   3.7,  37.6
2026071102010907,1,07101852,14,        224,   5.9, 179.2,  89.6,   0.0,   0.0,  44.8,   1.1,   0.0, 179.2,   0.0,  89.6,  35.8,  16.2,  89.6
2026071102010907,1,07101900,14,        236,   6.2, 188.8,  94.4, 188.8,   0.0,  47.2,   1.1, 188.8, 188.8,   0.0,  94.4,  23.6,  17.1,  62.9
2026071102010907,1,07101908,14,        246,   6.5, 196.8,  39.3, 196.8, 196.8,  49.2,   1.1, 196.8, 196.8,  98.4,  98.4,  17.8,  17.8,  65.6
2026071102010907,1,07101916,14,        258,   5.8, 103.2,  34.4, 103.2, 206.4,  51.6,   1.1, 206.4, 206.4,  68.8,  68.8,  18.7,  18.7,  51.6
2026071102010907,1,07101925,14,        368,   7.9,  98.1,  49.0,  73.6,  36.8,  26.7,   1.2,  24.5, 147.2,  73.6,  98.1,  14.0,  13.3,  58.8
2026071102010907,1,07101933,14,        386,   8.1, 102.9,  44.1,  28.0,  38.6,  28.0,   1.3,  23.7, 154.4,  77.2, 102.9,  13.4,  13.4,  61.7
2026071102010907,1,07101941,14,        430,   9.0,  68.8,  49.1,  11.0,  28.6,  28.6,   1.4,  26.4,  86.0,  57.3, 114.6,  14.9,  10.7,  57.3
2026071102010907,1,07101949,14,        477,  10.0,  25.4,  54.5,  10.9,  29.3,  12.7,   1.5,  27.2,  95.4,  29.3, 127.2,  15.9,  11.9,  54.5
2026071102010907,1,07101958,14,        666,  12.1,  31.3,  59.2,  10.2,   4.7,  16.6,   2.0,  31.3,  48.4,  38.0, 106.5,  13.3,  12.6,  40.9
2026071102010907,1,07102006,14,        724,  12.8,  28.9,  48.2,  10.9,   5.1,  16.0,   2.1,  32.1,  32.1,  23.1, 115.8,  12.0,  13.4,  41.3
2026071102010907,1,07102014,14,        939,   5.1,  37.5,  44.1,  13.1,   6.3,  14.1,   2.2,  39.5,  37.5,  28.8, 125.2,  15.3,  16.6,  25.0
2026071102010907,1,07102022,14,        999,   5.4,  39.9,  47.0,  13.7,   6.3,  14.5,   2.1,  39.9,  38.0,  29.6, 114.1,  13.3,  17.7,  24.9
2026071102010907,1,07102031,14,       1072,   5.8,  31.7,  50.4,  13.6,   6.6,  15.3,   2.2,  40.8,  37.2,  31.7, 107.2,  11.5,  17.8,  19.0
2026071102010907,1,07102039,14,       1112,   6.0,  30.6,  49.4,  13.2,   6.7,  14.3,   2.2,  37.0,  38.6,  31.7,  98.8,  10.9,  18.5,  19.3
2026071102010907,1,07102047,14,       1181,   6.2,  30.4,  44.9,  13.8,   7.2,  14.5,   2.2,  31.4,  37.7,  29.5,  94.4,   9.5,  19.2,  16.2
2026071102010907,1,07102055,14,       1236,   6.5,  31.8,  42.9,  13.5,   7.5,  15.2,   2.2,  30.9,  38.0,  28.2,  89.8,   8.7,  19.7,  16.7
2026071102010907,1,07102104,14,       1349,   6.7,  30.8,  39.9,  14.3,   7.8,  15.4,   2.3,  28.4,  38.5,  25.6,  98.1,   7.7,  19.2,  17.4
2026071102010907,1,07102112,14,       1427,   7.0,  31.7,  42.2,  14.2,   8.2,  12.4,   2.3,  21.1,  40.7,  27.1, 103.7,   7.1,  19.6,  18.4
