ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘
2026071102010911,1,07101832,13,          6,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0
2026071102010911,1,07101840,13,         79,  15.8,   0.0,   2.8,   0.0,   0.0,   0.0,   1.6,  12.6,   0.0,   9.0,  31.6,   0.0,   0.0
2026071102010911,1,07101849,13,        147,  19.6, 117.6,   2.5, 117.6,  29.4, 117.6,   2.6,   6.9, 117.6,   9.8,  23.5,  14.7, 117.6
2026071102010911,1,07101857,13,        455,  45.5, 182.0,   1.7, 364.0,  40.4, 121.3,   6.7,  18.2, 364.0,  13.4,  72.8,   3.1, 364.0
2026071102010911,1,07101905,13,        713,   6.8, 190.1,   2.0, 285.2,  10.5,  43.8,   9.6,  19.6, 570.4,   8.7,  95.0,   4.9,  63.3
2026071102010911,1,07101913,13,        812,   7.7, 216.5,   2.2, 324.8,   7.6,  27.0,  10.6,  19.6, 649.6,   7.6,  59.0,   5.4,  72.1
2026071102010911,1,07101922,13,        902,   8.2,  80.1,   2.2, 180.4,   7.5,  25.7,   9.4,  15.6,  90.2,   8.3,  60.1,   6.0,  72.1
2026071102010911,1,07101930,13,       1006,   8.3,  67.0,   2.2, 134.1,   7.0,  26.8,   8.6,  14.6,  89.4,   9.2,  57.4,   6.6,  73.1
2026071102010911,1,07101938,13,       1157,   7.7,  51.4,   2.5, 154.2,   7.7,  28.9,   5.8,  14.2,  92.5,   9.5,  57.8,   7.2,  48.7
2026071102010911,1,07101946,13,       1587,   9.6,  63.4,   3.0, 181.3,   9.9,  31.7,   6.5,   4.5, 115.4,   9.7,  22.6,   7.8,  63.4
2026071102010911,1,07101955,13,       1965,   6.3,  60.4,   3.5, 131.0,   9.8,  29.1,   5.5,   5.1,  82.7,   9.7,  27.1,   9.2,  49.1
2026071102010911,1,07102003,13,       2135,   6.3,  63.2,   3.6, 100.4,   9.3,  30.5,   5.3,   5.2,  58.8,   9.7,  29.4,   9.4,  51.7
2026071102010911,1,07102011,13,       2929,   5.0,  29.6,   3.7,  75.5,  11.4,  28.5,   4.0,   6.7,  66.9,  12.5,  39.0,  12.9,  39.7
2026071102010911,1,07102019,13,       3139,   5.0,  30.6,   3.6,  73.8,  11.7,  29.2,   4.0,   6.9,  66.0,  12.4,  38.6,  13.5,  31.3
2026071102010911,1,07102028,13,       3885,   5.0,  32.3,   4.1,  84.0,  13.8,  27.2,   4.8,   7.5,  79.6,   5.5,  46.3,  13.0,  37.0
