ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘
2026071103020504,1,07101833,15,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0
2026071103020504,1,07101841,15,         34,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  27.2,   0.0,  13.6,   0.0,   0.0,   1.1,  27.2
2026071103020504,1,07101850,15,         70,  56.0,   0.0,   0.0,  56.0,   7.0,   0.0,   0.0,  18.6,   9.3,   0.0,   4.6,   0.0,  14.0,   1.8,  11.2
2026071103020504,1,07101858,15,         86,   5.7,   0.0,   0.0,  68.8,   8.6,   0.0,  34.4,  22.9,  11.4,   0.0,   5.2,   0.0,  11.4,   2.2,  13.7
2026071103020504,1,07101906,15,        161,   7.5, 128.8, 128.8,   9.9,  16.1,  64.4,   2.7,  21.4,  21.4,   0.0,   9.2, 128.8,  21.4,   4.0,  18.4
2026071103020504,1,07101914,15,        202,   8.0,  53.8, 161.6,  12.4,   4.6,  53.8,   3.3,  13.4,  23.0,   0.0,  11.5, 161.6,  26.9,   5.0,  23.0
2026071103020504,1,07101923,15,        239,   9.5,  63.7, 191.2,  11.9,   3.9,  63.7,   3.9,  11.9,  23.9,   0.0,   7.6, 191.2,  31.8,   5.4,  27.3
2026071103020504,1,07101931,15,        273,  10.9,  72.8, 218.4,  10.9,   4.2,   9.4,   3.9,  13.6,  27.3,   0.0,   8.7, 218.4,  31.2,   6.2,  27.3
2026071103020504,1,07101939,15,        310,  10.3,  82.6, 248.0,  11.2,   4.4,  10.3,   4.4,   9.9,  13.7,   0.0,   9.9, 124.0,  27.5,   6.7,  31.0
2026071103020504,1,07101947,15,        358,  11.0,  71.6,  95.4,  10.2,   4.9,  11.0,   5.0,  11.0,  15.0,  95.4,  11.0,  71.6,  19.0,   6.5,  15.0
2026071103020504,1,07101956,15,        701,  15.1,  40.0,  43.1,  11.4,   3.1,   6.5,   8.1,  13.6,  18.6,  40.0,  15.1,  37.3,  20.0,   9.1,  19.3
2026071103020504,1,07102004,15,        740,  14.8,  39.4,  45.5,   9.7,   3.3,   6.8,   8.2,  11.3,  19.0,  39.4,  16.0,  39.4,  19.7,   9.1,  19.7
2026071103020504,1,07102012,15,       1008,   5.7,  50.4,  62.0,   4.8,   4.0,   9.1,   9.7,  13.4,  23.7,  50.4,  21.2,  50.4,  21.2,  11.3,  26.8
2026071103020504,1,07102020,15,       1203,   6.8,  60.1,  74.0,   3.4,   4.6,  10.9,  10.2,  13.3,  28.3,  48.1,  16.5,  60.1,  18.1,  11.5,  32.0
2026071103020504,1,07102029,15,       1308,   7.3,  65.4,  80.4,   3.6,   4.6,  11.8,   6.7,  14.1,  29.0,  47.5,  17.7,  61.5,  18.3,  11.8,  32.7
2026071103020504,1,07102037,15,       1335,   7.3,  66.7,  82.1,   3.5,   4.7,  12.0,   6.8,  14.2,  29.6,  46.4,  18.1,  59.3,  17.8,  12.1,  32.3
2026071103020504,1,07102045,15,       1385,   7.4,  39.5,  85.2,   3.6,   4.8,  12.3,   7.0,  14.3,  29.9,  46.1,  18.4,  58.3,  17.5,  10.5,  33.5
2026071103020504,1,07102053,15,       1498,   7.6,  41.3,  92.1,   3.7,   4.2,  12.6,   7.3,  14.7,  32.3,  47.9,  19.9,  63.0,  15.9,  10.9,  36.3
2026071103020504,1,07102102,15,       1735,   8.0,  43.3,  60.3,   3.0,   4.7,  14.6,   8.2,  14.3,  37.5,  46.2,  22.7,  46.2,  17.5,  10.3,  42.0
