ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026070403020309,1,07031839,10,         10,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026070403020309,1,07031848,10,         96,  76.8,  76.8,   0.0,  76.8,  76.8,   1.1,  38.4,  38.4,   6.9,   0.0
2026070403020309,1,07031856,10,        133,  35.4, 106.4,   0.0,  26.6, 106.4,   1.1,  53.2,  26.6,   7.6,  17.7
2026070403020309,1,07031904,10,        328,  52.4, 131.2, 262.4,  32.8, 131.2,   2.6,  37.4,  52.4,   1.4,  21.8
2026070403020309,1,07031912,10,        341,  45.4,  90.9, 272.8,  34.1,  54.5,   2.7,  20.9,  54.5,   1.4,  22.7
2026070403020309,1,07031921,10,        586,  66.9,  78.1, 468.8,  31.2,  58.6,   4.5,  26.0,  46.8,   1.1,  26.0
2026070403020309,1,07031929,10,        618,  61.8,  70.6, 494.4,  21.4,  27.4,   4.7,  26.0,  41.2,   1.2,  24.7
2026070403020309,1,07031937,10,        749,  54.4,  66.5, 599.2,  23.0,  28.5,   2.8,  31.5,  49.9,   1.4,  18.7
2026070403020309,1,07031945,10,        787,  57.2,  31.4, 629.6,  23.3,  24.2,   3.0,  33.1,  48.4,   1.5,  14.3
2026070403020309,1,07031954,10,        941,  28.9,  32.7, 752.8,  26.8,  27.8,   2.2,  37.6,  53.7,   1.7,  16.0
2026070403020309,1,07032002,10,        977,  22.9,  32.5, 156.3,  23.6,  27.9,   2.3,  35.5,  41.1,   1.8,  16.2
2026070403020309,1,07032010,10,       1134,  25.2,  18.1, 181.4,  11.6,  22.6,   2.3,  36.2,  45.3,   2.0,  17.7
2026070403020309,1,07032018,10,       1268,  26.6,  19.8, 169.0,  11.6,  24.1,   2.0,  36.2,  48.3,   2.3,  16.1
2026070403020309,1,07032027,10,       1406,  26.7,  20.8, 124.9,  11.3,  22.0,   2.1,  34.0,  46.8,   2.2,  16.5
2026070403020309,1,07032035,10,       1484,  28.2,  21.5, 107.9,  11.0,  23.2,   2.1,  31.2,  47.4,   2.1,  16.9
2026070403020309,1,07032043,10,       1650,  22.3,  22.7, 110.0,  10.7,  23.1,   2.4,  34.7,  52.8,   1.9,  18.5
2026070403020309,1,07032051,10,       1720,  19.9,  22.9, 114.6,  10.1,  21.8,   2.5,  34.4,  55.0,   1.9,  19.1
2026070403020309,1,07032100,10,       1893,  18.4,  24.4, 108.1,  10.1,  23.2,   2.3,  30.9,  60.5,   2.1,  21.0
2026070403020309,1,07032108,10,       1922,  17.2,  23.6, 102.5,   9.9,  23.2,   2.3,  31.3,  59.1,   2.1,  21.3
2026070403020309,1,07032116,10,       2532,  18.0,  30.6,   3.9,  12.8,  25.9,   3.0,  41.3,  75.0,   2.6,  20.0
2026070403020309,1,07032124,10,       2598,  17.1,  30.5,   4.0,  12.9,  25.6,   3.1,  29.6,  76.9,   2.6,  20.3
2026070403020309,1,07032133,10,       2877,  16.8,  28.7,   4.4,  12.2,  26.1,   3.2,  25.2,  82.2,   2.5,  21.1
2026070403020309,1,07032141,10,       3082,  13.5,  30.8,   4.7,  12.6,  27.3,   3.4,  26.2,  88.0,   2.3,  22.6
2026070403020309,1,07032149,10,       3180,  13.3,  29.5,   4.8,  11.8,  27.9,   3.5,  25.6,  90.8,   2.2,  22.3
2026070403020309,1,07032157,10,       3285,  12.2,  30.5,   4.9,  11.8,  28.2,   3.5,  23.8,  87.6,   2.2,  22.0
2026070403020309,1,07032206,10,       3491,  12.1,  32.4,   5.2,  10.6,  27.3,   3.7,  24.0,  79.7,   2.2,  23.0
2026070403020309,1,07032214,10,       3656,  12.5,  27.3,   5.4,  10.0,  20.8,   3.8,  19.2,  79.0,   2.3,  24.1
2026070403020309,1,07032222,10,       3808,  12.6,  26.9,   5.6,   9.9,  21.6,   3.9,  19.9,  74.3,   2.2,  23.0
2026070403020309,1,07032230,10,       3903,  12.6,  27.1,   5.7,  10.1,  22.1,   3.9,  19.8,  74.3,   2.1,  23.6
2026070403020309,1,07032239,10,       4276,  12.0,  29.2,   6.3,  10.4,  21.5,   4.3,  21.2,  81.4,   1.9,  25.9
2026070403020309,1,07032247,10,      13357,  37.6,  77.4,  19.6,  32.3,  66.3,  12.9,  66.3, 248.5,   1.1,  80.9
2026070403020309,1,07032255,10,      22507,  62.5, 126.8,  32.9,  53.1,  83.3,  20.4, 109.7, 409.2,   1.1, 135.3
2026070403020309,1,07032303,10,      22577,  61.2, 127.1,  33.0,  52.0,  82.8,  20.4, 106.8, 384.2,   1.1, 134.7
2026070403020309,1,07032312,10,      22848,  61.3, 123.5,  33.2,  45.4,  55.0,  19.6,  97.7, 380.8,   1.1, 134.4
2026070403020309,1,07032320,10,      22976,  59.4, 120.9,  33.0,  43.4,  53.9,  19.6,  89.2, 340.3,   1.1, 118.5
2026070403020309,1,07032328,10,      23195,  57.0, 118.1,  33.3,  41.0,  53.3,  17.5,  84.3, 319.9,   1.1, 114.5
2026070403020309,1,07032336,10,      23295,  55.2, 117.2,  33.3,  39.7,  53.2,  17.4,  77.6, 310.6,   1.1, 113.6
2026070403020309,1,07032345,10,      23390,  54.7, 105.7,  33.0,  38.2,  53.0,  17.2,  76.3, 301.8,   1.1, 109.4
2026070403020309,1,07032353,10,      23464,  54.5, 105.4,  32.9,  38.3,  52.5,  16.8,  75.9, 297.9,   1.1, 107.8
2026070403020309,1,07040005,10,      23515,  52.8, 103.3,  32.8,  38.0,  51.1,  16.7,  75.2, 293.9,   1.1, 107.4
2026070403020309,1,07040014,10,      23524,  52.5, 103.4,  32.8,  37.9,  50.8,  16.7,  75.2, 289.5,   1.1, 106.9
2026070403020309,1,07040022,10,      23667,  52.5,  94.1,  32.7,  35.5,  50.0,  16.5,  71.4, 278.4,   1.1,  94.6
2026070403020309,1,07040030,10,      24483,  53.9,  96.4,  33.7,  35.6,  51.1,  10.3,  70.4, 279.8,   1.1,  96.0
2026070403020309,1,07040038,10,      24735,  52.4,  95.1,  33.4,  28.8,  50.7,  10.3,  69.4, 274.8,   1.1,  95.1
2026070403020309,1,07040047,10,      24865,  51.0,  92.9,  31.9,  28.5,  50.7,  10.0,  69.3, 272.4,   1.1,  95.1
2026070403020309,1,07040055,10,      25057,  50.6,  92.8,  32.1,  24.8,  50.4,  10.0,  67.2, 274.5,   1.1,  93.6
2026070403020309,1,07040103,10,      25092,  50.3,  92.0,  32.0,  24.6,  50.1,  10.0,  66.2, 271.2,   1.1,  92.9
2026070403020309,1,07040111,10,      25167,  48.8,  89.8,  32.0,  24.3,  50.2,  10.0,  65.5, 272.0,   1.1,  93.2
2026070403020309,1,07040120,10,      25207,  48.4,  90.0,  32.1,  23.9,  50.2,  10.0,  65.6, 272.5,   1.1,  89.2
2026070403020309,1,07040128,10,      25317,  47.5,  89.6,  32.1,  23.4,  49.1,   9.9,  63.8, 263.0,   1.1,  86.5
2026070403020309,1,07040136,10,      25377,  47.2,  89.8,  31.2,  23.3,  49.2,   9.9,  63.8, 247.5,   1.1,  78.3
2026070403020309,1,07040144,10,      25921,  48.0,  90.5,  31.8,  23.6,  50.0,   9.8,  65.0, 243.9,   1.1,  79.4
2026070403020309,1,07040153,10,      25988,  47.9,  90.3,  31.7,  23.3,  49.7,   9.7,  64.1, 236.2,   1.1,  79.3
2026070403020309,1,07040201,10,      26229,  41.5,  83.2,  31.0,  22.9,  47.6,   9.8,  60.8, 190.7,   1.1,  73.8
2026070403020309,1,07040209,10,      26277,  41.6,  83.4,  31.0,  22.8,  47.5,   9.6,  60.4, 191.1,   1.1,  74.0
2026070403020309,1,07040217,10,      26389,  41.5,  82.4,  31.1,  22.9,  47.6,   9.3,  59.9, 190.1,   1.1,  73.8
2026070403020309,1,07040226,10,      26393,  41.5,  82.1,  31.1,  22.8,  47.6,   9.3,  59.9, 190.2,   1.1,  73.8
2026070403020309,1,07040234,10,      26815,  42.1,  83.4,  31.5,  22.4,  47.3,   8.2,  60.2, 193.2,   1.1,  75.0
2026070403020309,1,07040242,10,      26901,  41.9,  83.4,  31.6,  21.7,  45.9,   8.1,  59.6, 193.8,   1.1,  74.9
2026070403020309,1,07040251,10,      26967,  41.9,  83.2,  31.6,  21.7,  45.0,   8.1,  58.3, 185.9,   1.1,  74.9
2026070403020309,1,07040259,10,      27006,  42.0,  82.7,  31.6,  21.6,  45.1,   8.1,  58.2, 184.6,   1.1,  73.9
2026070403020309,1,07040307,10,      27016,  41.8,  82.8,  31.6,  21.6,  45.0,   8.1,  57.9, 181.6,   1.1,  74.0
2026070403020309,1,07040315,10,      27051,  41.5,  82.9,  31.7,  21.3,  45.0,   8.1,  57.2, 181.8,   1.1,  74.1
2026070403020309,1,07040324,10,      27218,  40.7,  80.0,  30.9,  21.1,  43.7,   8.1,  53.8, 166.2,   1.1,  71.8
2026070403020309,1,07040332,10,      27295,  40.5,  73.7,  30.9,  21.1,  43.6,   8.1,  52.7, 166.6,   1.1,  69.5
2026070403020309,1,07040340,10,      27325,  40.5,  73.8,  31.0,  21.1,  43.7,   8.1,  52.8, 166.8,   1.1,  69.3
2026070403020309,1,07040348,10,      27345,  40.5,  73.9,  31.0,  21.1,  43.4,   8.1,  52.7, 166.9,   1.1,  69.4
2026070403020309,1,07040357,10,      27469,  40.6,  74.2,  30.7,  21.1,  43.6,   7.8,  52.9, 167.7,   1.1,  69.7
2026070403020309,1,07040405,10,      27507,  40.7,  74.3,  30.7,  21.0,  43.6,   7.8,  52.7, 167.9,   1.1,  69.2
2026070403020309,1,07040413,10,      27564,  40.4,  71.5,  30.7,  21.0,  43.4,   7.8,  52.6, 154.2,   1.1,  66.8
2026070403020309,1,07040421,10,      27585,  40.4,  71.4,  30.7,  21.0,  43.5,   7.8,  52.6, 154.3,   1.1,  66.8
2026070403020309,1,07040430,10,      27608,  40.3,  71.0,  30.6,  21.0,  43.4,   7.8,  51.8, 154.4,   1.1,  66.9
2026070403020309,1,07040438,10,      27746,  40.5,  70.2,  30.2,  20.1,  43.6,   7.7,  51.5, 154.1,   1.1,  66.4
2026070403020309,1,07040446,10,      27768,  40.4,  68.9,  30.2,  20.0,  43.7,   7.7,  51.4, 154.2,   1.1,  65.9
2026070403020309,1,07040454,10,      27800,  40.5,  68.8,  30.2,  19.7,  43.2,   7.7,  51.2, 153.3,   1.1,  65.9
2026070403020309,1,07040503,10,      27818,  40.3,  68.8,  30.3,  19.7,  43.2,   7.7,  50.8, 152.4,   1.1,  65.8
2026070403020309,1,07040511,10,      27843,  40.2,  68.7,  30.1,  19.7,  43.3,   7.7,  50.7, 152.5,   1.1,  65.9
2026070403020309,1,07040519,10,      27874,  40.1,  67.3,  30.1,  19.6,  43.2,   7.7,  49.8, 150.6,   1.1,  65.9
2026070403020309,1,07040527,10,      27898,  40.2,  67.4,  29.9,  19.5,  43.0,   7.6,  49.8, 150.8,   1.1,  65.8
2026070403020309,1,07040536,10,      28060,  33.8,  67.8,  30.0,  19.6,  43.1,   7.6,  49.7, 151.6,   1.1,  64.1
2026070403020309,1,07040544,10,      28092,  33.6,  67.8,  30.0,  19.5,  43.2,   7.6,  49.8, 150.8,   1.1,  64.2
2026070403020309,1,07040552,10,      28165,  33.5,  66.0,  30.1,  19.1,  42.6,   7.6,  48.7, 151.2,   1.1,  64.0
2026070403020309,1,07040600,10,      28222,  33.5,  66.2,  30.0,  19.1,  42.3,   7.6,  47.5, 150.5,   1.1,  62.7
2026070403020309,1,07040609,10,      28307,  33.4,  65.0,  30.1,  18.9,  41.5,   7.6,  46.2, 139.7,   1.1,  62.3
2026070403020309,1,07040617,10,      28468,  33.4,  65.0,  30.2,  17.2,  40.4,   7.6,  46.4, 140.5,   1.1,  62.7
2026070403020309,1,07040625,10,      28595,  32.9,  65.3,  30.3,  16.9,  40.4,   7.6,  46.1, 136.1,   1.1,  62.3
2026070403020309,1,07040633,10,      28669,  32.7,  65.3,  30.4,  16.9,  40.5,   7.5,  46.1, 133.3,   1.1,  62.3
2026070403020309,1,07040642,10,      28932,  33.0,  64.6,  30.4,  16.9,  40.6,   7.6,  46.0, 133.0,   1.1,  62.3
2026070403020309,1,07040650,10,      29335,  33.3,  64.6,  30.8,  17.0,  41.0,   7.6,  44.4, 134.8,   1.1,  62.9
2026070403020309,1,07040658,10,      29606,  33.5,  64.1,  30.4,  17.0,  40.4,   7.4,  41.4, 130.8,   1.1,  62.9
2026070403020309,1,07040707,10,      29773,  33.1,  64.2,  30.4,  16.9,  39.9,   7.4,  41.3, 128.7,   1.1,  62.5
2026070403020309,1,07040716,10,      30267,  32.5,  62.5,  30.7,  16.4,  40.1,   7.4,  39.6, 126.7,   1.1,  59.9
2026070403020309,1,07040725,10,      30782,  31.2,  61.4,  30.8,  15.3,  37.5,   7.2,  39.0, 120.7,   1.1,  59.4
2026070403020309,1,07040735,10,      31248,  30.6,  61.5,  30.9,  15.3,  37.0,   7.1,  37.5, 116.8,   1.1,  57.3
2026070403020309,1,07040744,10,      31702,  30.1,  60.0,  30.6,  14.3,  36.4,   7.1,  37.2, 111.2,   1.1,  55.4
2026070403020309,1,07040753,10,      32103,  30.1,  58.6,  30.7,  13.4,  35.7,   7.1,  36.3, 108.3,   1.1,  53.5
2026070403020309,1,07040802,10,      32397,  29.6,  58.7,  30.3,  13.0,  35.6,   7.0,  35.7, 104.9,   1.1,  52.7
2026070403020309,1,07040811,10,      32729,  29.2,  58.4,  30.5,  12.8,  35.4,   6.9,  35.1, 101.8,   1.1,  51.8
2026070403020309,1,07040820,10,      33107,  27.5,  57.7,  30.3,  12.3,  34.3,   6.9,  33.8, 100.3,   1.1,  51.1
2026070403020309,1,07040830,10,      33559,  27.0,  57.6,  30.3,  11.9,  33.8,   6.8,  32.7,  99.0,   1.1,  43.8
2026070403020309,1,07040839,10,      33906,  26.3,  56.8,  30.5,  11.9,  33.8,   6.8,  31.8,  97.5,   1.1,  41.0
2026070403020309,1,07040848,10,      35111,  26.1,  56.4,  29.8,  12.0,  33.3,   5.8,  31.1,  93.9,   1.2,  40.5
2026070403020309,1,07040857,10,      35935,  25.8,  55.4,  28.4,  11.1,  32.8,   5.7,  30.8,  89.0,   1.2,  39.4
2026070403020309,1,07040906,10,      38636,  14.3,  58.7,  30.2,  11.4,  34.3,   6.0,  30.1,  89.5,   1.3,  17.6
2026070403020309,1,07040915,10,      39225,  14.3,  57.2,  30.2,  11.1,  32.0,   6.0,  29.6,  88.3,   1.3,  17.7
2026070403020309,1,07040925,10,      41144,  14.6,  55.9,  31.3,  11.2,  31.4,   6.2,  25.9,  88.9,   1.3,  18.1
2026070403020309,1,07040934,10,      42437,  14.8,  56.1,  31.5,  11.3,  31.0,   6.1,  25.7,  86.8,   1.3,  18.3
2026070403020309,1,07040943,10,      43884,  14.3,  51.0,  31.6,  11.0,  30.0,   6.0,  24.8,  83.9,   1.3,  18.4
2026070403020309,1,07040952,10,      45166,  14.1,  49.4,  30.7,  10.7,  28.9,   6.0,  22.9,  80.6,   1.3,  18.4
2026070403020309,1,07041002,10,      47441,  14.3,  49.2,  31.7,  10.8,  29.3,   6.1,  22.6,  80.7,   1.3,  18.8
2026070403020309,1,07041010,10,      47861,  14.3,  49.0,  31.9,  10.7,  29.2,   6.0,  22.6,  79.1,   1.3,  18.9
2026070403020309,1,07041018,10,      48771,  13.8,  48.7,  31.9,  10.5,  29.0,   6.0,  21.9,  78.8,   1.3,  19.0
2026070403020309,1,07041027,10,      50726,  13.7,  49.3,  32.6,  10.6,  29.1,   5.7,  22.0,  74.4,   1.3,  19.4
2026070403020309,1,07041035,10,      51468,  13.7,  49.0,  32.9,  10.5,  28.4,   5.7,  21.5,  74.4,   1.4,  19.5
2026070403020309,1,07041044,10,      52383,  13.5,  48.5,  33.1,  10.4,  28.2,   5.6,  21.1,  73.9,   1.4,  19.4
2026070403020309,1,07041051,10,      52771,  13.5,  48.0,  33.2,  10.3,  28.1,   5.6,  20.0,  73.6,   1.4,  19.4
2026070403020309,1,07041059,10,      53702,  13.4,  48.0,  33.5,   9.9,  27.9,   5.5,  19.4,  70.8,   1.4,  19.6
2026070403020309,1,07041106,10,      54957,  13.4,  47.2,  33.9,   9.9,  28.4,   5.3,  19.5,  70.1,   1.4,  19.8
2026070403020309,1,07041113,10,      55727,  13.1,  45.6,  33.6,   9.8,  28.0,   5.2,  19.4,  68.5,   1.4,  19.9
2026070403020309,1,07041120,10,      56759,  13.2,  46.0,  34.1,   9.8,  28.3,   5.2,  19.3,  69.3,   1.4,  20.1
2026070403020309,1,07041127,10,      57952,  13.2,  46.0,  24.4,   9.9,  28.7,   5.3,  18.5,  69.6,   1.4,  19.6
2026070403020309,1,07041133,10,      59519,  13.3,  46.9,  24.8,  10.0,  26.4,   5.3,  17.8,  68.8,   1.4,  19.9
2026070403020309,1,07041140,10,      60061,  13.4,  46.3,  24.8,   9.9,  25.6,   5.3,  17.7,  68.7,   1.5,  20.0
2026070403020309,1,07041146,10,      64109,  14.2,  48.9,  26.4,  10.5,  27.0,   5.5,  18.1,  72.6,   1.4,  21.0
2026070403020309,1,07041152,10,      64795,  14.2,  45.4,  26.6,  10.3,  26.4,   5.5,  17.5,  71.4,   1.4,  21.0
2026070403020309,1,07041158,10,      65526,  14.2,  44.5,  26.9,  10.3,  26.5,   5.5,  17.1,  71.2,   1.4,  21.1
2026070403020309,1,07041203,10,      66535,  14.2,  43.3,  27.0,  10.3,  26.8,   5.6,  16.8,  72.0,   1.4,  21.4
2026070403020309,1,07041209,10,      68037,  14.4,  43.6,  27.6,  10.3,  27.0,   5.6,  16.7,  72.8,   1.4,  21.7
2026070403020309,1,07041215,10,      68504,  14.4,  43.6,  27.6,  10.3,  26.4,   5.6,  16.4,  72.7,   1.4,  21.7
2026070403020309,1,07041221,10,      69707,  14.4,  43.6,  27.9,  10.2,  26.3,   5.7,  16.3,  73.1,   1.4,  21.8
2026070403020309,1,07041227,10,      70277,  14.5,  43.5,  28.0,  10.2,  26.3,   5.6,  15.9,  73.2,   1.4,  21.8
2026070403020309,1,07041232,10,      70996,  14.5,  43.3,  28.1,  10.1,  26.3,   5.6,  15.9,  73.5,   1.4,  21.8
2026070403020309,1,07041237,10,      72156,  14.6,  43.1,  28.3,  10.1,  26.3,   5.7,  16.0,  73.1,   1.4,  22.0
2026070403020309,1,07041242,10,      73105,  14.6,  43.3,  28.5,  10.1,  25.7,   5.7,  15.9,  73.1,   1.4,  21.9
2026070403020309,1,07041247,10,      74296,  14.8,  42.7,  28.9,  10.1,  25.7,   5.7,  15.9,  73.9,   1.4,  22.1
2026070403020309,1,07041252,10,      74997,  14.8,  42.5,  29.1,  10.1,  25.7,   5.7,  15.7,  73.4,   1.4,  22.2
2026070403020309,1,07041257,10,      75780,  14.8,  41.2,  29.3,  10.0,  25.6,   5.7,  15.7,  74.1,   1.4,  22.1
2026070403020309,1,07041302,10,      77846,  14.9,  41.8,  30.0,  10.0,  25.9,   5.6,  15.6,  75.1,   1.4,  22.3
2026070403020309,1,07041308,10,      79068,  14.9,  37.8,  30.0,  10.0,  25.3,   5.6,  15.2,  71.3,   1.4,  22.4
2026070403020309,1,07041315,10,      80646,  15.0,  37.8,  30.2,   9.9,  25.4,   5.6,  15.0,  69.4,   1.4,  22.3
2026070403020309,1,07041321,10,     138287,  24.9,  64.6,  51.2,  16.7,  42.9,   9.4,  24.8, 117.3,   1.1,  37.7
2026070403020309,1,07041327,10,     141627,  25.0,  65.3,  51.7,  16.8,  42.8,   9.5,  24.2, 113.1,   1.1,  37.9
2026070403020309,1,07041333,10,     143168,  24.7,  65.0,  50.9,  16.4,  41.2,   9.5,  24.1, 113.4,   1.1,  37.9
2026070403020309,1,07041338,10,     144344,  24.7,  64.8,  51.2,  16.0,  39.9,   9.3,  23.9, 112.7,   1.1,  38.1
2026070403020309,1,07041343,10,     145730,  24.4,  63.6,  51.6,  15.6,  38.9,   9.1,  23.4, 111.7,   1.1,  37.9
2026070403020309,1,07041348,10,     146698,  24.3,  61.3,  51.7,  15.3,  37.7,   9.0,  23.0, 108.9,   1.1,  37.2
2026070403020309,1,07041353,10,     149151,  24.3,  60.8,  52.2,  15.0,  37.4,   8.9,  22.3, 106.0,   1.1,  36.9
2026070403020309,1,07041358,10,     151814,  24.3,  59.9,  52.3,  14.4,  35.4,   8.8,  21.9, 102.2,   1.1,  36.0
2026070403020309,1,07041403,10,     155587,  24.3,  56.1,  52.2,  13.9,  34.4,   8.5,  21.5,  97.8,   1.1,  33.7
2026070403020309,1,07041408,10,     160213,  24.0,  51.9,  51.8,  12.9,  32.3,   8.3,  20.9,  94.8,   1.1,  32.5
2026070403020309,1,07041413,10,     168410,  23.1,  48.1,  52.0,  11.4,  29.6,   8.1,  19.8,  88.1,   1.2,  30.1
2026070403020309,1,07041418,10,     191278,  23.2,  43.8,  55.5,  10.6,  29.2,   8.1,  18.9,  81.5,   1.2,  29.6
2026070403020309,1,07041423,10,     236973,  23.2,  42.8,  60.3,   8.6,  26.6,   8.0,  19.1,  84.2,   1.2,  27.6
2026070403020309,1,07041424,10,     247718,  22.9,  42.9,  59.8,   7.7,  25.7,   8.0,  19.0,  83.0,   1.2,  26.1
2026070403020309,1,07041429,10,     358608,  20.5,  33.3,  66.9,   5.5,  21.4,   7.2,  14.3,  83.7,   1.4,  23.5
2026070403020309,1,07041434,10,     666909,  28.4,  34.2,  93.1,   5.4,  17.1,   6.2,  12.7, 106.2,   1.5,  27.5
2026070403020309,3,07041435,10,     688572,  29.3,  35.0,  92.8,   5.5,  15.9,   6.0,  11.2, 109.6,   1.5,  28.4
2026070403020309,4,07041441,10,     688572,  29.3,  35.0,  92.8,   5.5,  15.9,   6.0,  11.2, 109.6,   1.5,  28.4
