ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026070402010710,1,07031832,14,         10,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070402010710,1,07031840,14,         11,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,   0.0,   8.8,   0.0,   0.0,   0.0
2026070402010710,1,07031849,14,         36,   4.8,  14.4,   0.0,   0.0,   5.7,   0.0,  28.8,   2.8,   0.0,  14.4,   5.7,   0.0,   0.0,   5.7
2026070402010710,1,07031857,14,        282,  28.2,   1.1,  20.5, 225.6,  37.6, 112.8,  75.2,  17.3, 225.6,  75.2,  37.6, 112.8, 112.8,  11.8
2026070402010710,1,07031905,14,        316,  28.0,   1.1,  21.0, 252.8,  42.1, 126.4,  84.2,  16.8, 252.8,  19.4,  31.6,  84.2, 126.4,  12.0
2026070402010710,1,07031913,14,        327,  29.0,   1.1,  21.8, 261.6,  37.3,  87.2,  87.2,  14.5, 130.8,  20.1,  32.7,  87.2, 130.8,  11.8
2026070402010710,1,07031922,14,        375,  14.2,   1.2,  21.4, 300.0,  42.8,  75.0,  60.0,  14.2,  42.8,  23.0,  37.5, 100.0, 100.0,   9.0
2026070402010710,1,07031930,14,        449,  14.9,   1.5,   4.8, 179.6,  44.9,  51.3,  59.8,  16.3,  51.3,  27.6,  44.9,  89.8, 119.7,   9.9
2026070402010710,1,07031938,14,        519,  10.6,   1.7,   4.9, 103.8,  18.0,  51.9,  59.3,  18.0,  59.3,  18.0,  51.9, 103.8, 138.4,   9.2
2026070402010710,1,07031946,14,        667,   8.3,   1.5,   6.3, 133.4,  16.6,  59.2,  66.7,  22.2,  66.7,  22.2,  53.3, 133.4, 177.8,  11.6
2026070402010710,1,07031955,14,        825,   4.2,   1.7,   7.8, 132.0,  17.8,  34.7,  82.5,  26.4,  66.0,  22.0,  31.4, 110.0, 165.0,  13.7
2026070402010710,1,07032003,14,        992,   4.6,   2.0,   4.2, 158.7,  20.3,  41.7,  88.1,  24.8,  24.8,  23.3,  37.7, 113.3, 198.4,  16.1
2026070402010710,1,07032011,14,       1087,   4.6,   2.2,   4.0,  86.9,  17.0,  29.9,  72.4,  24.1,  24.1,  25.5,  39.5,  72.4, 217.4,  16.7
2026070402010710,1,07032019,14,       1165,   4.6,   2.2,   4.2,  84.7,  14.7,  32.1,  71.6,  23.8,  25.1,  21.1,  40.5,  71.6,  77.6,  17.2
2026070402010710,1,07032028,14,       1280,   4.7,   2.4,   4.6,  93.0,  15.5,  35.3,  73.1,  12.0,  24.9,  18.6,  27.6,  68.2,  85.3,  14.8
2026070402010710,1,07032036,14,       1536,   4.0,   2.2,   5.5, 102.4,  17.5,  42.3,  81.9,  13.6,  25.6,  21.5,  33.2,  81.9,  94.5,  14.4
2026070402010710,1,07032044,14,       1764,   4.5,   2.1,   6.3,  94.0,  15.3,  47.0,  78.4,  13.1,  23.9,  19.0,  29.4,  88.2,  94.0,  13.7
2026070402010710,1,07032052,14,       1855,   4.4,   2.2,   6.4,  87.2,  15.2,  49.4,  61.8,  12.3,  23.1,  19.2,  30.2,  92.7,  87.2,  12.9
2026070402010710,1,07032101,14,       2122,   4.8,   1.9,   7.3,  99.8,  15.2,  56.5,  49.9,  13.9,  26.5,  21.7,  33.2, 106.1,  80.8,  13.2
2026070402010710,1,07032109,14,       2185,   4.6,   1.9,   7.5,  97.1,  15.3,  58.2,  49.9,  13.7,  26.4,  20.3,  34.2, 109.2,  83.2,  12.8
2026070402010710,1,07032117,14,       2359,   4.2,   2.1,   7.8, 104.8,  10.4,  55.5,  53.9,  14.4,  28.5,  21.2,  33.1, 117.9,  89.8,  13.3
2026070402010710,1,07032125,14,       2412,   4.2,   2.1,   7.8, 101.5,  10.6,  56.7,  53.6,  14.5,  24.4,  21.6,  32.7, 113.5,  87.7,  13.2
2026070402010710,1,07032134,14,       2521,   4.3,   2.2,   7.9, 100.8,  10.0,  54.5,  54.5,  12.7,  24.5,  21.4,  29.2, 118.6,  87.6,  12.8
2026070402010710,1,07032142,14,       2660,   4.2,   2.3,   8.1,  88.6,   8.3,  50.6,  51.9,  12.7,  25.6,  22.6,  28.7, 112.0,  73.3,  13.3
2026070402010710,1,07032150,14,       3065,   4.7,   2.6,   8.8, 102.1,   7.9,  53.3,  59.8,  11.6,  28.8,  25.2,  13.3,  81.7,  66.2,   9.2
2026070402010710,1,07032158,14,       3159,   4.7,   2.6,   9.0, 105.3,   7.7,  51.5,  58.7,  11.9,  29.7,  22.9,  12.9,  84.2,  66.5,   9.0
2026070402010710,1,07032207,14,       3407,   5.0,   2.6,   9.7, 113.5,   6.9,  55.6,  52.4,  12.4,  25.4,  23.2,  12.8,  66.4,  69.8,   8.9
