ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026071110020504,1,07101833,16,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026071110020504,1,07101842,16,         41,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,  16.4,   4.1,   0.0,   0.0,  32.8,   0.0
2026071110020504,1,07101850,16,         55,   0.0,  44.0,   0.0,   0.0,   0.0,   1.4,  22.0,  44.0,  44.0,   0.0,  22.0,   2.7,   0.0,   0.0,  22.0,   0.0
2026071110020504,1,07101858,16,         69,   0.0,  27.6,  55.2,   0.0,   0.0,   1.8,  18.4,  11.0,  55.2,  11.0,  27.6,   3.4,   0.0,   0.0,  13.8,   0.0
2026071110020504,1,07101906,16,         85,  68.0,  22.6,  13.6,   0.0,   0.0,   2.1,  13.6,  13.6,  34.0,  13.6,  34.0,   3.7,  68.0,   0.0,  11.3,  68.0
2026071110020504,1,07101915,16,        114,   5.0,  18.2,  15.2,  91.2,  91.2,   2.9,  11.4,  15.2,  30.4,  18.2,  45.6,   5.0,  30.4,   0.0,  15.2,  91.2
2026071110020504,1,07101923,16,        144,   6.0,  16.4,  19.2,  10.4, 115.2,   3.6,  10.4,  14.4,  19.2,  19.2,  38.4,   5.7,  38.4,   0.0,  12.8,  57.6
2026071110020504,1,07101931,16,        164,   5.9,  16.4,  21.8,  10.9, 131.2,   4.1,   6.5,  16.4,  18.7,  18.7,  32.8,   5.9,  43.7,   0.0,  13.1,  65.6
2026071110020504,1,07101939,16,        208,   6.1,  18.4,  27.7,  13.8, 166.4,   4.6,   6.9,  20.8,  20.8,  23.7,  23.7,   5.0,  55.4,   0.0,  13.8,  11.0
2026071110020504,1,07101948,16,        230,   6.5,  11.5,  18.4,  15.3,  92.0,   5.1,   6.8,  23.0,  20.4,  20.4,  26.2,   5.4,  61.3,   0.0,  14.1,  11.5
2026071110020504,1,07101956,16,        298,   5.6,   9.5,  18.3,  18.3,  47.6,   5.9,   7.4,  19.8,  21.6,  15.8,  26.4,   6.8,  47.6,  79.4,  13.2,  11.9
2026071110020504,1,07102004,16,        319,   5.9,   8.2,  19.6,  17.0,  42.5,   6.3,   7.7,  19.6,  23.2,  15.0,  25.5,   7.0,  36.4,  63.8,  13.4,  12.1
