ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘
2026070403020301,1,07032010,8,       1481,  22.7,  53.8,   1.5,   5.1,   4.3,  35.9,  51.5,  14.9
2026070403020301,1,07032015,8,       1591,  14.4,  55.3,   1.5,   5.3,   4.5,  34.4,  45.4,  14.8
2026070403020301,1,07032020,8,       1710,  14.7,  57.0,   1.5,   5.6,   4.4,  34.2,  45.6,  15.5
2026070403020301,1,07032026,8,       2107,  18.1,  67.4,   1.4,   6.8,   4.6,  41.1,  49.5,  16.6
2026070403020301,1,07032031,8,       2599,  18.7,  79.9,   1.2,   8.2,   5.5,  50.7,  59.4,  18.2
2026070403020301,1,07032036,8,       2656,  18.3,  50.5,   1.2,   8.1,   5.6,  40.0,  57.4,  17.8
2026070403020301,1,07032041,8,       2711,  18.0,  41.7,   1.3,   7.9,   5.7,  40.1,  58.6,  16.9
2026070403020301,1,07032047,8,       2814,  18.1,  40.2,   1.3,   7.5,   5.9,  38.8,  57.7,  17.0
2026070403020301,1,07032052,8,       2954,  19.0,  42.2,   1.3,   7.7,   4.8,  38.1,  50.2,  17.5
2026070403020301,1,07032057,8,       3266,  20.7,  45.8,   1.2,   8.3,   5.3,  40.8,  54.4,  18.2
2026070403020301,1,07032102,8,       3342,  18.6,  39.3,   1.3,   8.2,   5.3,  36.1,  55.7,  18.3
2026070403020301,1,07032108,8,       3448,  18.1,  40.5,   1.3,   8.4,   5.2,  35.3,  56.2,  14.0
2026070403020301,1,07032113,8,       3610,  17.8,  41.2,   1.3,   8.1,   5.0,  28.3,  57.7,  13.8
2026070403020301,1,07032118,8,       3925,  14.4,  43.6,   1.4,   8.2,   4.7,  28.8,  60.3,  14.0
2026070403020301,1,07032123,8,       4366,  15.3,  47.8,   1.4,   8.7,   5.1,  24.2,  47.8,  12.4
2026070403020301,1,07032129,8,       4495,  13.8,  49.2,   1.4,   8.7,   5.2,  24.8,  47.9,  11.6
2026070403020301,1,07032134,8,       4577,  13.5,  48.1,   1.4,   8.8,   5.2,  23.3,  47.5,  11.4
2026070403020301,1,07032139,8,       4726,  10.6,  49.7,   1.4,   8.8,   5.4,  23.9,  49.1,  10.8
2026070403020301,1,07032144,8,       4981,  10.7,  52.4,   1.4,   9.1,   5.5,  25.0,  51.0,  11.0
2026070403020301,1,07032150,8,       5114,  10.6,  51.7,   1.4,   7.9,   5.6,  25.5,  51.7,  11.1
2026070403020301,1,07032155,8,       5195,  10.3,  50.6,   1.4,   7.7,   5.5,  25.1,  51.9,  11.1
2026070403020301,1,07032200,8,       5689,  11.2,  55.5,   1.4,   7.8,   5.9,  27.2,  56.8,   9.2
2026070403020301,1,07032205,8,       5871,   9.4,  57.2,   1.4,   7.7,   5.9,  26.3,  57.2,   9.3
2026070403020301,1,07032211,8,       6029,   9.4,  53.5,   1.5,   7.6,   5.8,  25.7,  50.2,   9.1
2026070403020301,1,07032216,8,       6236,   9.7,  54.2,   1.5,   7.5,   5.7,  25.8,  49.3,   9.2
2026070403020301,1,07032221,8,       6321,   9.6,  54.3,   1.5,   7.5,   5.7,  25.5,  45.1,   8.9
2026070403020301,1,07032226,8,       6431,   9.6,  54.1,   1.5,   7.3,   5.6,  25.8,  45.5,   9.0
2026070403020301,1,07032232,8,       6637,   8.3,  55.3,   1.5,   7.4,   5.6,  26.5,  46.5,   9.2
2026070403020301,1,07032237,8,       6724,   8.4,  55.4,   1.5,   7.3,   5.6,  26.4,  47.1,   9.3
2026070403020301,1,07032242,8,       7192,   8.9,  56.9,   1.4,   7.8,   6.0,  27.3,  47.5,   9.7
2026070403020301,1,07032247,8,       7256,   8.8,  57.4,   1.5,   7.7,   6.0,  27.6,  47.9,   9.7
2026070403020301,1,07032253,8,       7501,   8.8,  56.6,   1.4,   7.9,   6.1,  27.6,  46.8,   9.8
2026070403020301,1,07032258,8,       7619,   8.8,  57.5,   1.5,   7.9,   6.0,  27.5,  47.6,   9.0
2026070403020301,1,07032303,8,       7841,   8.8,  58.6,   1.5,   7.0,   5.9,  27.2,  49.0,   9.2
2026070403020301,1,07032308,8,       7939,   8.9,  53.3,   1.5,   7.0,   5.7,  27.3,  48.8,   9.3
2026070403020301,1,07032314,8,       8178,   8.6,  54.9,   1.5,   7.0,   5.6,  27.6,  49.9,   9.0
2026070403020301,1,07032319,8,       8355,   8.7,  55.7,   1.5,   7.0,   5.4,  27.1,  51.0,   8.9
2026070403020301,1,07032324,8,      13031,  13.2,  86.8,   1.1,  10.3,   8.3,  41.8,  78.9,  13.6
2026070403020301,1,07032329,8,      13101,  13.2,  87.3,   1.1,  10.2,   8.3,  41.7,  78.2,  13.3
2026070403020301,1,07032335,8,      13144,  13.0,  87.6,   1.2,  10.2,   8.3,  41.8,  72.5,  13.2
2026070403020301,1,07032340,8,      13243,  12.9,  85.4,   1.2,  10.1,   8.3,  41.7,  73.0,  13.2
2026070403020301,1,07032345,8,      13281,  12.9,  85.6,   1.2,  10.1,   8.2,  41.6,  73.2,  13.2
2026070403020301,1,07032350,8,      13340,  12.9,  86.0,   1.2,  10.1,   8.2,  41.6,  73.6,  12.9
2026070403020301,1,07032356,8,      13396,  12.9,  86.4,   1.2,  10.1,   8.0,  41.8,  72.9,  12.8
2026070403020301,1,07032356,8,      13397,  12.9,  86.4,   1.2,  10.1,   8.0,  41.7,  72.9,  12.8
2026070403020301,1,07032357,8,      13398,  12.9,  86.4,   1.2,  10.1,   8.0,  41.7,  72.9,  12.8
2026070403020301,1,07032358,8,      13414,  12.9,  86.5,   1.2,  10.1,   8.0,  41.7,  73.0,  12.8
2026070403020301,1,07032359,8,      13416,  12.9,  86.5,   1.2,  10.1,   8.0,  41.7,  73.0,  12.8
2026070403020301,1,07032359,8,      13416,  12.9,  86.5,   1.2,  10.1,   8.0,  41.7,  73.0,  12.8
2026070403020301,1,07040005,8,      13491,  12.9,  87.0,   1.2,  10.1,   8.0,  41.8,  73.4,  12.8
2026070403020301,1,07040010,8,      13648,  13.1,  86.6,   1.2,   9.5,   8.0,  41.8,  73.2,  12.9
2026070403020301,1,07040015,8,      13819,  12.6,  87.7,   1.2,   9.5,   7.8,  37.7,  74.1,  12.8
2026070403020301,1,07040020,8,      13935,  12.7,  87.0,   1.2,   9.5,   7.5,  37.7,  71.9,  12.7
2026070403020301,1,07040026,8,      14059,  12.4,  85.8,   1.2,   9.4,   7.4,  36.7,  72.5,  12.7
2026070403020301,1,07040031,8,      14210,  12.2,  86.1,   1.2,   9.3,   7.1,  35.8,  70.1,  12.7
2026070403020301,1,07040036,8,      14317,  12.1,  84.2,   1.2,   9.1,   7.1,  35.3,  69.4,  12.7
2026070403020301,1,07040041,8,      14381,  11.9,  83.9,   1.2,   9.1,   7.1,  35.1,  68.4,  12.6
2026070403020301,1,07040047,8,      14549,  11.9,  84.9,   1.2,   9.1,   6.7,  35.3,  68.8,  12.7
2026070403020301,1,07040052,8,      14683,  12.0,  85.7,   1.2,   9.2,   6.5,  33.9,  69.5,  12.7
2026070403020301,1,07040057,8,      14764,  12.0,  86.2,   1.3,   9.0,   6.5,  33.0,  69.8,  12.5
2026070403020301,1,07040102,8,      14930,  12.0,  87.1,   1.3,   9.1,   6.1,  33.4,  70.2,  12.6
2026070403020301,1,07040108,8,      15228,  12.2,  87.0,   1.3,   8.8,   6.1,  33.9,  71.6,  12.6
2026070403020301,1,07040113,8,      15335,  12.2,  87.6,   1.3,   8.5,   6.1,  33.4,  71.7,  12.6
2026070403020301,1,07040118,8,      15428,  12.2,  83.9,   1.3,   8.2,   6.1,  33.3,  71.3,  12.6
2026070403020301,1,07040123,8,      15659,  11.8,  85.2,   1.3,   7.6,   6.1,  33.7,  72.4,  12.8
2026070403020301,1,07040129,8,      15745,  11.8,  84.5,   1.3,   7.6,   6.1,  33.6,  71.9,  12.6
2026070403020301,1,07040134,8,      15946,  11.6,  85.0,   1.3,   7.7,   6.0,  34.0,  72.0,  12.6
2026070403020301,1,07040139,8,      16034,  11.5,  84.9,   1.3,   7.6,   6.0,  34.1,  72.4,  12.4
2026070403020301,1,07040144,8,      16187,  11.5,  85.1,   1.3,   7.6,   5.9,  34.1,  71.9,  12.5
2026070403020301,1,07040150,8,      16317,  11.3,  85.3,   1.3,   7.6,   5.8,  34.3,  71.7,  12.5
2026070403020301,1,07040155,8,      16532,  11.1,  85.3,   1.3,   7.6,   5.9,  34.7,  71.8,  12.4
2026070403020301,1,07040200,8,      16879,  11.3,  65.5,   1.3,   7.7,   6.0,  35.2,  56.9,  12.7
2026070403020301,1,07040205,8,      17110,  11.5,  66.1,   1.3,   7.0,   6.0,  35.1,  57.7,  12.8
2026070403020301,1,07040211,8,      17205,  11.3,  66.4,   1.3,   7.0,   6.0,  35.2,  57.8,  12.9
2026070403020301,1,07040216,8,      17472,  11.4,  67.5,   1.3,   7.1,   5.9,  35.8,  58.7,  13.0
2026070403020301,1,07040221,8,      17634,  11.4,  67.4,   1.3,   7.1,   5.9,  35.8,  58.5,  13.1
2026070403020301,1,07040226,8,      17779,  11.4,  68.0,   1.3,   7.1,   6.0,  36.0,  59.0,  13.0
2026070403020301,1,07040232,8,      17797,  11.4,  68.1,   1.3,   7.1,   5.9,  36.1,  58.8,  12.9
2026070403020301,1,07040237,8,      17867,  11.4,  68.0,   1.3,   7.0,   6.0,  35.0,  57.8,  12.9
2026070403020301,1,07040242,8,      20441,  13.0,  77.8,   1.2,   8.0,   6.8,  39.9,  65.9,  14.5
2026070403020301,1,07040247,8,      20549,  13.1,  77.5,   1.2,   7.8,   6.8,  39.7,  65.7,  14.4
2026070403020301,1,07040253,8,      20712,  13.0,  78.1,   1.2,   7.8,   6.8,  39.8,  66.2,  14.5
2026070403020301,1,07040258,8,      20777,  13.1,  78.4,   1.2,   7.8,   6.7,  39.9,  66.4,  14.5
2026070403020301,1,07040303,8,      20812,  13.1,  78.1,   1.2,   7.8,   6.7,  39.9,  66.3,  14.4
2026070403020301,1,07040308,8,      20900,  13.1,  78.4,   1.2,   7.8,   6.6,  40.0,  66.6,  14.4
2026070403020301,1,07040314,8,      21095,  12.7,  78.1,   1.3,   7.6,   6.6,  40.0,  66.7,  13.9
2026070403020301,1,07040319,8,      21136,  12.7,  78.2,   1.3,   7.7,   6.5,  40.1,  66.8,  13.9
2026070403020301,1,07040324,8,      21187,  12.7,  77.7,   1.3,   7.6,   6.5,  40.0,  65.9,  13.9
2026070403020301,1,07040329,8,      21334,  12.6,  78.2,   1.3,   7.6,   6.6,  40.0,  66.4,  13.9
2026070403020301,1,07040335,8,      21369,  12.6,  78.4,   1.3,   7.6,   6.6,  40.1,  66.2,  13.8
2026070403020301,1,07040340,8,      21391,  12.6,  78.1,   1.3,   7.6,   6.6,  40.1,  66.0,  13.8
2026070403020301,1,07040345,8,      21401,  12.5,  77.8,   1.3,   7.6,   6.6,  40.1,  66.1,  13.8
2026070403020301,1,07040350,8,      21467,  12.5,  78.0,   1.3,   7.6,   6.5,  40.2,  66.0,  13.8
2026070403020301,1,07040356,8,      21535,  12.5,  78.3,   1.3,   7.6,   6.5,  40.1,  66.2,  13.8
2026070403020301,1,07040401,8,      21566,  12.5,  78.4,   1.3,   7.6,   6.4,  40.1,  66.3,  13.8
2026070403020301,1,07040406,8,      21579,  12.5,  78.1,   1.3,   7.6,   6.4,  40.0,  66.3,  13.8
2026070403020301,1,07040411,8,      21686,  12.6,  78.1,   1.3,   7.7,   6.3,  40.1,  65.9,  13.9
2026070403020301,1,07040417,8,      21708,  12.6,  76.8,   1.3,   7.7,   6.3,  39.7,  65.7,  13.9
2026070403020301,1,07040422,8,      21792,  12.4,  77.1,   1.3,   7.7,   6.2,  39.8,  65.2,  13.8
2026070403020301,1,07040427,8,      21864,  12.4,  77.3,   1.3,   7.7,   6.2,  39.7,  64.3,  13.9
2026070403020301,1,07040432,8,      21976,  12.4,  77.1,   1.3,   7.7,   6.2,  39.5,  64.1,  13.6
2026070403020301,1,07040438,8,      22151,  12.5,  77.3,   1.3,   7.7,   6.3,  39.7,  64.4,  13.6
2026070403020301,1,07040443,8,      27239,  15.3,  93.1,   1.1,   9.3,   7.7,  48.6,  78.9,  16.6
2026070403020301,1,07040448,8,      32267,  18.1, 108.0,   1.1,  11.0,   9.1,  57.6,  90.2,  19.7
2026070403020301,1,07040453,8,      32344,  18.0, 107.8,   1.1,  11.0,   9.0,  57.5,  89.8,  19.7
2026070403020301,1,07040459,8,      32416,  18.0, 107.6,   1.1,  11.1,   9.0,  56.1,  89.7,  19.7
2026070403020301,1,07040504,8,      32477,  17.9, 107.8,   1.1,  11.0,   9.0,  56.2,  88.3,  19.7
2026070403020301,1,07040509,8,      33244,  18.3, 109.8,   1.1,  11.2,   9.2,  57.5,  90.4,  20.1
2026070403020301,1,07040514,8,      34286,  18.8, 112.8,   1.1,  11.6,   9.4,  59.2,  93.2,  20.7
2026070403020301,1,07040520,8,      34364,  18.8, 112.2,   1.1,  11.5,   9.4,  59.1,  92.8,  20.5
2026070403020301,1,07040525,8,      34421,  18.8, 112.3,   1.1,  11.5,   9.4,  58.3,  93.0,  20.5
2026070403020301,1,07040530,8,      34553,  18.8, 112.8,   1.1,  11.5,   9.4,  58.1,  93.3,  19.1
2026070403020301,1,07040535,8,      34694,  17.6, 113.2,   1.1,  11.5,   9.3,  58.1,  91.9,  19.1
2026070403020301,1,07040541,8,      34781,  17.4, 113.1,   1.1,  11.5,   9.3,  57.7,  90.3,  19.2
2026070403020301,1,07040546,8,      34912,  17.2, 112.6,   1.1,  11.2,   9.3,  57.5,  89.5,  19.2
2026070403020301,1,07040551,8,      36962,  18.2, 119.2,   1.1,  11.8,   9.8,  60.7,  94.7,  20.2
2026070403020301,1,07040556,8,      37100,  18.0, 116.3,   1.1,  11.7,   9.8,  60.8,  94.5,  20.2
2026070403020301,1,07040602,8,      37186,  18.0, 115.3,   1.1,  11.7,   9.7,  59.8,  93.5,  20.1
2026070403020301,1,07040607,8,      37335,  17.6, 115.3,   1.1,  11.7,   9.7,  58.4,  93.9,  19.9
2026070403020301,1,07040612,8,      37493,  17.4, 115.3,   1.1,  11.6,   9.7,  55.2,  93.1,  19.8
2026070403020301,1,07040617,8,      38581,  17.8, 117.8,   1.1,  11.9,   9.8,  56.7,  95.5,  20.1
2026070403020301,1,07040623,8,      39602,  17.2, 116.4,   1.1,  11.7,   9.0,  52.2,  88.9,  17.9
2026070403020301,1,07040628,8,      39803,  17.2, 116.2,   1.1,  11.6,   9.0,  52.3,  86.7,  17.9
2026070403020301,1,07040633,8,      41154,  17.5, 114.7,   1.1,  11.8,   9.2,  51.6,  87.5,  18.4
2026070403020301,1,07040638,8,      41243,  17.4, 113.3,   1.1,  11.7,   9.2,  51.5,  87.2,  18.4
2026070403020301,1,07040644,8,      41393,  17.4, 113.0,   1.1,  11.7,   9.2,  51.6,  86.6,  18.4
2026070403020301,1,07040649,8,      41607,  17.4, 112.8,   1.1,  11.7,   8.8,  50.5,  86.2,  18.4
2026070403020301,1,07040654,8,      41881,  17.2, 111.3,   1.1,  11.6,   8.8,  50.3,  85.2,  18.3
2026070403020301,1,07040700,8,      42271,  17.2, 111.6,   1.1,  11.6,   8.6,  50.2,  84.3,  18.2
2026070403020301,1,07040705,8,      43897,  17.5, 108.0,   1.1,  11.9,   8.8,  50.7,  86.4,  18.4
2026070403020301,1,07040710,8,      44559,  17.4, 106.4,   1.1,  11.9,   8.7,  49.2,  84.2,  18.3
2026070403020301,1,07040715,8,      47045,  18.1, 107.8,   1.1,  12.2,   8.9,  50.5,  86.5,  19.1
2026070403020301,1,07040720,8,      47496,  17.9, 107.0,   1.1,  12.0,   8.8,  49.6,  85.7,  19.1
2026070403020301,1,07040725,8,      47955,  17.8, 105.3,   1.1,  11.9,   8.8,  48.9,  84.8,  19.0
2026070403020301,1,07040730,8,      48449,  17.4, 105.0,   1.1,  11.9,   8.6,  48.6,  84.2,  18.9
2026070403020301,1,07040735,8,      48958,  17.3, 102.5,   1.1,  11.6,   8.6,  48.3,  82.9,  18.6
2026070403020301,1,07040740,8,      49524,  16.8, 101.3,   1.1,  11.5,   8.4,  47.4,  82.1,  18.3
2026070403020301,1,07040745,8,      50372,  17.0, 100.7,   1.1,  11.4,   8.3,  47.2,  82.4,  18.3
2026070403020301,1,07040750,8,      51148,  16.8, 101.0,   1.1,  11.4,   8.3,  46.7,  80.5,  18.2
2026070403020301,1,07040755,8,      51698,  16.4, 100.3,   1.1,  11.2,   8.1,  46.3,  78.3,  18.0
2026070403020301,1,07040800,8,      52307,  16.2, 100.1,   1.1,  11.1,   7.8,  45.4,  77.9,  18.0
2026070403020301,1,07040805,8,      52947,  15.9,  99.1,   1.1,  10.8,   7.7,  44.9,  77.4,  18.0
2026070403020301,1,07040810,8,      53509,  15.8,  98.8,   1.1,  10.7,   7.6,  44.2,  76.5,  17.7
2026070403020301,1,07040815,8,      54412,  15.8,  99.8,   1.1,  10.4,   7.4,  44.3,  76.3,  16.9
2026070403020301,1,07040820,8,      55297,  15.8,  98.7,   1.1,  10.5,   7.0,  42.2,  64.5,  16.7
2026070403020301,1,07040825,8,      56572,  15.8,  99.0,   1.1,  10.5,   7.1,  41.8,  65.1,  16.7
2026070403020301,1,07040830,8,      57478,  15.2,  95.3,   1.1,  10.4,   7.0,  40.3,  64.1,  16.1
2026070403020301,1,07040835,8,      59019,  15.2,  95.9,   1.2,  10.4,   7.0,  39.7,  64.5,  16.1
2026070403020301,1,07040840,8,      61289,  15.4,  98.2,   1.2,  10.1,   6.9,  39.7,  63.1,  16.4
2026070403020301,1,07040845,8,      62650,  14.6,  97.8,   1.2,   9.9,   6.8,  39.9,  63.1,  16.4
2026070403020301,1,07040850,8,      63928,  14.1,  94.7,   1.2,   9.7,   6.7,  40.0,  62.8,  16.4
2026070403020301,1,07040855,8,      65553,  13.9,  93.1,   1.2,   9.7,   6.5,  36.7,  63.2,  15.5
2026070403020301,1,07040900,8,      67175,  12.2,  93.4,   1.2,   9.6,   6.5,  36.6,  63.9,  15.5
2026070403020301,1,07040905,8,      68632,  12.2,  93.3,   1.2,   9.4,   6.4,  36.6,  63.5,  15.4
2026070403020301,1,07040910,8,      81006,  13.7, 108.1,   1.1,  10.2,   7.4,  42.3,  74.0,  17.5
2026070403020301,1,07040915,8,      82574,  13.4, 106.7,   1.2,  10.1,   7.2,  41.2,  73.1,  17.0
2026070403020301,1,07040920,8,      84089,  13.1, 105.9,   1.2,   9.8,   7.1,  41.0,  73.0,  16.9
2026070403020301,1,07040925,8,      88595,  12.6,  90.6,   1.2,   9.4,   7.0,  39.0,  64.3,  15.9
2026070403020301,1,07040930,8,     108541,  14.6, 106.5,   1.1,  10.0,   8.0,  45.4,  75.1,  18.0
2026070403020301,1,07040935,8,     114824,  14.3, 102.2,   1.1,   9.8,   7.8,  41.1,  72.8,  17.6
2026070403020301,1,07040940,8,     120933,  14.3, 101.6,   1.1,   9.5,   7.6,  40.4,  71.9,  17.0
2026070403020301,1,07040945,8,     131598,  14.0, 102.8,   1.1,   9.5,   7.5,  40.2,  67.0,  17.3
2026070403020301,1,07040951,8,     153154,  13.7, 102.4,   1.2,   8.9,   7.2,  38.4,  71.4,  16.9
2026070403020301,1,07040954,8,     171015,  13.7, 108.8,   1.2,   9.1,   7.2,  40.3,  76.1,  17.3
2026070403020301,1,07040959,8,     266193,  16.0, 137.0,   1.1,   9.2,   7.5,  52.6,  82.1,  20.1
2026070403020301,1,07041004,8,     547476,  17.6, 230.1,   1.1,   9.7,   6.1,  49.1, 136.4,  24.3
2026070403020301,3,07041005,8,     560174,  17.8, 235.4,   1.1,   9.7,   5.6,  50.3, 139.5,  24.7
2026070403020301,4,07041011,8,     560174,  17.8, 235.4,   1.1,   9.7,   5.6,  50.3, 139.5,  24.7
