ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘
2026071803020705,1,07171834,15,        102,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  40.8,   1.0,   0.0,   0.0,   0.0,   0.0
2026071803020705,1,07171842,15,        156,  24.9, 124.8,  11.3,  24.9,  15.6,   0.0,  31.2,  24.9,   0.0,  62.4,   1.2,  24.9,  15.6,   0.0,   0.0
2026071803020705,1,07171850,15,        257,  22.8,   3.3,  12.8,  25.7,  22.8, 102.8,  20.5,  34.2, 102.8,  51.4,   1.9,  29.3,  20.5, 102.8,  41.1
2026071803020705,1,07171859,15,        312,  12.4,   3.9,  14.6,  12.4,  27.7,  17.8,  24.9,  41.6,  49.9,  62.4,   2.3,  35.6,  11.8,  83.2,  49.9
2026071803020705,1,07171907,15,        412,   4.7,   3.4,  17.3,  13.7,  36.6,  14.9,  29.9,  54.9,  65.9,  65.9,   3.0,  47.0,  15.6,  82.4,  65.9
2026071803020705,1,07171915,15,        463,   5.0,   3.4,  19.4,  10.5,  37.0,  11.9,  33.6,  52.9,  21.7,  74.0,   3.3,  46.3,  16.8,  92.6,  74.0
2026071803020705,1,07171923,15,        762,   7.9,   1.6,  25.4,  16.9,  60.9,  16.9,  50.8,  67.7,  35.8, 121.9,   5.3,  76.2,  27.7,  25.4, 101.6
2026071803020705,1,07171932,15,        816,   8.0,   1.7,  22.5,  15.1,  59.3,  15.9,  43.5,  54.4,  29.6, 130.5,   5.5,  59.3,  25.1,  23.3,  93.2
2026071803020705,1,07171940,15,        851,   8.2,   1.8,  21.9,  15.4,  61.8,  15.4,  37.8,  48.6,  25.2, 136.1,   5.7,  61.8,  20.6,  23.4,  97.2
2026071803020705,1,07171948,15,        922,   8.4,   1.8,  23.0,  12.7,  67.0,  12.9,  36.8,  49.1,  26.3, 147.5,   5.8,  61.4,  20.4,  24.5,  92.2
2026071803020705,1,07171956,15,       1021,   8.4,   1.9,  15.1,  13.1,  74.2,  12.9,  34.0,  48.0,  20.4, 163.3,   6.2,  62.8,  16.3,  25.5, 102.1
2026071803020705,1,07172005,15,       1138,   6.5,   2.1,   9.6,  12.3,  82.7,  11.9,  37.9,  50.5,  22.7, 182.0,   6.8,  70.0,  18.2,  28.4,  91.0
2026071803020705,1,07172013,15,       1278,   7.2,   2.0,  10.0,  13.4,  85.2,  11.3,  30.0,  53.8,  18.9, 170.4,   7.4,  68.1,  19.2,  30.0,  85.2
2026071803020705,1,07172021,15,       1440,   5.0,   2.2,  10.9,  14.5,  96.0,  12.6,  33.8,  54.8,  16.2, 164.5,   8.2,  72.0,  12.9,  33.8,  96.0
2026071803020705,1,07172029,15,       1521,   5.0,   2.3,  10.8,  14.6,  86.9,  13.0,  34.7,  57.9,  16.2, 173.8,   8.0,  71.5,  12.9,  31.2,  64.0
2026071803020705,1,07172038,15,       1666,   5.0,   2.5,  10.0,  15.6,  78.4,  10.2,  38.0,  63.4,  17.0,  78.4,   8.4,  74.0,  13.1,  22.5,  66.6
2026071803020705,1,07172046,15,       1885,   5.7,   2.4,   8.6,  16.9,  79.3,   8.9,  40.7,  53.8,  17.5,  75.4,   9.5,  75.4,  13.2,  23.2,  68.5
2026071803020705,1,07172054,15,       1950,   5.8,   2.4,   8.6,  16.7,  82.1,   8.7,  42.1,  53.7,  17.9,  70.9,   9.5,  78.0,  11.3,  23.6,  70.9
2026071803020705,1,07172102,15,       2415,   6.6,   2.0,  10.2,  18.7,  84.0,   9.8,  38.6,  60.3,  20.3,  84.0,  10.2,  92.0,  13.1,  24.1,  62.3
2026071803020705,1,07172111,15,       2479,   6.5,   2.0,  10.4,  18.1,  86.2,   9.9,  38.1,  55.0,  20.8,  86.2,   9.9,  90.1,  13.4,  21.0,  61.9
2026071803020705,1,07172119,15,       2617,   6.7,   2.0,  10.6,  17.3,  80.5,  10.0,  38.0,  52.3,  17.8,  83.7,  10.3,  83.7,  13.7,  21.5,  53.6
2026071803020705,1,07172127,15,       2764,   6.4,   2.0,  10.3,  15.4,  81.8,  10.5,  40.2,  51.4,  17.8,  88.4,  10.8,  85.0,  14.3,  21.8,  52.6
2026071803020705,1,07172135,15,       3185,   4.6,   2.2,  11.3,  16.7,  84.9,  10.1,  45.5,  55.3,  19.4,  94.3,  11.6,  79.6,  14.9,  22.5,  39.8
2026071803020705,1,07172144,15,       3459,   4.9,   2.4,  11.9,  17.7,  86.4,   7.3,  48.5,  57.6,  20.4,  83.8,   8.6,  86.4,  16.0,  23.0,  43.2
2026071803020705,1,07172152,15,       3699,   5.0,   2.4,  12.3,  18.0,  89.6,   7.0,  50.1,  53.8,  19.9,  84.5,   8.7,  82.2,  16.1,  19.8,  45.5
2026071803020705,1,07172200,15,       3833,   4.7,   2.5,  12.7,  18.3,  90.1,   7.0,  51.9,  53.7,  19.6,  85.1,   8.9,  82.8,  15.1,  20.1,  45.7
2026071803020705,1,07172208,15,       3946,   4.8,   2.6,  12.8,  18.7,  90.1,   7.2,  53.5,  54.4,  18.5,  80.9,   8.8,  85.3,  12.3,  20.3,  45.7
2026071803020705,1,07172217,15,       4065,   4.8,   2.6,  12.8,  18.2,  90.3,   7.3,  47.1,  55.1,  16.7,  79.3,   8.6,  87.8,  12.2,  19.9,  47.1
2026071803020705,1,07172225,15,       4266,   4.9,   2.7,  12.7,  18.5,  92.2,   6.8,  47.4,  48.7,  17.5,  71.1,   8.5,  87.5,  12.0,  20.4,  48.0
2026071803020705,1,07172233,15,       4364,   5.0,   2.7,  12.9,  18.1,  94.3,   6.7,  48.4,  44.7,  16.9,  69.8,   8.5,  87.2,  12.1,  20.4,  47.1
2026071803020705,1,07172241,15,       4717,   5.2,   2.5,  13.5,  19.0,  99.3,   6.5,  52.4,  46.5,  14.4,  72.5,   9.1,  92.0,  13.0,  22.0,  50.3
2026071803020705,1,07172250,15,       4786,   5.3,   2.5,  13.7,  19.1,  95.7,   6.6,  52.4,  45.5,  13.9,  73.6,   8.8,  89.0,  13.1,  22.2,  51.0
2026071803020705,1,07172258,15,       5119,   5.5,   2.7,  10.3,  19.8,  93.0,   6.9,  52.5,  47.0,  14.6,  75.8,   9.1,  91.0,  10.3,  21.6,  53.8
2026071803020705,1,07172306,15,       5304,   5.3,   2.8,  10.5,  20.4,  96.4,   6.2,  54.4,  47.1,  15.1,  77.1,   9.5,  83.2,  10.6,  20.1,  55.8
2026071803020705,1,07172314,15,       5628,   5.5,   2.7,  11.1,  20.7, 100.0,   6.1,  55.5,  40.5,  15.5,  78.9,   9.5,  86.5,  10.9,  20.1,  57.7
2026071803020705,1,07172323,15,       5908,   5.8,   2.5,  11.3,  20.5, 102.7,   6.3,  58.3,  41.8,  15.6,  77.4,   9.8,  89.1,  11.3,  20.8,  59.8
2026071803020705,1,07172331,15,       6159,   5.9,   2.5,  11.6,  19.9, 100.5,   6.4,  59.3,  42.4,  15.1,  79.4,   9.3,  91.2,  11.5,  20.1,  59.3
2026071803020705,1,07172339,15,       6384,   5.9,   2.5,  11.9,  18.4,  98.2,   6.5,  56.7,  44.0,  14.3,  81.0,   9.5,  91.2,  11.4,  20.8,  46.0
2026071803020705,1,07172347,15,       6553,   6.1,   2.6,  12.0,  18.2,  81.9,   6.1,  56.3,  44.4,  14.0,  69.8,   9.5,  93.6,  11.7,  21.1,  46.3
2026071803020705,1,07172356,15,       6627,   6.0,   2.6,  12.1,  18.3,  82.8,   6.1,  57.0,  44.9,  13.6,  69.7,   9.5,  94.6,  11.8,  21.1,  46.9
2026071803020705,1,07180008,15,       6690,   6.0,   2.6,  12.1,  18.3,  82.3,   6.2,  56.9,  44.6,  13.7,  70.4,   9.5,  93.8,  11.6,  20.9,  47.3
2026071803020705,1,07180016,15,       7065,   6.2,   2.4,  12.7,  19.3,  86.9,   6.2,  60.1,  45.9,  14.2,  69.7,   9.7,  99.1,  12.1,  21.8,  50.0
2026071803020705,1,07180024,15,       7478,   6.5,   2.2,  13.3,  20.3,  92.0,   6.4,  63.6,  46.7,  14.8,  72.0,  10.2,  96.4,  12.7,  21.3,  52.0
2026071803020705,1,07180033,15,       7675,   6.6,   2.3,  13.4,  20.4,  91.6,   5.8,  63.9,  44.1,  15.1,  71.3,  10.4,  91.6,  12.9,  21.4,  51.5
2026071803020705,1,07180041,15,       7783,   6.5,   2.3,  13.3,  20.6,  92.9,   5.9,  64.8,  44.4,  15.2,  71.5,  10.5,  91.5,  12.7,  21.6,  50.6
2026071803020705,1,07180049,15,       7941,   6.6,   2.3,  12.2,  20.8,  94.8,   5.9,  66.1,  45.0,  14.9,  73.0,  10.3,  93.4,  12.9,  22.0,  51.2
2026071803020705,1,07180057,15,       8016,   6.6,   2.3,  12.0,  20.9,  95.7,   6.0,  65.4,  45.1,  14.7,  73.7,  10.4,  94.3,  12.6,  21.8,  51.7
2026071803020705,1,07180106,15,       8098,   6.7,   2.3,  12.0,  20.6,  96.6,   6.1,  54.9,  43.7,  14.5,  73.6,  10.4,  95.2,  12.5,  21.6,  52.2
2026071803020705,1,07180114,15,       8232,   6.8,   2.3,  12.0,  20.7,  95.4,   6.1,  55.3,  41.6,  14.6,  73.1,  10.5,  96.8,  12.7,  22.0,  53.1
