ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026071102010902,1,07101833,14,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010902,1,07101841,14,        102,   2.6,   0.0,  40.8,   0.0,   2.7,  81.6,   8.1,  40.8,   0.0,   3.5,  27.2,   0.0,   0.0,   0.0
2026071102010902,1,07101849,14,        115,   2.7,   0.0,  30.6,   0.0,   2.6,  92.0,   8.3,  46.0,   0.0,   4.0,  23.0,   0.0,  30.6,   0.0
2026071102010902,1,07101858,14,        126,   3.0,   0.0,  25.2, 100.8,   2.8, 100.8,   7.7,  50.4,   0.0,   3.7,  20.1,  50.4,  33.6,   0.0
2026071102010902,1,07101906,14,        167,   4.0, 133.6,   3.1, 133.6,   3.8, 133.6,   9.5,  66.8,   0.0,   4.7,  26.7,  66.8,  44.5,   0.0
2026071102010902,1,07101914,14,        178,   4.3, 142.4,   2.9,  47.4,   4.0, 142.4,  10.1,  47.4,   0.0,   4.9,  23.7,  71.2,  47.4,   0.0
2026071102010902,1,07101922,14,        278,   6.3,  74.1,   2.1,  24.7,   5.5,  31.7,  11.1,  55.6, 111.2,   7.4,  18.5,  37.0,  74.1, 111.2
2026071102010902,1,07101931,14,        301,   6.8,  80.2,   2.2,  13.3,   5.8,  24.0,  11.4,  30.1,  80.2,   7.7,  20.0,  40.1,  48.1, 120.4
2026071102010902,1,07101939,14,        367,   7.1,  26.6,   2.7,  14.6,   6.8,  24.4,  10.8,  15.4,  97.8,   6.3,  19.5,  29.3,  24.4, 146.8
2026071102010902,1,07101947,14,        409,   7.7,  18.1,   2.9,  13.0,   7.2,  20.4,  11.2,  14.8,  81.8,   6.9,  17.2,  25.1,  21.8, 163.6
2026071102010902,1,07101955,14,        468,   8.1,  19.7,   3.2,  14.4,   7.9,   9.6,  11.3,  16.2,  74.8,   6.3,  17.8,  24.9,  22.0,  93.6
2026071102010902,1,07102004,14,        545,   9.4,  12.1,   3.7,  15.0,   9.2,  10.9,  11.4,  16.7,  72.6,   4.9,  14.5,  22.9,  24.2,  87.2
2026071102010902,1,07102012,14,        829,   4.4,  15.7,   5.5,  22.1,   4.4,  12.5,  15.0,  22.1,  55.2,   6.0,  14.4,  30.1,  34.9, 132.6
2026071102010902,1,07102020,14,        909,   4.9,  12.5,   4.9,  22.0,   4.8,  13.4,  16.1,  15.4,  60.6,   6.6,  15.1,  22.7,  36.3, 145.4
2026071102010902,1,07102028,14,        990,   5.3,  13.2,   5.0,  20.3,   4.6,  13.8,  12.3,  15.5,  66.0,   7.2,  15.2,  18.4,  37.7, 113.1
2026071102010902,1,07102037,14,       1093,   5.1,  12.8,   5.2,  17.4,   5.0,  15.0,  13.6,  16.4,  67.2,   6.4,  16.8,  17.8,  36.4,  51.4
2026071102010902,1,07102045,14,       1212,   4.8,  13.1,   5.5,  18.6,   5.5,  15.1,  10.8,  17.6,  53.8,   6.5,  16.1,  18.2,  37.2,  51.0
2026071102010902,1,07102053,14,       1321,   5.2,  13.2,   5.6,  18.2,   5.9,  14.6,  11.1,  17.3,  55.6,   5.5,  14.6,  17.3,  39.1,  55.6
2026071102010902,1,07102101,14,       1512,   4.9,  14.7,   4.3,  18.9,   6.4,  16.3,  12.2,  18.6,  40.3,   5.9,  16.8,  18.3,  41.7,  63.6
2026071102010902,1,07102110,14,       1583,   4.8,  14.5,   4.4,  17.8,   6.6,  17.1,  12.5,  19.4,  40.8,   5.7,  15.6,  18.6,  43.6,  66.6
