ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026062703020110,1,06261835,11,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026062703020110,1,06261844,11,          9,   7.2,   7.2,   7.2,   0.0,   0.0,   3.6,   0.0,   7.2,   0.0,   7.2,   3.6
2026062703020110,1,06261852,11,         37,  14.8,   7.4,   2.1,  29.6,   9.8,   7.4,  29.6,  29.6,   7.4,  29.6,  14.8
2026062703020110,1,06261900,11,         73,  11.6,   5.3,   3.4,  58.4,   5.3,   4.1,  58.4,  58.4,   6.4,  58.4,  29.2
2026062703020110,1,06261908,11,        119,  15.8,   6.3,   4.5,  31.7,   7.9,   2.3,  95.2,  47.6,   6.3,  95.2,  47.6
2026062703020110,1,06261917,11,        146,   8.3,   6.4,   5.5,  29.2,   8.9,   2.7, 116.8,  38.9,   4.4, 116.8,  58.4
2026062703020110,1,06261925,11,        225,  12.0,   3.7,   4.0,  16.3,  12.8,   3.7,  60.0,  60.0,   5.2, 180.0,  45.0
2026062703020110,1,06261933,11,        245,  10.8,   3.8,   4.4,  17.8,  14.0,   3.3,  49.0,  65.3,   5.7,  65.3,  49.0
2026062703020110,1,06261941,11,        367,  10.1,   4.0,   4.7,  20.9,  18.3,   2.7,  32.6,  58.7,   7.3,  73.4,  29.3
2026062703020110,1,06261950,11,        484,   9.4,   2.7,   5.9,  25.8,  21.5,   3.5,  38.7,  77.4,   5.6,  96.8,  38.7
2026062703020110,1,06261958,11,        610,  11.0,   3.0,   6.2,  28.7,  25.6,   4.4,  12.2,  81.3,   4.1,  54.2,  44.3
2026062703020110,1,06262006,11,        658,  11.9,   3.0,   5.7,  29.2,  17.5,   4.7,  13.1,  52.6,   4.4,  52.6,  47.8
2026062703020110,1,06262015,11,        785,  11.2,   2.5,   6.0,  31.4,  19.0,   5.3,  15.3,  44.8,   4.9,  62.8,  41.8
2026062703020110,1,06262023,11,        968,   4.1,   2.9,   7.1,  38.7,  22.7,   6.0,  14.8,  55.3,   5.5,  77.4,  51.6
2026062703020110,1,06262031,11,       1198,   4.8,   3.5,   8.4,   5.6,  23.3,   7.0,  16.8,  68.4,   5.7,  68.4,  53.2
2026062703020110,1,06262039,11,       1289,   5.1,   3.4,   8.8,   5.9,  23.9,   6.6,  18.0,  68.7,   5.6,  38.1,  54.2
2026062703020110,1,06262048,11,       1414,   5.3,   3.5,   9.0,   6.5,  15.9,   6.4,  19.5,  75.4,   5.0,  41.8,  53.8
2026062703020110,1,06262056,11,       1501,   5.4,   3.6,   8.8,   6.7,  16.9,   5.6,  19.0,  75.0,   5.2,  42.8,  52.2
