ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026062005030504,1,06191841,11,          4,   0.0,   3.2,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,   3.2,   0.0,   0.0
2026062005030504,1,06191850,11,        173, 138.4,   7.6, 138.4, 138.4,   1.6,  17.3,  69.2,   6.0,   5.5,  17.3,  46.1
2026062005030504,1,06191858,11,        190, 152.0,   8.0,  50.6, 152.0,   1.8,  19.0,  76.0,   5.2,   5.2,  13.8,  50.6
2026062005030504,1,06191906,11,        271,  43.3,   2.8,  54.2, 108.4,   2.5,  21.6, 108.4,   7.2,   7.2,  12.0,  21.6
2026062005030504,1,06191914,11,        306,  48.9,   3.2,  27.2, 122.4,   2.7,  20.4, 122.4,   6.9,   7.8,   6.8,  24.4
2026062005030504,1,06191923,11,        328,  37.4,   3.4,  16.4, 131.2,   2.9,  18.7, 131.2,   6.1,   8.2,   7.0,  26.2
2026062005030504,1,06191931,11,        414,  36.8,   3.6,  16.5,  66.2,   3.7,  23.6,  14.4,   6.9,   8.0,   5.3,  27.6
2026062005030504,1,06191939,11,        522,  34.8,   3.6,  17.4,  37.9,   4.6,  27.8,  17.4,   5.8,   6.4,   5.0,  32.1
2026062005030504,1,06191947,11,        557,  37.1,   3.6,  18.5,  37.1,   4.7,  26.2,  17.1,   6.0,   5.8,   5.1,  31.8
2026062005030504,1,06191956,11,        681,  38.9,   4.1,  19.4,  38.9,   4.7,  27.2,  20.9,   5.5,   4.5,   5.5,  30.2
2026062005030504,1,06192004,11,        975,  48.7,   2.6,  26.0,  39.0,   6.6,  32.5,  26.8,   6.7,   5.4,   6.7,  11.3
2026062005030504,1,06192012,11,       1078,  50.7,   2.8,  28.7,  27.8,   7.1,  33.1,  28.7,   6.2,   4.9,   6.8,  10.5
2026062005030504,1,06192020,11,       1165,  51.7,   3.0,  30.0,  21.6,   7.5,  32.1,  29.1,   5.5,   5.0,   6.7,  10.4
2026062005030504,1,06192029,11,       1287,  57.2,   3.1,  27.8,  22.8,   7.6,  30.2,  31.2,   5.5,   4.9,   6.3,  10.6
2026062005030504,1,06192037,11,       1464,  55.7,   3.4,  29.2,  23.9,   8.4,  30.8,  34.4,   5.4,   5.0,   5.1,   8.6
2026062005030504,1,06192045,11,       1721,  62.5,   2.9,  34.4,  24.1,   9.3,  33.5,  40.4,   6.2,   5.3,   4.5,   9.9
2026062005030504,1,06192053,11,       1806,  62.8,   3.0,  35.2,  24.9,   9.0,  35.2,  40.1,   5.7,   5.3,   4.7,   9.9
2026062005030504,1,06192102,11,       2230,  68.6,   3.5,  42.4,  28.3,   6.4,  40.5,  36.4,   6.7,   4.8,   4.0,  11.5
2026062005030504,1,06192110,11,       2380,  63.4,   3.7,  44.2,  29.2,   6.5,  39.6,  35.9,   6.6,   4.3,   4.2,  11.3
2026062005030504,1,06192118,11,       2700,  63.5,   4.0,  48.0,  31.3,   7.0,  42.3,  38.5,   6.7,   3.3,   4.5,  12.4
2026062005030504,1,06192127,11,       2820,  62.6,   4.2,  47.0,  31.7,   6.9,  34.7,  38.8,   6.8,   3.2,   4.5,  12.8
2026062005030504,1,06192135,11,       3349,  72.4,   3.6,  45.4,  35.7,   8.0,  36.2,  43.2,   7.6,   2.9,   5.1,  15.1
2026062005030504,1,06192143,11,       3594,  20.8,   3.8,  42.2,  35.9,   8.2,  36.8,  45.6,   6.6,   3.0,   5.3,  16.0
2026062005030504,1,06192151,11,       3893,  19.9,   4.1,  41.5,  38.9,   8.1,  38.9,  43.2,   6.9,   3.2,   4.4,  15.3
2026062005030504,1,06192200,11,       4046,  20.4,   4.0,  38.0,  38.5,   7.6,  38.5,  43.7,   7.2,   3.3,   4.5,  15.3
