ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026062105030604,1,06201933,10,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062105030604,1,06201941,10,         54,   3.0,  43.2,   3.3,   0.0,  43.2,   3.6,  21.6,   4.8,  43.2,  43.2
2026062105030604,1,06201950,10,        241,   2.2,  24.1,  10.1,  27.5,   9.6,   6.2,   8.0,   8.3,  12.8,  21.4
2026062105030604,1,06201958,10,        534,   2.0,  35.6,  20.3,  47.4,  16.4,   2.9,  14.7,  13.7,  12.5,  26.7
2026062105030604,1,06202006,10,        767,   2.6,  40.9,  21.1,  68.1,  18.0,   2.0,  10.7,  19.1,  13.0,  34.0
2026062105030604,1,06202014,10,        914,   3.0,  45.7,  22.8,  36.5,  19.2,   2.2,   5.9,  21.5,  14.0,  22.8
2026062105030604,1,06202023,10,       1045,   3.3,  46.4,  21.4,  33.4,  19.4,   2.1,   5.3,  21.4,  14.4,  23.2
2026062105030604,1,06202031,10,       1140,   3.5,  43.4,  21.7,  32.5,  18.2,   2.1,   5.5,  22.8,  14.4,  21.7
2026062105030604,1,06202039,10,       1412,   3.5,  41.8,  26.2,  36.4,  16.8,   2.2,   4.3,  18.8,  15.2,  26.2
2026062105030604,1,06202047,10,       1617,   3.8,  21.9,  26.9,  39.2,  14.3,   2.2,   4.4,  20.8,  16.5,  28.1
2026062105030604,1,06202056,10,       1998,   4.2,  20.7,  26.2,  37.1,  14.6,   2.1,   4.6,  18.1,  17.3,  24.2
2026062105030604,1,06202108,10,       2317,   4.1,  20.8,  28.5,  37.8,  14.8,   2.1,   4.7,  17.3,  18.5,  23.4
2026062105030604,1,06202117,10,       2741,   4.7,  24.0,  27.7,  42.9,  17.1,   1.9,   5.4,  20.1,  10.6,  27.0
2026062105030604,1,06202125,10,       2995,   5.0,  25.7,  27.8,  41.3,  16.5,   1.8,   5.3,  21.0,  11.3,  27.2
2026062105030604,1,06202133,10,       3166,   5.1,  25.3,  26.6,  40.8,  15.1,   1.8,   5.4,  20.9,  11.0,  26.9
2026062105030604,1,06202141,10,       3401,   5.4,  24.7,  24.2,  41.2,  15.7,   1.9,   4.6,  20.3,  11.4,  27.7
2026062105030604,1,06202150,10,       3679,   5.6,  25.3,  17.1,  41.4,  16.0,   1.9,   4.6,  18.6,  11.8,  28.3
2026062105030604,1,06202158,10,       4135,   5.9,  27.5,  19.0,  45.3,  17.7,   1.8,   4.7,  20.4,  13.1,  30.6
2026062105030604,1,06202206,10,       4312,   5.0,  28.2,  19.4,  47.2,  18.1,   1.8,   4.9,  21.0,  13.6,  31.6
2026062105030604,1,06202214,10,       4502,   5.1,  28.1,  18.7,  43.9,  17.9,   1.9,   4.6,  21.4,  13.7,  29.7
2026062105030604,1,06202223,10,       4630,   5.2,  28.4,  17.8,  45.1,  17.8,   1.9,   4.6,  20.9,  13.1,  28.0
2026062105030604,1,06202231,10,       5009,   5.4,  30.5,  18.1,  48.2,  18.7,   1.8,   4.7,  22.3,  13.7,  29.2
2026062105030604,1,06202239,10,       5207,   5.3,  28.7,  17.8,  46.8,  18.4,   1.8,   4.8,  21.6,  13.5,  30.4
2026062105030604,1,06202247,10,       5373,   5.4,  29.2,  17.6,  45.7,  18.0,   1.8,   4.9,  21.3,  13.5,  30.9
2026062105030604,1,06202256,10,       5553,   5.3,  28.8,  18.2,  46.7,  18.5,   1.8,   4.5,  21.9,  13.8,  31.2
2026062105030604,1,06202304,10,       5856,   5.4,  29.8,  17.5,  48.8,  19.2,   1.8,   4.4,  22.7,  13.9,  32.7
2026062105030604,1,06202312,10,       5976,   5.4,  30.2,  17.1,  48.2,  19.0,   1.8,   4.4,  23.0,  14.1,  32.5
2026062105030604,1,06202320,10,       6489,   5.2,  32.2,  18.1,  50.8,  19.5,   1.7,   4.8,  24.6,  14.9,  34.1
2026062105030604,1,06202329,10,       6711,   5.2,  33.1,  17.8,  52.1,  19.2,   1.7,   4.9,  23.7,  14.9,  34.6
2026062105030604,1,06202337,10,       6922,   5.3,  33.1,  14.3,  52.7,  19.3,   1.8,   4.9,  21.7,  14.0,  35.7
2026062105030604,1,06202345,10,       7029,   5.3,  31.4,  14.3,  48.8,  19.2,   1.8,   5.0,  20.7,  14.2,  35.5
2026062105030604,1,06202353,10,       7144,   5.3,  31.5,  14.4,  48.8,  18.9,   1.8,   5.0,  20.2,  13.7,  35.2
2026062105030604,1,06210006,10,       7336,   5.3,  30.0,  14.7,  48.5,  18.0,   1.8,   5.0,  20.8,  13.8,  35.5
2026062105030604,1,06210014,10,       7540,   5.4,  30.7,  14.6,  49.8,  17.7,   1.8,   4.6,  21.3,  14.0,  35.9
2026062105030604,1,06210022,10,       7719,   5.4,  29.5,  14.7,  49.4,  17.4,   1.9,   4.6,  21.3,  14.1,  34.8
2026062105030604,1,06210030,10,       8193,   5.5,  31.2,  15.4,  50.4,  18.1,   1.8,   4.8,  22.6,  14.3,  36.2
2026062105030604,1,06210039,10,       8251,   5.5,  31.4,  15.1,  50.7,  18.0,   1.8,   4.7,  22.6,  14.3,  36.2
2026062105030604,1,06210047,10,       8360,   5.3,  31.8,  15.0,  51.0,  16.7,   1.8,   4.8,  22.7,  14.3,  36.3
