ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026071203020610,1,07111932,11,          3,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0
2026071203020610,1,07111940,11,         42,  33.6,  16.8,   5.6,   0.0,  33.6,   2.8,  16.8,   5.6,   3.7,  11.2,   0.0
2026071203020610,1,07111948,11,        249,  15.3,   5.1,   8.6,  49.8,  19.9,   4.2,   9.0,  18.1,   4.1,  22.1,   8.6
2026071203020610,1,07111956,11,        367,  12.2,   6.2,   6.5,  58.7,  29.3,   4.3,   8.8,  16.3,   5.4,  11.2,   7.9
2026071203020610,1,07112005,11,        504,  16.1,   6.9,   7.3,  57.6,  22.4,   5.6,  10.0,  18.3,   6.7,  11.8,   3.5
2026071203020610,1,07112013,11,        633,  20.2,   6.6,   6.0,  63.3,  25.3,   5.7,  12.3,   8.4,   8.0,  11.0,   4.1
2026071203020610,1,07112021,11,        790,  17.0,   6.3,   6.1,  63.2,  13.7,   6.3,  15.0,  10.3,   8.1,  11.9,   3.9
2026071203020610,1,07112029,11,       1007,  20.6,   7.6,   3.2,  61.9,  14.3,   7.6,  15.2,  12.7,   8.4,  13.4,   4.7
2026071203020610,1,07112038,11,       1458,   6.7,   6.7,   4.1,  50.7,  15.5,   7.2,  20.8,  18.5,   6.8,  11.7,   6.5
2026071203020610,1,07112046,11,       2052,   2.4,   8.9,   5.5,  71.3,  18.8,   9.3,  27.8,  23.1,   8.6,  16.2,   8.7
2026071203020610,1,07112054,11,       2324,   2.7,   8.8,   5.8,  71.5,  11.4,   9.6,  30.4,  25.4,   7.0,  14.6,   8.9
2026071203020610,1,07112102,11,       2572,   2.9,   8.9,   5.6,  68.5,  11.8,  10.4,  33.1,  26.0,   5.4,  15.2,   9.1
2026071203020610,1,07112111,11,       2978,   3.2,   9.5,   5.2,  70.0,  13.0,  10.9,  35.0,  29.0,   5.5,   9.2,   8.7
2026071203020610,1,07112119,11,       3374,   2.7,  10.6,   5.4,  74.9,  14.8,  10.9,  34.1,  31.7,   5.9,   9.7,   9.1
2026071203020610,1,07112127,11,       3646,   2.9,   9.0,   5.4,  69.4,  15.5,  11.5,  35.5,  24.7,   5.6,  10.1,   8.9
2026071203020610,1,07112135,11,       3744,   3.0,   9.2,   5.3,  65.1,  15.7,  11.2,  35.6,  25.3,   5.7,   9.2,   9.1
2026071203020610,1,07112144,11,       3952,   3.1,   9.0,   5.2,  60.8,  15.5,  11.1,  32.9,  25.2,   5.6,   8.7,   9.2
2026071203020610,1,07112152,11,       4147,   3.3,   9.3,   5.1,  61.4,  15.9,  11.2,  34.5,  25.3,   5.8,   8.5,   8.0
2026071203020610,1,07112200,11,       4380,   3.4,   8.3,   5.3,  59.3,  16.8,  11.6,  35.7,  22.4,   5.9,   8.6,   7.2
2026071203020610,1,07112208,11,       4619,   3.3,   8.7,   5.4,  59.6,  17.4,  11.0,  37.3,  23.5,   6.2,   8.3,   7.3
2026071203020610,1,07112217,11,       5832,   4.1,   3.1,   6.7,  75.2,  21.6,  13.5,  44.0,  29.7,   7.4,   9.4,   8.5
2026071203020610,1,07112225,11,       5897,   4.1,   3.2,   6.7,  76.0,  21.3,  13.0,  44.0,  29.3,   7.4,   9.4,   8.4
2026071203020610,1,07112233,11,       6312,   4.4,   3.3,   6.6,  81.4,  22.0,  10.6,  45.4,  29.5,   7.7,   8.2,   8.3
2026071203020610,1,07112241,11,       6411,   4.4,   3.4,   6.6,  77.7,  21.7,  10.7,  46.2,  25.3,   7.7,   8.3,   8.2
2026071203020610,1,07112250,11,       6989,   4.6,   3.6,   5.5,  78.7,  21.0,  11.6,  41.1,  27.1,   8.1,   8.3,   7.6
2026071203020610,1,07112258,11,       7320,   4.8,   3.7,   5.6,  79.1,  22.0,  11.8,  42.4,  27.6,   8.2,   7.3,   7.3
2026071203020610,1,07112306,11,       7695,   4.6,   3.7,   5.7,  76.9,  23.0,  11.4,  44.6,  27.8,   8.0,   7.5,   7.2
2026071203020610,1,07112314,11,       7849,   4.6,   3.7,   5.7,  74.7,  23.2,  11.6,  44.5,  27.7,   8.0,   7.6,   7.2
2026071203020610,1,07112323,11,       8065,   4.7,   3.7,   5.7,  67.9,  23.8,  11.4,  43.3,  28.1,   7.8,   7.7,   7.1
2026071203020610,1,07112331,11,       8167,   4.7,   3.7,   5.7,  68.0,  23.8,  11.3,  43.8,  28.4,   7.8,   7.8,   7.0
2026071203020610,1,07112339,11,       8408,   4.8,   3.8,   5.3,  70.0,  24.3,  11.5,  42.0,  28.8,   7.8,   7.8,   7.0
2026071203020610,1,07112347,11,       8463,   4.9,   3.8,   5.3,  68.3,  24.1,  11.3,  41.0,  28.8,   7.8,   7.8,   7.0
2026071203020610,1,07112356,11,       8645,   4.9,   3.8,   5.4,  68.4,  24.0,  11.3,  41.4,  29.1,   7.9,   7.2,   6.9
2026071203020610,1,07120008,11,       8821,   5.0,   3.9,   5.4,  66.5,  24.5,  10.8,  40.5,  29.7,   7.7,   7.4,   6.8
2026071203020610,1,07120016,11,       9032,   5.0,   3.8,   5.5,  64.5,  24.0,  10.9,  41.2,  28.4,   7.7,   7.5,   6.7
2026071203020610,1,07120024,11,       9282,   5.2,   3.7,   5.7,  66.3,  24.2,  11.0,  42.4,  29.0,   7.4,   7.6,   6.7
2026071203020610,1,07120033,11,       9692,   5.4,   3.9,   4.8,  63.0,  25.0,  11.3,  44.0,  25.8,   7.7,   7.9,   6.7
2026071203020610,1,07120041,11,       9799,   5.4,   3.9,   4.8,  63.2,  25.1,  11.1,  42.6,  25.9,   7.6,   7.8,   6.7
2026071203020610,1,07120049,11,      10145,   5.6,   4.1,   4.5,  64.9,  25.1,  11.3,  39.7,  26.8,   7.1,   8.0,   6.9
2026071203020610,1,07120057,11,      10223,   5.7,   4.1,   4.5,  64.9,  25.1,  11.3,  39.1,  26.9,   7.1,   7.8,   6.9
2026071203020610,1,07120106,11,      10452,   5.8,   4.1,   4.6,  65.8,  25.2,  11.4,  39.6,  27.1,   7.1,   7.3,   6.9
2026071203020610,1,07120114,11,      10563,   5.8,   4.1,   4.7,  66.5,  25.5,  11.5,  32.3,  26.5,   7.1,   7.4,   6.9
2026071203020610,1,07120122,11,      10795,   5.9,   4.1,   4.7,  67.4,  25.9,  11.5,  31.8,  25.5,   7.2,   7.5,   6.8
2026071203020610,1,07120130,11,      10879,   6.0,   4.1,   4.7,  67.9,  25.9,  11.6,  32.1,  25.7,   7.2,   7.5,   6.6
2026071203020610,1,07120139,11,      11011,   6.0,   4.1,   4.7,  68.8,  25.8,  11.6,  32.1,  25.3,   7.2,   7.1,   6.7
2026071203020610,1,07120147,11,      11080,   6.1,   4.1,   4.7,  68.7,  25.9,  11.6,  31.4,  25.3,   7.1,   7.1,   6.6
2026071203020610,1,07120155,11,      11151,   6.1,   4.2,   4.7,  68.0,  26.0,  11.4,  31.5,  25.3,   7.1,   7.0,   6.6
2026071203020610,1,07120203,11,      11269,   6.1,   4.2,   4.8,  57.4,  26.3,  11.5,  31.6,  23.9,   7.2,   7.1,   6.6
2026071203020610,1,07120212,11,      11352,   6.1,   4.2,   4.8,  55.7,  26.3,  11.5,  31.1,  22.7,   7.2,   7.1,   6.6
2026071203020610,1,07120220,11,      11424,   6.1,   4.2,   4.8,  56.0,  26.4,  11.5,  31.1,  22.8,   7.2,   7.1,   6.6
2026071203020610,1,07120228,11,      11523,   6.1,   4.3,   4.8,  55.2,  26.5,  11.1,  31.3,  23.0,   7.3,   7.2,   6.5
2026071203020610,1,07120236,11,      11693,   6.2,   4.3,   4.8,  56.0,  20.8,  11.2,  31.8,  23.2,   7.3,   7.1,   6.6
2026071203020610,1,07120245,11,      11817,   6.3,   4.3,   4.8,  56.6,  19.3,  11.2,  31.8,  23.5,   7.4,   7.2,   6.6
2026071203020610,1,07120253,11,      11900,   6.3,   4.3,   4.8,  56.6,  19.4,  11.3,  32.0,  23.6,   7.4,   7.2,   6.4
2026071203020610,1,07120301,11,      11955,   6.3,   4.3,   4.8,  56.9,  19.4,  11.3,  31.8,  23.6,   7.4,   7.3,   6.3
2026071203020610,1,07120309,11,      11984,   6.3,   4.3,   4.8,  57.0,  19.4,  11.2,  31.9,  23.7,   7.4,   7.3,   6.3
2026071203020610,1,07120318,11,      12021,   6.3,   4.3,   4.8,  57.2,  19.3,  11.3,  32.0,  23.7,   7.4,   7.3,   6.3
2026071203020610,1,07120326,11,      12044,   6.3,   4.3,   4.8,  57.0,  19.3,  11.2,  31.1,  23.6,   7.4,   7.3,   6.4
2026071203020610,1,07120334,11,      12064,   6.3,   4.4,   4.8,  56.4,  19.4,  11.3,  31.1,  23.5,   7.4,   7.3,   6.4
2026071203020610,1,07120342,11,      12130,   6.4,   4.4,   4.8,  55.1,  19.4,  11.2,  30.8,  23.3,   7.2,   7.3,   6.4
2026071203020610,1,07120351,11,      12217,   6.4,   4.3,   4.8,  55.5,  19.4,  11.2,  30.6,  23.4,   7.2,   7.4,   6.4
2026071203020610,1,07120359,11,      12252,   6.4,   4.3,   4.8,  54.7,  19.0,  11.2,  30.7,  23.5,   7.2,   7.4,   6.4
2026071203020610,1,07120407,11,      12323,   6.5,   4.3,   4.8,  54.4,  19.1,  11.2,  30.8,  23.5,   7.0,   7.4,   6.4
2026071203020610,1,07120415,11,      12347,   6.4,   4.3,   4.9,  54.5,  19.2,  11.2,  30.7,  23.5,   7.0,   7.4,   6.4
2026071203020610,1,07120424,11,      12636,   6.6,   4.2,   5.0,  55.5,  18.8,  11.3,  31.3,  24.0,   7.1,   6.9,   6.6
2026071203020610,1,07120432,11,      12694,   6.6,   4.2,   4.9,  55.7,  18.9,  11.3,  31.5,  23.8,   7.1,   7.0,   6.6
2026071203020610,1,07120440,11,      12794,   6.6,   4.2,   5.0,  56.2,  19.1,  11.4,  31.6,  23.6,   7.2,   7.0,   6.3
2026071203020610,1,07120448,11,      12880,   6.7,   4.3,   5.0,  56.3,  19.2,  11.2,  31.9,  23.7,   7.1,   7.0,   6.4
2026071203020610,1,07120457,11,      13088,   6.8,   4.3,   5.0,  57.2,  17.2,  11.2,  31.9,  23.8,   7.1,   6.9,   6.4
2026071203020610,1,07120505,11,      13147,   6.8,   4.3,   5.0,  57.4,  17.1,  11.2,  31.9,  23.9,   7.1,   6.9,   6.4
2026071203020610,1,07120513,11,      13205,   6.8,   4.4,   4.9,  57.1,  17.2,  11.2,  32.0,  23.9,   7.1,   6.9,   6.4
2026071203020610,1,07120521,11,      13527,   7.0,   4.5,   5.1,  58.4,  17.3,   8.7,  32.7,  24.5,   7.2,   7.0,   6.5
2026071203020610,1,07120530,11,      13675,   7.0,   4.5,   5.1,  57.2,  17.0,   8.6,  31.8,  24.2,   7.2,   7.0,   6.6
2026071203020610,1,07120538,11,      13818,   7.1,   4.5,   5.1,  49.1,  16.7,   8.7,  32.1,  24.1,   7.2,   7.1,   6.5
2026071203020610,1,07120546,11,      13935,   7.1,   4.5,   5.0,  48.6,  16.9,   8.7,  32.2,  24.3,   7.2,   7.1,   6.5
2026071203020610,1,07120554,11,      14030,   7.2,   4.6,   4.9,  49.0,  16.8,   8.7,  32.4,  24.5,   7.3,   7.1,   6.5
2026071203020610,1,07120603,11,      14254,   7.3,   4.6,   4.9,  49.7,  17.0,   8.8,  32.2,  24.6,   6.8,   7.2,   6.6
2026071203020610,1,07120611,11,      14443,   7.3,   4.6,   5.0,  49.8,  17.2,   8.9,  32.4,  21.7,   6.8,   7.2,   6.6
2026071203020610,1,07120619,11,      14704,   7.4,   4.6,   4.9,  50.2,  17.2,   8.9,  32.6,  20.7,   6.8,   7.2,   6.6
2026071203020610,1,07120627,11,      14797,   7.4,   4.6,   4.9,  50.5,  17.3,   8.9,  31.6,  20.9,   6.8,   7.1,   6.7
2026071203020610,1,07120636,11,      15025,   7.5,   4.6,   4.9,  49.6,  17.5,   8.8,  31.8,  21.1,   6.9,   7.1,   6.6
2026071203020610,1,07120644,11,      15219,   7.6,   4.4,   5.0,  49.6,  17.6,   8.9,  32.1,  21.0,   7.0,   7.2,   6.7
2026071203020610,1,07120652,11,      15548,   7.6,   4.5,   5.0,  48.3,  17.9,   9.0,  32.8,  21.0,   7.0,   7.2,   6.5
2026071203020610,1,07120700,11,      15868,   7.3,   4.4,   5.0,  49.3,  18.0,   9.0,  33.3,  21.4,   7.1,   7.2,   6.6
2026071203020610,1,07120709,11,      16175,   7.4,   4.5,   5.0,  49.0,  17.8,   9.0,  33.6,  21.4,   7.1,   7.1,   6.3
2026071203020610,1,07120717,11,      16475,   7.4,   4.5,   5.1,  48.9,  17.6,   9.0,  32.1,  21.5,   7.1,   7.2,   6.3
2026071203020610,1,07120725,11,      16892,   7.6,   4.5,   5.0,  49.3,  17.6,   9.0,  32.1,  21.7,   7.0,   7.0,   6.4
2026071203020610,1,07120733,11,      17332,   7.7,   4.6,   5.0,  48.8,  16.7,   8.8,  31.4,  21.9,   7.0,   7.0,   6.4
2026071203020610,1,07120742,11,      18062,   7.8,   4.8,   4.9,  45.0,  17.2,   8.8,  32.3,  21.7,   7.2,   6.8,   6.3
2026071203020610,1,07120750,11,      18411,   8.0,   4.8,   4.9,  45.7,  17.4,   8.8,  33.0,  18.9,   7.2,   6.8,   6.3
2026071203020610,1,07120758,11,      19094,   8.1,   4.9,   4.8,  42.5,  17.5,   9.0,  34.0,  18.8,   7.4,   6.7,   6.2
2026071203020610,1,07120806,11,      19663,   8.3,   4.9,   4.8,  42.7,  17.6,   8.9,  34.6,  15.4,   7.5,   6.8,   6.2
2026071203020610,1,07120815,11,      20184,   8.4,   5.0,   4.9,  43.1,  17.9,   8.9,  34.7,  15.7,   7.5,   6.4,   6.2
2026071203020610,1,07120823,11,      20648,   8.4,   5.0,   4.9,  43.8,  18.1,   9.0,  34.7,  16.0,   7.5,   6.2,   6.2
2026071203020610,1,07120831,11,      21302,   8.6,   5.1,   4.9,  41.9,  18.5,   8.9,  35.3,  16.2,   7.4,   6.0,   6.2
2026071203020610,1,07120839,11,      21932,   8.6,   5.1,   4.9,  42.7,  18.7,   8.4,  35.8,  16.4,   7.4,   6.2,   6.2
2026071203020610,1,07120848,11,      23111,   8.8,   5.3,   4.8,  42.9,  19.4,   8.6,  36.9,  17.1,   7.6,   5.9,   5.9
2026071203020610,1,07120856,11,      24031,   9.0,   5.3,   4.7,  43.2,  19.5,   8.7,  37.9,  17.3,   7.7,   5.6,   6.0
2026071203020610,1,07120904,11,      25097,   8.9,   5.3,   4.8,  42.8,  18.9,   8.7,  38.0,  17.6,   7.7,   5.7,   6.0
2026071203020610,1,07120912,11,      26044,   8.8,   5.4,   4.8,  38.6,  19.3,   8.5,  39.2,  18.0,   7.7,   5.7,   5.8
2026071203020610,1,07120921,11,      29134,   9.3,   6.0,   5.1,  41.6,  20.5,   9.3,  41.6,  19.9,   8.3,   4.2,   5.7
2026071203020610,1,07120929,11,      30329,   9.4,   5.9,   5.1,  42.1,  20.7,   9.5,  42.1,  20.4,   8.4,   4.2,   5.5
2026071203020610,1,07120937,11,      32905,   9.7,   6.2,   5.1,  41.1,  20.9,   9.5,  41.3,  20.7,   8.0,   4.2,   5.5
2026071203020610,1,07120945,11,      34557,  10.0,   6.3,   5.2,  41.7,  20.9,   9.6,  42.4,  20.8,   8.0,   4.2,   5.1
2026071203020610,1,07120954,11,      36501,  10.2,   6.4,   5.2,  41.4,  21.4,   9.1,  40.3,  21.2,   7.8,   4.3,   5.0
2026071203020610,1,07121002,11,      37567,  10.4,   6.3,   5.2,  41.2,  21.4,   9.1,  40.6,  21.3,   7.9,   4.3,   5.0
2026071203020610,1,07121010,11,      39394,  10.5,   6.4,   5.2,  42.2,  21.0,   9.2,  40.7,  20.1,   7.8,   4.4,   4.9
2026071203020610,1,07121018,11,      40428,  10.2,   6.4,   5.2,  42.6,  21.5,   9.2,  41.4,  20.6,   7.8,   4.4,   4.9
2026071203020610,1,07121025,11,      41728,  10.5,   6.4,   5.0,  43.0,  21.0,   9.2,  41.5,  20.2,   7.9,   4.5,   4.9
2026071203020610,1,07121033,11,      43050,  10.5,   6.5,   4.9,  42.7,  21.2,   9.2,  41.5,  20.4,   7.7,   4.6,   4.8
2026071203020610,1,07121041,11,      43718,  10.6,   6.5,   4.9,  42.8,  21.2,   9.3,  41.6,  20.6,   7.8,   4.5,   4.9
2026071203020610,1,07121047,11,      44898,  10.8,   6.5,   4.9,  41.6,  21.1,   9.3,  41.2,  20.8,   7.6,   4.5,   4.9
2026071203020610,1,07121054,11,      45597,  10.9,   6.5,   4.9,  41.8,  21.0,   9.1,  41.1,  20.9,   7.5,   4.6,   4.9
2026071203020610,1,07121101,11,      46659,  11.0,   6.5,   4.9,  41.8,  21.0,   9.2,  41.3,  20.6,   7.4,   4.6,   4.9
2026071203020610,1,07121108,11,      47727,  11.0,   6.5,   4.8,  42.2,  21.4,   9.1,  41.4,  21.1,   7.3,   4.7,   4.9
2026071203020610,1,07121114,11,      48805,  11.1,   6.5,   4.8,  41.8,  21.3,   9.1,  41.4,  21.1,   7.3,   4.7,   4.9
2026071203020610,1,07121120,11,      49442,  11.1,   6.4,   4.7,  41.7,  21.2,   9.1,  41.2,  21.2,   7.3,   4.8,   4.9
2026071203020610,1,07121126,11,      50230,  11.3,   6.5,   4.7,  39.9,  21.4,   9.1,  39.0,  21.5,   7.3,   4.8,   4.8
2026071203020610,1,07121132,11,      51406,  11.3,   6.5,   4.7,  40.1,  21.7,   9.0,  39.6,  21.8,   7.3,   4.8,   4.9
2026071203020610,1,07121138,11,      52086,  11.5,   6.5,   4.7,  40.0,  21.7,   9.0,  39.6,  21.9,   7.2,   4.8,   4.9
2026071203020610,1,07121144,11,      53330,  11.3,   6.4,   4.7,  40.8,  21.8,   9.1,  40.2,  22.0,   7.0,   4.9,   4.9
2026071203020610,1,07121149,11,      54192,  11.4,   6.4,   4.7,  41.2,  21.8,   9.2,  40.4,  21.9,   7.0,   4.9,   4.8
2026071203020610,1,07121154,11,      55632,  11.5,   6.5,   4.6,  41.5,  21.9,   9.1,  41.0,  22.2,   7.1,   4.9,   4.8
2026071203020610,1,07121159,11,      56787,  11.6,   6.5,   4.5,  40.7,  22.0,   9.2,  41.6,  22.2,   7.1,   5.0,   4.8
2026071203020610,1,07121205,11,      57576,  11.7,   6.5,   4.5,  40.9,  22.1,   9.2,  41.4,  22.3,   7.1,   5.0,   4.8
2026071203020610,1,07121210,11,      58248,  11.8,   6.5,   4.5,  39.7,  22.3,   9.2,  41.7,  22.4,   7.1,   5.0,   4.8
2026071203020610,1,07121215,11,      59796,  11.9,   6.6,   4.4,  38.9,  22.6,   9.3,  41.2,  22.7,   7.2,   5.0,   4.8
2026071203020610,1,07121221,11,      60631,  11.8,   6.5,   4.4,  39.1,  22.8,   9.4,  41.2,  22.8,   7.2,   4.9,   4.8
2026071203020610,1,07121226,11,      61573,  11.9,   6.5,   4.4,  39.3,  22.9,   9.3,  41.6,  23.0,   7.2,   4.9,   4.8
2026071203020610,1,07121233,11,      62738,  11.9,   6.5,   4.4,  39.5,  23.0,   9.3,  41.8,  22.8,   7.3,   4.9,   4.8
2026071203020610,1,07121240,11,      64678,  12.2,   6.6,   4.4,  39.4,  23.5,   9.4,  42.4,  22.5,   7.2,   4.7,   4.9
2026071203020610,1,07121246,11,      66258,  12.1,   6.6,   4.4,  39.7,  23.7,   9.4,  41.8,  22.9,   7.2,   4.7,   4.8
2026071203020610,1,07121253,11,      67224,  12.2,   6.6,   4.4,  40.1,  23.8,   9.4,  42.4,  23.2,   7.2,   4.8,   4.8
2026071203020610,1,07121300,11,      69342,  12.0,   6.6,   4.4,  38.4,  23.4,   9.3,  42.3,  23.6,   7.2,   4.9,   4.8
2026071203020610,1,07121306,11,      70958,  12.2,   6.6,   4.4,  38.6,  23.6,   9.4,  43.0,  23.8,   7.2,   4.9,   4.7
2026071203020610,1,07121311,11,      72361,  12.3,   6.6,   4.4,  38.3,  23.2,   9.3,  43.3,  24.0,   7.1,   4.9,   4.7
2026071203020610,1,07121317,11,      74569,  12.3,   6.7,   4.2,  39.1,  23.6,   9.3,  44.2,  24.2,   7.3,   5.0,   4.6
2026071203020610,1,07121323,11,      75544,  12.3,   6.6,   4.3,  39.3,  23.4,   9.3,  43.8,  24.4,   7.2,   5.0,   4.6
2026071203020610,1,07121329,11,      77288,  12.4,   6.5,   4.3,  39.5,  23.6,   9.4,  44.4,  24.7,   7.1,   5.1,   4.6
