ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026071810020702,1,07171841,11,        103,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,  82.4,  41.2
2026071810020702,1,07171849,11,        138, 110.4, 110.4,   0.0, 110.4,   1.1,  55.2,  55.2, 110.4,  36.8,  13.8,  36.8
2026071810020702,1,07171857,11,        177, 141.6,  70.8, 141.6,  70.8,   1.1,  70.8,  35.4,  10.1,  35.4,   6.4,  23.6
2026071810020702,1,07171906,11,        194, 155.2,  77.6, 155.2,  77.6,   1.3,  25.8,  38.8,  10.3,  31.0,   5.7,  12.9
2026071810020702,1,07171914,11,        204, 163.2,  54.4,  81.6,  81.6,   1.3,  27.2,  40.8,  10.8,  27.2,   5.8,  11.6
2026071810020702,1,07171922,11,        249,  66.4,  49.8,  49.8,  66.4,   1.4,  28.4,  14.2,  12.4,  24.9,   4.7,  13.2
2026071810020702,1,07171930,11,        263,  70.1,  42.0,  52.6,  52.6,   1.5,  26.3,  14.0,  12.3,  19.1,   4.8,  14.0
2026071810020702,1,07171939,11,        445, 118.6,  59.3,  59.3,  71.2,   1.2,  32.3,  22.2,  16.9,  27.3,   6.4,  22.2
2026071810020702,1,07171947,11,        488,  97.6,  39.0,  65.0,  55.7,   1.3,  26.0,  21.6,  16.9,  15.0,   5.8,  22.9
2026071810020702,1,07171955,11,        556,  44.4,  31.7,  49.4,  63.5,   1.4,  26.1,  13.9,  15.8,  14.8,   6.1,  22.2
2026071810020702,1,07172003,11,        575,  46.0,  32.8,  51.1,  65.7,   1.4,  27.0,  13.9,  13.9,  14.8,   6.1,  18.4
2026071810020702,1,07172012,11,        617,  49.3,  30.8,  54.8,  61.7,   1.4,  29.0,  11.2,  13.7,  14.9,   6.4,  18.9
2026071810020702,1,07172020,11,        648,  51.8,  27.2,  57.6,  64.8,   1.4,  24.6,  11.2,  12.6,  14.4,   6.4,  19.2
2026071810020702,1,07172028,11,        694,  55.5,  20.5,  55.5,  61.6,   1.5,  23.1,  10.6,  13.2,  15.0,   6.3,  14.2
2026071810020702,1,07172036,11,        731,  36.5,  20.8,  48.7,  53.1,   1.6,  20.8,  10.8,  12.1,  15.3,   6.4,  14.2
2026071810020702,1,07172045,11,        958,  47.9,  24.7,  42.5,  58.9,   1.4,  20.7,  12.5,  12.5,  16.3,   7.5,  17.4
2026071810020702,1,07172053,11,       1067,  53.3,  25.8,  44.9,  56.9,   1.4,  19.4,  11.6,  13.3,  15.8,   6.6,  19.4
