ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026062105030612,1,06201932,16,          5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0
2026062105030612,1,06201941,16,         37,   9.8,  29.6,  29.6,   4.2,   0.0,  14.8,  29.6,   9.8,  29.6,   0.0,  14.8,  29.6,   0.0,   0.0,   0.0,   1.9
2026062105030612,1,06201949,16,        158,  15.8,  18.0,  42.1,  14.0,  21.0,  21.0,  63.2,  25.2,  31.6,   3.0,   7.0,  15.8,  31.6,  42.1,  11.4,   5.4
2026062105030612,1,06201957,16,        211,  15.3,  21.1,  33.7,  15.3,  14.0,  21.1,  42.2,  24.1,  14.0,   3.7,   9.3,   6.4,  33.7,  42.2,  15.3,   7.0
2026062105030612,1,06202005,16,        274,  13.7,  21.9,  43.8,  19.9,   7.8,  16.8,  43.8,  27.4,  15.6,   4.8,  11.5,   5.9,  18.2,  36.5,  13.7,   7.5
2026062105030612,1,06202014,16,        483,   6.4,  38.6,  77.2,  35.1,  10.7,  29.7,  77.2,  38.6,  24.1,   2.6,  14.8,   8.9,  20.3,  64.4,  11.3,   9.2
2026062105030612,1,06202022,16,        611,   6.4,  34.9,  69.8,  44.4,   8.2,  30.5,  30.5,  34.9,  21.2,   3.1,  12.5,   8.7,  21.2,  30.5,  11.9,  11.3
2026062105030612,1,06202030,16,        721,   6.8,  36.0,  82.4,  44.3,   6.7,  33.9,  36.0,  30.3,  23.0,   3.1,  12.8,  10.1,  16.0,  33.9,  11.3,  11.7
2026062105030612,1,06202038,16,        974,   7.0,  41.0,  55.6,  59.9,   8.5,  38.9,  45.8,  41.0,  14.1,   2.4,  16.2,  10.3,  21.0,  45.8,  13.2,  11.9
2026062105030612,1,06202047,16,       1052,   7.5,  44.2,  60.1,  64.7,   8.0,  25.5,  49.5,  44.2,  15.0,   2.5,  15.8,  11.0,  19.5,  49.5,  14.2,   9.2
2026062105030612,1,06202055,16,       1188,   8.1,  45.2,  50.0,  63.3,   8.4,  26.4,  47.5,  36.5,  15.8,   2.7,  16.1,   9.0,  19.8,  50.0,  10.9,   9.2
2026062105030612,1,06202103,16,       1296,   7.9,  49.3,  51.8,  64.8,   8.8,  28.0,  47.1,  34.5,  15.9,   2.9,  16.9,   9.6,  19.5,  14.6,  11.5,   9.7
2026062105030612,1,06202111,16,       1521,   7.9,  52.9,  50.7,  71.5,   8.6,  30.4,  55.3,  33.8,  18.7,   2.9,  14.4,   9.1,  18.4,  17.1,  12.4,   8.8
2026062105030612,1,06202120,16,       1603,   8.1,  55.7,  53.4,  71.2,   7.8,  32.0,  58.2,  34.6,  19.1,   2.9,  14.5,   9.6,  18.8,  18.0,  10.3,   9.2
2026062105030612,1,06202128,16,       1752,   7.8,  60.9,  56.0,  73.7,   6.5,  26.9,  58.4,  37.8,  20.3,   3.2,  15.4,   9.2,  20.6,  18.4,  11.0,   8.7
2026062105030612,1,06202136,16,       1857,   8.1,  55.0,  53.0,  67.5,   6.5,  24.7,  55.0,  37.1,  20.9,   3.3,  15.6,   9.4,  20.3,  18.5,  10.6,   8.2
2026062105030612,1,06202144,16,       2055,   8.6,  54.8,  54.8,  63.2,   6.9,  15.2,  48.3,  35.7,  22.5,   3.5,  15.2,   9.6,  20.8,  19.5,  10.4,   7.6
2026062105030612,1,06202153,16,       2247,   9.4,  52.8,  56.1,  64.2,   7.3,  16.1,  49.9,  36.6,  24.2,   3.7,  14.8,  10.4,  21.1,  20.9,   6.2,   8.2
2026062105030612,1,06202201,16,       2540,  10.4,  59.7,  63.5,  67.7,   6.4,  18.1,  48.3,  39.0,  26.3,   3.8,  16.1,  11.3,  23.0,  22.3,   6.5,   6.1
2026062105030612,1,06202209,16,       2694,  11.1,  63.3,  67.3,  71.8,   6.4,  19.2,  50.1,  40.6,  27.2,   3.9,  16.5,  10.8,  20.9,  23.4,   5.7,   6.4
2026062105030612,1,06202217,16,       2934,  11.9,  65.2,  69.0,  78.2,   6.5,  20.7,  54.5,  44.2,  28.6,   4.1,  18.0,  11.5,  21.7,  15.8,   4.7,   6.8
2026062105030612,1,06202226,16,       3047,  12.4,  62.5,  64.1,  78.6,   5.7,  21.0,  56.6,  45.9,  29.7,   4.3,  18.4,  11.8,  22.5,  16.4,   4.8,   6.6
2026062105030612,1,06202234,16,       3263,  12.9,  66.9,  66.9,  81.5,   6.1,  22.1,  45.0,  46.6,  29.6,   4.5,  19.4,  12.4,  23.9,  17.4,   3.9,   7.0
2026062105030612,1,06202242,16,       3434,  13.0,  68.6,  70.4,  85.8,   6.1,  23.2,  46.5,  49.0,  19.4,   4.6,  20.0,  12.9,  24.9,  18.3,   3.9,   6.8
2026062105030612,1,06202250,16,       3600,  13.0,  72.0,  73.8,  90.0,   5.3,  24.4,  48.0,  49.6,  19.5,   4.7,  20.7,  12.5,  25.9,  19.2,   4.1,   6.9
2026062105030612,1,06202259,16,       3662,  13.0,  73.2,  75.1,  91.5,   5.3,  24.2,  45.7,  48.8,  19.9,   4.7,  20.4,  12.1,  25.0,  19.5,   4.1,   7.0
2026062105030612,1,06202307,16,       3966,  13.6,  79.3,  81.3,  88.1,   5.4,  24.5,  44.6,  50.3,  21.1,   5.1,  18.2,  12.5,  14.0,  21.0,   4.4,   6.5
2026062105030612,1,06202315,16,       4152,  10.1,  83.0,  85.1,  92.2,   5.5,  24.7,  46.7,  48.8,  20.8,   5.3,  18.9,  12.5,  14.6,  21.9,   4.4,   6.6
2026062105030612,1,06202323,16,       4232,  10.3,  82.5,  86.8,  94.0,   5.5,  25.2,  47.0,  49.7,  21.1,   5.2,  18.7,  12.3,  14.1,  22.4,   4.5,   6.7
2026062105030612,1,06202332,16,       4330,  10.4,  82.4,  88.8,  96.2,   5.6,  25.8,  46.1,  50.2,  21.6,   4.9,  18.6,  12.3,  14.4,  22.4,   4.5,   6.7
2026062105030612,1,06202340,16,       4466,  10.5,  85.0,  89.3,  91.6,   5.6,  26.4,  43.0,  50.3,  21.6,   5.0,  16.4,  12.1,  14.7,  22.4,   4.6,   6.7
2026062105030612,1,06202348,16,       4515,  10.5,  84.0,  88.0,  90.3,   5.6,  26.7,  43.0,  49.4,  20.6,   4.9,  16.5,  12.3,  14.6,  22.4,   4.7,   6.8
2026062105030612,1,06202356,16,       4699,   8.0,  85.4,  91.6,  93.9,   5.7,  27.6,  44.7,  51.4,  21.2,   5.1,  17.2,  11.9,  15.2,  23.3,   4.7,   7.0
2026062105030612,1,06210005,16,       4748,   8.1,  84.4,  92.6,  92.6,   5.7,  27.9,  45.2,  52.0,  21.3,   5.1,  17.0,  12.0,  15.3,  23.5,   4.6,   7.0
2026062105030612,1,06210013,16,       4899,   8.3,  87.0,  95.5,  93.3,   5.9,  28.1,  43.5,  50.2,  21.7,   5.3,  16.8,  12.4,  11.1,  23.8,   4.8,   7.2
2026062105030612,1,06210021,16,       4968,   8.1,  88.3,  94.6,  90.3,   5.8,  28.3,  43.2,  50.9,  22.0,   5.3,  16.5,  12.4,  11.2,  24.0,   4.8,   7.2
2026062105030612,1,06210029,16,       5059,   8.2,  89.9,  94.1,  91.9,   5.9,  28.7,  43.0,  40.4,  21.3,   5.3,  16.5,  12.4,  11.0,  24.5,   4.9,   7.3
2026062105030612,1,06210038,16,       5283,   8.4,  93.9,  91.8,  96.0,   6.0,  29.1,  40.6,  38.0,  21.3,   5.1,  17.1,  12.5,  11.5,  25.4,   5.1,   6.6
2026062105030612,1,06210046,16,       5400,   8.1,  96.0,  93.9,  96.0,   5.9,  29.7,  41.1,  38.9,  21.7,   5.0,  17.0,  12.8,  11.7,  26.0,   5.1,   6.7
2026062105030612,1,06210054,16,       5415,   8.1,  96.2,  94.1,  86.6,   6.0,  29.6,  41.2,  39.0,  21.7,   5.0,  16.9,  12.7,  11.7,  26.0,   5.1,   6.7
