ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026062703020112,1,06261836,16,         11,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.7,   0.0,   0.0,   0.0,   0.0,   0.0,   1.7,   8.8,   0.0,   0.0
2026062703020112,1,06261844,16,         30,   0.0,  24.0,   0.0,   8.0,   0.0,   0.0,   1.6,  24.0,   0.0,   0.0,  12.0,   0.0,   4.0,  24.0,  24.0,   0.0
2026062703020112,1,06261853,16,        154,   0.0,  24.6,   0.0,  24.6,   0.0,  20.5,   8.2, 123.2, 123.2,   0.0,  61.6, 123.2,   1.1, 123.2,  12.3, 123.2
2026062703020112,1,06261901,16,        172,   0.0,  27.5,   0.0,  27.5,  68.8,  15.2,   7.2, 137.6,  68.8,   0.0,  68.8, 137.6,   1.2, 137.6,  10.5, 137.6
2026062703020112,1,06261909,16,        195, 156.0,  26.0,  78.0,  22.2,  39.0,  12.0,   7.8,  52.0,  22.2,   0.0,  52.0,  78.0,   1.4,  78.0,  12.0, 156.0
2026062703020112,1,06261917,16,        258, 206.4,  22.9,  29.4,  14.7,  11.4,  10.8,  10.3,  41.2,  20.6,  68.8,  68.8,  51.6,   1.7,  34.4,  12.9,  41.2
2026062703020112,1,06261926,16,        294,  58.8,  26.1,  26.1,  13.0,  13.0,   7.8,  11.7,  47.0,  23.5,  78.4,  58.8,  58.8,   1.9,  33.6,   8.4,  33.6
2026062703020112,1,06261934,16,        312,  49.9,  20.8,  24.9,  13.1,  13.8,   7.8,  12.4,  49.9,  24.9,  62.4,  35.6,  62.4,   2.1,  35.6,   7.5,  31.2
2026062703020112,1,06261942,16,        405,  46.2,  24.9,  29.4,  14.7,  16.2,   5.3,  14.0,  36.0,  17.0,  64.8,  40.5,  46.2,   2.4,  14.0,   8.7,  32.4
2026062703020112,1,06261950,16,        450,  45.0,  24.0,  27.6,  12.8,  16.3,   5.8,  14.4,  36.0,  14.4,  60.0,  40.0,  30.0,   2.7,  15.0,   7.5,  30.0
2026062703020112,1,06261959,16,        589,  52.3,  24.8,  24.8,  13.8,  20.4,   5.8,  13.8,  39.2,  13.8,  67.3,  42.8,  27.7,   3.5,  15.2,   4.2,  33.6
2026062703020112,1,06262007,16,        676,  54.0,  27.0,  22.5,  15.4,  23.5,   6.7,  15.4,  45.0,  15.0,  67.6,  41.6,  28.4,   3.9,   6.6,   4.2,  38.6
2026062703020112,1,06262015,16,        806,  64.4,  29.3,  20.8,  17.9,  28.0,   7.5,  18.4,  53.7,  14.6,  64.4,  16.1,  24.8,   3.2,   7.6,   4.8,  40.3
2026062703020112,1,06262024,16,        866,  69.2,  31.4,  22.3,  19.2,  28.8,   7.2,  19.2,  49.4,  13.8,  69.2,  13.8,  25.6,   3.2,   8.1,   4.6,  43.3
2026062703020112,1,06262032,16,       1019,  74.1,  32.6,  19.8,  20.3,  23.9,   8.4,  18.5,  58.2,  12.1,  62.7,  12.5,   8.5,   3.8,   8.8,   5.3,  45.2
2026062703020112,1,06262040,16,       1153,  83.8,  29.7,  20.9,  20.9,  26.3,   7.7,  20.4,  61.4,  12.9,  70.9,  13.5,   5.5,   4.2,   9.8,   5.8,  46.1
2026062703020112,1,06262048,16,       1186,  86.2,  27.9,  21.0,  20.6,  24.3,   7.9,  20.6,  52.7,  12.9,  72.9,  13.3,   5.7,   4.3,   9.5,   5.8,  37.9
2026062703020112,1,06262057,16,       1240,  90.1,  26.8,  20.2,  21.1,  24.1,   7.9,  17.4,  55.1,  13.0,  55.1,  13.7,   5.9,   4.5,   9.8,   5.9,  28.3
2026062703020112,1,06262105,16,       1469, 106.8,  26.1,  23.9,  20.6,  27.3,   8.9,  18.9,  65.2,  14.6,  61.8,   9.2,   6.9,   3.6,   9.4,   6.8,  33.5
2026062703020112,1,06262113,16,       1645,  82.2,  28.6,  26.8,  20.2,  23.9,   6.9,  20.5,  73.1,  14.7,  65.8,   8.1,   7.7,   3.9,  10.3,   6.4,  37.6
2026062703020112,1,06262121,16,       1766,  88.3,  29.4,  27.7,  19.0,  23.5,   7.2,  21.0,  67.2,  14.7,  67.2,   8.3,   8.2,   3.6,  10.7,   6.5,  39.2
2026062703020112,1,06262130,16,       1823,  91.1,  24.7,  28.5,  18.9,  23.5,   7.1,  20.2,  69.4,  14.4,  69.4,   8.4,   8.5,   3.6,  11.0,   6.3,  40.5
2026062703020112,1,06262138,16,       1950,  97.5,  21.6,  29.4,  17.9,  25.1,   6.7,  17.7,  67.8,  13.9,  60.0,   9.0,   9.1,   3.7,  11.7,   6.1,  41.0
2026062703020112,1,06262146,16,       2066, 103.3,  22.3,  26.6,  16.5,  26.6,   6.8,  18.5,  68.8,  13.4,  28.4,   8.3,   9.4,   3.9,  12.1,   6.4,  43.4
2026062703020112,1,06262154,16,       2338, 103.9,  24.2,  30.1,  15.5,  30.1,   5.4,  20.7,  77.9,  14.0,  31.1,   9.1,   7.3,   4.4,  12.2,   6.6,  47.9
2026062703020112,1,06262203,16,       2465, 109.5,  25.6,  31.3,  15.1,  31.8,   5.4,  21.9,  75.8,  13.4,  32.8,   8.7,   7.7,   4.5,  12.8,   6.3,  40.2
2026062703020112,1,06262211,16,       2612, 116.0,  25.7,  31.1,  15.5,  33.7,   5.1,  23.2,  77.3,  14.0,  34.8,   7.9,   7.5,   4.7,  13.5,   6.2,  38.6
2026062703020112,1,06262219,16,       2676, 112.6,  26.1,  31.9,  15.6,  34.5,   5.2,  23.7,  76.4,  13.2,  35.0,   8.0,   6.9,   4.8,  13.7,   6.3,  39.6
2026062703020112,1,06262227,16,       2751, 110.0,  26.2,  27.8,  15.9,  32.8,   5.4,  24.1,  75.8,  13.5,  36.0,   8.1,   6.9,   4.8,  13.7,   6.2,  38.6
2026062703020112,1,06262236,16,       2811,  83.2,  26.7,  28.4,  16.0,  33.0,   5.5,  24.7,  77.5,  13.6,  35.6,   8.0,   6.8,   4.8,  14.0,   6.1,  38.1
2026062703020112,1,06262244,16,       2909,  86.1,  27.0,  28.3,  16.2,  34.2,   5.2,  25.2,  80.2,  13.8,  36.3,   7.4,   7.0,   5.0,  14.3,   6.1,  38.1
2026062703020112,1,06262252,16,       2954,  87.5,  26.5,  28.8,  16.4,  34.7,   5.3,  23.1,  81.4,  13.8,  36.3,   7.4,   7.1,   5.0,  14.2,   6.0,  37.5
2026062703020112,1,06262300,16,       3264,  93.2,  28.0,  31.8,  13.0,  37.3,   5.8,  21.5,  81.6,  15.0,  38.4,   7.6,   7.7,   5.2,  14.4,   4.9,  39.5
2026062703020112,1,06262309,16,       3348,  95.6,  28.8,  31.1,  12.7,  31.1,   5.9,  21.9,  83.7,  14.0,  39.3,   7.8,   7.8,   5.1,  14.7,   5.0,  40.5
2026062703020112,1,06262317,16,       3624, 103.5,  29.5,  32.5,  13.2,  32.5,   6.3,  22.8,  85.2,  15.1,  42.6,   8.0,   8.5,   4.4,  14.7,   4.8,  43.2
2026062703020112,1,06262325,16,       3692,  95.2,  29.5,  32.8,  13.4,  32.1,   6.2,  22.8,  84.3,  15.2,  42.8,   8.1,   8.3,   4.4,  14.6,   4.8,  43.4
2026062703020112,1,06262333,16,       3919,  95.0,  25.6,  33.7,  13.9,  34.0,   6.5,  23.9,  82.5,  14.5,  45.4,   7.7,   7.0,   4.6,  15.4,   5.0,  45.4
2026062703020112,1,06262342,16,       3959,  93.1,  25.7,  33.6,  13.9,  34.0,   6.6,  23.2,  81.2,  14.4,  45.2,   7.7,   7.0,   4.6,  15.1,   5.0,  45.2
2026062703020112,1,06262350,16,       4246,  97.0,  25.3,  36.1,  13.3,  33.9,   6.9,  12.9,  77.2,  14.7,  39.4,   8.2,   7.3,   4.9,  15.5,   5.1,  38.6
2026062703020112,1,06262358,16,       4297,  92.9,  25.4,  36.1,  13.3,  34.3,   6.9,  13.0,  78.1,  13.6,  39.9,   8.3,   7.3,   5.0,  15.6,   5.1,  39.0
2026062703020112,1,06270006,16,       4559,  26.4,  24.9,  38.3,  12.6,  32.8,   6.9,  13.5,  81.0,  14.0,  42.4,   8.7,   7.3,   5.2,  15.8,   5.4,  40.9
2026062703020112,1,06270015,16,       4606,  26.7,  24.7,  38.7,  12.6,  33.1,   6.9,  13.6,  81.8,  14.1,  40.0,   8.4,   7.3,   5.3,  15.5,   5.4,  41.4
