ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026070410020312,1,07031845,12,          7,   0.0,   0.0,   0.0,   2.8,   0.0,   0.0,   0.0,   0.0,   5.6,   2.8,   0.0,   2.8
2026070410020312,1,07031853,12,         51,  10.2,  20.4,  40.8,  13.6,  13.6,  13.6,  40.8,   0.0,   3.4,   2.9,  13.6,   8.1
2026070410020312,1,07031901,12,        105,  21.0,  42.0,  84.0,  28.0,   7.6,  16.8,  42.0,  84.0,   2.2,   6.0,  28.0,   3.8
2026070410020312,1,07031910,12,        143,  19.0,   8.8,  57.2,  38.1,   6.7,   9.5,  38.1,  57.2,   2.8,   6.7,  28.6,   4.7
2026070410020312,1,07031918,12,        169,  22.5,  10.4,  27.0,   6.7,   7.9,  10.4,  22.5,  45.0,   3.3,   7.9,  27.0,   5.6
2026070410020312,1,07031926,12,        261,   3.2,  16.0,  29.8,   9.0,  12.2,  13.9,  26.1,  52.2,   4.1,  10.9,  41.7,   5.8
2026070410020312,1,07031934,12,        266,   3.2,  15.2,  30.4,   9.2,  12.5,  14.1,  26.6,  42.5,   4.2,  11.2,  42.5,   5.6
2026070410020312,1,07031943,12,        293,   3.3,  15.6,  26.0,  10.1,  13.7,  13.7,  29.3,  46.8,   3.6,  11.7,  46.8,   5.8
2026070410020312,1,07031951,12,        341,   3.8,  16.0,  30.3,  10.9,  14.3,  14.3,  18.1,  45.4,   4.1,  11.8,  54.5,   4.1
2026070410020312,1,07031959,12,        411,   4.3,  19.3,  27.4,  13.1,  14.2,   8.4,  14.9,  46.9,   3.9,  12.1,  46.9,   4.5
2026070410020312,1,07032007,12,        485,   5.0,  22.8,  22.8,  15.5,  16.1,   8.6,  14.3,  38.8,   3.4,  13.8,  55.4,   4.1
2026070410020312,1,07032016,12,        614,   5.7,  24.5,  21.3,  11.9,  17.5,   6.2,   6.5,  49.1,   4.2,  15.8,  70.1,   4.9
2026070410020312,1,07032024,12,        673,   6.1,  25.6,  12.2,  12.8,  19.2,   6.8,   6.1,  53.8,   4.4,  12.5,  76.9,   5.3
2026070410020312,1,07032032,12,        932,   4.4,  27.6,  13.5,  10.0,  25.7,   8.9,   7.8,  74.5,   3.6,  10.2,  93.2,   6.8
2026070410020312,1,07032040,12,       1008,   4.7,  28.8,  14.6,  10.6,  26.8,   9.6,   8.4,  67.2,   3.0,  10.6, 100.8,   7.2
2026070410020312,1,07032049,12,       1086,   4.9,  31.0,  13.3,  10.1,  27.1,   8.2,   8.8,  72.4,   3.1,  10.5, 108.6,   7.4
2026070410020312,1,07032057,12,       1183,   5.2,  33.8,  12.2,  10.6,  27.0,   9.0,   8.0,  72.8,   3.3,   8.3, 118.3,   7.2
2026070410020312,1,07032105,12,       1264,   5.1,  36.1,  11.1,  11.1,  28.0,   9.1,   7.3,  63.2,   3.5,   8.7, 112.3,   6.8
2026070410020312,1,07032113,12,       1329,   5.2,  37.9,   9.9,  11.6,  27.9,   9.0,   7.5,  39.3,   3.7,   8.1, 118.1,   6.9
