ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026070403020305,1,07031834,14,         10,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070403020305,1,07031842,14,         62,  24.8,  49.6,   4.9,  49.6,   0.0,   0.0,   0.0,   4.5,   4.5,   4.9,   0.0,   9.9,   0.0,   4.5
2026070403020305,1,07031850,14,        116,  23.2,  18.5,   9.2,  46.4,  92.8,  92.8,  30.9,   7.7,   2.5,   6.6,  30.9,  15.4,  30.9,   6.1
2026070403020305,1,07031859,14,        139,  22.2,  13.9,   7.4,  37.0, 111.2, 111.2,  37.0,   9.2,   3.0,   6.5,  37.0,  13.9,  11.1,   6.9
2026070403020305,1,07031907,14,        196,   9.2,  15.6,   7.8,  52.2, 156.8,  78.4,  39.2,   6.8,   3.2,   5.6,  52.2,  19.6,  14.2,   9.2
2026070403020305,1,07031915,14,        241,  10.1,   5.5,   9.6,  64.2,  96.4,  96.4,  38.5,   8.0,   3.4,   6.8,  21.4,  19.2,  17.5,  11.3
2026070403020305,1,07031923,14,        443,  11.8,   8.8,   8.6, 118.1,  59.0, 118.1,  50.6,   9.5,   2.0,   8.4,  17.7,  32.2,  29.5,  20.8
2026070403020305,1,07031932,14,        557,  12.7,   5.5,   8.7,  89.1,  63.6, 148.5,  63.6,   9.2,   2.3,   8.2,  22.2,  37.1,  29.7,  14.8
2026070403020305,1,07031940,14,        650,  10.0,   6.0,   8.1,  86.6,  74.2, 130.0,  40.0,  10.6,   2.6,   9.4,  26.0,  40.0,  30.5,   8.0
2026070403020305,1,07031948,14,        722,   8.4,   5.2,   9.0,  72.2,  64.1, 115.5,  44.4,  11.3,   2.8,   9.7,  27.5,  41.2,  32.0,   7.4
2026070403020305,1,07031956,14,        984,   4.1,   5.5,  11.0,  87.4,  49.2,  71.5,  22.4,  13.8,   3.5,  11.4,  27.1,  52.4,  27.1,   8.5
2026070403020305,1,07032005,14,       1038,   3.9,   5.6,  10.9,  83.0,  51.9,  75.4,  23.0,  13.8,   3.5,  11.6,  28.6,  55.3,  26.7,   8.8
2026070403020305,1,07032013,14,       1368,   4.2,   7.0,  14.2, 109.4,  68.4,  23.7,  23.2,  16.8,   2.9,  14.9,  34.2,  52.1,  15.6,   8.8
2026070403020305,1,07032021,14,       1461,   3.6,   7.3,  14.4, 116.8,  64.9,  25.4,  24.3,  17.7,   3.0,  15.5,  36.5,  50.8,  15.3,   9.2
2026070403020305,1,07032029,14,       1741,   3.7,   8.2,  15.8, 126.6,  66.3,  30.2,  26.2,  21.1,   2.6,  15.3,  43.5,  55.7,  13.1,  10.1
2026070403020305,1,07032038,14,       2067,   3.3,   9.6,  16.3, 110.2,  71.8,  34.4,  30.0,  24.3,   3.1,   8.6,  48.6,  61.2,  14.1,   8.6
2026070403020305,1,07032046,14,       2185,   3.2,   9.6,  16.8, 116.5,  69.9,  36.4,  31.2,  24.6,   3.1,   8.8,  46.0,  62.4,  14.4,   8.0
2026070403020305,1,07032054,14,       2330,   3.2,   8.7,  17.1, 116.5,  71.6,  38.8,  32.7,  26.2,   3.2,   8.3,  46.6,  62.1,  13.3,   8.3
2026070403020305,1,07032102,14,       3078,   4.1,  10.8,  10.6, 153.9,  94.7,  50.2,  34.2,  34.6,   2.2,  10.7,  60.0,  74.6,  16.6,  10.2
2026070403020305,1,07032111,14,       3366,   3.3,  11.7,  11.3, 168.3,  81.6,  53.8,  36.8,  34.9,   2.4,  11.6,  57.2,  79.2,  16.7,  10.3
2026070403020305,1,07032119,14,       3755,   3.5,  12.6,   9.5, 187.7,  54.6,  56.6,  40.0,  38.5,   2.6,  10.7,  60.0,  85.8,  17.1,   7.6
2026070403020305,1,07032127,14,       3977,   3.7,  13.2,   8.0, 198.8,  54.8,  60.0,  39.7,  40.2,   2.7,   9.9,  61.1,  81.5,  18.0,   7.0
2026070403020305,1,07032135,14,       4312,   3.7,  12.8,   8.4, 191.6,  55.6,  56.5,  37.9,  42.0,   2.8,  10.6,  65.0,  86.2,  10.9,   7.2
2026070403020305,1,07032144,14,       4606,   3.5,  13.0,   8.8, 204.7,  56.6,  60.4,  36.4,  44.3,   2.9,   9.5,  69.5,  83.7,  10.6,   7.6
2026070403020305,1,07032152,14,       5462,   4.1,  14.5,  10.3, 229.9,  66.2,  71.6,  42.4,  52.0,   3.1,  11.0,  74.0,  94.9,  12.2,   4.0
2026070403020305,1,07032200,14,       5865,   4.2,  15.4,  10.4, 213.2,  69.0,  69.0,  40.8,  55.2,   2.8,  11.8,  78.2,  97.7,  12.5,   4.0
2026070403020305,1,07032208,14,       6148,   4.3,  15.3,  10.6, 213.8,  66.4,  69.2,  40.9,  55.2,   2.7,  12.0,  80.6, 100.3,  12.9,   4.0
2026070403020305,1,07032217,14,       6380,   4.1,  15.6,  10.9, 212.6,  65.4,  66.2,  40.8,  54.8,   2.7,  12.2,  82.3, 100.0,  13.2,   4.2
2026070403020305,1,07032225,14,       6727,   4.1,  15.4,  11.1, 179.3,  66.4,  66.4,  42.0,  54.3,   2.7,  12.5,  81.5,  85.4,  13.0,   4.3
2026070403020305,1,07032233,14,       6918,   4.1,  15.6,  10.8, 178.5,  68.3,  68.3,  42.9,  55.3,   2.6,  12.4,  83.8,  73.7,  13.0,   4.4
2026070403020305,1,07032241,14,       7685,   4.3,  17.2,  11.6, 198.3,  74.9,  74.0,  37.9,  58.5,   2.3,  13.5,  93.1,  79.8,  13.4,   4.8
2026070403020305,1,07032250,14,       7820,   4.3,  17.2,  11.6, 195.5,  76.2,  75.3,  38.3,  57.9,   2.3,  12.2,  92.0,  75.3,  13.4,   4.9
2026070403020305,1,07032258,14,       8096,   4.4,  17.4,  10.9, 179.9,  76.1,  77.1,  39.2,  53.5,   2.3,  12.3,  89.9,  74.4,  13.6,   4.9
2026070403020305,1,07032306,14,       8435,   4.5,  17.9,   9.7, 182.3,  79.3,  80.3,  39.6,  55.7,   2.3,  12.5,  93.7,  76.6,  12.7,   5.0
2026070403020305,1,07032314,14,       8766,   4.6,  18.3,   9.9, 179.8,  77.9,  79.6,  40.7,  56.5,   2.3,  11.8,  93.5,  77.9,  13.0,   5.2
