ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘
2026062703020102,1,06261832,15,          5,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0
2026062703020102,1,06261841,15,         12,   0.0,   0.0,   4.8,   0.0,   0.0,   0.0,   0.0,   0.0,   9.6,   0.0,   1.3,   0.0,   9.6,   9.6,   0.0
2026062703020102,1,06261849,15,         20,   0.0,  16.0,   4.0,  16.0,   0.0,   0.0,  16.0,   0.0,   8.0,   0.0,   2.0,   0.0,  16.0,  16.0,  16.0
2026062703020102,1,06261857,15,         59,  47.2,  47.2,   6.7,  47.2,   0.0,  11.8,  47.2,   5.2,  15.7,   0.0,   5.9,   0.0,  47.2,   9.4,   2.6
2026062703020102,1,06261905,15,        117,  93.6,  23.4,  10.4,  13.3,  93.6,  18.7,  93.6,   7.2,  15.6,   0.0,  10.4,   0.0,  93.6,  13.3,   1.7
2026062703020102,1,06261914,15,        152,  30.4,  20.2,   5.7,  13.5,  60.8,  20.2, 121.6,   6.7,  20.2,   0.0,   8.6,   0.0,  40.5,  15.2,   2.2
2026062703020102,1,06261922,15,        323,  64.6,  28.7,   1.9,  19.8,  86.1,  43.0,  86.1,  12.9,  25.8, 129.2,  15.2,  64.6,  51.6,   9.2,   3.9
2026062703020102,1,06261930,15,        341,  68.2,  30.3,   2.0,  19.4,  90.9,  27.2,  90.9,  12.9,  22.7,  54.5,  14.3,  54.5,  54.5,   8.8,   4.1
2026062703020102,1,06261938,15,        436,  58.1,  34.8,   2.4,  21.8,  87.2,  19.3,  26.8,  13.4,  15.1,  20.5,  12.9,  34.8,  26.8,   8.5,   4.8
2026062703020102,1,06261947,15,        646,  86.1,  51.6,   3.2,  30.4, 129.2,  27.2,  36.9,  15.6,  21.5,  30.4,  19.1,  39.7,  39.7,   3.5,   3.6
2026062703020102,1,06261955,15,        736,  98.1,  58.8,   3.4,  20.3,  58.8,  29.4,  34.6,  15.4,  12.5,  34.6,  17.8,  45.2,  39.2,   3.5,   4.0
2026062703020102,1,06262003,15,        805, 107.3,  64.4,   3.3,  17.8,  64.4,  30.6,  35.7,  16.9,  13.7,  35.7,  17.4,  46.0,  30.6,   3.3,   4.3
2026062703020102,1,06262012,15,        836, 111.4,  60.8,   3.4,  18.0,  66.8,  30.4,  37.1,  16.3,  13.3,  35.2,  16.7,  44.5,  29.0,   3.4,   4.3
2026062703020102,1,06262020,15,        935, 124.6,  68.0,   3.7,  20.2,  12.4,  34.0,  37.4,  18.2,  14.9,  39.3,  15.5,  49.8,  32.5,   3.7,   4.0
