ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘
2026062803020208,1,06271939,13,         30,  24.0,   0.0,   8.0,   0.0,   0.0,  12.0,   0.0,  12.0,   0.0,   1.1,   0.0,  24.0,   0.0
2026062803020208,1,06271947,13,        286,   1.6,  10.4,  22.8, 228.8,  32.6,  32.6,  45.7,  45.7, 228.8,   2.8,  76.2,  76.2, 228.8
2026062803020208,1,06271956,13,        368,   2.0,  10.9,  19.6,  21.0,  36.8,  22.6,  49.0,  19.6,  26.7,   3.0,  26.7,  73.6, 294.4
2026062803020208,1,06272004,13,        512,   2.6,  14.1,  20.4,  27.3,  24.0,  22.7,  14.1,  21.5,  18.6,   2.4,  34.1,  68.2, 204.8
2026062803020208,1,06272012,13,        595,   2.9,  11.0,  15.3,  31.7,  18.3,  21.6,  10.3,  25.0,  13.6,   2.8,  36.6,  68.0,  68.0
2026062803020208,1,06272020,13,        814,   3.5,  13.0,  12.5,  43.4,  21.0,  23.2,  11.6,  28.3,   4.7,   3.1,  50.0,  54.2,  81.4
2026062803020208,1,06272029,13,       1078,   4.1,  15.9,  11.8,  43.1,  23.9,  26.9,  14.3,  35.9,   4.5,   2.5,  45.3,  66.3, 107.8
2026062803020208,1,06272037,13,       1379,   4.8,  14.3,   7.8,  55.1,  25.0,  25.6,  16.9,  42.4,   3.8,   2.6,  58.0,  84.8, 137.9
2026062803020208,1,06272045,13,       1572,   4.4,  13.5,   8.6,  46.5,  20.2,  26.7,  17.4,  43.3,   4.4,   2.5,  66.1,  89.8, 157.2
2026062803020208,1,06272053,13,       1757,   4.8,  13.0,   9.3,  48.4,  19.2,  27.5,  18.7,  42.5,   4.2,   2.4,  61.1,  93.7, 175.7
2026062803020208,1,06272102,13,       1980,   5.1,   7.5,  10.5,  52.8,  20.8,  23.6,  16.1,  26.4,   4.8,   2.5,  68.8, 105.6, 176.0
2026062803020208,1,06272110,13,       2196,   5.1,   8.0,  11.7,  56.6,  21.1,  25.8,  15.5,  29.2,   5.2,   2.3,  73.2, 109.8, 195.2
2026062803020208,1,06272118,13,       2288,   5.0,   8.3,  12.1,  57.2,  20.1,  26.1,  15.9,  29.0,   5.4,   2.3,  76.2,  63.1, 183.0
2026062803020208,1,06272126,13,       2552,   5.4,   8.8,  12.7,  56.7,  14.0,  27.5,  17.4,  30.4,   6.0,   2.1,  78.5,  56.7, 185.6
2026062803020208,1,06272135,13,       2855,   5.8,   9.8,  14.1,  63.4,  12.2,  29.2,  13.7,  33.5,   6.0,   2.1,  87.8,  54.3, 175.6
2026062803020208,1,06272143,13,       3254,   5.9,  10.7,  12.1,  65.0,  12.5,  26.5,  11.1,  34.7,   6.0,   2.1,  96.4,  57.8, 200.2
2026062803020208,1,06272151,13,       3429,   6.1,  11.1,  12.4,  68.5,  11.0,  27.7,  11.1,  36.0,   6.1,   2.1,  94.5,  55.9, 195.9
2026062803020208,1,06272159,13,       3795,   5.7,  12.2,  13.6,  70.6,  10.1,  28.1,  11.8,  38.9,   5.3,   2.2,  94.8,  60.7, 178.5
2026062803020208,1,06272208,13,       4027,   4.9,  12.9,  13.8,  71.5,   9.7,  29.5,  12.4,  41.3,   5.5,   2.3,  94.7,  64.4, 178.9
2026062803020208,1,06272216,13,       4412,   5.0,  14.0,  14.1,  75.0,   7.8,  21.3,  13.5,  43.5,   5.5,   2.4,  98.0,  69.2, 185.7
2026062803020208,1,06272224,13,       4608,   5.0,  14.5,  13.3,  78.4,   7.1,  22.0,  13.6,  45.5,   5.7,   2.4,  99.6,  70.8, 184.3
2026062803020208,1,06272232,13,       4959,   5.3,  14.2,  11.1,  82.6,   6.6,  23.2,  14.3,  40.8,   5.9,   2.4,  99.1,  72.1, 198.3
2026062803020208,1,06272241,13,       5141,   4.8,  14.5,  11.2,  85.6,   6.7,  22.5,  14.9,  41.5,   6.1,   2.5,  91.3,  73.4, 195.8
2026062803020208,1,06272249,13,       5560,   4.7,  15.6,  11.4,  88.9,   6.6,  23.7,  15.4,  44.4,   6.5,   2.3,  96.6,  79.4, 211.8
2026062803020208,1,06272257,13,       5696,   4.8,  15.9,  11.0,  89.3,   6.5,  23.7,  15.4,  39.2,   6.5,   2.4,  99.0,  79.9, 216.9
2026062803020208,1,06272305,13,       5910,   4.8,  15.7,  11.3,  89.2,   6.2,  23.8,  15.4,  39.7,   6.7,   2.4, 102.7,  77.5, 214.9
2026062803020208,1,06272314,13,       5991,   4.7,  15.9,  11.4,  88.7,   6.2,  23.3,  15.5,  38.6,   6.8,   2.4, 104.1,  77.3, 208.3
2026062803020208,1,06272322,13,       6298,   4.9,  15.9,  11.9,  83.9,   5.7,  23.5,  15.4,  37.0,   7.0,   2.4,  98.7,  81.2, 219.0
2026062803020208,1,06272330,13,       7039,   4.9,  17.7,  12.4,  90.8,   6.2,  25.8,  14.6,  41.1,   7.8,   2.7,  10.2,  86.6, 244.8
2026062803020208,1,06272338,13,       7179,   4.9,  17.9,  12.5,  91.1,   6.2,  25.1,  13.9,  41.3,   7.9,   2.7,  10.3,  82.0, 239.3
