ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026062803020205,1,06271934,14,         13,   0.0,   0.0,  10.4,   0.0,   0.0,   0.0,  10.4,   0.0,  10.4,   0.0,   0.0,   1.1,   0.0,   0.0
2026062803020205,1,06271942,14,        440, 352.0,  50.2,   1.1,  70.4, 352.0, 352.0,  35.2,  70.4,  39.1, 117.3, 176.0,  32.0,   0.0,   0.0
2026062803020205,1,06271950,14,        825,  44.0,  55.0,   1.1,  82.5,  60.0,  50.7,  30.0,  10.6,  47.1, 132.0,  94.2,  25.3,  50.7,   0.0
2026062803020205,1,06271959,14,        975,  45.8,  45.8,   1.2,  65.0,  60.0,  48.7,  21.6,   6.9,  14.1, 130.0,  97.5,  28.8,  35.4, 390.0
2026062803020205,1,06272007,14,       1473,  58.9,  65.4,   1.2,  62.0,  69.3,  53.5,  16.1,   6.2,  15.7, 117.8, 107.1,  34.6,  39.2, 147.3
2026062803020205,1,06272015,14,       1733,  63.0,  69.3,   1.3,  36.4,  55.4,  57.7,  11.5,   6.0,  12.0,  55.4,  99.0,  28.2,  36.4, 138.6
2026062803020205,1,06272023,14,       2010,  59.5,  64.3,   1.4,  41.2,  55.4,  59.5,   9.7,   5.4,  12.5,  53.6, 100.5,  26.8,  25.1, 134.0
2026062803020205,1,06272032,14,       2579,  47.9,  49.1,   1.7,  52.9,  66.5,  54.2,   8.1,   3.4,  15.5,  49.1, 108.5,  33.2,  21.2, 103.1
2026062803020205,1,06272040,14,       2889,  45.3,  43.6,   1.8,  55.0,  59.2,  53.7,   7.1,   3.4,  14.2,  45.3, 105.0,  33.9,  18.9,  96.3
2026062803020205,1,06272048,14,       3178,  28.2,  45.4,   2.0,  59.1,  63.5,  55.2,   7.2,   3.4,  13.4,  47.0,  97.7,  34.8,  14.4, 105.9
2026062803020205,1,06272056,14,       3731,  30.4,  37.7,   1.9,  62.1,  67.8,  55.2,   6.7,   3.7,  10.4,  46.6, 106.6,  40.3,  16.1, 119.3
2026062803020205,1,06272105,14,       4386,  26.3,  42.7,   1.7,  58.4,  70.1,  53.9,   7.4,   4.3,  11.8,  52.3, 103.2,  44.4,  15.3,  83.5
2026062803020205,1,06272113,14,       4684,  28.1,  45.6,   1.8,  43.5,  62.4,  57.6,   6.9,   4.4,  11.4,  52.0, 101.2,  36.3,  15.8,  83.2
2026062803020205,1,06272121,14,       4963,  28.3,  46.7,   1.8,  44.1,  61.0,  57.5,   6.9,   4.5,  11.9,  49.0, 104.4,  36.0,  14.8,  79.4
2026062803020205,1,06272129,14,       5787,  30.2,  52.0,   2.0,  49.2,  56.4,  56.4,   7.6,   3.1,  13.1,  54.4, 110.2,  40.2,  14.7,  79.8
2026062803020205,1,06272138,14,       6061,  26.0,  48.9,   2.0,  50.5,  57.0,  58.4,   7.4,   3.3,  13.2,  55.7, 112.7,  39.4,  15.1,  80.8
2026062803020205,1,06272146,14,       6322,  27.0,  46.4,   2.0,  49.5,  55.5,  56.1,   7.1,   3.3,  13.0,  56.1,  88.7,  40.1,  13.8,  82.9
2026062803020205,1,06272154,14,       6529,  21.7,  46.2,   2.0,  47.9,  54.4,  52.2,   7.2,   3.4,  13.0,  53.8,  87.0,  40.1,  13.8,  79.1
2026062803020205,1,06272202,14,       7067,  20.4,  49.1,   2.1,  50.4,  54.8,  55.4,   6.8,   3.3,  12.9,  56.5,  92.6,  40.9,  14.2,  76.4
2026062803020205,1,06272211,14,       7500,  13.6,  51.2,   2.1,  51.7,  50.8,  55.5,   6.9,   3.5,  13.1,  58.8,  96.7,  41.0,  14.5,  81.0
2026062803020205,1,06272219,14,       8134,  14.5,  54.2,   2.2,  46.1,  52.9,  55.1,   6.9,   3.3,  13.9,  59.1, 100.1,  38.7,  13.7,  62.5
2026062803020205,1,06272227,14,       8393,  15.0,  55.0,   2.2,  45.3,  52.8,  56.4,   6.6,   3.3,  13.7,  59.4, 100.2,  39.2,  13.0,  63.9
2026062803020205,1,06272235,14,       8788,  15.5,  52.4,   2.3,  44.7,  52.8,  56.2,   6.7,   3.1,  14.0,  60.6,  99.0,  40.1,  13.2,  65.0
2026062803020205,1,06272244,14,       9325,  15.9,  54.8,   2.3,  47.2,  47.8,  55.2,   6.6,   3.2,  13.3,  63.7, 102.1,  42.1,  12.1,  67.2
2026062803020205,1,06272252,14,       9596,  15.9,  51.8,   2.3,  44.8,  48.2,  56.8,   6.5,   3.3,  13.3,  62.9, 102.3,  42.6,  12.1,  67.9
2026062803020205,1,06272300,14,      10116,  15.7,  54.3,   2.4,  44.9,  49.0,  58.2,   5.7,   3.3,  13.4,  62.2, 102.4,  43.5,  11.3,  69.7
2026062803020205,1,06272308,14,      10375,  15.9,  47.4,   2.4,  44.1,  48.5,  56.0,   5.7,   3.4,  13.2,  60.1,  98.8,  39.7,  11.5,  68.0
2026062803020205,1,06272317,14,      10745,  16.4,  48.8,   2.3,  45.2,  50.2,  57.6,   5.8,   3.3,  13.4,  61.8, 102.3,  40.9,  11.8,  70.4
2026062803020205,1,06272325,14,      11307,  17.2,  49.4,   2.3,  45.6,  52.2,  59.1,   5.7,   3.4,  13.0,  64.1, 105.1,  42.4,  12.2,  70.6
2026062803020205,1,06272333,14,      11519,  17.1,  49.8,   2.3,  45.6,  52.3,  56.5,   5.6,   3.5,  13.1,  64.8, 107.1,  42.8,  12.2,  69.2
2026062803020205,1,06272341,14,      12170,  17.7,  51.7,   2.3,  47.2,  54.0,  55.6,   5.7,   3.3,  13.1,  66.6, 113.2,  44.4,  12.7,  68.5
2026062803020205,1,06272350,14,      12288,  17.9,  51.2,   2.3,  47.4,  54.6,  54.9,   5.6,   3.3,  13.2,  66.8, 114.3,  42.7,  12.0,  69.2
