ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026070510020405,1,07041934,12,         21,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.6,   1.6,  16.8,   0.0
2026070510020405,1,07041942,12,        192,   2.9,  38.4,   0.0,  30.7,  11.8, 153.6,   7.3,   7.3,   4.6,  12.8,   9.6,  10.9
2026070510020405,1,07041951,12,        988,   4.7,  71.8,  87.8,  27.2,  20.2,  60.8,  23.2,   6.2,   2.8,   4.2,  12.3,  23.2
2026070510020405,1,07041959,12,       1275,   5.6,  68.0,  78.4,  30.9,  18.8,  51.0,  21.2,   7.6,   2.7,   4.0,   9.1,  24.2
2026070510020405,1,07042007,12,       1604,   6.7,  85.5,  55.7,  21.3,  16.8,  64.1,  17.5,   9.3,   2.3,   4.4,  10.6,  24.2
2026070510020405,1,07042015,12,       2123,   7.6,  99.9,  62.9,  26.9,  18.0,  77.2,  18.8,  12.2,   1.8,   5.4,  12.1,  24.2
2026070510020405,1,07042024,12,       2688,   8.9,  82.7,  59.7,  25.6,  20.6,  40.5,  19.7,  13.8,   1.7,   6.2,   9.7,  23.6
2026070510020405,1,07042032,12,       2960,   9.3,  76.3,  55.0,  23.2,  18.0,  36.4,  20.4,  13.6,   1.8,   5.6,   9.7,  23.9
2026070510020405,1,07042040,12,       4336,   9.3,  73.8,  75.4,  32.4,  24.2,  41.7,  25.3,  18.1,   1.9,   3.6,   8.9,  32.7
2026070510020405,1,07042048,12,       4743,  10.0,  77.4,  79.0,  30.6,  25.2,  41.6,  26.1,  19.1,   1.8,   3.9,   8.7,  34.4
2026070510020405,1,07042057,12,       5701,  11.2,  81.4,  91.2,  26.5,  22.3,  43.8,  26.2,  19.2,   1.6,   4.6,   9.8,  37.3
2026070510020405,1,07042105,12,       6227,  12.0,  80.3,  87.3,  25.1,  23.4,  41.1,  24.7,  20.0,   1.6,   4.2,  10.4,  36.6
2026070510020405,1,07042113,12,       6647,  11.5,  68.1,  81.8,  24.8,  18.4,  36.4,  23.9,  16.8,   1.7,   4.4,  10.2,  35.9
2026070510020405,1,07042121,12,       7003,  10.8,  70.0,  83.6,  24.0,  17.4,  33.7,  24.4,  17.5,   1.7,   4.5,   9.9,  36.6
2026070510020405,1,07042130,12,       8089,  12.3,  77.0,  87.4,  24.9,  17.9,  27.1,  26.7,  19.6,   1.6,   5.2,  10.9,  36.5
2026070510020405,1,07042138,12,       9004,  13.0,  81.8,  96.0,  26.2,  18.2,  27.1,  29.6,  21.0,   1.5,   5.7,  10.9,  38.9
2026070510020405,1,07042146,12,       9503,  12.4,  74.5,  96.2,  19.4,  18.3,  25.0,  30.5,  21.6,   1.6,   5.7,  10.2,  38.5
2026070510020405,1,07042154,12,       9857,  12.5,  73.6,  97.3,  19.8,  18.1,  25.4,  30.9,  17.3,   1.6,   5.6,   9.6,  39.6
2026070510020405,1,07042203,12,      10489,  13.0,  66.5,  94.2,  19.9,  17.3,  15.3,  30.8,  17.8,   1.7,   5.7,   9.6,  38.4
2026070510020405,1,07042211,12,      10813,  13.3,  64.5,  89.1,  19.8,  17.6,  14.3,  29.8,  18.2,   1.7,   5.4,   9.6,  38.6
2026070510020405,1,07042219,12,      11557,  13.7,  63.3,  82.5,  20.7,  17.9,  15.0,  26.9,  18.2,   1.7,   5.7,   9.8,  37.5
