ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026071110020505,1,07101834,12,         10,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026071110020505,1,07101842,12,         30,   0.0,   0.0,   0.0,   0.0,   0.0,   8.0,   3.0,   0.0,  24.0,   0.0,   2.0,   4.0
2026071110020505,1,07101851,12,        109,  29.0,  43.6,   0.0,   8.7,  43.6,  21.8,   9.6,   0.0,   1.6,  14.5,   6.7,  10.9
2026071110020505,1,07101859,12,        226,   8.6,  90.4,  90.4,  13.9,  25.8,  16.4,  10.0,   0.0,   3.4,   2.6,  12.9,   9.5
2026071110020505,1,07101907,12,        357,   3.5, 142.8,  71.4,  21.9,  15.8,  25.9,  10.5, 285.6,   5.4,   2.8,  19.0,   9.2
2026071110020505,1,07101915,12,        452,   3.6,  90.4,  72.3,   9.5,  19.0,  30.1,  12.9,  15.0,   6.9,   3.5,  22.6,   6.6
2026071110020505,1,07101924,12,        523,   3.6,  69.7,  69.7,   9.9,  22.0,  26.1,  11.0,  16.7,   7.8,   4.1,  24.6,   4.9
2026071110020505,1,07101932,12,        575,   3.7,  76.6,  76.6,   9.3,  24.2,  28.7,  11.7,  12.1,   8.5,   4.0,  24.2,   4.8
2026071110020505,1,07101940,12,        684,   3.3,  91.2,  49.7,  10.9,  23.7,  27.3,  13.0,  11.1,  10.1,   4.5,  10.9,   5.5
2026071110020505,1,07101948,12,        774,   2.9,  77.4,  56.2,  12.1,  14.4,  28.1,  14.4,  12.6,  11.0,   5.1,  12.3,   5.6
2026071110020505,1,07101957,12,        940,   2.9,  83.5,  44.2,  13.9,  16.0,  17.0,  15.6,  12.5,  13.1,   5.9,   9.6,   5.3
2026071110020505,1,07102005,12,       1097,   2.8,  79.7,  46.1,  11.3,  18.2,  19.5,  17.9,   7.9,  15.3,   6.5,  11.2,   5.4
2026071110020505,1,07102013,12,       1269,   2.3,  59.7,  50.7,  11.6,  19.1,  22.0,  20.3,   8.9,  17.5,   6.4,  12.8,   6.2
2026071110020505,1,07102021,12,       1333,   2.4,  56.1,  35.5,  11.7,  16.9,  20.5,  20.9,   9.2,  18.3,   6.4,  13.3,   6.3
2026071110020505,1,07102030,12,       1522,   2.6,  60.8,  26.4,  10.8,  18.4,  21.7,  22.5,   8.1,  17.9,   6.1,  15.0,   5.9
2026071110020505,1,07102038,12,       1626,   2.6,  50.0,  26.0,  11.5,  18.3,  22.4,  22.8,   8.5,  18.8,   5.3,  15.8,   5.8
2026071110020505,1,07102046,12,       1886,   2.9,  52.0,  26.4,  12.8,  13.4,  20.9,  19.0,   9.5,  20.1,   4.7,  14.7,   5.9
2026071110020505,1,07102054,12,       1986,   2.9,  54.7,  26.0,  13.4,  12.4,  20.3,  17.0,   9.4,  20.6,   4.9,  15.4,   6.0
2026071110020505,1,07102103,12,       2133,   2.9,  58.8,  26.2,  13.1,  11.6,  19.3,  14.4,   9.8,  19.1,   5.2,  14.9,   6.2
2026071110020505,1,07102111,12,       2291,   2.7,  59.1,  26.9,  13.8,  12.0,  19.7,  15.1,  10.4,  20.3,   5.5,  13.1,   6.4
2026071110020505,1,07102119,12,       2658,   2.2,  62.5,  30.3,  14.7,  12.9,  21.9,  17.0,  11.7,  22.1,   6.1,  14.5,   6.7
2026071110020505,1,07102127,12,       2755,   2.2,  62.9,  30.6,  15.0,  13.1,  22.2,  17.6,  12.0,  20.5,   5.9,  14.9,   6.7
2026071110020505,1,07102136,12,       3178,   2.3,  70.6,  33.8,   9.2,  14.5,  24.2,  19.7,  10.6,  22.1,   5.8,  17.1,   6.6
2026071110020505,1,07102144,12,       3259,   2.3,  55.4,  33.0,   9.4,  14.5,  24.8,  19.7,  10.6,  22.2,   5.9,  17.2,   6.6
2026071110020505,1,07102152,12,       3434,   2.4,  58.4,  24.0,   9.9,  15.1,  25.2,  19.3,   9.8,  22.8,   5.8,  17.3,   6.5
2026071110020505,1,07102200,12,       3637,   2.4,  59.3,  24.4,   9.9,  15.9,  26.6,  16.6,   9.9,  23.4,   5.8,  18.0,   6.8
2026071110020505,1,07102209,12,       3948,   2.1,  60.7,  25.2,  10.5,  17.0,  26.5,  17.4,  10.5,  25.2,   6.1,  18.3,   7.2
2026071110020505,1,07102217,12,       4191,   2.2,  63.2,  23.1,  11.0,  17.9,  25.5,  18.2,  10.8,  25.2,   5.4,  19.3,   6.9
2026071110020505,1,07102225,12,       4488,   2.2,  59.8,  23.0,  11.6,  18.7,  24.4,  18.0,  11.0,  19.3,   5.7,  20.5,   6.9
2026071110020505,1,07102233,12,       4993,   2.4,  65.4,  25.1,  12.5,  20.6,  27.1,  11.0,  12.0,  21.3,   5.1,  22.6,   6.2
2026071110020505,1,07102242,12,       5274,   2.4,  68.0,  21.4,  12.9,  21.2,  27.0,  10.6,  12.5,  22.3,   5.2,  21.7,   6.4
2026071110020505,1,07102250,12,       5385,   2.4,  69.4,  21.4,  12.8,  20.5,  25.0,  10.1,  12.6,  22.2,   5.2,  21.4,   6.4
2026071110020505,1,07102258,12,       5636,   2.3,  71.5,  20.3,  12.9,  20.7,  25.9,  10.4,  12.8,  22.7,   5.5,  21.4,   6.6
2026071110020505,1,07102306,12,       5893,   2.2,  64.5,  19.8,  13.4,  21.5,  26.4,  10.9,  13.2,  23.5,   5.7,  21.9,   6.8
2026071110020505,1,07102315,12,       6091,   2.2,  46.4,  19.7,  13.1,  19.4,  26.9,  11.2,  13.4,  22.5,   5.8,  22.1,   6.9
2026071110020505,1,07102323,12,       6294,   2.1,  47.5,  20.1,  13.2,  19.9,  27.6,  11.5,  13.7,  23.3,   5.9,  22.8,   6.9
2026071110020505,1,07102331,12,       6709,   2.2,  47.0,  20.1,  13.0,  19.7,  24.6,  10.8,  14.1,  23.8,   5.7,  22.2,   6.9
2026071110020505,1,07102339,12,       6830,   2.2,  46.3,  20.3,  13.1,  18.9,  24.2,  10.8,  14.1,  21.6,   5.8,  22.5,   6.9
2026071110020505,1,07102348,12,       7096,   2.2,  44.6,  19.7,  12.1,  19.4,  24.7,  11.0,  14.6,  22.0,   5.9,  23.0,   6.6
2026071110020505,1,07102356,12,       7198,   2.3,  44.9,  19.7,  12.3,  19.0,  24.7,  10.1,  14.8,  22.2,   5.9,  22.6,   6.7
2026071110020505,1,07110008,12,       7293,   2.3,  44.8,  19.3,  12.2,  19.0,  25.0,  10.2,  14.4,  22.2,   6.0,  22.9,   6.6
2026071110020505,1,07110016,12,       7496,   2.3,  45.4,  19.7,  12.3,  19.5,  25.7,  10.5,  13.7,  22.6,   5.8,  23.5,   6.7
2026071110020505,1,07110024,12,       7707,   2.2,  42.8,  19.4,  12.3,  20.0,  26.2,  10.7,  13.7,  23.0,   5.9,  23.0,   6.9
2026071110020505,1,07110033,12,       7960,   2.3,  43.9,  17.4,  12.6,  20.3,  26.4,  11.0,  12.9,  22.4,   5.9,  21.3,   6.9
2026071110020505,1,07110041,12,       8140,   2.3,  44.2,  16.9,  12.9,  20.0,  22.8,  11.2,  13.1,  22.0,   5.7,  21.7,   7.0
2026071110020505,1,07110049,12,       8343,   2.3,  44.7,  16.8,  13.0,  20.5,  22.9,  11.2,  13.1,  20.8,   5.9,  22.2,   7.0
2026071110020505,1,07110057,12,       8429,   2.3,  44.6,  16.8,  12.9,  20.1,  22.7,  11.3,  13.3,  20.8,   5.8,  22.4,   7.0
2026071110020505,1,07110106,12,       8707,   2.3,  45.8,  14.7,  13.0,  20.4,  23.2,  11.7,  13.3,  21.2,   6.0,  22.8,   6.5
2026071110020505,1,07110114,12,       9299,   2.1,  48.6,  15.2,  13.3,  21.7,  24.7,  12.4,  14.0,  21.9,   6.4,  24.1,   6.9
2026071110020505,1,07110122,12,       9594,   2.1,  49.8,  15.1,  13.6,  22.3,  25.4,  12.8,  14.3,  21.6,   6.0,  24.8,   7.1
2026071110020505,1,07110130,12,       9636,   2.1,  49.1,  14.8,  13.6,  22.2,  25.4,  12.8,  14.3,  21.7,   6.0,  24.9,   7.1
2026071110020505,1,07110139,12,       9723,   2.1,  49.2,  13.8,  13.7,  22.1,  25.6,  12.9,  14.0,  21.7,   6.0,  25.0,   7.1
2026071110020505,1,07110147,12,       9776,   2.1,  49.1,  13.8,  13.7,  22.2,  25.7,  12.9,  14.0,  21.8,   6.0,  24.9,   7.2
2026071110020505,1,07110155,12,       9873,   2.1,  49.3,  14.0,  13.7,  21.8,  25.8,  12.8,  14.1,  22.0,   5.9,  25.1,   7.2
2026071110020505,1,07110203,12,       9992,   2.1,  49.6,  14.0,  13.5,  22.0,  25.9,  12.8,  14.2,  22.0,   5.8,  24.6,   7.2
2026071110020505,1,07110212,12,      10068,   2.1,  49.7,  14.1,  13.3,  22.1,  25.8,  12.8,  14.3,  22.1,   5.8,  24.8,   7.2
2026071110020505,1,07110220,12,      10171,   2.1,  50.2,  14.2,  13.4,  22.2,  25.9,  12.9,  14.1,  22.2,   5.6,  25.1,   7.2
2026071110020505,1,07110228,12,      10500,   2.1,  51.8,  14.1,  13.7,  22.7,  26.7,  13.2,  14.3,  23.0,   5.7,  25.7,   7.4
2026071110020505,1,07110236,12,      10738,   2.1,  52.7,  14.2,  14.0,  22.6,  27.1,  13.3,  14.5,  23.4,   5.6,  26.2,   7.5
2026071110020505,1,07110245,12,      10805,   2.1,  52.7,  13.7,  14.1,  22.7,  27.2,  13.3,  14.6,  23.5,   5.6,  26.3,   7.5
2026071110020505,1,07110253,12,      10826,   2.1,  52.8,  13.7,  14.1,  22.6,  27.3,  13.3,  14.5,  23.5,   5.6,  26.4,   7.5
2026071110020505,1,07110301,12,      10924,   2.1,  52.9,  13.8,  14.2,  21.9,  26.9,  13.4,  14.6,  23.0,   5.6,  26.4,   7.4
2026071110020505,1,07110309,12,      10949,   2.1,  53.0,  13.8,  14.2,  22.0,  26.7,  13.3,  14.6,  23.0,   5.6,  26.4,   7.4
2026071110020505,1,07110318,12,      11025,   2.1,  51.8,  13.8,  14.0,  22.1,  26.6,  13.2,  14.7,  23.2,   5.6,  26.4,   7.5
2026071110020505,1,07110326,12,      11072,   2.1,  52.1,  13.9,  14.0,  22.1,  26.5,  13.2,  14.7,  23.3,   5.6,  26.5,   7.4
2026071110020505,1,07110334,12,      11125,   2.1,  52.3,  13.9,  14.0,  21.9,  26.7,  13.2,  14.8,  23.3,   5.6,  26.6,   7.4
2026071110020505,1,07110342,12,      11214,   2.1,  52.7,  14.0,  14.1,  22.0,  26.4,  13.1,  14.8,  23.5,   5.7,  26.7,   7.5
2026071110020505,1,07110351,12,      11235,   2.1,  52.8,  13.8,  14.1,  22.0,  26.5,  13.2,  14.8,  23.4,   5.7,  26.8,   7.5
2026071110020505,1,07110359,12,      11267,   2.1,  53.0,  13.8,  14.1,  22.0,  26.5,  13.1,  14.6,  23.5,   5.6,  26.9,   7.5
2026071110020505,1,07110407,12,      11312,   2.1,  53.2,  13.8,  14.1,  22.1,  26.5,  13.2,  14.5,  23.5,   5.6,  26.9,   7.5
2026071110020505,1,07110415,12,      11380,   2.1,  53.5,  13.9,  14.0,  22.2,  26.3,  13.3,  13.5,  23.7,   5.6,  27.0,   7.6
2026071110020505,1,07110424,12,      11479,   2.1,  48.0,  14.0,  13.6,  22.1,  26.3,  13.4,  13.5,  23.7,   5.7,  26.7,   7.6
2026071110020505,1,07110432,12,      11551,   2.1,  48.1,  13.9,  13.4,  22.2,  26.4,  13.4,  13.5,  23.8,   5.7,  26.7,   7.6
2026071110020505,1,07110440,12,      11709,   2.1,  48.0,  13.7,  13.6,  22.4,  26.6,  13.6,  13.7,  24.1,   5.8,  26.9,   7.7
2026071110020505,1,07110448,12,      11776,   2.1,  46.8,  13.7,  13.6,  22.4,  26.7,  13.6,  13.7,  24.2,   5.8,  26.1,   7.7
2026071110020505,1,07110457,12,      11878,   2.1,  45.4,  13.8,  13.5,  22.5,  26.9,  13.1,  13.6,  24.1,   5.8,  26.1,   7.8
2026071110020505,1,07110505,12,      11937,   2.1,  45.2,  13.8,  13.3,  22.5,  26.9,  13.1,  13.7,  24.1,   5.7,  26.1,   7.8
2026071110020505,1,07110513,12,      12091,   2.1,  45.6,  13.8,  12.9,  22.8,  27.2,  13.1,  13.3,  24.3,   5.7,  26.2,   7.8
2026071110020505,1,07110521,12,      12221,   2.1,  44.0,  13.6,  13.0,  22.8,  26.7,  13.1,  13.4,  24.5,   5.7,  26.4,   7.9
2026071110020505,1,07110530,12,      12333,   2.1,  43.4,  13.6,  13.1,  22.9,  26.4,  13.1,  13.2,  24.6,   5.6,  26.4,   7.9
2026071110020505,1,07110538,12,      12587,   2.1,  43.5,  13.8,  13.4,  23.4,  26.9,  13.3,  13.3,  24.9,   5.6,  26.2,   8.0
2026071110020505,1,07110546,12,      12689,   2.1,  43.7,  13.8,  13.3,  23.6,  27.0,  13.1,  13.4,  24.5,   5.6,  25.7,   8.0
2026071110020505,1,07110554,12,      12814,   2.1,  43.8,  13.8,  13.3,  23.7,  26.8,  13.2,  13.4,  24.6,   5.6,  25.8,   8.0
2026071110020505,1,07110603,12,      13195,   2.1,  43.4,  14.1,  13.2,  24.3,  27.3,  11.8,  13.2,  25.1,   5.7,  25.9,   7.9
2026071110020505,1,07110611,12,      13408,   2.1,  44.1,  12.3,  13.2,  24.4,  27.6,  12.0,  13.3,  25.1,   5.8,  26.2,   8.0
