ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026062703020107,1,06261835,16,          1,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062703020107,1,06261843,16,         12,   9.6,   4.8,   0.0,   0.0,   9.6,   0.0,   0.0,   0.0,   0.0,   0.0,   4.8,   0.0,   4.8,   3.2,   9.6,   0.0
2026062703020107,1,06261851,16,         31,  24.8,   8.2,  24.8,  12.4,  24.8,  24.8,   6.2,   0.0,  24.8,  24.8,  12.4,   0.0,   6.2,   8.2,   3.5,   0.0
2026062703020107,1,06261859,16,         37,  14.8,   9.8,  14.8,  14.8,   9.8,  29.6,   7.4,  29.6,  14.8,  29.6,  14.8,   0.0,   7.4,   9.8,   4.2,   0.0
2026062703020107,1,06261908,16,         56,   6.4,   8.9,  11.2,  14.9,   8.9,  14.9,  11.2,  14.9,  14.9,  44.8,  22.4,   0.0,  11.2,  11.2,   6.4,  44.8
2026062703020107,1,06261916,16,         84,   6.7,  11.2,  16.8,  16.8,  11.2,  22.4,   6.7,   7.4,  16.8,  33.6,  33.6,  11.2,  11.2,  16.8,   9.6,  67.2
2026062703020107,1,06261924,16,        146,   4.8,  14.6,   7.3,  23.3,   7.7,  38.9,   8.3,  12.9,  29.2,  16.6,  58.4,  16.6,  16.6,  14.6,  10.6,  19.4
2026062703020107,1,06261932,16,        170,   5.6,  15.1,   5.9,  27.2,   9.0,  45.3,   9.7,  15.1,  27.2,  19.4,  68.0,   7.1,  17.0,  17.0,  12.3,  17.0
2026062703020107,1,06261941,16,        317,   3.3,  15.8,   9.0,  36.2,  15.8,  28.1,  13.3,  21.1,  31.7,  28.1,  10.5,   9.7,   8.4,  23.0,  14.9,  28.1
2026062703020107,1,06261949,16,        353,   3.2,  15.6,   7.6,  40.3,  15.6,  31.3,  13.4,  21.7,  31.3,  28.2,  11.7,  10.8,   9.1,  23.5,  14.1,  28.2
2026062703020107,1,06261957,16,        435,   3.9,  18.3,   5.1,  12.4,  13.9,  31.6,  14.5,  24.8,  21.7,  24.8,  13.9,  13.3,  10.8,  24.8,  16.5,  34.8
2026062703020107,1,06262005,16,        454,   4.0,  19.1,   5.4,  12.5,   9.3,  27.9,  15.1,  25.9,  22.7,  25.9,  14.5,  13.9,  11.3,  24.2,  17.2,  36.3
2026062703020107,1,06262014,16,        526,   3.6,  17.5,   6.1,  14.0,  10.2,  24.7,  14.0,  30.0,  23.3,  28.0,  16.8,  16.1,  10.5,  13.5,  19.1,  38.2
2026062703020107,1,06262022,16,        539,   3.7,  17.9,   5.9,  14.3,  10.0,  25.3,  14.3,  30.8,  23.9,  26.9,  15.9,  15.9,  10.7,  13.9,  19.6,  39.2
2026062703020107,1,06262030,16,        656,   4.3,  14.1,   5.4,  16.4,  10.2,  27.6,  16.4,  37.4,  24.9,  27.6,  17.4,   8.7,  10.4,  15.9,  22.8,  27.6
2026062703020107,1,06262038,16,        697,   4.5,  14.2,   5.5,  17.4,   9.1,  27.8,  15.9,  39.8,  26.5,  16.4,  18.5,   9.2,  11.1,  15.9,  24.2,  27.8
2026062703020107,1,06262047,16,        787,   4.3,  15.3,   6.0,  19.6,   8.6,  27.3,  14.3,  44.9,  29.9,  17.9,  19.0,   9.6,  10.3,  17.9,  17.9,  23.3
2026062703020107,1,06262055,16,        809,   4.3,  15.7,   5.8,  20.2,   8.2,  28.1,  14.7,  46.2,  30.8,  17.9,  19.6,   9.8,   9.9,  18.4,  18.4,  23.9
2026062703020107,1,06262103,16,        875,   4.7,  16.6,   5.3,  21.8,   7.1,  28.0,  14.8,  46.6,  31.8,  17.0,  21.2,   9.8,   9.7,  19.4,  19.4,  25.9
2026062703020107,1,06262111,16,        923,   4.8,  17.1,   5.4,  19.4,   7.0,  23.8,  15.3,  35.1,  33.5,  18.0,  22.3,  10.4,  10.2,  19.9,  16.0,  26.3
