ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026071110020501,1,07101831,12,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071110020501,1,07101836,12,         15,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,  12.0
2026071110020501,1,07101842,12,         65,   0.0,   1.7,   0.0,   0.0,   0.0,   0.0,   6.5,  52.0,   0.0,  13.0,   2.4,  52.0
2026071110020501,1,07101847,12,         77,   0.0,   1.9,   0.0,   0.0,   0.0,   0.0,   7.7,  30.8,   0.0,   6.8,   2.5,  20.5
2026071110020501,1,07101852,12,        111,  17.7,   2.8,   0.0,   0.0,  88.8,   0.0,   8.0,  29.6,   0.0,   4.2,   2.4,  29.6
2026071110020501,1,07101857,12,        123,  19.6,   3.0,  49.2,   0.0,  98.4,   0.0,   6.1,  24.6,   0.0,   4.4,   2.6,  24.6
2026071110020501,1,07101903,12,        247,  28.2,   6.1,  98.8,   0.0, 197.6,   0.0,   3.8,   5.3,   0.0,   3.1,   4.1,  39.5
2026071110020501,1,07101908,12,        275,  24.4,   6.6, 110.0, 220.0, 220.0,   0.0,   4.1,   4.5, 220.0,   3.1,   4.4,  31.4
2026071110020501,1,07101913,12,        307,  17.5,   6.1,  49.1, 245.6, 245.6, 245.6,   4.5,   4.9, 245.6,   3.5,   4.8,  12.9
2026071110020501,1,07101918,12,        323,  18.4,   6.3,  51.6, 258.4,  86.1, 129.2,   4.6,   5.0, 129.2,   3.4,   4.6,  13.6
2026071110020501,1,07101924,12,        355,   7.8,   6.9,  56.8, 284.0,  94.6, 142.0,   5.0,   5.5, 142.0,   3.5,   5.0,  12.3
2026071110020501,1,07101929,12,        488,  10.0,   9.2,  78.0, 195.2,  97.6, 195.2,   6.8,   7.2,  55.7,   4.3,   6.4,   3.1
2026071110020501,1,07101934,12,        581,   4.0,  10.3,  92.9, 232.4, 116.2, 232.4,   7.4,   8.3,  58.1,   4.8,   7.4,   3.7
2026071110020501,1,07101939,12,        632,   4.2,  10.1,  84.2, 252.8,  72.2, 252.8,   7.6,   7.7,  63.2,   4.8,   6.9,   3.8
2026071110020501,1,07101945,12,        723,   4.6,   9.6,  96.4, 289.2,  44.4,  82.6,   8.2,   8.1,  38.5,   4.4,   6.9,   4.0
2026071110020501,1,07101950,12,        824,   5.1,   7.9,  73.2, 131.8,  36.6,  65.9,   7.2,   8.3,  41.2,   4.5,   7.0,   4.5
2026071110020501,1,07101955,12,        933,   4.3,   7.4,  82.9, 149.2,  25.7,  74.6,   8.0,   9.4,  46.6,   4.5,   6.7,   5.0
2026071110020501,1,07102000,12,       1083,   4.7,   8.3,  96.2, 144.4,  21.6,  86.6,   9.1,  10.5,  48.1,   3.4,   6.9,   5.3
2026071110020501,1,07102006,12,       1240,   3.4,   7.6,  99.2, 165.3,  22.5,  99.2,  10.2,  11.8,  55.1,   3.8,   7.4,   6.0
2026071110020501,1,07102011,12,       1457,   3.6,   8.7, 116.5, 166.5,  24.8, 116.5,  10.5,  13.0,  61.3,   2.8,   8.2,   7.0
2026071110020501,1,07102016,12,       1781,   3.7,   6.1, 129.5, 203.5,  23.7, 129.5,  12.6,  15.1,  74.9,   2.6,   9.6,   8.5
2026071110020501,1,07102021,12,       1922,   3.5,   6.4, 139.7, 192.2,  25.6, 128.1,  13.3,  14.5,  80.9,   2.6,   9.2,   8.3
2026071110020501,1,07102027,12,       2061,   3.6,   6.6, 137.4, 183.2,  21.9, 137.4,  12.7,  11.2,  68.7,   2.8,   9.1,   8.7
2026071110020501,1,07102032,12,       2269,   3.4,   7.2, 139.6, 165.0,  22.1, 129.6,  14.0,  12.2,  50.4,   2.6,   9.3,   9.2
2026071110020501,1,07102037,12,       2586,   3.6,   5.5, 159.1, 147.7,  24.6, 137.9,   9.7,  13.9,  55.9,   2.8,  10.3,  10.1
2026071110020501,1,07102042,12,       2793,   3.1,   5.7, 159.6, 159.6,  24.2, 148.9,  10.4,  14.8,  60.3,   3.0,  11.0,  10.6
2026071110020501,1,07102048,12,       2984,   3.2,   5.9, 149.2, 132.6,  20.9, 159.1,  11.0,  15.7,  25.9,   3.0,  11.3,  10.8
2026071110020501,1,07102053,12,       3181,   3.0,   6.3, 149.6, 133.9,  21.5, 159.0,  11.3,  16.6,  27.6,   2.9,  11.4,  11.4
2026071110020501,1,07102058,12,       3588,   3.3,   6.9, 159.4, 130.4,  21.5, 159.4,  10.3,  18.6,  30.8,   2.5,  12.1,  12.3
2026071110020501,1,07102103,12,       3687,   3.3,   7.0, 163.8, 128.2,  20.4, 163.8,  10.4,  18.5,  31.3,   2.5,  11.9,  12.5
2026071110020501,1,07102109,12,       3952,   3.4,   6.8, 175.6, 112.9,  20.6,  83.2,   9.6,  18.7,  33.2,   2.6,  10.2,  12.9
2026071110020501,1,07102114,12,       4116,   3.3,   6.4, 143.1, 117.6,  20.8,  84.4,   9.9,  19.3,  31.3,   2.7,  10.4,  13.2
2026071110020501,1,07102119,12,       4497,   3.5,   6.9, 149.9, 116.0,  22.7,  92.2,  10.6,   9.0,  34.2,   2.7,  11.1,  14.4
2026071110020501,1,07102124,12,       4644,   3.3,   7.1, 148.6,  97.7,  23.3,  92.8,  10.6,   9.2,  35.0,   2.8,  11.2,  14.2
2026071110020501,1,07102130,12,       5041,   3.2,   7.7, 155.1, 106.1,  25.2, 100.8,  11.4,  10.0,  38.0,   2.5,  11.5,  15.2
2026071110020501,1,07102135,12,       5154,   3.2,   7.8, 158.5, 105.7,  23.6, 103.0,  11.0,  10.3,  38.5,   2.6,  11.6,  14.5
2026071110020501,1,07102140,12,       5443,   3.2,   7.9, 161.2, 111.6,  25.0, 108.8,  11.1,  10.7,  38.8,   2.5,  11.3,  14.0
