ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026062702010502,1,06261833,12,         15,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062702010502,1,06261841,12,         22,   0.0,  17.6,   0.0,   0.0,   0.0,   1.1,  17.6,  17.6,   0.0,  17.6,   8.8,   0.0
2026062702010502,1,06261849,12,         52,   0.0,   5.9,   0.0,   0.0,  20.8,   2.1,  13.8,  41.6,   0.0,   2.7,  10.4,  41.6
2026062702010502,1,06261858,12,         61,  48.8,   6.1,  48.8,   0.0,  16.2,   2.4,  12.2,  48.8,  48.8,   3.0,   9.7,  48.8
2026062702010502,1,06261906,12,         98,  78.4,   7.8,  78.4,  78.4,  15.6,   3.7,   7.8,  26.1,   8.7,   3.0,  15.6,  13.0
2026062702010502,1,06261914,12,        116,  30.9,   8.4,  92.8,  92.8,  18.5,   4.4,   5.8,  23.2,   8.4,   3.0,  15.4,  13.2
2026062702010502,1,06261922,12,        159,  25.4,   8.4, 127.2,  63.6,  21.2,   5.5,   5.3,   9.0,  11.5,   3.7,  21.2,   7.0
2026062702010502,1,06261931,12,        246,  32.8,  11.5, 196.8,  98.4,  21.8,   7.0,   7.5,  14.0,  15.1,   2.4,  32.8,   4.3
2026062702010502,1,06261939,12,        301,  20.0,   5.8, 120.4,  40.1,  21.8,   7.7,   7.7,  16.0,  15.0,   2.9,  34.4,   5.2
2026062702010502,1,06261947,12,        377,  13.1,   7.0,  50.2,  27.4,  12.0,   6.5,   6.8,  16.7,  17.7,   3.4,  37.7,   6.1
2026062702010502,1,06261955,12,        740,  19.7,   3.9,  37.0,  11.3,  16.4,  11.6,   8.7,  12.8,   4.9,   6.2,  39.4,   9.5
2026062702010502,1,06262004,12,        785,  18.4,   4.1,  39.2,  11.6,  16.5,  11.8,   8.4,  13.6,   5.2,   5.6,  41.8,   8.8
2026062702010502,1,06262012,12,       1250,  27.7,   2.6,  52.6,  18.1,  26.3,  18.8,  12.8,  21.7,   7.6,   3.0,  55.5,  13.5
2026062702010502,1,06262020,12,       1295,  25.2,   2.7,  54.5,  18.1,  23.0,  17.5,  12.3,  22.0,   7.7,   3.1,  54.5,  14.0
2026062702010502,1,06262029,12,       1520,  12.9,   3.1,  55.2,  11.1,  24.3,  18.7,  12.2,  25.3,   7.2,   3.5,  55.2,  10.5
2026062702010502,1,06262037,12,       1585,  12.8,   3.2,  55.1,  11.0,  23.0,  18.6,  11.6,  26.4,   7.5,   3.5,  31.7,  11.0
2026062702010502,1,06262045,12,       1710,  13.6,   3.4,  28.5,  11.6,  16.0,  19.2,  11.1,  21.0,   8.1,   3.6,  33.3,  11.4
