ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026062002010303,1,06191834,16,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062002010303,1,06191842,16,         15,   0.0,   0.0,  12.0,  12.0,  12.0,   0.0,  12.0,  12.0,   0.0,   6.0,   2.4,   0.0,   0.0,   0.0,   0.0,   4.0
2026062002010303,1,06191850,16,         35,   7.0,  28.0,  28.0,  14.0,   9.3,  28.0,  28.0,   9.3,   0.0,   9.3,   4.0,   9.3,   0.0,  14.0,   0.0,   7.0
2026062002010303,1,06191858,16,         74,   5.3,  29.6,  29.6,  29.6,  19.7,  29.6,   3.7,  19.7,  59.2,  19.7,   8.4,  14.8,   0.0,   8.4,  59.2,   5.9
2026062002010303,1,06191907,16,        130,   2.0,  34.6,  52.0,  52.0,  34.6,  52.0,   4.0,  34.6, 104.0,  26.0,  14.8,  20.8,   0.0,  14.8, 104.0,   8.6
2026062002010303,1,06191915,16,        195,   2.7,  17.3,  31.2,  22.2,  52.0,  78.0,   6.0,   3.3, 156.0,  39.0,  22.2,  31.2,   0.0,  17.3,  52.0,  13.0
2026062002010303,1,06191923,16,        288,   3.9,   7.9,  38.4,  28.8,  46.0,  76.8,   7.9,   4.8, 230.4,  38.4,  25.6,  38.4,   0.0,  23.0,   4.3,  14.4
2026062002010303,1,06191931,16,        313,   3.9,   8.3,  35.7,  31.3,  50.0,  62.6,   8.6,   5.1,  41.7,  35.7,  20.8,  41.7,   0.0,  19.2,   4.7,  11.9
2026062002010303,1,06191940,16,        396,   3.7,   9.9,  31.6,  17.6,  52.8,  35.2,  10.2,   5.0,  35.2,  31.6,  22.6,  19.8,   0.0,  19.8,   5.9,  12.6
2026062002010303,1,06191948,16,        445,   3.3,  10.4,  35.6,  18.7,  39.5,  29.6,  10.4,   5.6,  39.5,  32.3,  23.7,  22.2, 356.0,  14.8,   6.7,  12.7
2026062002010303,1,06191956,16,        489,   3.5,  10.8,  23.0,  17.0,  39.1,  26.0,   9.7,   5.8,  43.4,  32.6,  24.4,  17.0, 391.2,  13.9,   7.3,  13.0
2026062002010303,1,06192004,16,        549,   3.8,   6.0,  25.8,  19.0,  39.9,  27.4,   9.9,   6.3,  48.8,  36.6,  25.8,  19.0, 439.2,  15.6,   8.2,  10.9
2026062002010303,1,06192013,16,        622,   3.9,   6.7,  24.8,  21.6,  41.4,  31.1,  10.1,   6.9,  55.2,  31.1,  22.6,  21.6, 497.6,  12.4,   8.0,   8.8
2026062002010303,1,06192021,16,        804,   3.5,   7.9,  29.2,  25.7,  53.6,  33.8,  12.8,   8.3,  71.4,  37.8,  27.9,  26.8, 643.2,   4.3,  10.3,  11.4
2026062002010303,1,06192029,16,        909,   3.8,   7.4,  16.9,  27.9,  60.6,  29.0,  13.9,   7.5,  72.7,  34.6,  24.2,  25.9, 727.2,   4.5,  11.7,  12.9
2026062002010303,1,06192037,16,        954,   3.7,   7.7,  16.5,  29.3,  63.6,  27.2,  13.8,   7.6,  76.3,  30.5,  22.4,  25.4, 381.6,   4.6,  12.1,  13.1
2026062002010303,1,06192046,16,       1063,   3.5,   8.1,  16.0,  30.3,  70.8,  22.3,  12.3,   7.4,  85.0,  30.3,  21.2,  28.3, 425.2,   5.0,  12.5,  14.1
2026062002010303,1,06192054,16,       1164,   3.6,   8.6,  14.3,  31.0,  77.6,  19.0,  12.9,   7.3,  93.1,  23.2,  22.7,  22.7, 465.6,   5.1,  13.6,  14.3
2026062002010303,1,06192102,16,       1280,   3.9,   7.8,  15.7,  33.0,  78.7,  17.0,  14.2,   7.1,  93.0,  25.6,  11.5,  24.3, 512.0,   5.5,  14.8,  14.4
2026062002010303,1,06192110,16,       1348,   4.0,   8.1,  16.3,  33.7,  71.8,  17.3,  14.0,   6.0,  89.8,  25.0,  11.5,  25.0, 359.4,   5.8,  15.6,  14.5
