ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026070503020408,1,07041935,12,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026070503020408,1,07041947,12,        232,   1.4,  23.2,  13.2,  14.2,  92.8,  37.1,  26.5,   5.9,  61.8,  92.8,  20.6,  14.2
2026070503020408,1,07041956,12,        312,   1.7,  16.6,  16.6,  13.8,  62.4,  15.6,  14.6,   6.4,  35.6,  49.9,  12.4,  15.6
2026070503020408,1,07042004,12,        458,   2.4,  12.2,  14.6,  13.5,  52.3,   7.3,  18.3,   5.2,  26.1,  45.8,  12.2,  13.5
2026070503020408,1,07042012,12,        525,   2.5,   8.0,  15.5,  15.5,  52.5,   8.0,  21.0,   5.4,  28.0,  38.1,   9.3,  14.4
2026070503020408,1,07042020,12,        769,   2.8,   4.6,  17.5,  17.0,  38.4,   9.4,  24.6,   6.5,  26.7,  36.1,  11.1,  11.6
2026070503020408,1,07042029,12,        857,   2.9,   5.0,  18.5,  13.4,  38.0,   9.7,  26.3,   6.4,  26.3,  40.3,   8.6,  12.4
2026070503020408,1,07042037,12,       1002,   3.1,   5.4,  14.5,  13.8,  38.1,  10.1,  27.6,   5.2,  26.7,  40.0,   8.0,  13.3
2026070503020408,1,07042045,12,       1178,   3.6,   6.0,  13.8,  13.4,  44.8,  11.0,  31.4,   3.4,  26.9,  44.8,   9.4,  15.2
2026070503020408,1,07042053,12,       1416,   4.1,   6.7,  15.7,  13.8,  51.4,   8.9,  33.3,   2.7,  30.6,  51.4,  10.7,  17.1
2026070503020408,1,07042102,12,       1563,   4.1,   6.5,  13.5,  13.8,  54.3,   9.5,  34.7,   2.8,  24.0,  52.1,  11.3,  16.4
2026070503020408,1,07042110,12,       1816,   3.4,   6.8,  14.3,  14.9,  55.8,   8.4,  34.5,   3.1,  25.4,  51.8,  12.2,  17.0
2026070503020408,1,07042118,12,       1888,   3.3,   7.0,  14.8,  14.2,  55.9,   8.2,  34.3,   3.2,  26.4,  50.3,  12.5,  17.5
2026070503020408,1,07042126,12,       2091,   3.1,   7.5,  15.7,  12.6,  59.7,   6.8,  37.1,   3.4,  28.3,  53.9,  13.1,  19.4
2026070503020408,1,07042135,12,       2194,   3.2,   7.1,  14.6,  12.3,  56.6,   6.8,  38.1,   3.5,  24.3,  54.8,  13.6,  19.9
2026070503020408,1,07042143,12,       2580,   2.7,   7.7,  13.9,  12.8,  60.7,   7.2,  39.6,   3.9,  26.1,  58.9,  14.0,  21.9
2026070503020408,1,07042151,12,       2668,   2.6,   7.6,  14.1,  13.1,  62.7,   7.3,  41.0,   3.9,  25.4,  60.9,  14.0,  22.7
2026070503020408,1,07042159,12,       2810,   2.7,   7.9,  13.5,  11.7,  48.8,   7.5,  41.6,   3.9,  25.2,  60.7,  14.5,  22.7
2026070503020408,1,07042208,12,       2930,   2.7,   8.2,  14.0,  12.1,  49.8,   7.7,  38.4,   3.6,  25.4,  60.1,  14.6,  23.2
2026070503020408,1,07042216,12,       3079,   2.8,   8.6,  14.4,  12.2,  52.4,   7.1,  39.7,   3.5,  26.2,  61.5,  14.4,  22.8
2026070503020408,1,07042224,12,       3209,   2.9,   8.5,  14.7,  11.9,  52.3,   6.8,  36.1,   3.5,  26.1,  64.1,  14.0,  23.7
2026070503020408,1,07042232,12,       3377,   2.8,   8.8,  15.0,  12.2,  50.9,   6.8,  37.5,   3.6,  27.0,  62.8,  14.2,  23.4
2026070503020408,1,07042241,12,       3484,   2.8,   9.0,  15.1,  12.4,  52.5,   6.5,  37.1,   3.6,  27.3,  50.6,  14.4,  22.6
2026070503020408,1,07042249,12,       3588,   2.8,   9.0,  15.3,  12.5,  52.1,   6.2,  37.2,   3.6,  27.3,  51.2,  14.4,  23.3
2026070503020408,1,07042257,12,       3648,   2.8,   9.1,  15.5,  12.4,  53.0,   6.0,  37.9,   3.6,  25.6,  52.1,  14.7,  23.7
2026070503020408,1,07042305,12,       3836,   2.7,   8.8,  15.9,  12.7,  54.8,   6.1,  39.8,   3.7,  26.2,  54.8,  14.6,  24.7
2026070503020408,1,07042314,12,       3950,   2.8,   8.9,  15.8,  11.5,  55.4,   6.2,  40.0,   3.7,  25.4,  50.1,  14.5,  23.9
2026070503020408,1,07042322,12,       4086,   2.8,   9.1,  15.7,  11.8,  56.3,   5.8,  40.8,   3.8,  25.5,  49.5,  14.7,  23.8
2026070503020408,1,07042330,12,       4220,   2.9,   8.6,  15.7,  10.8,  54.4,   5.8,  41.6,   3.8,  26.1,  47.5,  14.8,  24.4
2026070503020408,1,07042338,12,       4404,   2.8,   8.5,  15.9,  10.9,  55.9,   5.8,  42.4,   4.0,  26.8,  47.6,  14.9,  23.6
2026070503020408,1,07042347,12,       4445,   2.8,   8.5,  15.9,  11.0,  54.7,   5.7,  41.8,   4.0,  26.9,  47.4,  14.9,  23.2
2026070503020408,1,07042355,12,       4573,   2.7,   8.7,  16.4,  11.2,  55.4,   5.7,  43.0,   4.1,  27.7,  48.7,  15.3,  20.7
2026070503020408,1,07042359,12,       4599,   2.7,   8.8,  16.4,  11.2,  55.7,   5.7,  42.7,   4.1,  27.8,  48.4,  15.3,  20.9
2026070503020408,1,07050007,12,       4671,   2.7,   8.8,  16.2,  11.3,  52.6,   5.8,  41.0,   4.1,  27.2,  46.1,  15.4,  20.3
2026070503020408,1,07050015,12,       4809,   2.8,   8.8,  14.1,  11.2,  53.4,   5.8,  42.2,   4.1,  27.4,  45.8,  15.8,  20.7
2026070503020408,1,07050023,12,       4911,   2.8,   8.9,  14.2,  11.2,  53.8,   5.8,  36.3,   4.1,  26.9,  46.7,  15.9,  21.2
2026070503020408,1,07050032,12,       5023,   2.8,   9.1,  12.1,  11.2,  54.3,   5.8,  37.2,   4.1,  27.3,  47.8,  16.1,  21.4
2026070503020408,1,07050040,12,       5126,   2.8,   9.1,  12.3,  10.9,  55.4,   5.8,  37.9,   4.1,  27.8,  48.8,  15.8,  21.0
2026070503020408,1,07050048,12,       5192,   2.9,   9.2,  12.4,  10.8,  53.9,   5.8,  37.7,   4.1,  27.6,  48.8,  15.6,  21.0
2026070503020408,1,07050056,12,       5410,   2.8,   9.5,  12.9,  11.2,  56.2,   5.3,  38.9,   4.1,  28.8,  50.9,  15.6,  21.8
2026070503020408,1,07050105,12,       5641,   2.9,   9.3,  13.3,  11.6,  57.8,   5.1,  40.2,   3.9,  28.9,  51.2,  16.1,  22.5
2026070503020408,1,07050113,12,       5695,   3.0,   9.3,  13.4,  11.7,  57.6,   5.1,  39.9,   3.9,  28.8,  51.7,  15.8,  22.5
2026070503020408,1,07050121,12,       5756,   3.0,   9.4,  13.5,  11.7,  56.8,   5.1,  40.0,   3.9,  28.9,  52.3,  15.8,  22.0
2026070503020408,1,07050129,12,       5833,   2.9,   9.5,  13.6,  11.7,  57.6,   5.1,  40.5,   3.9,  29.3,  53.0,  16.0,  22.3
2026070503020408,1,07050138,12,       5903,   2.9,   9.5,  13.7,  11.6,  57.5,   5.1,  41.0,   3.9,  29.7,  53.0,  15.5,  22.3
2026070503020408,1,07050146,12,       5918,   2.9,   9.5,  13.7,  11.6,  57.7,   5.1,  41.1,   3.9,  29.0,  53.1,  15.5,  22.2
2026070503020408,1,07050154,12,       5995,   2.9,   8.8,  13.9,  11.7,  55.7,   5.2,  41.3,   4.0,  29.2,  53.2,  15.4,  22.3
2026070503020408,1,07050202,12,       6027,   3.0,   8.8,  13.8,  11.7,  56.0,   5.2,  41.5,   4.0,  29.4,  53.5,  15.4,  21.3
2026070503020408,1,07050211,12,       6082,   3.0,   8.8,  13.9,  11.7,  55.9,   5.2,  41.2,   3.9,  29.4,  52.8,  15.2,  21.2
2026070503020408,1,07050219,12,       6167,   3.0,   8.9,  14.1,  11.9,  56.7,   5.1,  41.8,   3.9,  28.8,  53.0,  15.3,  21.4
2026070503020408,1,07050227,12,       6266,   3.0,   8.9,  14.2,  12.0,  56.9,   5.2,  42.4,   3.8,  28.9,  53.9,  15.4,  21.7
2026070503020408,1,07050236,12,       6301,   3.0,   9.0,  14.3,  12.1,  56.0,   5.2,  42.7,   3.8,  28.9,  54.2,  15.5,  21.1
