ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026070410020307,1,07031839,16,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0
2026070410020307,1,07031847,16,         21,   0.0,  16.8,   0.0,  16.8,   0.0,  16.8,   4.2,   0.0,   5.6,  16.8,   5.6,   2.8,   0.0,   0.0,  16.8,   0.0
2026070410020307,1,07031855,16,         59,  47.2,  47.2,  47.2,  15.7,  47.2,  47.2,   2.1,  47.2,   9.4,  23.6,  11.8,   6.7,  11.8,  47.2,  11.8,  47.2
2026070410020307,1,07031904,16,        107,  85.6,  42.8,  85.6,  17.1,  42.8,  85.6,   3.8,  42.8,  17.1,   2.0,  21.4,  12.2,  14.2,  85.6,  21.4,  42.8
2026070410020307,1,07031912,16,        120,  96.0,  32.0,  96.0,  19.2,  24.0,  32.0,   4.3,  32.0,  16.0,   2.2,  24.0,   8.7,  13.7,  48.0,  24.0,  48.0
2026070410020307,1,07031920,16,        165,  66.0,  44.0, 132.0,  14.6,  26.4,  33.0,   5.2,  26.4,  16.5,   2.6,  22.0,   4.8,  18.8,  66.0,  22.0,  26.4
2026070410020307,1,07031928,16,        215,  86.0,  43.0,  43.0,  19.1,  28.6,  43.0,   6.6,  28.6,  15.6,   3.3,   6.3,   6.3,  21.5,  10.1,  28.6,  24.5
2026070410020307,1,07031937,16,        302, 120.8,  48.3,   5.3,  17.2,  40.2,  60.4,   8.9,  15.1,  17.2,   4.6,   8.6,   8.6,  12.7,   8.9,  40.2,  26.8
2026070410020307,1,07031945,16,        349,  93.0,  46.5,   6.0,  19.9,  34.9,  69.8,   9.3,  12.6,  16.4,   4.5,   7.3,   9.6,  14.6,  10.3,  46.5,  15.5
2026070410020307,1,07031953,16,        439,  70.2,  50.1,   7.6,   9.4,  39.0,  87.8,  10.6,  15.2,  17.5,   5.4,   6.8,  11.7,   9.0,  13.0,  29.2,  10.9
2026070410020307,1,07032001,16,        484,  55.3,  55.3,   8.2,   7.7,  38.7,  96.8,  11.7,  12.9,  18.4,   5.8,   6.2,  12.1,   9.6,  14.3,  25.8,  11.7
2026070410020307,1,07032010,16,        540,  54.0,  54.0,   8.1,   7.7,  39.2, 108.0,  11.3,  10.2,  18.7,   5.7,   6.6,  12.7,  10.5,  16.0,  28.8,  10.8
2026070410020307,1,07032018,16,        599,  59.9,  53.2,   9.0,   7.1,  43.5, 119.8,  11.9,  10.8,  11.9,   6.0,   7.3,   8.7,  11.6,  17.7,  31.9,  11.6
2026070410020307,1,07032026,16,        716,  63.6,  57.2,  10.8,   7.1,  44.0, 143.2,  11.2,  12.4,  13.9,   4.9,   6.6,   7.4,  13.3,  20.4,  33.6,  13.6
2026070410020307,1,07032034,16,        753,  66.9,  54.7,  11.1,   6.6,  43.0, 120.4,  11.5,  13.0,  14.3,   5.1,   6.6,   7.8,  14.0,  21.5,  35.4,  10.9
2026070410020307,1,07032043,16,        817,  72.6,  27.2,  11.6,   6.6,  46.6,  93.3,  11.8,  12.8,  13.6,   5.4,   7.0,   7.7,  12.1,  21.7,  34.4,  11.6
2026070410020307,1,07032051,16,        906,  60.4,  30.2,  12.9,   6.5,  51.7, 103.5,  12.9,  13.9,   6.5,   6.0,   7.7,   8.4,  13.1,  24.1,  34.5,  12.2
2026070410020307,1,07032059,16,       1042,  37.8,  34.7,  14.3,   6.4,  37.8, 104.2,  11.2,  13.0,   7.1,   6.8,   7.9,   8.5,  12.6,  20.8,  33.3,  12.2
