ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026072607020211,1,07252132,16,         28,   0.0,  22.4,   0.0,  22.4,   0.0,   0.0,   0.0,   1.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  22.4,   1.7
2026072607020211,1,07252140,16,        209,  10.4,  27.8,  20.9,  41.8,   6.4,  11.1, 167.2,  12.8,   6.4,   3.8,  15.2,  12.8,  23.8,  83.6,  41.8,  11.9
2026072607020211,1,07252148,16,        420,  13.4,  16.0,  28.0,  25.8,   8.4,  11.5,  84.0,   8.0,   3.2,   7.6,  19.7,  11.2,  33.6,  84.0,  56.0,  17.6
2026072607020211,1,07252157,16,        661,  12.8,  16.5,  40.6,  26.4,  12.2,  13.5,  88.1,   6.2,   4.6,   9.7,  19.5,   9.2,   7.8,  88.1,  66.1,  10.7
2026072607020211,1,07252205,16,       1007,  16.1,  14.3,  38.3,  36.6,  16.7,  19.1, 134.2,   9.2,   5.8,  14.1,  20.1,   2.8,  10.3,  89.5,  57.5,  13.2
2026072607020211,1,07252213,16,       1226,  11.5,   9.7,  31.6,  30.6,  16.9,  18.8, 108.9,   9.6,   6.2,  14.4,  15.8,   3.4,  10.7,  61.3,  61.3,  16.0
2026072607020211,1,07252221,16,       1511,  10.5,   9.5,  31.8,  30.9,  17.0,  18.8, 109.8,   7.6,   6.0,  16.5,  11.7,   3.9,  11.7,  67.1,  71.1,  18.0
2026072607020211,1,07252230,16,       1662,  11.2,   9.0,  32.4,  28.9,  18.2,  15.4, 110.8,   8.2,   6.3,  17.9,  11.2,   4.0,  11.9,  69.9,  30.2,  18.4
2026072607020211,1,07252238,16,       1797,  11.4,   9.3,  31.9,  26.6,  17.5,  14.2, 102.6,   8.7,   6.7,  16.1,   9.6,   4.2,  12.2,  71.8,  27.6,  18.6
2026072607020211,1,07252246,16,       1919,  10.8,   9.4,  26.4,  22.2,  18.4,  15.0,  95.9,   9.2,   6.5,  16.1,   8.8,   4.5,  12.7,  76.7,  26.0,  19.6
2026072607020211,1,07252254,16,       2105,  11.3,   9.0,  28.0,  23.0,  19.3,  14.2, 105.2,  10.0,   5.5,  17.7,   8.7,   4.8,  11.4,  84.2,  27.1,  20.7
2026072607020211,1,07252303,16,       2210,  11.4,   9.3,  27.2,  18.0,  19.2,  13.8, 104.0,  10.2,   5.5,  18.4,   8.7,   5.0,  11.0,  88.4,  27.2,  21.8
2026072607020211,1,07252311,16,       2472,   7.5,   7.9,  28.6,  17.9,  21.2,  15.3,  94.1,  11.1,   6.1,  19.9,   8.8,   5.5,  10.7,  82.4,  29.0,  23.5
2026072607020211,1,07252319,16,       2717,   7.8,   8.3,  31.5,  18.2,  22.1,  16.1,  98.8,  11.5,   4.9,  21.7,   9.2,   5.9,   9.9,  60.3,  31.0,  25.8
2026072607020211,1,07252328,16,       2852,   8.0,   8.4,  30.8,  18.1,  20.1,  15.5,  87.7,  11.8,   5.1,  22.3,   9.5,   6.1,   8.6,  55.6,  32.1,  26.2
2026072607020211,1,07252336,16,       2972,   8.1,   8.4,  27.3,  18.7,  19.9,  15.9,  79.2,  12.2,   5.2,  22.2,   9.7,   6.1,   8.8,  54.0,  32.1,  21.6
2026072607020211,1,07252344,16,       3084,   8.0,   8.6,  28.0,  19.2,  20.5,  16.5,  82.2,  12.7,   5.3,  23.0,   9.3,   6.1,   9.0,  54.8,  19.7,  22.4
2026072607020211,1,07252352,16,       3153,   8.2,   8.7,  28.3,  19.5,  21.0,  16.2,  84.0,  12.4,   5.5,  23.5,   8.7,   6.2,   9.1,  41.3,  20.1,  21.7
2026072607020211,1,07260005,16,       3364,   7.4,   8.6,  28.6,  20.2,  19.6,  16.6,  86.8,  12.0,   5.8,  25.1,   8.6,   6.2,   9.6,  40.1,  19.6,  22.8
2026072607020211,1,07260013,16,       3745,   8.1,   9.1,  28.0,  20.1,  19.4,  18.0,  93.6,   9.2,   5.0,  28.0,   9.1,   6.8,   9.0,  44.0,  21.5,  25.1
2026072607020211,1,07260021,16,       3959,   8.4,   9.5,  28.2,  20.9,  20.5,  16.2,  93.1,   9.7,   5.1,  29.3,   7.4,   7.0,   8.9,  45.9,  22.7,  24.3
