ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026070503020404,1,07041933,16,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070503020404,1,07041941,16,        108,   1.6,  43.2,  10.8,   4.1,  43.2,  43.2,  28.8,  86.4,  86.4,  86.4,  43.2,  86.4,  14.4,  86.4,  43.2,  43.2
2026070503020404,1,07041950,16,        450,   1.5,  24.0,  45.0,  12.0,  72.0,  51.4,  36.0,  60.0,  72.0,   7.8,  15.6, 180.0,  27.6,  90.0,  11.2,  90.0
2026070503020404,1,07041958,16,        557,   1.7,  26.2,  21.2,  11.4,  37.1,  49.5,  29.7,  55.7,  63.6,   7.0,  16.5,  74.2,  22.2,  63.6,   9.0,  74.2
2026070503020404,1,07042006,16,        676,   2.0,  22.5,  23.5,   8.0,  33.8,  60.0,  21.6,  49.1,  60.0,   7.5,  15.4,  77.2,  18.6,  54.0,   8.5,  49.1
2026070503020404,1,07042014,16,        836,   2.3,  25.7,  16.7,   8.0,  39.3,  66.8,  13.6,  55.7,  55.7,   5.2,  18.0,  83.6,  19.6,  47.7,  10.1,  41.8
2026070503020404,1,07042023,16,       1145,   2.8,  26.1,  15.7,   9.4,  22.9,  57.2,  14.0,  50.8,  50.8,   3.6,  20.8,  65.4,  21.3,  43.6,  11.4,  36.6
2026070503020404,1,07042031,16,       1265,   3.1,  26.6,  16.3,   9.9,  17.1,  50.6,  12.1,  46.0,  46.0,   3.8,  19.0,  63.2,  22.0,  46.0,   9.8,  36.1
2026070503020404,1,07042039,16,       1390,   3.3,  28.5,  16.8,   8.6,  18.2,  55.6,  11.4,  37.0,  48.3,   3.7,  19.8,  61.7,  20.2,  44.4,   9.7,  37.0
2026070503020404,1,07042047,16,       1540,   3.7,  24.6,  15.5,   8.1,  18.9,  61.6,  11.4,  39.7,  53.5,   3.5,  20.8,  68.4,  20.5,  47.3,   8.9,  41.0
2026070503020404,1,07042056,16,       1710,   3.8,  25.3,  14.7,   8.2,  19.5,  62.1,   9.5,  39.0,  57.0,   3.6,  21.0,  72.0,  17.5,  47.1,   9.2,  39.0
2026070503020404,1,07042104,16,       1892,   4.1,  25.6,  15.1,   8.6,  20.4,  63.0,   9.0,  31.5,  58.2,   3.8,  21.0,  36.9,  17.0,  48.8,   8.1,  31.5
2026070503020404,1,07042112,16,       2080,   4.2,  26.4,  16.3,   8.6,  19.1,  59.4,   9.0,  29.7,  59.4,   3.9,  19.1,  38.6,  15.2,  48.9,   8.3,  33.2
2026070503020404,1,07042120,16,       2244,   4.4,  26.7,  16.9,   8.2,  19.7,  59.8,   8.8,  27.2,  59.8,   3.9,  20.1,  39.8,  12.0,  49.8,   8.8,  33.8
2026070503020404,1,07042129,16,       2719,   5.2,  30.6,  19.7,   8.7,  20.9,  65.9,   8.2,  26.2,  72.5,   4.1,  23.1,  47.2,   6.0,  57.2,   8.7,  39.5
2026070503020404,1,07042137,16,       2950,   4.9,  30.6,  19.8,   9.3,  20.0,  62.1,   7.8,  28.0,  73.7,   4.3,  24.5,  48.1,   6.1,  59.0,   8.2,  41.4
2026070503020404,1,07042145,16,       3326,   4.9,  32.0,  21.9,   9.9,  21.1,  63.3,   8.1,  29.5,  78.2,   4.1,  24.6,  53.2,   6.8,  64.8,   6.4,  41.5
2026070503020404,1,07042153,16,       3488,   5.0,  28.1,  22.5,  10.1,  21.4,  64.8,   8.2,  30.3,  77.5,   4.2,  22.5,  54.7,   7.0,  64.8,   6.1,  40.4
2026070503020404,1,07042202,16,       3746,   5.3,  29.0,  23.2,  10.5,  22.0,  66.5,   7.2,  31.8,  80.9,   4.1,  21.5,  57.6,   7.0,  68.1,   6.2,  38.9
2026070503020404,1,07042210,16,       3872,   5.4,  28.9,  22.9,  10.6,  21.9,  65.9,   7.0,  30.9,  81.5,   4.1,  21.6,  58.4,   7.0,  68.8,   6.2,  39.2
2026070503020404,1,07042218,16,       4351,   5.1,  22.0,  23.3,  10.6,  23.2,  68.2,   6.8,  23.5,  89.2,   4.4,  22.0,  62.1,   6.8,  77.3,   6.8,  43.5
