ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026072601010201,1,07252135,12,        100,  40.0,   8.0,  80.0,   3.0,  40.0,  20.0,  20.0,  80.0,  13.3,   2.0,  40.0,  40.0
2026072601010201,1,07252140,12,        220,  25.1,  16.0,  19.5,   5.5,  58.6,  10.3,  29.3,  58.6,  13.5,   3.2,   2.7,  88.0
2026072601010201,1,07252146,12,        695,  15.8,  29.2,  39.7,  10.9, 139.0,   1.6,  79.4,  92.6,  20.5,   6.1,   5.5,  46.3
2026072601010201,1,07252151,12,        865,  15.3,  17.7,  20.3,  12.3, 115.3,   2.0,  86.5,  62.9,  24.7,   4.0,   6.2,  53.2
2026072601010201,1,07252156,12,       1168,  19.8,   7.5,  25.9,  13.7, 116.8,   2.6,  62.2,  58.4,  33.3,   3.2,   6.1,  34.6
2026072601010201,1,07252201,12,       1393,  19.5,   8.0,  27.1,  12.9, 123.8,   2.9,  50.6,  58.6,  31.8,   2.6,   6.7,  41.2
2026072601010201,1,07252207,12,       1502,  15.6,   8.4,  26.7,  13.5, 109.2,   3.0,  52.2,  63.2,  33.3,   2.5,   6.9,  44.5
2026072601010201,1,07252212,12,       1673,  16.5,   8.5,  12.6,  14.0,  70.4,   3.3,  55.7,  60.8,  31.8,   2.6,   6.7,  46.1
2026072601010201,1,07252217,12,       1844,  15.6,   9.1,  13.0,  15.0,  73.7,   3.4,  46.1,  64.1,  35.1,   2.4,   7.0,  43.3
2026072601010201,1,07252222,12,       1965,  16.3,   8.4,  10.4,  15.8,  74.8,   3.6,  42.4,  68.3,  35.7,   2.5,   7.0,  44.9
2026072601010201,1,07252228,12,       2150,  16.5,   8.9,  10.5,  16.8,  68.8,   3.6,  44.1,  68.8,  37.3,   2.5,   6.4,  46.4
2026072601010201,1,07252233,12,       2299,  16.8,   9.2,  10.9,  18.0,  59.3,   3.8,  43.7,  68.1,  33.4,   2.4,   6.3,  49.7
2026072601010201,1,07252238,12,       2382,  17.1,   9.2,  11.0,  18.3,  61.4,   3.7,  38.8,  61.4,  31.2,   2.4,   6.5,  48.8
2026072601010201,1,07252243,12,       2507,  16.0,   9.6,  11.5,  18.5,  64.6,   3.7,  37.1,  64.6,  31.8,   2.4,   6.1,  51.4
2026072601010201,1,07252249,12,       2659,  16.6,   9.9,  10.4,  18.1,  66.4,   3.7,  35.4,  50.6,  29.5,   2.4,   6.3,  48.3
2026072601010201,1,07252254,12,       2804,  17.1,  10.1,  10.8,  18.5,  60.6,   3.7,  35.0,  53.4,  28.7,   2.5,   6.0,  50.9
2026072601010201,1,07252259,12,       2895,  17.4,  10.3,   9.9,  18.8,  59.3,   3.8,  32.6,  48.2,  28.2,   2.5,   6.1,  49.2
2026072601010201,1,07252304,12,       3017,  18.1,   9.9,   9.9,  19.3,  61.8,   3.8,  32.6,  44.6,  26.2,   2.5,   5.9,  51.3
2026072601010201,1,07252310,12,       3227,  18.3,  10.4,  10.5,  18.8,  62.9,   4.1,  33.9,  46.1,  24.8,   2.4,   5.6,  51.6
2026072601010201,1,07252315,12,       3400,  18.7,  10.8,  10.5,  19.5,  64.7,   4.3,  34.8,  48.5,  25.4,   2.3,   5.7,  52.3
2026072601010201,1,07252321,12,       3530,  18.7,  10.9,  10.8,  17.9,  67.2,   4.2,  34.0,  49.5,  26.1,   2.3,   5.8,  54.3
2026072601010201,1,07252326,12,       3738,  19.4,  11.5,  11.4,  18.8,  67.9,   3.9,  33.9,  47.4,  26.7,   2.3,   5.9,  56.4
2026072601010201,1,07252331,12,       3843,  17.1,  11.6,  10.8,  19.3,  66.8,   3.9,  33.7,  45.8,  27.2,   2.3,   6.0,  56.9
2026072601010201,1,07252337,12,       3922,  17.5,  11.6,  11.0,  18.9,  66.7,   4.0,  34.4,  45.4,  27.2,   2.3,   5.6,  58.1
2026072601010201,1,07252342,12,       4030,  17.8,  11.8,  11.1,  19.4,  67.1,   4.0,  33.5,  35.4,  25.1,   2.4,   5.6,  59.7
2026072601010201,1,07252347,12,       4189,  18.4,  12.1,  11.5,  20.1,  69.8,   4.0,  33.5,  36.0,  24.1,   2.3,   5.8,  53.1
2026072601010201,1,07252352,12,       4284,  17.8,  12.2,  11.7,  20.1,  67.2,   4.0,  26.3,  34.6,  24.3,   2.3,   5.9,  53.5
2026072601010201,1,07252358,12,       4646,  17.9,  13.2,   7.5,  21.8,  72.8,   4.2,  25.9,  37.5,  25.6,   2.4,   6.1,  58.0
2026072601010201,1,07252358,12,       4717,  18.2,  13.4,   7.6,  22.1,  73.9,   4.2,  26.3,  38.1,  26.0,   2.3,   6.2,  58.9
2026072601010201,1,07252359,12,       4760,  18.3,  13.6,   7.5,  21.1,  74.6,   4.2,  26.0,  38.0,  26.2,   2.4,   6.3,  59.5
