ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026062005030502,1,06191832,16,          2,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0
2026062005030502,1,06191841,16,         10,   0.0,   0.0,   0.0,   4.0,   0.0,   0.0,   8.0,   8.0,   0.0,   8.0,   4.0,   4.0,   0.0,   8.0,   0.0,   0.0
2026062005030502,1,06191849,16,         51,  13.6,  10.2,  13.6,   8.1,  40.8,  40.8,  20.4,   5.8,   5.8,   6.8,   8.1,  13.6,  40.8,  20.4,  40.8,   0.0
2026062005030502,1,06191857,16,         64,   8.5,  12.8,  17.0,  10.2,  51.2,  51.2,   8.5,   7.3,   7.3,   8.5,  10.2,  17.0,  51.2,   6.4,  51.2,   0.0
2026062005030502,1,06191905,16,         80,   7.1,  16.0,  21.3,  12.8,  64.0,  64.0,  10.6,   9.1,   9.1,   5.8,  12.8,  21.3,  64.0,   5.8,  64.0,  12.8
2026062005030502,1,06191914,16,        113,   7.5,   9.0,  30.1,  18.0,  45.2,  30.1,  10.0,   8.2,  12.9,   5.6,  18.0,  22.6,  90.4,   5.6,  22.6,  18.0
2026062005030502,1,06191922,16,        175,   4.3,  11.6,  46.6,  28.0,  46.6,  46.6,   3.3,  11.6,  17.5,   8.2,  28.0,  35.0, 140.0,   7.3,  35.0,  28.0
2026062005030502,1,06191930,16,        214,   4.6,  14.2,  42.8,  34.2,  21.4,  57.0,   4.0,  11.4,  21.4,   4.6,  24.4,  42.8,  57.0,   8.5,  42.8,  34.2
2026062005030502,1,06191938,16,        239,   4.4,  12.7,  38.2,  38.2,  23.9,  63.7,   4.2,  11.9,  21.2,   4.6,  27.3,  27.3,  63.7,   9.1,  47.8,  27.3
2026062005030502,1,06191947,16,        269,   4.3,  14.3,  14.3,  43.0,  21.5,  43.0,   4.6,  12.6,  21.5,   4.7,  30.7,  30.7,  71.7,   9.3,  53.8,  26.9
2026062005030502,1,06191955,16,        319,   4.0,  17.0,  17.0,  51.0,  23.2,  42.5,   5.2,   9.8,  25.5,   5.2,  31.9,  28.3,  85.0,   7.9,  28.3,  28.3
2026062005030502,1,06192003,16,        402,   5.1,  21.4,  21.4,  64.3,  29.2,  45.9,   2.8,  12.3,  32.1,   6.5,  16.9,  35.7, 107.2,   8.2,  32.1,  35.7
2026062005030502,1,06192011,16,        573,   5.6,  26.9,  30.5,  91.6,  32.7,  65.4,   3.6,  14.7,  41.6,   9.3,  21.8,  50.9,  76.4,   3.1,  38.2,  21.8
2026062005030502,1,06192020,16,        604,   5.5,  28.4,  32.2,  43.9,  34.5,  69.0,   3.7,  15.1,  43.9,   9.4,  18.5,  40.2,  80.5,   3.2,  37.1,  21.9
2026062005030502,1,06192028,16,        709,   4.3,  31.5,  37.8,  47.2,  40.5,  70.9,   4.2,  11.3,  43.6,   9.2,  18.2,  43.6,  81.0,   3.3,  37.8,  25.7
2026062005030502,1,06192036,16,        751,   4.5,  30.0,  37.5,  46.2,  40.0,  75.1,   4.2,  10.5,  42.9,   9.2,  17.1,  42.9,  66.7,   3.4,  35.3,  27.3
