ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026070410020301,1,07031830,12,          2,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,   0.0,   1.6,   0.0,   0.0,   0.0,   0.0
2026070410020301,1,07031836,12,          6,   0.0,   0.0,   0.0,   4.8,   0.0,   0.0,   4.8,   1.6,   0.0,   4.8,   0.0,   0.0
2026070410020301,1,07031841,12,         12,   0.0,   0.0,   0.0,   3.2,   0.0,   9.6,   3.2,   2.4,   0.0,   9.6,   0.0,   0.0
2026070410020301,1,07031846,12,         32,  25.6,  12.8,  25.6,   5.1,  25.6,   8.5,   6.4,   5.1,   8.5,  12.8,   6.4,  25.6
2026070410020301,1,07031851,12,         41,  32.8,   8.2,  32.8,   6.5,  16.4,  10.9,   4.1,   5.4,  10.9,  16.4,   8.2,  16.4
2026070410020301,1,07031857,12,         65,  52.0,  13.0,  26.0,   7.4,  26.0,  13.0,   4.7,   4.3,  13.0,  26.0,   4.0,  17.3
2026070410020301,1,07031902,12,         85,  34.0,  13.6,  34.0,   4.5,  22.6,  13.6,   6.1,   5.6,  11.3,   9.7,   4.8,  22.6
2026070410020301,1,07031907,12,        110,  44.0,  14.6,  44.0,   3.1,  17.6,  14.6,   8.0,   7.3,   8.8,   9.7,   5.8,  22.0
2026070410020301,1,07031912,12,        172,  45.8,   6.2,  11.4,   4.0,  13.7,  19.6,   7.2,   8.6,  12.5,  15.2,   7.2,  13.7
2026070410020301,1,07031918,12,        225,  60.0,   6.2,  15.0,   3.1,  18.0,  22.5,   5.6,  11.2,  11.2,  20.0,   8.1,  16.3
2026070410020301,1,07031923,12,        330,  88.0,   2.2,  20.3,   4.3,  26.4,  22.0,   7.3,  15.5,  14.6,  29.3,  12.0,  20.3
2026070410020301,1,07031928,12,        367,  97.8,   2.5,  22.5,   4.7,  29.3,  11.7,   6.3,  10.8,  15.4,  32.6,  13.3,  20.9
2026070410020301,1,07031933,12,        410,  82.0,   2.8,  11.7,   5.2,   9.3,  13.1,   7.1,  11.7,  16.4,  36.4,  14.9,  23.4
2026070410020301,1,07031939,12,        455,  91.0,   3.0,  12.1,   4.7,  10.4,  12.5,   6.5,  12.1,  16.5,  33.0,  15.1,  18.2
2026070410020301,1,07031944,12,        501,  66.8,   3.0,  12.1,   5.0,  10.2,  12.5,   6.6,  11.4,  16.7,  30.8,  15.4,  20.0
2026070410020301,1,07031949,12,        520,  69.3,   3.1,  12.2,   4.7,  10.4,  11.2,   6.7,  11.8,  16.6,  32.0,  15.4,  20.8
2026070410020301,1,07031954,12,       1930, 220.5,  11.5,  44.1,   1.1,  37.6,  28.0,  22.7,  42.8,  59.3, 110.2,  53.2,  49.8
2026070410020301,1,07032000,12,       1956, 223.5,  11.5,  44.7,   1.1,  37.2,  24.0,  22.3,  39.1,  55.8, 104.3,  52.1,  48.9
2026070410020301,1,07032005,12,       2102, 210.2,   9.4,  45.4,   1.1,  38.2,  15.5,  23.0,  41.0,  50.9, 105.1,  54.2,  52.5
2026070410020301,1,07032010,12,       2113, 211.3,   9.3,  45.6,   1.1,  38.4,  15.5,  22.5,  41.2,  49.7,  93.9,  54.5,  52.8
2026070410020301,1,07032015,12,       2155, 123.1,   9.3,  45.3,   1.1,  38.3,  15.2,  22.6,  35.9,  39.1,  90.7,  52.2,  52.2
2026070410020301,1,07032021,12,       2209, 126.2,   8.5,  46.5,   1.1,  34.6,  15.6,  23.2,  27.1,  40.1,  93.0,  51.9,  50.4
2026070410020301,1,07032026,12,       2241, 119.5,   8.2,  47.1,   1.1,  34.4,  15.7,  23.5,  27.5,  38.9,  89.6,  52.7,  51.2
2026070410020301,1,07032031,12,       2282, 107.3,   8.2,  46.8,   1.1,  33.8,  15.7,  23.7,  23.4,  38.8,  86.9,  53.6,  52.1
2026070410020301,1,07032036,12,       2306, 108.5,   8.1,  47.3,   1.1,  34.1,  15.7,  23.3,  23.3,  36.8,  83.8,  49.8,  51.2
2026070410020301,1,07032042,12,       2331, 109.6,   8.0,  45.4,   1.2,  34.5,  15.6,  23.6,  22.7,  36.5,  84.7,  42.3,  49.0
2026070410020301,1,07032047,12,       2377, 111.8,   8.1,  46.3,   1.2,  34.5,  14.4,  19.2,  23.1,  36.5,  70.4,  42.2,  48.7
2026070410020301,1,07032052,12,       2432, 114.4,   8.1,  47.4,   1.2,  35.3,  13.5,  16.6,  23.4,  37.4,  69.4,  43.2,  45.2
2026070410020301,1,07032057,12,       2550, 120.0,   8.5,  49.7,   1.2,  19.4,  13.9,  12.2,  22.9,  38.4,  72.8,  45.3,  40.8
2026070410020301,1,07032103,12,       3636, 171.1,  10.2,  67.6,   1.8,  27.4,  19.0,  16.7,   2.6,  54.8,  83.1,  61.8,  57.0
2026070410020301,1,07032108,12,       3710, 156.2,  10.3,  69.0,   1.8,  27.7,  17.0,  15.1,   2.6,  54.9,  84.8,  63.1,  58.1
2026070410020301,1,07032113,12,       3760, 143.2,  10.1,  69.9,   1.9,  25.4,  16.4,  15.0,   2.6,  55.7,  83.5,  64.0,  47.7
2026070410020301,1,07032118,12,       3843, 133.6,  10.0,  69.8,   1.9,  26.0,  16.4,  14.9,   2.7,  53.9,  64.0,  64.0,  37.0
2026070410020301,1,07032124,12,       3946, 137.2,   8.8,  71.7,   1.9,  26.0,  15.7,  15.2,   2.7,  52.6,  63.1,  65.7,  36.7
2026070410020301,1,07032129,12,       3988, 138.7,   8.9,  69.3,   1.9,  26.1,  15.7,  15.1,   2.8,  51.4,  61.3,  65.1,  28.7
