ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026071810020712,1,07171833,14,         20,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071810020712,1,07171841,14,         22,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,   0.0,   0.0,   0.0,   0.0,   8.8,   0.0,   0.0,   0.0
2026071810020712,1,07171849,14,         57,  45.6,   0.0,   0.0,  45.6,   2.1,   0.0,  45.6,  45.6,   0.0,   0.0,  22.8,   0.0,   1.5,   0.0
2026071810020712,1,07171857,14,        149, 119.2,   0.0,   0.0, 119.2,   3.3,  19.8,   7.0,  29.8,  59.6,   9.1,  59.6,   0.0,   2.2,   9.1
2026071810020712,1,07171906,14,        164, 131.2,   0.0,  43.7,  65.6,   3.5,  21.8,   7.7,  32.8,  65.6,  10.0,  65.6,   0.0,   2.0,  10.0
2026071810020712,1,07171914,14,        202, 161.6, 161.6,  53.8,  80.8,   3.0,  23.0,   7.0,  40.4,  80.8,  10.1,  80.8,  16.1,   2.5,  11.5
2026071810020712,1,07171922,14,        232,  92.8, 185.6,  37.1,  92.8,   3.4,  23.2,   5.9,  30.9,  92.8,  11.6,  92.8,  15.4,   2.4,  12.3
2026071810020712,1,07171930,14,        255, 102.0, 204.0,  40.8,  68.0,   3.5,  18.5,   5.6,  25.5,  25.5,  10.7, 102.0,  17.0,   2.6,  13.6
2026071810020712,1,07171939,14,        370,  74.0,  42.2,  21.1,  98.6,   2.6,  18.5,   6.4,  11.8,  37.0,  12.8,  74.0,  24.6,   3.7,  17.4
2026071810020712,1,07171947,14,        422,  67.5,  28.1,  24.1,  56.2,   2.7,  15.3,   6.6,  13.5,  28.1,  10.2,  84.4,  28.1,   4.0,  17.7
2026071810020712,1,07171955,14,        472,  47.2,  31.4,  26.9,  53.9,   2.9,  12.5,   5.3,  14.5,  31.4,  10.2,  75.5,  29.0,   4.2,  17.1
2026071810020712,1,07172003,14,        555,  55.5,  29.6,  31.7,  63.4,   3.1,  14.8,   6.0,   5.7,  37.0,  12.0,  88.8,  34.1,   4.4,  19.3
2026071810020712,1,07172012,14,        669,  41.1,  19.8,  22.3,  76.4,   3.1,  15.2,   5.6,   6.4,  41.1,  13.7,  41.1,  31.4,   5.0,  20.5
2026071810020712,1,07172020,14,        961,  59.1,  26.5,  32.0, 109.8,   1.8,  18.7,   7.8,   9.2,  59.1,  15.6,  32.0,  42.7,   7.1,  28.4
2026071810020712,1,07172028,14,       1200,  68.5,  30.9,  40.0, 137.1,   2.0,  22.8,   8.4,  11.4,  73.8,  19.2,  36.9,  43.6,   8.0,   5.2
2026071810020712,1,07172036,14,       1265,  72.2,  26.6,  42.1,  77.8,   2.1,  20.2,   8.2,  11.5,  67.4,  19.0,  38.9,  42.1,   7.9,   5.1
2026071810020712,1,07172045,14,       1466,  68.9,  25.4,  46.9,  73.3,   2.4,  21.7,   9.0,  11.7,  45.1,   7.2,  40.4,  31.6,   8.1,   5.8
2026071810020712,1,07172053,14,       1533,  72.1,  26.0,  37.1,  51.1,   2.4,  22.2,   8.5,  12.1,  47.1,   7.5,  38.3,  30.6,   7.9,   6.0
2026071810020712,1,07172101,14,       1781,  61.9,  27.4,  41.9,  59.3,   2.1,  25.4,   8.9,  11.3,  49.1,   8.4,  41.9,  34.7,   8.7,   6.6
2026071810020712,1,07172109,14,       1856,  57.1,  22.8,  43.6,  61.8,   2.1,  24.7,   8.5,  11.0,  51.2,   8.7,  40.1,  35.3,   8.7,   6.9
2026071810020712,1,07172118,14,       2003,  33.3,  23.9,  45.7,  61.6,   2.2,  22.8,   7.9,  11.2,  50.0,   9.1,  36.4,  37.2,   9.2,   6.9
2026071810020712,1,07172126,14,       2145,  33.0,  22.2,  49.0,  57.2,   2.2,  22.0,   7.8,  12.0,  52.0,   9.5,  38.1,  23.8,   8.9,   7.2
2026071810020712,1,07172134,14,       2479,  12.7,  24.7,  39.6,  53.6,   2.2,  21.5,   8.3,  13.5,  58.3,  10.3,  42.1,  25.4,  10.0,   7.8
2026071810020712,1,07172142,14,       2591,  13.2,  22.7,  39.8,  53.1,   2.3,  20.9,   8.4,  13.9,  60.9,  10.5,  43.1,  18.0,  10.1,   7.8
2026071810020712,1,07172151,14,       2696,  13.7,  22.2,  40.6,  51.3,   2.3,  16.7,   8.2,  14.2,  56.7,  10.3,  42.2,  18.5,   9.8,   8.0
2026071810020712,1,07172159,14,       2777,  14.1,  22.2,  41.9,  47.2,   2.4,  16.4,   7.9,  14.7,  50.4,   9.9,  42.7,  18.2,  10.0,   8.0
2026071810020712,1,07172207,14,       3402,  14.2,  25.9,  51.3,  57.9,   1.8,  19.1,   9.0,  17.1,  60.4,  12.1,  46.9,  20.3,  12.0,   9.7
2026071810020712,1,07172215,14,       3622,  15.0,  20.8,  54.6,  60.3,   1.9,  11.1,   9.2,  17.5,  64.3,  12.3,  49.9,  20.6,  12.1,  10.2
2026071810020712,1,07172224,14,       3784,  15.6,  21.4,  56.0,  59.3,   1.9,  11.6,   9.0,  18.2,  63.0,  12.5,  49.6,  19.6,  11.9,  10.5
2026071810020712,1,07172232,14,       4055,  16.4,  22.2,  60.0,  62.3,   2.0,  11.6,   8.9,  11.2,  67.5,  13.4,  53.1,  15.8,  12.7,  11.1
2026071810020712,1,07172240,14,       4137,  16.4,  22.0,  61.2,  61.2,   2.0,  11.4,   8.6,  11.4,  67.5,  13.4,  44.7,  15.9,  12.2,  11.2
2026071810020712,1,07172248,14,       4238,  16.8,  22.6,  62.7,  51.3,   2.1,  11.1,   8.5,  11.4,  69.1,  13.7,  44.6,  14.8,  12.1,  11.4
2026071810020712,1,07172257,14,       5896,  23.0,  29.4,  87.3,  68.3,   1.5,  15.1,  11.4,  15.7,  87.3,  15.6,  61.2,  20.4,  15.0,  15.3
2026071810020712,1,07172305,14,       6210,  24.1,  31.0,  90.3,  72.0,   1.6,  14.9,  11.0,  16.5,  90.3,  16.0,  64.5,  20.7,  14.2,   9.7
