ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘
2026071103020502,1,07101832,15,          7,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0
2026071103020502,1,07101841,15,         40,   0.0,   0.0,   1.1,   0.0,   0.0,  32.0,   0.0,   0.0,   0.0,   0.0,  16.0,   0.0,   0.0,   0.0,   4.5
2026071103020502,1,07101849,15,         93,  24.8,   0.0,   2.1,  18.6,  24.8,   9.3,  74.4,   0.0,   7.4,  18.6,   6.7,   0.0,   0.0,   0.0,   5.3
2026071103020502,1,07101857,15,        110,  22.0,   0.0,   2.5,  22.0,  22.0,   4.4,  88.0,   0.0,   8.8,  22.0,   7.3,   0.0,   0.0,  88.0,   5.8
2026071103020502,1,07101905,15,        151,  24.1,  10.9,   2.5,  24.1,  24.1,   5.7,  17.2,   0.0,  12.0,  24.1,   7.1,   0.0, 120.8, 120.8,   7.5
2026071103020502,1,07101914,15,        224,  35.8,   9.9,   3.7,  35.8,  35.8,   7.4,  25.6,   0.0,  16.2,  35.8,   2.6, 179.2, 179.2, 179.2,   6.8
2026071103020502,1,07101922,15,        265,  30.2,  11.1,   4.2,  42.4,  13.2,   6.2,  30.2,   0.0,  12.4,  35.3,   3.0, 212.0, 106.0,  42.4,   7.8
2026071103020502,1,07101930,15,        303,  34.6,  12.7,   4.4,  40.4,   8.6,   6.5,  30.3, 242.4,  14.2,  40.4,   3.4,  22.0, 121.2,  48.4,   7.5
2026071103020502,1,07101938,15,        342,  27.3,  14.4,   4.9,  39.0,   8.2,   6.8,  30.4, 273.6,  11.8,  45.6,   3.9,  18.2,  19.5,  34.2,   8.5
2026071103020502,1,07101947,15,        375,  25.0,  15.0,   5.3,  37.5,   6.9,   6.9,  30.0, 150.0,  10.3,  42.8,   4.2,  17.6,  20.0,  33.3,   9.0
2026071103020502,1,07101955,15,        626,  20.8,  16.1,   6.3,  25.0,   6.9,   5.1,  20.0,  35.7,  12.5,  29.4,   6.1,  16.6,  18.5,  25.0,  10.6
2026071103020502,1,07102003,15,        674,  22.4,  11.7,   6.5,  25.6,   7.4,   5.3,  19.9,  35.9,  10.3,  29.9,   6.5,  17.9,  18.5,  20.7,  11.0
2026071103020502,1,07102011,15,        878,   4.2,  14.3,   7.4,  33.4,   8.6,   6.0,  26.0,  39.0,  12.5,  36.9,   7.5,  22.6,  24.2,  27.0,  13.0
2026071103020502,1,07102020,15,        923,   4.5,  15.0,   7.6,  35.1,   7.3,   5.8,  26.3,  38.8,  13.1,  38.8,   7.7,  21.0,  25.4,  28.4,  12.7
2026071103020502,1,07102028,15,        993,   4.7,  15.5,   7.4,  36.1,   6.7,   6.1,  26.4,  39.7,  13.6,  41.8,   7.5,  17.6,  25.6,  30.5,  12.2
2026071103020502,1,07102036,15,       1077,   5.0,  12.3,   6.9,  39.1,   6.3,   6.2,  28.7,  43.0,  14.3,  45.3,   7.9,  18.3,  23.9,  31.9,  12.3
2026071103020502,1,07102044,15,       1231,   5.2,  10.4,   7.7,  18.5,   6.6,   6.0,  31.7,  46.8,  14.0,  49.2,   8.0,  20.5,  27.3,  36.4,  11.7
2026071103020502,1,07102053,15,       1308,   5.0,  11.0,   7.9,  19.7,   6.2,   5.8,  33.7,  47.5,  14.9,  34.8,   8.5,  20.5,  28.2,  36.0,  12.3
2026071103020502,1,07102101,15,       1417,   5.2,  11.9,   7.8,  20.9,   6.1,   5.6,  26.3,  43.6,  15.5,  37.7,   9.1,  18.5,  30.6,  36.5,  11.5
2026071103020502,1,07102109,15,       1604,   5.5,  12.2,   8.7,  22.9,   6.3,   4.0,  29.8,  49.3,  16.4,  42.7,   9.2,  20.0,  34.6,  41.3,  12.8
2026071103020502,1,07102117,15,       1759,   6.0,  12.0,   7.2,  24.6,   6.3,   4.3,  29.9,  54.1,  17.1,  42.6,  10.1,  13.1,  37.0,  42.6,  13.7
2026071103020502,1,07102126,15,       1806,   6.0,  11.2,   7.4,  25.3,   6.3,   4.2,  30.7,  55.5,  17.2,  43.7,  10.3,  13.5,  29.4,  43.7,  14.0
2026071103020502,1,07102134,15,       2095,   4.3,  11.8,   8.0,  28.4,   6.6,   4.3,  34.2,  59.8,  17.4,  49.2,  10.8,  15.2,  31.6,  44.1,  16.2
2026071103020502,1,07102142,15,       2234,   4.5,  11.6,   6.7,  29.2,   6.5,   4.4,  36.4,  59.5,  17.5,  49.6,  11.4,  14.5,  32.4,  47.0,  17.0
2026071103020502,1,07102150,15,       2469,   5.0,  11.4,   6.7,  30.8,   7.1,   4.3,  35.9,  59.8,  19.1,  47.0,  12.5,  12.3,  35.9,  51.9,  12.0
2026071103020502,1,07102159,15,       2574,   5.1,  11.7,   6.6,  32.1,   6.4,   4.2,  37.4,  62.4,  18.8,  47.8,  12.7,  12.7,  37.4,  54.1,  12.1
2026071103020502,1,07102207,15,       2782,   5.3,  11.2,   6.0,  33.2,   5.8,   4.5,  34.2,  61.8,  19.3,  47.3,  13.4,  13.4,  38.3,  54.2,  12.8
2026071103020502,1,07102215,15,       2902,   5.3,  11.3,   6.0,  34.6,   5.4,   4.6,  35.7,  64.4,  19.8,  48.3,  13.9,  13.1,  36.8,  56.6,  12.4
2026071103020502,1,07102223,15,       3115,   5.6,  12.1,   5.6,  36.6,   5.2,   4.7,  37.1,  67.3,  20.4,  49.8,  13.9,  14.0,  38.3,  57.9,  12.0
2026071103020502,1,07102232,15,       3236,   5.7,  11.7,   5.2,  38.0,   5.2,   4.8,  38.6,  61.6,  21.2,  51.7,  14.4,  14.3,  38.6,  55.0,  11.6
2026071103020502,1,07102240,15,       3396,   5.9,  11.9,   5.2,  39.9,   5.4,   4.9,  38.8,  61.7,  17.3,  48.5,  14.6,  14.5,  33.5,  57.8,  10.9
2026071103020502,1,07102248,15,       3503,   6.0,  12.2,   5.2,  41.2,   5.2,   4.7,  40.0,  63.6,  17.8,  50.0,  14.9,  14.0,  34.5,  58.3,  11.2
2026071103020502,1,07102256,15,       3822,   6.2,  11.8,   5.2,  42.4,   4.7,   5.1,  39.2,  55.5,  19.1,  51.8,  14.4,  14.8,  36.4,  62.4,  11.0
2026071103020502,1,07102305,15,       3890,   6.2,  11.4,   5.2,  42.6,   4.6,   5.1,  39.8,  56.5,  18.8,  51.8,  14.5,  15.0,  36.1,  62.2,  11.1
2026071103020502,1,07102313,15,       4004,   6.2,  11.3,   5.3,  43.8,   4.6,   5.1,  39.0,  58.2,  18.9,  52.5,  14.1,  15.4,  37.2,  57.2,  10.8
2026071103020502,1,07102321,15,       4262,   6.5,  10.0,   4.9,  46.7,   4.8,   5.0,  41.5,  61.9,  19.9,  55.8,  14.8,  15.9,  39.1,  59.8,  11.4
2026071103020502,1,07102329,15,       4870,   7.4,  10.5,   5.5,  52.6,   4.4,   5.5,  41.8,  70.8,  22.6,  62.8,  16.1,  17.6,  41.8,  68.3,   6.2
2026071103020502,1,07102338,15,       4908,   7.4,  10.5,   5.5,  52.3,   4.4,   5.5,  34.7,  68.8,  22.6,  63.3,  16.2,  17.7,  41.3,  68.8,   6.2
2026071103020502,1,07102346,15,       4986,   7.3,  10.7,   5.6,  49.8,   4.3,   5.6,  34.9,  69.9,  22.5,  58.6,  16.4,  17.8,  41.9,  68.7,   6.3
2026071103020502,1,07102354,15,       5120,   7.5,  10.8,   5.7,  50.5,   4.4,   5.2,  32.7,  71.8,  23.1,  59.3,  16.0,  18.2,  43.1,  65.0,   6.5
2026071103020502,1,07110007,15,       5418,   7.9,  11.2,   4.7,  53.5,   4.6,   5.4,  34.4,  72.2,  22.2,  61.9,  16.9,  19.0,  45.1,  50.9,   6.7
