ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘
2026070403020310,1,07031840,10,         10,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0
2026070403020310,1,07031848,10,         33,   0.0,   8.8,   0.0,  13.2,  26.4,   1.6,  13.2,  26.4,  26.4,   3.7
2026070403020310,1,07031856,10,         75,  60.0,  12.0,   8.5,   2.6,  20.0,   3.1,  15.0,  30.0,  20.0,   7.5
2026070403020310,1,07031905,10,        116,  92.8,  18.5,   2.9,   4.0,  23.2,   3.8,  23.2,  46.4,  30.9,   4.8
2026070403020310,1,07031913,10,        161, 128.8,  18.4,   4.0,   3.3,  21.4,   4.9,  21.4,  64.4,  25.7,   3.3
2026070403020310,1,07031921,10,        200, 160.0,  22.8,   4.5,   3.5,  20.0,   5.9,  22.8,  14.5,  22.8,   3.0
2026070403020310,1,07031929,10,        228,  16.5,  22.8,   5.2,   3.7,  13.0,   6.5,  26.0,  14.0,  20.2,   3.3
2026070403020310,1,07031938,10,        280,  17.2,  20.3,   4.6,   4.0,  14.0,   5.4,  24.8,   9.7,  22.4,   4.1
2026070403020310,1,07031946,10,        315,  19.3,  21.0,   5.2,   3.2,  11.4,   5.8,  25.2,  10.0,  25.2,   4.5
2026070403020310,1,07031954,10,        401,   8.4,  24.6,   6.5,   3.0,  11.8,   5.2,  29.1,  12.3,  22.9,   5.6
2026070403020310,1,07032002,10,        598,  11.9,  36.8,   2.9,   4.0,  17.0,   7.0,  28.1,  14.4,  19.9,   5.1
2026070403020310,1,07032011,10,        810,  15.8,  30.8,   3.9,   3.3,  21.6,   5.8,  20.9,   7.2,  20.2,   6.8
2026070403020310,1,07032019,10,        845,  16.0,  21.1,   3.9,   3.2,  21.8,   5.9,  21.8,   7.2,  20.4,   7.1
2026070403020310,1,07032027,10,        927,  16.4,  21.1,   4.2,   3.3,  21.1,   5.9,  22.4,   7.7,  20.6,   6.0
2026070403020310,1,07032035,10,       1094,  19.0,  23.6,   3.1,   3.7,  23.0,   6.0,  25.7,   8.1,  23.0,   6.4
2026070403020310,1,07032044,10,       1237,  21.0,  23.0,   3.3,   3.4,  21.0,   6.3,  28.2,   8.7,  23.5,   5.8
2026070403020310,1,07032052,10,       1320,  22.0,  16.2,   3.3,   3.5,  22.4,   6.0,  30.1,   8.2,  25.1,   6.1
2026070403020310,1,07032100,10,       1441,  19.5,  17.2,   3.6,   3.7,  24.5,   5.1,  21.7,   8.6,  19.5,   6.6
2026070403020310,1,07032108,10,       1761,  23.8,  21.0,   3.3,   4.5,  29.3,   3.3,  26.5,  10.3,  23.8,   7.9
2026070403020310,1,07032117,10,       1936,  26.2,  22.4,   3.6,   4.8,  24.9,   3.4,  28.1,   6.1,  26.2,   8.5
2026070403020310,1,07032125,10,       1979,  26.8,  21.9,   3.6,   4.7,  22.9,   3.4,  28.2,   6.2,  25.9,   8.2
2026070403020310,1,07032133,10,       2164,  20.6,  21.3,   3.9,   4.0,  23.0,   3.6,  29.8,   6.5,  26.6,   8.7
2026070403020310,1,07032141,10,       2271,  21.3,  20.1,   4.0,   4.0,  23.5,   3.7,  30.7,   6.7,  27.9,   7.3
2026070403020310,1,07032150,10,       2652,  24.3,  23.0,   4.6,   2.6,  26.1,   4.3,  35.3,   7.6,  29.8,   8.4
2026070403020310,1,07032158,10,       2839,  22.4,  23.1,   4.8,   2.7,  24.9,   4.5,  32.4,   6.7,  30.6,   8.3
2026070403020310,1,07032206,10,       2929,  21.8,  23.2,   4.9,   2.7,  24.6,   4.7,  32.0,   6.8,  25.7,   8.2
2026070403020310,1,07032214,10,       2991,  21.9,  23.4,   5.0,   2.6,  24.6,   4.8,  30.6,   6.7,  25.4,   8.3
2026070403020310,1,07032223,10,       3148,  22.2,  22.0,   5.0,   2.6,  25.4,   4.8,  26.2,   7.0,  25.4,   8.1
2026070403020310,1,07032231,10,       3196,  22.4,  22.2,   5.1,   2.6,  25.0,   4.6,  26.3,   7.1,  25.3,   8.1
2026070403020310,1,07032239,10,       3321,  22.5,  22.9,   5.3,   2.7,  25.3,   4.3,  24.1,   7.2,  26.3,   7.9
2026070403020310,1,07032247,10,       3398,  23.0,  23.0,   5.3,   2.7,  25.4,   4.3,  22.6,   7.1,  26.9,   7.9
2026070403020310,1,07032256,10,       3554,  22.2,  22.7,   5.5,   2.6,  25.8,   4.4,  23.3,   7.2,  27.6,   8.1
2026070403020310,1,07032304,10,       3601,  21.9,  23.0,   5.5,   2.6,  24.4,   4.4,  21.8,   7.2,  27.9,   8.2
2026070403020310,1,07032312,10,       3884,  21.8,  24.8,   5.9,   2.8,  22.3,   4.0,  21.5,   7.7,  29.8,   6.8
2026070403020310,1,07032320,10,       4268,  23.7,  26.8,   6.2,   2.4,  23.8,   4.3,  22.7,   8.2,  31.9,   7.4
2026070403020310,1,07032329,10,       4571,  24.0,  28.3,   5.5,   2.6,  23.4,   4.5,  22.4,   8.2,  24.3,   7.1
2026070403020310,1,07032337,10,       4699,  24.2,  28.4,   5.5,   2.6,  23.3,   4.4,  22.6,   8.2,  24.7,   7.2
2026070403020310,1,07032345,10,       4855,  23.9,  28.3,   5.7,   2.6,  22.0,   4.4,  22.5,   8.4,  24.1,   6.6
2026070403020310,1,07032353,10,       4960,  22.8,  26.4,   5.8,   2.7,  22.1,   4.3,  22.9,   8.5,  21.4,   6.6
2026070403020310,1,07040006,10,       5078,  22.4,  25.0,   5.9,   2.7,  22.1,   4.4,  23.4,   8.0,  21.8,   6.5
2026070403020310,1,07040014,10,       5124,  22.5,  25.3,   6.0,   2.7,  22.1,   4.4,  23.6,   8.1,  22.0,   6.5
2026070403020310,1,07040022,10,       5298,  21.7,  25.8,   6.1,   2.6,  21.9,   4.4,  23.8,   8.1,  20.9,   6.6
2026070403020310,1,07040030,10,       5370,  20.7,  25.8,   6.2,   2.7,  22.2,   4.4,  21.6,   8.1,  21.0,   6.7
2026070403020310,1,07040039,10,       5620,  15.8,  23.4,   6.2,   2.7,  22.4,   4.6,  22.3,   8.4,  21.9,   6.7
2026070403020310,1,07040047,10,       5686,  15.6,  23.0,   6.2,   2.7,  22.4,   4.6,  21.7,   8.3,  22.0,   6.7
2026070403020310,1,07040055,10,       5793,  15.4,  23.0,   6.2,   2.7,  22.7,   4.5,  21.7,   8.3,  22.2,   6.8
2026070403020310,1,07040103,10,       5808,  15.4,  23.1,   6.3,   2.7,  22.6,   4.6,  21.7,   8.3,  22.3,   6.8
2026070403020310,1,07040112,10,       5905,  15.5,  23.3,   6.3,   2.7,  21.3,   4.5,  20.9,   8.2,  21.9,   6.8
2026070403020310,1,07040120,10,       5956,  15.6,  23.5,   6.3,   2.7,  21.3,   4.5,  20.9,   8.2,  20.9,   6.9
2026070403020310,1,07040128,10,       6249,  14.7,  24.2,   6.1,   2.7,  22.0,   4.7,  21.9,   8.3,  19.3,   7.1
2026070403020310,1,07040136,10,       6317,  14.7,  24.5,   6.2,   2.7,  21.2,   4.7,  22.0,   8.2,  17.4,   7.2
2026070403020310,1,07040145,10,       6368,  14.8,  24.4,   6.2,   2.7,  21.2,   4.7,  22.0,   8.2,  17.5,   7.2
2026070403020310,1,07040153,10,       6478,  15.0,  23.9,   6.2,   2.7,  20.6,   4.6,  22.4,   8.3,  17.8,   7.3
2026070403020310,1,07040201,10,       6497,  15.0,  24.0,   6.2,   2.7,  20.6,   4.6,  22.5,   8.4,  17.8,   7.3
2026070403020310,1,07040209,10,       6547,  13.9,  24.0,   6.2,   2.7,  20.5,   4.6,  22.6,   8.3,  17.9,   7.3
2026070403020310,1,07040218,10,       6718,  14.2,  24.4,   6.4,   2.6,  20.9,   4.6,  23.2,   8.5,  18.3,   7.5
2026070403020310,1,07040226,10,       6739,  14.3,  24.5,   6.4,   2.6,  20.9,   4.6,  22.8,   8.5,  18.4,   7.5
2026070403020310,1,07040234,10,       6913,  14.6,  25.1,   6.5,   2.7,  21.2,   4.7,  23.4,   8.6,  13.3,   7.6
2026070403020310,1,07040242,10,       6971,  14.7,  24.7,   6.5,   2.7,  21.4,   4.7,  23.3,   8.7,  12.7,   7.6
2026070403020310,1,07040251,10,       7079,  14.5,  25.1,   6.5,   2.7,  21.6,   4.6,  23.0,   8.8,  12.8,   7.5
2026070403020310,1,07040259,10,       7085,  14.5,  25.1,   6.5,   2.7,  21.6,   4.6,  23.0,   8.8,  12.8,   7.5
2026070403020310,1,07040307,10,       7119,  14.6,  25.3,   6.6,   2.7,  21.5,   4.7,  22.9,   8.6,  12.9,   7.5
2026070403020310,1,07040315,10,       7172,  14.1,  25.5,   6.6,   2.7,  21.3,   4.7,  23.1,   8.7,  12.9,   7.6
2026070403020310,1,07040324,10,       7244,  13.9,  25.5,   6.7,   2.7,  21.4,   4.7,  23.3,   8.6,  12.9,   7.6
2026070403020310,1,07040332,10,       7294,  14.0,  25.5,   6.7,   2.6,  21.5,   4.7,  23.5,   8.6,  13.0,   7.7
2026070403020310,1,07040340,10,       7302,  14.0,  25.6,   6.7,   2.6,  21.5,   4.7,  23.5,   8.6,  13.0,   7.7
2026070403020310,1,07040348,10,       7357,  13.9,  25.8,   6.8,   2.7,  21.7,   4.8,  23.6,   8.6,  12.0,   7.7
2026070403020310,1,07040357,10,       7396,  14.0,  25.9,   6.8,   2.7,  20.9,   4.7,  23.7,   8.7,  12.0,   7.7
2026070403020310,1,07040405,10,       7449,  13.7,  25.5,   6.8,   2.7,  20.9,   4.7,  23.9,   8.7,  12.1,   7.8
2026070403020310,1,07040413,10,       7489,  13.7,  25.6,   6.9,   2.7,  21.0,   4.7,  24.0,   8.7,  12.2,   7.7
2026070403020310,1,07040421,10,       7495,  13.7,  25.6,   6.9,   2.7,  21.0,   4.7,  24.0,   8.7,  12.2,   7.7
2026070403020310,1,07040430,10,       7554,  13.8,  25.7,   6.9,   2.7,  21.2,   4.7,  24.2,   8.7,  12.2,   7.6
2026070403020310,1,07040438,10,       7586,  13.9,  25.8,   6.9,   2.6,  21.2,   4.7,  24.2,   8.7,  12.3,   7.6
2026070403020310,1,07040446,10,       7706,  13.2,  26.2,   7.0,   2.7,  21.4,   4.8,  24.6,   8.1,  12.2,   7.7
2026070403020310,1,07040454,10,       7711,  13.2,  26.2,   7.0,   2.7,  21.3,   4.8,  24.6,   8.0,  12.2,   7.7
2026070403020310,1,07040503,10,       7745,  13.2,  26.2,   7.0,   2.7,  21.4,   4.8,  24.6,   8.0,  12.2,   7.7
2026070403020310,1,07040511,10,       7800,  13.3,  26.4,   7.0,   2.7,  21.5,   4.8,  24.6,   8.0,  12.1,   7.7
2026070403020310,1,07040519,10,       7845,  13.2,  26.5,   7.0,   2.7,  21.5,   4.8,  23.9,   8.0,  12.1,   7.7
2026070403020310,1,07040527,10,       7866,  13.3,  26.5,   7.1,   2.7,  21.6,   4.8,  24.0,   8.0,  12.2,   7.6
2026070403020310,1,07040536,10,       8002,  11.1,  26.7,   7.2,   2.7,  21.3,   4.8,  24.4,   8.1,  12.4,   7.8
2026070403020310,1,07040544,10,       8079,  11.2,  26.1,   7.2,   2.7,  21.3,   4.8,  24.6,   8.1,  12.4,   7.8
2026070403020310,1,07040552,10,       8141,  11.3,  26.3,   7.1,   2.7,  21.2,   4.8,  23.8,   8.0,  12.5,   7.8
2026070403020310,1,07040600,10,       8251,  11.4,  26.7,   7.2,   2.7,  21.5,   4.8,  23.2,   8.1,  12.6,   7.6
2026070403020310,1,07040609,10,       8413,  11.6,  27.1,   7.3,   2.7,  21.6,   4.9,  23.6,   8.0,  12.9,   7.6
2026070403020310,1,07040617,10,       8474,  11.6,  27.3,   7.2,   2.7,  21.5,   4.9,  23.7,   8.1,  13.0,   7.7
2026070403020310,1,07040625,10,       8631,  11.7,  26.1,   7.3,   2.7,  20.9,   4.9,  23.6,   8.0,  12.7,   7.6
2026070403020310,1,07040633,10,       8749,  11.8,  26.0,   7.3,   2.7,  21.1,   4.9,  23.8,   8.0,  12.3,   7.6
2026070403020310,1,07040642,10,       8965,  11.9,  26.3,   7.4,   2.6,  21.4,   5.0,  24.1,   7.8,  12.6,   7.6
2026070403020310,1,07040650,10,       9026,  11.9,  26.1,   7.4,   2.7,  21.4,   5.0,  24.2,   7.9,  12.6,   7.6
2026070403020310,1,07040658,10,       9200,  12.0,  25.2,   7.4,   2.7,  21.2,   5.0,  24.5,   7.9,  12.2,   7.4
2026070403020310,1,07040707,10,       9378,  12.0,  25.6,   7.4,   2.7,  21.0,   5.0,  23.9,   7.7,  12.2,   7.4
2026070403020310,1,07040716,10,       9719,  12.2,  24.7,   7.4,   2.7,  20.5,   5.1,  23.0,   7.8,  12.2,   7.6
2026070403020310,1,07040726,10,      10289,  10.8,  23.9,   7.3,   2.7,  20.8,   5.1,  24.1,   8.0,  11.8,   7.6
2026070403020310,1,07040735,10,      10656,  10.9,  24.2,   7.3,   2.8,  20.4,   5.1,  23.7,   7.9,  11.6,   7.7
2026070403020310,1,07040744,10,      11162,  11.0,  23.7,   7.4,   2.8,  19.3,   5.2,  23.0,   7.7,  11.0,   7.6
2026070403020310,1,07040753,10,      11790,  11.3,  23.8,   7.2,   2.7,  19.3,   5.3,  23.1,   8.0,  11.3,   7.8
2026070403020310,1,07040802,10,      12165,  11.5,  24.1,   7.4,   2.8,  18.1,   5.0,  23.3,   8.1,  11.6,   7.8
2026070403020310,1,07040811,10,      12739,  12.0,  23.4,   7.6,   2.8,  18.3,   5.0,  23.2,   8.1,  12.0,   7.3
2026070403020310,1,07040821,10,      13378,  12.2,  23.7,   7.6,   2.8,  18.2,   4.9,  22.9,   8.0,  12.3,   7.1
2026070403020310,1,07040830,10,      13878,  12.1,  24.4,   7.7,   2.8,  17.6,   4.9,  23.4,   8.0,  12.6,   6.8
2026070403020310,1,07040844,10,      14956,  12.6,  22.5,   6.9,   2.9,  18.1,   4.8,  23.9,   8.0,  13.1,   6.9
2026070403020310,1,07040853,10,      15627,  12.9,  22.4,   6.9,   2.9,  17.5,   4.8,  23.4,   8.0,  12.7,   7.0
2026070403020310,1,07040902,10,      15969,  13.0,  22.6,   6.9,   2.9,  17.0,   4.9,  23.3,   8.0,  12.6,   7.0
2026070403020310,1,07040911,10,      17675,  13.9,  23.9,   7.2,   3.2,  18.0,   5.2,  25.7,   8.4,   6.8,   7.2
2026070403020310,1,07040920,10,      18462,  13.8,  21.5,   7.2,   3.2,  18.1,   5.2,  26.3,   8.3,   7.0,   7.1
2026070403020310,1,07040930,10,      19968,  12.8,  21.7,   7.3,   3.2,  17.4,   5.2,  27.4,   8.5,   7.1,   7.3
2026070403020310,1,07040939,10,      22011,  13.1,  21.6,   7.0,   3.2,  17.1,   5.2,  27.2,   8.2,   7.5,   7.2
2026070403020310,1,07040948,10,      23392,  13.4,  21.9,   6.8,   3.2,  17.3,   5.1,  26.3,   8.2,   7.8,   7.2
2026070403020310,1,07040957,10,      24392,  13.3,  21.6,   6.8,   3.3,  17.3,   5.2,  26.4,   7.6,   7.8,   7.2
2026070403020310,1,07041007,10,      26499,  13.7,  22.6,   7.2,   3.4,  16.5,   5.5,  27.4,   7.9,   8.2,   5.5
2026070403020310,1,07041015,10,      28755,  14.5,  23.5,   7.6,   3.5,  15.6,   5.6,  12.7,   8.1,   8.5,   5.9
2026070403020310,1,07041023,10,      30040,  14.8,  23.7,   7.7,   3.5,  15.7,   5.7,  13.1,   7.7,   8.5,   5.7
2026070403020310,1,07041032,10,      30666,  14.3,  23.8,   7.8,   3.6,  15.7,   5.6,  13.4,   7.4,   8.7,   5.8
