ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘
2026070502010807,1,07041935,9,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026070502010807,1,07041943,9,        110,   0.0,   9.7,   1.3,   8.8,  29.3,   0.0,  11.0,  22.0,   8.8
2026070502010807,1,07041952,9,        303,   2.3,  10.1,   3.3,   8.3,  48.4,  60.6,  20.2,   6.3,  16.1
2026070502010807,1,07042000,9,        384,   2.7,   6.8,   3.7,   8.0,  30.7,  38.4,  16.1,   6.0,  15.3
2026070502010807,1,07042008,9,        528,   3.6,   7.4,   4.7,   8.6,  32.4,  42.2,   5.0,   4.9,  16.2
2026070502010807,1,07042016,9,        574,   3.3,   6.8,   5.0,   9.3,  32.8,  45.9,   5.5,   4.8,  15.8
2026070502010807,1,07042025,9,        685,   3.8,   6.8,   5.2,   9.6,  32.2,  34.2,   5.7,   4.1,  14.0
2026070502010807,1,07042033,9,        803,   4.3,   6.2,   5.9,  10.8,  32.1,  37.7,   6.1,   4.1,   7.0
2026070502010807,1,07042041,9,        927,   4.7,   6.5,   6.1,  10.0,  35.3,  37.0,   6.6,   3.4,   7.6
2026070502010807,1,07042049,9,        990,   5.0,   5.6,   6.2,  10.1,  34.4,  36.0,   6.9,   3.4,   8.0
2026070502010807,1,07042058,9,       1053,   5.2,   5.6,   6.3,   9.6,  36.6,  38.2,   6.9,   3.2,   8.3
2026070502010807,1,07042106,9,       1218,   4.7,   6.2,   6.6,   9.7,  33.6,  34.8,   7.0,   3.1,   9.3
2026070502010807,1,07042114,9,       1344,   5.1,   6.1,   6.7,   8.6,  32.5,  32.5,   7.0,   3.0,  10.0
2026070502010807,1,07042122,9,       1431,   5.4,   6.2,   6.5,   9.0,  31.8,  33.6,   6.7,   3.0,   9.5
2026070502010807,1,07042131,9,       1626,   5.9,   6.5,   5.5,   9.4,  32.5,  34.2,   6.1,   3.0,  10.4
2026070502010807,1,07042139,9,       1652,   6.0,   6.6,   5.5,   9.3,  33.0,  32.2,   6.2,   3.0,  10.4
2026070502010807,1,07042147,9,       1777,   6.4,   6.1,   5.4,   9.8,  35.5,  33.8,   5.8,   3.0,  11.1
2026070502010807,1,07042155,9,       2073,   7.4,   3.6,   6.2,  10.6,  35.2,  37.6,   6.5,   3.3,  12.6
2026070502010807,1,07042204,9,       2239,   7.9,   3.7,   6.0,   9.7,  36.5,  38.9,   6.7,   3.1,  13.3
2026070502010807,1,07042212,9,       2312,   8.1,   3.6,   6.0,   9.8,  36.9,  40.2,   6.7,   3.1,  13.8
2026070502010807,1,07042220,9,       2570,   8.9,   3.4,   5.4,  10.5,  20.1,  42.8,   6.8,   3.4,  15.2
2026070502010807,1,07042228,9,       2648,   8.7,   3.5,   5.4,  10.6,  19.9,  41.5,   6.6,   3.4,  15.4
2026070502010807,1,07042237,9,       2765,   9.1,   3.6,   5.5,  10.9,  20.4,  42.5,   5.9,   3.4,  15.5
2026070502010807,1,07042245,9,       2809,   9.1,   3.6,   5.5,  11.0,  20.8,  42.4,   5.9,   3.3,  15.7
2026070502010807,1,07042253,9,       2938,   9.4,   3.7,   5.6,  10.5,  21.3,  42.7,   5.4,   3.4,  15.9
2026070502010807,1,07042301,9,       3019,   9.6,   3.8,   5.4,  10.4,  21.9,  40.9,   5.4,   3.3,  16.4
2026070502010807,1,07042310,9,       3131,   9.7,   3.8,   5.5,  10.2,  21.7,  41.7,   5.2,   3.3,  16.9
2026070502010807,1,07042318,9,       3175,   9.9,   3.9,   5.4,  10.1,  21.8,  41.6,   5.2,   3.3,  17.1
2026070502010807,1,07042326,9,       3332,   9.1,   4.0,   5.3,   9.6,  22.4,  41.6,   5.3,   3.4,  17.6
2026070502010807,1,07042334,9,       3467,   9.2,   4.0,   4.9,   9.5,  23.1,  43.3,   5.5,   3.4,  18.3
2026070502010807,1,07042343,9,       3612,   9.6,   4.0,   5.0,   9.0,  24.0,  43.7,   5.1,   3.6,  19.1
2026070502010807,1,07042351,9,       3654,   9.6,   4.0,   4.9,   9.0,  24.3,  43.6,   5.1,   3.5,  19.3
2026070502010807,1,07042359,9,       3807,   9.8,   4.1,   4.7,   9.0,  24.9,  43.5,   5.0,   3.6,  19.7
2026070502010807,1,07050007,9,       3926,  10.1,   4.0,   4.7,   9.0,  25.7,  44.8,   5.0,   3.6,  20.2
2026070502010807,1,07050016,9,       4092,   9.6,   4.0,   4.6,   8.8,  26.4,  45.4,   5.1,   3.7,  20.5
2026070502010807,1,07050024,9,       4201,   9.7,   4.0,   4.6,   9.0,  26.8,  46.0,   4.8,   3.8,  21.0
2026070502010807,1,07050032,9,       4271,   9.4,   4.0,   4.6,   9.1,  27.1,  46.8,   4.9,   3.8,  21.3
2026070502010807,1,07050040,9,       4397,   9.6,   4.1,   4.2,   9.2,  27.9,  48.1,   5.0,   3.8,  21.5
2026070502010807,1,07050049,9,       4531,   9.8,   4.2,   4.2,   9.3,  28.0,  47.0,   4.8,   3.8,  22.1
2026070502010807,1,07050057,9,       4623,  10.0,   4.0,   4.3,   9.4,  28.4,  47.4,   4.8,   3.8,  22.4
2026070502010807,1,07050105,9,       4712,  10.1,   4.0,   4.2,   9.1,  28.9,  47.1,   4.9,   3.8,  22.3
2026070502010807,1,07050113,9,       4742,  10.1,   4.0,   4.2,   9.1,  29.1,  47.4,   4.9,   3.8,  22.3
2026070502010807,1,07050122,9,       4895,  10.4,   4.2,   3.8,   9.3,  29.4,  48.9,   5.0,   3.9,  23.0
2026070502010807,1,07050130,9,       4921,  10.4,   4.1,   3.8,   9.3,  29.6,  49.2,   5.0,   3.9,  23.1
2026070502010807,1,07050138,9,       4970,  10.2,   4.2,   3.8,   9.3,  29.6,  49.7,   5.0,   3.9,  22.9
2026070502010807,1,07050146,9,       4994,  10.2,   4.2,   3.8,   9.3,  29.5,  49.9,   5.0,   3.9,  22.7
2026070502010807,1,07050155,9,       5060,  10.3,   4.2,   3.8,   9.4,  29.5,  47.6,   4.9,   3.9,  23.0
2026070502010807,1,07050203,9,       5105,  10.2,   4.2,   3.9,   9.5,  29.3,  46.9,   4.9,   3.9,  22.9
2026070502010807,1,07050211,9,       5192,  10.4,   4.2,   3.8,   9.0,  29.8,  44.1,   5.0,   3.9,  23.3
2026070502010807,1,07050219,9,       5204,  10.4,   4.2,   3.8,   9.0,  29.9,  43.8,   5.0,   3.9,  23.2
2026070502010807,1,07050228,9,       5246,  10.5,   4.3,   3.8,   9.1,  30.1,  44.1,   5.0,   3.8,  23.1
2026070502010807,1,07050236,9,       5291,  10.5,   4.3,   3.8,   9.1,  30.2,  42.3,   4.9,   3.8,  23.2
2026070502010807,1,07050244,9,       5331,  10.6,   4.3,   3.8,   9.2,  30.0,  42.6,   4.8,   3.9,  23.4
2026070502010807,1,07050252,9,       5948,  11.8,   3.7,   4.3,   6.2,  33.2,  47.5,   5.4,   4.3,  26.1
2026070502010807,1,07050301,9,       5993,  11.1,   3.7,   4.3,   6.2,  33.2,  47.9,   5.4,   4.3,  26.3
2026070502010807,1,07050309,9,       6005,  11.0,   3.7,   4.3,   6.2,  33.3,  47.0,   5.4,   4.3,  26.3
2026070502010807,1,07050317,9,       6039,  11.1,   3.7,   4.3,   6.2,  33.0,  47.3,   5.4,   4.3,  26.5
2026070502010807,1,07050325,9,       6047,  11.1,   3.7,   4.3,   6.2,  33.1,  47.4,   5.4,   4.3,  26.4
2026070502010807,1,07050334,9,       6064,  11.1,   3.7,   4.3,   6.2,  32.5,  47.0,   5.5,   4.3,  26.3
