ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘
2026071803020709,1,07171839,12,          4,   0.0,   0.0,   0.0,   0.0,   0.0,   3.2,   0.0,   0.0,   0.0,   3.2,   1.6,   0.0
2026071803020709,1,07171847,12,         29,  11.6,  23.2,   7.7,   7.7,  11.6,   5.8,  23.2,  11.6,   0.0,   3.3,   7.7,  23.2
2026071803020709,1,07171856,12,         43,  17.2,  34.4,  11.4,   8.6,  11.4,   8.6,  34.4,  17.2,  34.4,   1.9,  11.4,  34.4
2026071803020709,1,07171904,12,         54,  21.6,  43.2,  14.4,   7.2,   7.2,  10.8,  43.2,  14.4,  43.2,   2.4,   5.4,  43.2
2026071803020709,1,07171912,12,         73,  29.2,  58.4,  19.4,   9.7,   4.4,   9.7,  58.4,  19.4,   5.3,   3.2,   7.3,  58.4
2026071803020709,1,07171920,12,         95,  25.3,  76.0,  25.3,  10.8,   5.0,   9.5,   8.4,  19.0,   6.9,   3.8,   6.9,  25.3
2026071803020709,1,07171929,12,        131,  34.9, 104.8,  26.2,  11.6,   4.5,  11.6,  11.6,  26.2,   3.3,   4.5,   8.7,  34.9
2026071803020709,1,07171937,12,        161,  42.9,  18.4,  32.2,  12.8,   4.7,  10.7,  11.7,  16.1,   4.0,   4.6,   8.0,  42.9
2026071803020709,1,07171945,12,        191,  50.9,  12.7,  38.2,  10.1,   5.2,  10.9,  10.9,  19.1,   4.6,   5.4,   5.4,  50.9
2026071803020709,1,07171953,12,        250,  33.3,  14.2,  28.5,  10.5,   5.0,  11.7,  12.5,  14.2,   5.5,   6.0,   4.4,  66.6
2026071803020709,1,07172002,12,        360,  48.0,  20.5,  41.1,  15.1,   4.8,  16.9,  16.0,  15.1,   8.0,   3.8,   6.1,   6.5
2026071803020709,1,07172010,12,        488,  65.0,  22.9,  48.8,  17.7,   3.3,  18.5,  17.7,  20.5,  10.8,   4.1,   5.0,   8.3
2026071803020709,1,07172018,12,        554,  63.3,  24.6,  55.4,  17.0,   2.6,  21.1,  17.7,  22.1,  12.3,   4.7,   5.1,   9.2
2026071803020709,1,07172026,12,        604,  69.0,  19.3,  60.4,  17.8,   2.5,  21.9,  17.2,  23.0,  12.3,   5.0,   5.0,   9.8
2026071803020709,1,07172035,12,        783,  78.3,  20.8,  48.1,  16.9,   2.1,  28.4,  22.3,  23.2,  14.9,   6.2,   4.7,  12.7
2026071803020709,1,07172043,12,        989,  65.9,  23.2,  52.7,  18.4,   1.8,  26.3,  24.7,  29.3,  17.5,   6.6,   5.1,  15.5
2026071803020709,1,07172051,12,       1045,  64.3,  23.2,  55.7,  18.5,   1.9,  26.1,  26.1,  30.9,  11.1,   6.5,   5.2,  16.0
2026071803020709,1,07172059,12,       1206,  74.2,  17.8,  56.7,  20.1,   2.0,  30.1,  28.3,  32.1,  12.5,   7.2,   4.0,  17.8
2026071803020709,1,07172108,12,       1217,  74.8,  17.3,  57.2,  19.4,   2.0,  30.4,  27.0,  32.4,  12.6,   7.2,   4.0,  18.0
2026071803020709,1,07172116,12,       1313,  80.8,  18.1,  55.2,  18.1,   1.9,  30.0,  28.3,  31.8,  11.6,   7.7,   4.2,  19.0
2026071803020709,1,07172124,12,       1348,  71.8,  18.2,  53.9,  16.8,   2.0,  30.8,  27.6,  26.9,  11.5,   7.6,   4.2,  19.2
2026071803020709,1,07172132,12,       1718,  11.9,  18.5,  54.9,  13.7,   2.5,  39.2,  22.1,  31.2,  11.4,   5.0,   5.0,  24.5
2026071803020709,1,07172141,12,       1797,  12.2,  18.6,  53.2,  14.2,   2.5,  37.8,  17.5,  28.1,  11.8,   5.1,   5.2,  25.2
2026071803020709,1,07172149,12,       1966,  13.3,  18.7,  42.5,   9.3,   2.7,  32.7,  18.5,  29.6,  12.6,   4.9,   5.3,  27.5
2026071803020709,1,07172157,12,       2161,  14.1,  19.8,  43.2,   8.6,   2.9,  33.8,  17.8,  27.4,  13.9,   4.1,   5.5,  29.8
2026071803020709,1,07172205,12,       2296,  14.8,  20.8,  45.9,   8.3,   2.8,  34.6,  18.1,  27.4,  14.6,   4.2,   5.5,  30.6
2026071803020709,1,07172214,12,       2368,  15.2,  19.3,  46.2,   8.5,   2.8,  35.7,  17.0,  24.2,  15.1,   4.2,   5.3,  31.5
2026071803020709,1,07172222,12,       2502,  16.0,  18.0,  44.4,   8.9,   2.9,  29.8,  16.0,  24.7,  15.5,   4.1,   5.2,  33.3
2026071803020709,1,07172230,12,       2593,  16.5,  17.7,  44.1,   8.9,   3.0,  30.5,  16.3,  24.4,  15.5,   4.3,   4.7,  34.0
2026071803020709,1,07172239,12,       2673,  17.1,  17.3,  45.4,   9.0,   2.9,  29.7,  16.7,  25.1,  15.8,   4.4,   4.7,  33.9
2026071803020709,1,07172247,12,       2724,  15.0,  16.7,  46.3,   9.0,   3.0,  29.8,  17.0,  25.6,  16.1,   4.4,   4.6,  34.5
2026071803020709,1,07172255,12,       2862,  15.5,  14.9,  48.7,   9.5,   3.1,  26.0,  17.7,  26.9,  13.1,   4.5,   4.6,  34.6
2026071803020709,1,07172303,12,       3030,  14.9,  15.8,  51.5,  10.0,   2.8,  27.5,  17.4,  28.5,  13.1,   4.6,   4.8,  36.7
2026071803020709,1,07172312,12,       3219,  15.7,  16.6,  53.6,  10.5,   2.9,  28.2,  17.1,  29.2,  13.2,   4.0,   5.0,  39.0
2026071803020709,1,07172320,12,       3267,  15.8,  16.4,  54.4,  10.4,   2.9,  28.4,  17.0,  25.8,  13.4,   4.1,   5.0,  39.6
2026071803020709,1,07172328,12,       3437,  16.2,  12.2,  51.8,  10.7,   3.0,  29.5,  17.1,  26.6,  13.4,   4.0,   5.2,  34.3
2026071803020709,1,07172336,12,       3617,  17.1,  12.7,  52.6,  11.2,   2.8,  31.1,  15.3,  25.6,  13.8,   4.2,   5.5,  35.7
2026071803020709,1,07172345,12,       3758,  17.6,  13.0,  52.7,  11.6,   2.6,  32.3,  15.9,  26.6,  14.1,   4.4,   5.6,  37.1
2026071803020709,1,07172353,12,       3778,  17.7,  13.0,  53.0,  11.6,   2.6,  32.4,  15.9,  26.5,  14.1,   4.4,   5.5,  37.3
2026071803020709,1,07180005,12,       3851,  18.1,  13.1,  53.1,  11.6,   2.6,  28.5,  15.8,  27.0,  14.2,   4.5,   5.3,  38.0
2026071803020709,1,07180014,12,       3864,  18.1,  13.1,  53.2,  11.5,   2.6,  28.6,  15.8,  27.1,  14.3,   4.5,   5.3,  38.1
2026071803020709,1,07180022,12,       3901,  18.3,  13.1,  53.8,  11.3,   2.6,  28.6,  15.9,  27.3,  14.1,   4.5,   5.3,  38.5
2026071803020709,1,07180030,12,       3936,  18.4,  13.2,  51.6,  11.2,   2.6,  28.6,  16.0,  27.3,  14.1,   4.5,   5.2,  38.8
2026071803020709,1,07180038,12,       4018,  18.7,  13.5,  51.8,  11.4,   2.7,  28.9,  16.3,  27.4,  14.3,   4.6,   4.8,  39.2
2026071803020709,1,07180047,12,       4187,  19.5,  14.0,  54.0,  11.9,   2.5,  30.1,  16.9,  28.6,  14.9,   4.8,   5.0,  40.8
2026071803020709,1,07180055,12,       4262,  19.8,  14.3,  54.9,  12.0,   2.4,  30.4,  16.9,  29.1,  15.2,   4.8,   4.8,  41.0
2026071803020709,1,07180103,12,       4312,  19.9,  14.4,  55.6,  11.8,   2.5,  30.8,  15.4,  28.9,  15.4,   4.9,   4.8,  41.0
2026071803020709,1,07180111,12,       4382,  19.6,  14.7,  52.3,  11.8,   2.5,  31.3,  15.7,  27.1,  15.6,   4.9,   4.8,  41.7
2026071803020709,1,07180120,12,       4407,  19.8,  14.8,  52.6,  11.9,   2.4,  30.6,  15.8,  27.1,  15.7,   4.9,   4.8,  41.4
2026071803020709,1,07180128,12,       4494,  20.0,  14.9,  53.6,  11.9,   2.5,  30.9,  15.5,  27.6,  15.9,   4.9,   4.6,  42.2
2026071803020709,1,07180140,12,       4565,  20.4,  15.0,  50.0,  11.8,   2.5,  31.2,  15.8,  27.8,  15.8,   4.8,   4.6,  42.4
2026071803020709,1,07180148,12,       4612,  20.4,  15.1,  49.8,  11.8,   2.5,  31.2,  15.6,  27.9,  15.9,   4.8,   4.5,  42.4
2026071803020709,1,07180157,12,       4705,  20.9,  15.1,  50.8,  12.1,   2.5,  31.8,  14.0,  28.5,  16.0,   4.8,   4.6,  42.2
2026071803020709,1,07180205,12,       4775,  21.1,  14.8,  50.9,  12.2,   2.5,  32.3,  13.7,  28.9,  16.3,   4.9,   4.6,  35.0
2026071803020709,1,07180213,12,       4841,  21.1,  14.7,  51.6,  12.2,   2.5,  32.0,  13.7,  29.3,  16.4,   4.9,   4.5,  35.5
2026071803020709,1,07180221,12,       4907,  21.2,  14.9,  46.1,  12.4,   2.5,  32.4,  13.9,  29.7,  16.0,   5.0,   4.6,  34.4
2026071803020709,1,07180230,12,       4991,  21.4,  14.0,  46.9,  12.5,   2.5,  32.7,  14.2,  29.7,  16.2,   5.0,   4.6,  34.7
2026071803020709,1,07180238,12,       5059,  21.7,  14.2,  47.6,  12.6,   2.4,  32.9,  14.3,  30.2,  16.1,   5.1,   4.6,  35.1
