ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘
2026070403020303,1,07031833,15,         10,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026070403020303,1,07031841,15,         62,   0.0,  49.6,   0.0,   4.9,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.1,   0.0,  49.6,   0.0
2026070403020303,1,07031850,15,        161,   0.0,  32.2,  11.7,  10.7,  32.2, 128.8,  32.2,  32.2,   0.0,   0.0,  42.9,   1.2, 128.8,  16.1,  21.4
2026070403020303,1,07031858,15,        179,   0.0,  35.8,  13.0,  11.9,  35.8,  71.6,   9.5,  28.6, 143.2, 143.2,  47.7,   1.3, 143.2,  17.9,  20.4
2026070403020303,1,07031906,15,        301,  60.2,  13.3,  21.8,  13.3,  48.1,  34.4,  13.3,   7.7, 120.4,  60.2,  80.2,   2.0,  48.1,   7.7,   8.6
2026070403020303,1,07031914,15,        331,  52.9,  14.7,  24.0,   6.9,  44.1,  37.8,  13.2,   8.5, 132.4,  66.2,  88.2,   2.1,  52.9,   8.5,   9.4
2026070403020303,1,07031923,15,        379,  37.9,  16.8,  18.9,   7.7,  43.3,  37.9,  14.4,   9.4, 101.0,  37.9,  50.5,   2.3,  50.5,   7.7,   7.3
2026070403020303,1,07031931,15,        401,  40.1,  17.8,  18.8,   8.2,  35.6,  40.1,  15.2,   8.4,  80.2,  32.0,  45.8,   2.3,  53.4,   8.0,   7.6
2026070403020303,1,07031939,15,        613,  54.4,  22.2,  28.8,  11.9,  54.4,  27.2,  23.3,   8.7, 122.6,  49.0,  61.3,   1.6,  70.0,  11.9,  10.0
2026070403020303,1,07031947,15,        679,  54.3,  22.6,  31.9,  13.2,  49.3,  30.1,  20.8,   5.8, 108.6,  54.3,  60.3,   1.7,  28.5,  12.3,  10.8
2026070403020303,1,07031956,15,        778,  47.8,  24.8,  36.6,  13.8,  41.4,  32.7,  20.7,   4.9, 124.4,  47.8,  47.8,   1.9,  32.7,   9.4,  10.9
2026070403020303,1,07032004,15,        841,  48.0,  25.8,  37.3,  14.9,  44.8,  33.6,  16.8,   5.0, 112.1,  33.6,  51.7,   1.9,  35.4,   9.8,  11.6
2026070403020303,1,07032012,15,        959,  51.1,  27.4,  42.6,  13.7,  42.6,  38.3,  18.7,   3.7,  95.9,  28.4,  54.8,   2.1,  38.3,  11.2,  11.2
2026070403020303,1,07032020,15,       1021,  45.3,  28.1,  40.8,  12.9,  42.9,  35.5,  16.0,   3.6, 102.1,  30.2,  58.3,   2.2,  38.8,  11.1,  11.8
2026070403020303,1,07032029,15,       1075,  47.7,  28.6,  40.9,  13.4,  40.9,  37.3,  16.8,   3.4, 107.5,  31.8,  61.4,   2.2,  37.3,  11.6,  12.4
2026070403020303,1,07032037,15,       1192,  32.8,  29.8,  43.3,  14.0,  41.4,  38.1,  17.9,   3.5,  86.6,  28.0,  63.5,   2.1,  36.6,  12.2,  13.0
2026070403020303,1,07032045,15,       1240,  33.0,  31.0,  45.0,  13.7,  39.6,  39.6,  18.3,   3.6,  90.1,  28.3,  62.0,   2.1,  36.7,  12.2,  12.7
