ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026071102010901,1,07101831,11,          0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026071102010901,1,07101837,11,         42,   2.8,   0.0,   0.0,   0.0,  33.6,   0.0,   6.7,   0.0,   3.0,   2.5,   0.0
2026071102010901,1,07101842,11,         58,   3.8,  15.4,   0.0,  15.4,  15.4,   0.0,   5.8,  46.4,   3.8,   3.3,  23.2
2026071102010901,1,07101847,11,         93,   1.8,  18.6,   0.0,  24.8,  18.6,   0.0,   8.2,  74.4,   4.9,   5.3,  24.8
2026071102010901,1,07101852,11,        156,   2.8,  31.2, 124.8,  41.6,  12.4, 124.8,   2.0, 124.8,   8.3,   8.9,  41.6
2026071102010901,1,07101858,11,        165,   3.0,  33.0,  66.0,  44.0,  10.1, 132.0,   2.0,  66.0,   8.2,   9.4,  44.0
2026071102010901,1,07101903,11,        180,   3.0,  36.0,  72.0,  36.0,   9.0, 144.0,   2.2,  72.0,   8.4,   7.5,  48.0
2026071102010901,1,07101908,11,        187,   3.1,  37.4,  74.8,  37.4,   6.8, 149.6,   2.3,  74.8,   8.8,   7.8,  49.8
2026071102010901,1,07101913,11,        223,   3.0,  44.6,  59.4,  44.6,   4.3,  89.2,   2.7,  59.4,  10.4,   8.1,  59.4
2026071102010901,1,07101919,11,        250,   3.2,  40.0,  66.6,  40.0,   4.0,  66.6,   2.6,  66.6,  11.1,   8.6,  66.6
2026071102010901,1,07101924,11,        323,   2.6,  43.0,  86.1,  43.0,   4.1,  64.6,   3.4,  17.2,  14.3,   8.3,  86.1
2026071102010901,1,07101929,11,        347,   2.4,  46.2,  30.8,  39.6,   4.4,  69.4,   3.6,  18.5,  15.4,   8.9,  92.5
2026071102010901,1,07101934,11,        398,   2.6,  53.0,  35.3,  45.4,   3.3,  79.6,   4.1,  21.2,  15.9,   7.2, 106.1
2026071102010901,1,07101940,11,        454,   2.7,  33.0,  36.3,  40.3,   3.4,  51.8,   4.2,  24.2,  17.2,   6.4,  72.6
2026071102010901,1,07101945,11,        494,   2.9,  32.9,  39.5,  39.5,   3.1,  39.5,   4.3,  26.3,  17.9,   6.8,  79.0
2026071102010901,1,07101950,11,        540,   3.0,  33.2,  39.2,  39.2,   3.2,  36.0,   4.2,  27.0,  18.0,   6.0,  72.0
