ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘,15î‘,16î‘
2026071110020512,1,07101833,16,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0
2026071110020512,1,07101841,16,         40,   0.0,   1.6,   0.0,   6.4,  32.0,   0.0,   6.4,   0.0,   0.0,   0.0,   4.5,   0.0,   0.0,  32.0,  32.0,   0.0
2026071110020512,1,07101849,16,         96,  25.6,   1.9,  76.8,  15.3,  38.4,  76.8,   3.8,  76.8,  15.3,   0.0,   9.6,   9.6,  76.8,  76.8,  76.8,   0.0
2026071110020512,1,07101857,16,        126,  33.6,   2.2, 100.8,  11.2,  33.6,  25.2,   4.3,  12.6,  14.4,   0.0,  11.2,  12.6, 100.8,  33.6,  33.6,   0.0
2026071110020512,1,07101906,16,        143,  38.1,   2.6, 114.4,  12.7,  22.8,  22.8,   3.3,  12.7,  16.3, 114.4,  12.7,  14.3, 114.4,  28.6,  38.1,   0.0
2026071110020512,1,07101914,16,        194,  51.7,   3.1, 155.2,  17.2,  31.0,  31.0,   3.3,  17.2,  19.4, 155.2,   8.1,  17.2, 155.2,   6.4,  51.7, 155.2
2026071110020512,1,07101922,16,        226,  45.2,   3.3,  90.4,  18.0,  15.0,  25.8,   3.7,  15.0,  16.4, 180.8,   8.2,  20.0,  90.4,   6.6,  60.2,  90.4
2026071110020512,1,07101930,16,        273,  36.4,   4.0, 109.2,  15.6,   9.4,  19.8,   4.1,  14.5,  19.8, 218.4,   6.0,  21.8, 109.2,   7.2,  72.8, 109.2
2026071110020512,1,07101939,16,        326,  37.2,   4.8, 130.4,   8.9,  11.3,  16.3,   4.4,  15.3,  10.4, 260.8,   7.0,  21.7, 130.4,   7.2,  86.9,  65.2
2026071110020512,1,07101947,16,        371,  32.9,   5.3,  32.9,  10.2,  11.4,  11.4,   4.7,  13.4,  10.6, 148.4,   7.6,  24.7, 148.4,   7.2,  98.9,  59.3
2026071110020512,1,07101955,16,        460,  36.8,   6.0,  36.8,   8.0,  12.6,  11.8,   5.2,  12.6,  12.2,  61.3,   7.3,  21.6,  92.0,   7.2,  36.8,  61.3
2026071110020512,1,07102003,16,        506,  40.4,   6.3,  40.4,   8.2,  11.2,  12.2,   5.3,  13.0,  13.0,  57.8,   6.9,  22.4,  67.4,   6.9,  36.8,  44.9
2026071110020512,1,07102012,16,        770,   5.4,   8.8,  61.6,  12.3,  15.7,  15.0,   7.6,  17.1,  18.6,  88.0,   9.4,  32.4, 102.6,   3.4,  56.0,  61.6
2026071110020512,1,07102020,16,        819,   5.7,   8.5,  65.5,  13.1,  16.3,   8.9,   7.9,  17.2,  19.2,  81.9,   9.9,  31.2, 109.2,   3.6,  59.5,  65.5
2026071110020512,1,07102028,16,        889,   5.9,   8.7,  64.6,  14.2,  17.3,   8.5,   7.1,  16.5,  20.9,  88.9,   9.8,  32.3, 118.5,   3.7,  47.4,  47.4
2026071110020512,1,07102036,16,        914,   6.0,   9.0,  66.4,  13.2,  17.8,   8.5,   7.3,  16.2,  20.3,  81.2,   9.2,  31.7, 104.4,   3.8,  48.7,  48.7
2026071110020512,1,07102045,16,       1144,   7.5,   8.7,  13.8,  15.0,  21.2,   6.2,   7.7,  11.4,  24.7,  91.5,  11.4,  35.2, 114.4,   4.3,  61.0,  57.2
2026071110020512,1,07102053,16,       1211,   7.6,   8.5,  14.6,  14.4,  20.1,   6.5,   8.2,  11.2,  23.0,  96.8,  11.2,  34.6, 121.1,   4.1,  64.5,  53.8
2026071110020512,1,07102101,16,       1280,   7.2,   8.5,  15.0,  14.8,  21.3,   6.1,   8.3,  11.5,  24.3,  93.0,  11.5,  33.0,  73.1,   4.3,  68.2,  53.8
2026071110020512,1,07102109,16,       1369,   7.7,   8.9,  16.1,  14.2,  21.9,   6.3,   8.5,  12.0,  25.4,  91.2,  12.3,  13.3,  78.2,   4.5,  73.0,  57.6
2026071110020512,1,07102118,16,       1465,   6.2,   9.5,  17.2,  15.2,  22.5,   6.3,   9.0,  11.2,  26.6,  97.6,  12.0,  13.4,  83.7,   4.8,  73.2,  48.8
2026071110020512,1,07102126,16,       1579,   6.6,   9.7,  18.5,  16.4,  23.8,   5.8,   8.9,   9.7,  27.4, 105.2,  12.3,  11.8,  84.2,   4.9,  70.1,  52.6
2026071110020512,1,07102134,16,       1726,   7.2,   9.5,  19.7,  17.2,  21.5,   5.2,   9.5,   9.6,  28.7,  98.6,  12.2,  12.6,  36.3,   5.3,  72.6,  49.3
2026071110020512,1,07102142,16,       2008,   4.0,  10.7,  22.0,  17.6,  23.9,   5.5,  10.7,  10.4,  32.7, 107.0,  13.8,  14.0,  40.1,   6.1,  80.3,  55.3
2026071110020512,1,07102151,16,       2150,   4.3,  11.1,  22.9,  17.3,  25.2,   5.5,  11.0,  10.6,  31.2,  90.5,  10.8,  13.6,  40.9,   6.3,  78.1,  41.9
2026071110020512,1,07102159,16,       2267,   4.5,  11.7,  24.1,  17.9,  22.9,   5.4,  10.6,   9.2,  31.8,  95.4,  10.7,  14.1,  42.1,   6.5,  78.8,  38.5
2026071110020512,1,07102207,16,       2346,   4.7,  10.8,  23.4,  18.4,  22.6,   5.2,  10.7,   9.4,  32.9,  98.7,  10.8,  13.8,  42.6,   6.7,  78.2,  39.9
2026071110020512,1,07102215,16,       2379,   4.7,  10.6,  23.4,  17.9,  22.6,   5.3,  10.6,   9.4,  32.8,  95.1,  11.0,  13.8,  42.2,   6.7,  79.3,  35.2
2026071110020512,1,07102224,16,       2610,   5.1,  11.6,  24.5,  16.9,  20.2,   4.1,  11.2,   9.0,  34.8, 104.4,  12.0,  14.6,  46.4,   7.3,  87.0,  37.9
2026071110020512,1,07102232,16,       2681,   5.0,  11.6,  23.8,  16.2,  19.1,   4.2,  11.2,   9.3,  35.1, 102.1,  12.3,  14.8,  45.6,   7.4,  85.7,  38.3
2026071110020512,1,07102240,16,       2826,   5.3,  11.5,  24.8,  16.3,  19.8,   4.2,  11.0,   8.9,  34.7, 102.7,  12.2,  15.3,  43.4,   7.0,  86.9,  38.9
2026071110020512,1,07102248,16,       2998,   5.5,  12.0,  26.3,  16.2,  20.6,   3.7,  11.3,   9.0,  36.3, 109.0,  12.8,  15.5,  43.6,   7.3,  92.2,  38.0
2026071110020512,1,07102257,16,       3206,   5.9,  12.2,  24.4,  14.3,  21.9,   3.7,   9.8,   8.6,  38.2,  73.2,  13.3,  16.4,  44.2,   7.7,  98.6,  38.8
2026071110020512,1,07102305,16,       3274,   5.8,  11.9,  24.7,  14.6,  22.1,   3.7,   9.7,   8.6,  36.3,  74.8,  13.6,  16.7,  43.6,   7.9, 100.7,  39.6
2026071110020512,1,07102313,16,       3477,   6.2,  11.3,  26.2,  10.5,  22.0,   3.8,  10.1,   8.2,  38.1,  73.2,  14.1,  17.8,  46.3,   8.4,  99.3,  42.1
2026071110020512,1,07102321,16,       3533,   6.3,  10.8,  26.6,  10.6,  20.6,   3.8,  10.2,   8.2,  38.1,  74.3,  14.2,  17.0,  47.1,   8.5, 100.9,  41.5
2026071110020512,1,07102330,16,       3788,   6.7,  10.8,  27.8,  11.3,  20.3,   3.5,  10.8,   8.2,  38.3,  79.7,  13.5,  17.2,  50.5,   8.2,  97.7,  43.2
2026071110020512,1,07102338,16,       3920,   6.9,  11.0,  28.2,   9.8,  18.2,   3.6,  11.1,   8.4,  37.7,  82.5,  13.9,  17.7,  52.2,   8.3, 101.1,  38.7
2026071110020512,1,07102346,16,       4124,   5.9,  11.5,  29.4,  10.3,  17.9,   3.7,  11.6,   8.6,  38.3,  86.8,  13.9,  18.4,  54.0,   8.3, 106.4,  35.8
2026071110020512,1,07102354,16,       4197,   5.9,  11.5,  29.9,  10.3,  17.3,   3.7,  11.7,   8.5,  37.7,  88.3,  13.9,  18.7,  54.1,   8.4, 108.3,  36.1
2026071110020512,1,07110006,16,       4372,   6.1,  11.7,  31.2,  10.8,  17.9,   3.8,  12.0,   6.7,  39.2,  92.0,  14.5,  19.5,  56.4,   8.3, 112.8,  36.4
2026071110020512,1,07110015,16,       4414,   6.2,  11.4,  31.5,  10.9,  18.1,   3.7,  11.6,   6.8,  39.2,  92.9,  14.6,  19.7,  56.9,   8.4, 113.9,  36.7
2026071110020512,1,07110023,16,       4491,   6.3,  11.5,  32.0,  10.8,  18.3,   3.8,  11.5,   6.6,  39.9,  94.5,  14.8,  19.5,  57.0,   8.1, 112.2,  36.6
2026071110020512,1,07110031,16,       4516,   6.3,  11.5,  32.2,  10.6,  18.3,   3.8,  11.6,   6.5,  40.1,  95.0,  14.8,  19.5,  57.3,   8.1, 109.4,  36.8
2026071110020512,1,07110039,16,       4678,   6.5,  10.2,  32.5,  10.9,  17.9,   3.9,  11.8,   6.6,  41.1,  91.2,  15.2,  19.9,  59.4,   8.0, 113.4,  33.4
2026071110020512,1,07110048,16,       4732,   6.5,  10.2,  32.6,  10.7,  17.6,   3.9,  11.6,   6.6,  40.7,  90.1,  15.3,  20.1,  60.0,   7.9, 114.7,  33.8
2026071110020512,1,07110056,16,       4852,   6.7,   9.8,  30.5,  11.0,  17.8,   3.8,  11.6,   6.8,  41.2,  92.4,  15.4,  20.6,  61.6,   7.9, 114.1,  34.3
2026071110020512,1,07110104,16,       4940,   6.8,  10.0,  30.8,  11.2,  18.2,   3.6,  11.6,   6.9,  42.0,  91.9,  14.9,  21.0,  62.7,   8.0, 116.2,  34.9
2026071110020512,1,07110112,16,       5171,   6.9,  10.3,  32.3,  11.5,  18.9,   3.8,  10.6,   7.2,  43.5,  94.0,  10.6,  21.5,  65.6,   8.2, 121.6,  35.6
2026071110020512,1,07110121,16,       5211,   7.0,  10.4,  32.5,  11.6,  18.9,   3.8,  10.6,   7.2,  43.8,  94.7,  10.7,  21.7,  66.1,   8.1, 119.1,  35.9
2026071110020512,1,07110129,16,       5350,   7.1,  10.1,  33.4,  11.8,  19.3,   3.8,  10.7,   6.8,  45.0,  97.2,  11.0,  18.4,  66.8,   8.3, 122.2,  33.7
2026071110020512,1,07110137,16,       5438,   7.2,  10.2,  33.9,  11.7,  19.6,   3.8,  10.1,   6.9,  45.3,  98.8,  11.1,  18.5,  67.9,   8.2, 124.2,  33.9
2026071110020512,1,07110145,16,       5549,   7.4,  10.1,  32.1,  11.9,  20.0,   3.9,  10.3,   6.9,  46.2,  98.6,  11.1,  18.9,  69.3,   7.6, 126.8,  34.4
2026071110020512,1,07110154,16,       5577,   7.4,  10.1,  32.3,  11.9,  19.9,   3.9,  10.4,   6.8,  45.9,  99.1,  11.2,  19.0,  69.7,   7.6, 127.4,  34.5
2026071110020512,1,07110202,16,       5613,   7.4,  10.1,  32.5,  12.0,  19.9,   3.8,  10.4,   6.8,  45.3,  97.6,  11.3,  19.1,  70.1,   7.6, 128.2,  34.8
2026071110020512,1,07110210,16,       5641,   7.4,  10.1,  32.7,  11.8,  19.7,   3.8,  10.4,   6.8,  45.1,  94.0,  11.3,  18.8,  70.5,   7.7, 128.9,  34.9
2026071110020512,1,07110218,16,       5674,   7.4,  10.1,  32.6,  11.6,  19.6,   3.9,  10.4,   6.9,  44.9,  94.5,  11.3,  18.9,  70.9,   7.6, 129.6,  35.1
2026071110020512,1,07110227,16,       5689,   7.4,  10.1,  32.5,  11.6,  19.7,   3.9,  10.4,   6.9,  45.0,  94.8,  11.2,  18.8,  71.1,   7.5, 130.0,  35.0
2026071110020512,1,07110235,16,       5748,   7.5,  10.2,  30.6,  11.7,  19.0,   3.9,  10.5,   6.9,  43.3,  93.8,  11.3,  18.9,  70.7,   7.4, 127.7,  34.8
2026071110020512,1,07110243,16,       5757,   7.5,  10.2,  30.7,  11.8,  19.0,   3.9,  10.5,   6.9,  43.4,  93.9,  11.3,  18.8,  70.8,   7.4, 127.9,  34.8
2026071110020512,1,07110256,16,       5851,   7.6,  10.1,  31.2,  11.7,  19.1,   3.9,  10.7,   6.9,  43.3,  95.5,  11.5,  18.7,  72.0,   7.4, 130.0,  34.1
2026071110020512,1,07110304,16,       5886,   7.7,  10.0,  31.3,  11.7,  19.2,   3.8,  10.8,   6.9,  43.6,  96.0,  11.5,  18.9,  72.4,   7.4, 130.8,  34.3
2026071110020512,1,07110312,16,       5963,   7.1,  10.1,  31.5,  11.9,  19.5,   3.8,  10.9,   7.0,  44.1,  97.3,  11.7,  19.1,  73.3,   7.5, 132.5,  34.8
2026071110020512,1,07110321,16,       5978,   7.1,  10.1,  31.2,  11.9,  19.5,   3.8,  10.9,   7.0,  44.2,  97.6,  11.7,  19.1,  72.4,   7.5, 132.8,  34.9
2026071110020512,1,07110329,16,       5991,   7.1,  10.1,  31.1,  11.9,  19.5,   3.8,  10.9,   7.0,  44.3,  97.8,  11.7,  19.1,  72.6,   7.4, 133.1,  34.9
2026071110020512,1,07110337,16,       6008,   7.0,  10.1,  31.2,  11.9,  19.6,   3.8,  10.9,   7.0,  44.5,  98.0,  11.8,  19.2,  72.8,   7.4, 126.4,  35.0
2026071110020512,1,07110345,16,       6073,   7.1,  10.2,  31.5,  12.0,  19.6,   3.9,  11.1,   6.6,  44.5,  99.1,  11.9,  19.4,  73.6,   7.5, 127.8,  35.4
2026071110020512,1,07110354,16,       6183,   7.2,  10.4,  32.1,  12.0,  20.0,   3.9,  11.1,   6.7,  45.3, 100.9,  11.3,  19.6,  69.6,   7.1, 130.1,  34.1
2026071110020512,1,07110402,16,       6190,   7.2,  10.4,  32.1,  12.1,  20.0,   3.9,  11.1,   6.7,  45.4, 101.0,  11.3,  19.6,  69.7,   7.1, 130.3,  33.9
2026071110020512,1,07110410,16,       6208,   7.2,  10.4,  32.0,  12.1,  20.0,   3.9,  10.9,   6.7,  45.1, 101.3,  11.3,  19.7,  69.9,   7.1, 130.6,  33.7
2026071110020512,1,07110418,16,       6251,   7.1,  10.5,  32.2,  12.2,  20.1,   3.9,  11.0,   6.8,  45.4, 102.0,  11.3,  18.8,  70.4,   7.2, 131.6,  33.7
2026071110020512,1,07110427,16,       6274,   7.1,  10.5,  31.3,  12.2,  20.2,   3.9,  11.0,   6.8,  45.6, 102.4,  11.1,  18.8,  68.7,   7.2, 125.4,  33.9
2026071110020512,1,07110435,16,       6315,   7.2,  10.6,  30.8,  12.3,  18.8,   3.9,  11.0,   6.8,  45.5, 103.1,  11.2,  18.9,  69.2,   7.2, 126.3,  33.9
2026071110020512,1,07110443,16,       6344,   7.2,  10.5,  30.9,  12.3,  18.8,   3.9,  11.0,   6.8,  45.3, 103.5,  11.3,  19.0,  69.5,   7.3, 126.8,  32.9
2026071110020512,1,07110451,16,       6411,   7.2,  10.0,  31.2,  12.4,  18.9,   4.0,  11.1,   6.8,  45.7, 104.6,  11.1,  19.2,  68.3,   7.2, 128.2,  33.3
2026071110020512,1,07110500,16,       6558,   7.4,   9.9,  31.6,  12.4,  18.8,   3.9,  11.3,   6.9,  46.8, 107.0,  10.8,  19.7,  69.9,   7.1, 131.1,  32.9
