ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘
2026062702010507,1,06261835,11,         16,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,  12.8,   0.0,   0.0,   1.0
2026062702010507,1,06261843,11,        532,   0.0,   0.0, 425.6,  42.5,   0.0,   0.0,   0.0, 212.8, 425.6,   0.0,   1.0
2026062702010507,1,06261852,11,        547, 218.8, 437.6,  87.5,  36.4, 437.6,   0.0, 437.6, 218.8, 437.6,   0.0,   1.0
2026062702010507,1,06261900,11,        553, 221.2, 147.4,  88.4,  34.0, 442.4, 442.4, 442.4, 147.4, 221.2,   0.0,   1.0
2026062702010507,1,06261908,11,        641,  36.6,  32.0,  73.2,  30.1, 256.4, 102.5,  36.6,  46.6, 170.9, 512.8,   1.1
2026062702010507,1,06261916,11,        687,  34.3,  34.3,  68.7,  18.9, 274.8,  91.6,  39.2,  39.2,  91.6, 549.6,   1.1
2026062702010507,1,06261925,11,        711,  27.0,  31.6,  71.1,  17.2, 189.6,  81.2,  37.9,  33.4,  71.1, 568.8,   1.1
2026062702010507,1,06261933,11,        809,  29.4,  28.1,  49.7,  17.0,  92.4,  40.4,  40.4,  28.1,  71.9, 129.4,   1.1
2026062702010507,1,06261941,11,        846,  26.0,  23.3,  52.0,  16.5,  75.2,  42.3,  37.6,  27.0,  56.4,  84.6,   1.1
2026062702010507,1,06261949,11,        895,  26.5,  23.8,  51.1,  14.0,  71.6,  24.6,  37.6,  24.6,  47.7,  79.5,   1.1
2026062702010507,1,06261958,11,        956,  27.3,  15.2,  22.4,  14.1,  47.8,  25.4,  38.2,  25.4,  47.8,  76.4,   1.1
2026062702010507,1,06262006,11,       1188,  33.9,  15.5,  27.9,  16.3,   4.4,  31.6,  45.2,  22.6,  59.4,  95.0,   1.4
2026062702010507,1,06262014,11,       1341,   8.0,  17.5,  19.8,  17.5,   4.9,  35.7,  46.6,  20.6,  63.1,  82.5,   1.5
2026062702010507,1,06262022,11,       1397,   8.1,  16.4,  20.6,  16.4,   5.0,  32.8,  44.7,  18.3,  50.8,  85.9,   1.6
2026062702010507,1,06262031,11,       1485,   6.4,  16.7,  22.0,  15.4,   5.2,  30.4,  44.0,  18.2,  44.0,  79.2,   1.7
2026062702010507,1,06262039,11,       1525,   6.2,  16.9,  21.4,  15.2,   5.3,  29.0,  45.1,  16.0,  45.1,  81.3,   1.7
2026062702010507,1,06262047,11,       1593,   6.1,  14.6,  21.6,  14.4,   5.4,  27.1,  43.9,  15.7,  47.2,  74.9,   1.7
2026062702010507,1,06262055,11,       1654,   6.4,  13.2,  21.6,  14.7,   5.6,  24.5,  35.7,  15.9,  33.9,  77.8,   1.8
2026062702010507,1,06262104,11,       1699,   6.5,  13.1,  21.5,  14.7,   5.7,  24.7,  30.8,  14.1,  33.9,  64.7,   1.8
2026062702010507,1,06262112,11,       1817,   7.0,  13.7,  22.7,  14.8,   6.1,  12.5,  26.4,  13.0,  36.3,  69.2,   1.9
2026062702010507,1,06262120,11,       1957,   7.5,  13.8,  23.0,  13.8,   6.3,   9.2,  26.9,  11.8,  39.1,  74.5,   1.9
2026062702010507,1,06262128,11,       2014,   7.7,  13.0,  23.3,  12.0,   6.2,   9.4,  27.7,  12.0,  40.2,  73.2,   2.0
2026062702010507,1,06262137,11,       2426,   5.9,  14.0,  27.3,  14.1,   7.4,   5.0,  33.4,  13.4,  46.2,  49.7,   2.3
2026062702010507,1,06262145,11,       2487,   6.1,  13.8,  28.0,  13.7,   7.6,   5.0,  29.6,  13.5,  46.2,  48.5,   2.3
2026062702010507,1,06262153,11,       2619,   6.0,  12.5,  23.5,  13.4,   8.0,   5.3,  30.3,  12.3,  39.5,  47.6,   2.4
2026062702010507,1,06262201,11,       2662,   6.1,  12.6,  23.9,  12.2,   7.9,   5.3,  30.4,  12.5,  40.1,  47.3,   2.4
2026062702010507,1,06262210,11,       2843,   6.0,  13.3,  24.9,  10.7,   8.5,   5.6,  17.2,  12.2,  41.3,  39.9,   2.5
2026062702010507,1,06262218,11,       2899,   5.7,  13.2,  25.4,  10.7,   8.5,   5.7,  17.1,  12.4,  42.1,  40.6,   2.5
2026062702010507,1,06262226,11,       3059,   5.9,  11.9,  26.6,  10.1,   7.7,   6.0,  17.7,  12.2,  43.7,  38.2,   2.6
2026062702010507,1,06262234,11,       3102,   5.9,  11.9,  26.9,  10.1,   7.9,   5.9,  17.4,  12.2,  43.5,  37.6,   2.6
2026062702010507,1,06262243,11,       3222,   6.0,  12.3,  27.7,   8.8,   8.1,   6.0,  16.6,  12.3,  44.4,  37.9,   2.6
2026062702010507,1,06262251,11,       3312,   6.2,  10.5,  28.4,   8.7,   8.2,   6.2,  16.3,  12.6,  45.6,  38.9,   2.6
2026062702010507,1,06262259,11,       3425,   6.1,  10.7,  29.1,   8.8,   8.4,   6.4,  16.8,  12.8,  44.1,  39.7,   2.5
2026062702010507,1,06262307,11,       3471,   6.1,  10.8,  29.5,   8.6,   8.5,   6.1,  16.9,  12.7,  44.7,  40.2,   2.6
2026062702010507,1,06262316,11,       3590,   6.4,  11.2,  29.6,   7.8,   8.7,   6.2,  17.0,  11.9,  45.5,  41.0,   2.6
2026062702010507,1,06262324,11,       3761,   6.7,  10.9,  27.8,   6.3,   9.1,   6.4,  16.9,  12.5,  44.2,  42.9,   2.7
