ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026062702010511,1,06261832,14,         25,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   2.0,   0.0,   0.0,   0.0,   1.3,   0.0
2026062702010511,1,06261840,14,         87,   0.0,  11.6,   0.0,   0.0,   1.9,  69.6,  69.6,  69.6,   5.8,   0.0,  34.8,   0.0,   3.8,   6.9
2026062702010511,1,06261849,14,        182,  72.8,   9.1,  72.8, 145.6,   3.5,  48.5,  72.8,  48.5,   6.3,  72.8,   5.3,   5.2,   7.6,  11.2
2026062702010511,1,06261857,14,        819,  81.9,   1.3,  10.5, 327.6,  15.6, 218.4, 131.0, 163.8,  22.5,  50.4,   8.7,  13.3,  34.4,  18.7
2026062702010511,1,06261905,14,       1283, 128.3,   1.6,  16.2, 256.6,   9.8,  27.7,  23.3,  36.6,  10.9,  73.3,  12.8,   7.7,  54.0,  28.5
2026062702010511,1,06261913,14,       1448, 128.7,   1.8,  18.3, 128.7,   7.4,  31.3,  21.4,  37.3,  11.5,  48.2,  14.1,   6.2,  57.9,  25.7
2026062702010511,1,06261922,14,       1601,  71.1,   1.9,  12.4,  91.4,   8.1,  27.2,  19.4,  28.4,  12.3,  40.0,  14.3,   6.7,  55.6,  18.8
2026062702010511,1,06261930,14,       1702,  75.6,   2.0,  12.0,  90.7,   8.5,  24.7,  18.6,  22.6,  12.7,  38.9,  14.0,   6.4,  52.3,  19.7
2026062702010511,1,06261938,14,       2004,  80.1,   2.3,  14.0,  89.0,   9.4,  29.1,  20.2,  25.4,  11.7,  43.3,  10.2,   7.0,  37.2,   7.7
2026062702010511,1,06261946,14,       2311,  88.0,   2.4,  11.2,  88.0,  10.0,  33.0,  23.1,  26.7,  12.0,  39.3,   9.8,   6.3,  26.4,   8.3
