ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026062710020102,1,06261833,14,         16,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0,  12.8,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0
2026062710020102,1,06261841,14,         24,  19.2,   0.0,   0.0,   1.2,   9.6,  19.2,   0.0,  19.2,   0.0,   0.0,   9.6,   0.0,  19.2,  19.2
2026062710020102,1,06261849,14,        129, 103.2,  11.4,   0.0,   6.4,  51.6, 103.2, 103.2, 103.2,   0.0,   1.4,  51.6,   0.0,  51.6,   4.4
2026062710020102,1,06261857,14,        165,  66.0,  13.2,   0.0,   5.2,  10.1,  44.0,  66.0,  44.0, 132.0,   1.8,  66.0,  22.0,  66.0,   5.5
2026062710020102,1,06261906,14,        293,  58.6,  21.3, 234.4,   8.6,   2.0,  46.8,  58.6,  46.8, 117.2,   3.1, 117.2,  19.5,  58.6,   9.0
2026062710020102,1,06261914,14,        330,  44.0,  22.0, 264.0,   9.7,   2.1,  52.8,  16.5,  44.0, 132.0,   3.4, 132.0,  22.0,  66.0,   6.7
2026062710020102,1,06261922,14,        369,  26.8,  18.4,  73.8,   9.5,   2.3,  36.9,  18.4,  21.0, 147.6,   3.6,  98.4,  24.6,  49.2,   7.2
2026062710020102,1,06261930,14,        395,  22.5,  19.7,  79.0,  10.1,   2.5,  39.5,  18.5,  15.8, 158.0,   3.9, 105.3,  24.3,  35.1,   5.9
2026062710020102,1,06261939,14,        575,  27.0,  27.0, 115.0,   3.4,   3.5,  46.0,  23.0,  21.9, 153.3,   3.2, 115.0,  35.3,  51.1,   8.5
2026062710020102,1,06261947,14,        644,  27.1,  27.1,  85.8,   3.5,   3.9,  46.8,  16.6,  20.6, 128.8,   3.5, 103.0,  28.6,  39.6,   7.3
2026062710020102,1,06261955,14,        779,  20.1,  32.8, 103.8,   4.2,   4.1,  47.9,  13.8,  14.1, 124.6,   4.0, 103.8,  14.1,  32.8,   6.4
