ÉåÅ[ÉXID,ãÊï™,åéì˙éûï™,ì™êî,íPèüï[êî, 1î‘, 2î‘, 3î‘, 4î‘, 5î‘, 6î‘, 7î‘, 8î‘, 9î‘,10î‘,11î‘,12î‘,13î‘,14î‘
2026062002010304,1,06191838,14,          1,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   0.0,   1.0,   0.0,   0.0,   0.0
2026062002010304,1,06191846,14,         19,  15.2,   5.0,  15.2,   0.0,  15.2,   0.0,   0.0,   0.0,  15.2,  15.2,   2.5,   5.0,   7.6,   0.0
2026062002010304,1,06191855,14,         32,  25.6,   6.4,   4.2,   0.0,  12.8,  12.8,   0.0,   0.0,   8.5,  25.6,   3.6,   8.5,  12.8,  25.6
2026062002010304,1,06191903,14,         46,  36.8,   2.6,   6.1,   0.0,  18.4,  18.4,   0.0,   0.0,  12.2,  18.4,   5.2,  12.2,  12.2,  12.2
2026062002010304,1,06191911,14,         51,  40.8,   2.7,   6.8,   0.0,  20.4,  20.4,   0.0,   0.0,  13.6,  20.4,   5.8,  13.6,  13.6,   5.8
2026062002010304,1,06191919,14,         82,   9.3,   4.1,   7.2,  32.8,  32.8,  21.8,   0.0,  65.6,   9.3,  21.8,   5.9,  13.1,   9.3,   7.2
2026062002010304,1,06191928,14,        144,  14.4,   7.2,   9.6,  23.0,  38.4,  38.4, 115.2, 115.2,  14.4,  38.4,   9.6,  23.0,   1.9,  12.8
2026062002010304,1,06191936,14,        188,  16.7,   7.5,  10.0,  30.0,  37.6,  30.0,  50.1,  75.2,  13.6,  50.1,   6.8,   9.4,   2.5,  10.0
2026062002010304,1,06191944,14,        200,  14.5,   7.2,  10.6,  32.0,  40.0,  22.8,  53.3,  80.0,  13.3,  40.0,   6.9,   8.8,   2.7,  10.6
2026062002010304,1,06191952,14,        236,  15.7,   7.5,  11.1,  26.9,  37.7,  23.6,  62.9,  62.9,  14.5,  31.4,   7.5,   8.9,   3.0,   6.5
2026062002010304,1,06192001,14,        276,  18.4,   7.1,  12.2,  27.6,  44.1,  22.0,  73.6,  12.9,  12.9,  31.5,   6.3,  10.5,   3.5,   7.3
2026062002010304,1,06192009,14,        340,  20.9,   6.1,  15.1,  34.0,  54.4,  27.2,  90.6,  12.3,  13.6,  38.8,   7.3,  11.8,   2.8,   8.0
2026062002010304,1,06192017,14,        428,  24.4,   4.0,  16.3,  38.0,  22.8,  34.2, 114.1,  14.8,  17.1,  48.9,   9.0,  10.0,   3.0,   9.7
2026062002010304,1,06192025,14,        459,  16.6,   4.0,  15.9,  30.6,  24.4,  33.3, 122.4,  14.6,  17.4,  45.9,   9.1,   9.9,   3.1,  10.4
2026062002010304,1,06192034,14,        510,  18.5,   3.9,  14.5,  34.0,  27.2,  16.3,  51.0,  13.6,  19.4,  51.0,  10.2,  10.4,   3.4,  10.2
2026062002010304,1,06192042,14,        573,  19.1,   4.0,  12.3,  38.2,  30.5,  12.7,  45.8,  12.3,  19.9,  50.9,  11.1,   9.5,   3.6,  10.9
2026062002010304,1,06192050,14,        628,  15.7,   4.3,   9.6,  41.8,  31.4,  12.8,  50.2,  13.5,  19.3,  55.8,  12.2,   8.9,   4.0,   8.6
2026062002010304,1,06192058,14,        705,  14.8,   4.6,   9.5,  47.0,  33.1,  10.8,  47.0,  12.0,  20.1,  56.4,   9.0,   9.5,   4.3,   9.7
2026062002010304,1,06192107,14,        759,  14.4,   4.7,  10.1,  46.7,  35.7,  11.2,  46.7,  12.6,  20.2,  60.7,   9.6,   6.6,   4.6,  10.2
2026062002010304,1,06192115,14,        832,  12.3,   4.6,  10.2,  51.2,  36.9,  11.8,  41.6,  13.0,  22.1,  51.2,   9.9,   6.7,   4.7,  10.0
2026062002010304,1,06192123,14,        897,  11.0,   4.8,  10.7,  51.2,  35.8,  11.9,  42.2,  13.5,  19.9,  51.2,   9.6,   6.0,   5.0,  10.5
2026062002010304,1,06192132,14,       1034,  12.1,   5.2,  11.6,  59.0,  39.3,  12.5,  41.3,  15.3,  18.3,  59.0,  10.8,   5.9,   3.9,  10.2
2026062002010304,1,06192140,14,       1084,  12.7,   5.0,  11.7,  57.8,  41.2,  12.7,  41.2,  15.4,  13.7,  61.9,  11.4,   6.1,   4.1,  10.3
2026062002010304,1,06192148,14,       1172,  12.5,   5.2,  10.9,  62.5,  44.6,  13.2,  40.7,  13.7,  13.7,  62.5,  12.1,   5.2,   4.4,  10.7
2026062002010304,1,06192156,14,       1273,  13.5,   5.5,  11.7,  63.6,  48.4,  13.7,  42.4,  14.7,  14.3,  67.8,   8.2,   5.6,   4.7,   8.4
2026062002010304,1,06192205,14,       1388,  14.4,   5.7,  11.6,  61.6,  52.8,  13.8,  39.6,  15.6,  13.5,  69.4,   7.0,   6.1,   4.7,   8.1
2026062002010304,1,06192213,14,       1554,  14.1,   5.6,  12.4,  42.8,  56.5,  14.6,  36.5,  16.8,  13.6,  69.0,   5.5,   6.4,   5.2,   9.0
2026062002010304,1,06192221,14,       1725,  15.1,   5.5,  13.6,  43.1,  62.7,  13.3,  34.5,  16.0,  13.3,  69.0,   4.7,   6.9,   5.6,   9.4
2026062002010304,1,06192229,14,       1798,  15.6,   5.4,  13.8,  44.9,  65.3,  12.1,  31.2,  14.6,  13.5,  65.3,   4.8,   7.0,   5.7,   9.7
2026062002010304,1,06192238,14,       1888,  16.4,   5.1,  14.5,  37.7,  68.6,  12.4,  32.1,  13.9,  13.7,  62.9,   4.9,   6.9,   5.9,   9.8
2026062002010304,1,06192246,14,       1966,  16.0,   5.3,  15.1,  39.3,  65.5,  12.5,  31.4,  14.4,  11.6,  65.5,   4.9,   7.2,   5.7,  10.0
2026062002010304,1,06192254,14,       2153,  17.3,   4.6,  16.2,  33.7,  68.8,  11.7,  28.7,  14.4,  12.4,  71.7,   5.2,   7.7,   5.6,  10.4
2026062002010304,1,06192302,14,       2187,  17.1,   4.7,  15.6,  34.3,  69.9,  11.9,  28.2,  13.9,  12.5,  72.9,   5.3,   7.8,   5.6,  10.3
2026062002010304,1,06192311,14,       2397,  17.2,   4.4,  16.6,  33.6,  73.7,  12.6,  26.6,  13.8,   9.4,  76.7,   5.7,   8.5,   5.6,  11.0
2026062002010304,1,06192319,14,       2470,  17.4,   4.5,  17.1,  29.4,  73.1,  12.6,  27.4,  14.1,   9.7,  79.0,   5.6,   8.7,   5.4,  11.3
2026062002010304,1,06192327,14,       2722,  18.1,   4.3,  14.3,  32.5,  80.6,  13.1,  28.6,  15.2,   9.6,  80.6,   5.4,   9.1,   5.6,  11.1
2026062002010304,1,06192335,14,       2850,  18.8,   4.1,  12.9,  33.5,  81.4,  13.4,  29.6,  15.7,   9.7,  81.4,   5.4,   9.4,   5.7,  11.6
2026062002010304,1,06192344,14,       2949,  17.7,   4.2,  13.3,  32.3,  81.3,  12.3,  29.4,  16.2,   9.5,  73.7,   5.5,   9.3,   5.8,  11.1
2026062002010304,1,06192352,14,       3023,  17.9,   4.2,  13.5,  33.1,  83.3,  12.4,  26.0,  15.4,   9.7,  69.0,   5.5,   9.2,   5.9,  11.3
2026062002010304,1,06200008,14,       3138,  16.9,   4.3,  13.7,  34.3,  83.6,  12.3,  26.4,  15.8,  10.0,  55.7,   5.5,   9.2,   5.7,  11.6
2026062002010304,1,06200017,14,       3250,  16.9,   4.4,  14.1,  34.6,  86.6,  12.2,  27.3,  14.5,  10.4,  57.7,   5.1,   9.1,   5.9,  12.0
2026062002010304,1,06200025,14,       3321,  17.2,   4.3,  14.1,  34.9,  88.5,  12.3,  27.3,  14.7,  10.4,  57.7,   5.1,   9.0,   6.0,  12.3
2026062002010304,1,06200033,14,       3413,  17.0,   4.3,  14.3,  35.4,  91.0,  12.5,  27.8,  15.0,   9.3,  58.0,   5.2,   9.2,   6.1,  11.9
2026062002010304,1,06200041,14,       3488,  17.4,   4.3,  12.1,  35.7,  90.0,  12.6,  28.4,  14.4,   9.5,  53.6,   5.3,   9.3,   6.2,  12.1
2026062002010304,1,06200050,14,       3550,  17.6,   4.2,  12.4,  35.5,  88.7,  12.8,  28.9,  14.4,   9.7,  54.6,   5.3,   9.4,   6.1,  12.2
2026062002010304,1,06200058,14,       3641,  15.0,   4.3,  12.6,  35.9,  91.0,  12.6,  29.7,  14.7,   9.4,  54.9,   5.3,   9.3,   6.2,  12.5
2026062002010304,1,06200106,14,       3908,  16.1,   3.5,  13.3,  38.5,  91.9,  13.3,  31.2,  15.3,   9.7,  53.9,   5.7,   9.6,   6.6,  13.4
2026062002010304,1,06200114,14,       4000,  13.7,   3.6,  13.5,  39.5,  91.4,  13.5,  30.7,  15.1,   9.6,  54.2,   5.6,   9.8,   6.8,  13.7
2026062002010304,1,06200123,14,       4126,  13.4,   3.6,  13.0,  40.2,  91.6,  13.2,  31.7,  15.3,   9.7,  45.8,   5.8,   9.9,   6.8,  13.3
2026062002010304,1,06200131,14,       4185,  13.6,   3.7,  12.9,  40.3,  93.0,  12.8,  31.8,  14.8,   9.9,  42.3,   5.9,   9.6,   6.8,  13.5
2026062002010304,1,06200139,14,       4441,  13.8,   3.8,   9.3,  42.8,  98.6,  11.2,  33.8,  15.7,   9.2,  44.9,   6.2,  10.1,   7.2,  14.0
2026062002010304,1,06200147,14,       4529,  13.9,   3.9,   9.5,  43.1, 100.6,  11.3,  31.5,  16.0,   9.1,  44.1,   6.3,  10.3,   7.0,  13.3
2026062002010304,1,06200156,14,       4572,  14.1,   3.9,   9.6,  43.5,  91.4,  11.3,  30.9,  16.0,   8.8,  44.0,   6.3,  10.2,   7.1,  13.4
2026062002010304,1,06200204,14,       4624,  14.2,   3.9,   9.0,  44.0,  90.2,  11.2,  29.5,  16.0,   8.9,  44.5,   6.4,  10.3,   7.1,  13.6
2026062002010304,1,06200212,14,       4729,  14.1,   4.0,   9.2,  44.5,  92.2,  11.2,  30.2,  16.1,   8.7,  45.5,   6.2,  10.5,   7.3,  12.9
2026062002010304,1,06200220,14,       4793,  14.3,   4.0,   9.3,  44.5,  93.5,  10.9,  30.6,  16.3,   8.7,  46.1,   6.1,  10.6,   7.3,  12.6
2026062002010304,1,06200229,14,       4858,  14.3,   4.0,   9.4,  44.6,  90.3,  10.7,  30.6,  16.5,   8.8,  46.2,   6.1,  10.7,   7.2,  12.3
2026062002010304,1,06200237,14,       4926,  14.4,   4.0,   9.4,  43.7,  85.6,  10.7,  30.0,  16.4,   8.9,  45.2,   6.0,  10.8,   7.3,  12.2
2026062002010304,1,06200245,14,       4979,  14.4,   4.1,   9.2,  38.6,  82.9,  10.6,  29.2,  16.5,   9.0,  44.2,   6.0,  10.9,   7.4,  12.3
2026062002010304,1,06200253,14,       5047,  13.8,   4.1,   9.3,  39.2,  84.1,  10.7,  29.4,  16.8,   9.1,  44.8,   5.9,  10.8,   7.5,  12.5
2026062002010304,1,06200302,14,       5098,  13.9,   3.9,   9.4,  39.5,  84.9,  10.7,  29.7,  16.9,   9.2,  44.8,   5.9,  10.9,   7.5,  12.6
2026062002010304,1,06200310,14,       5117,  13.7,   4.0,   9.4,  39.7,  85.2,  10.8,  29.8,  16.9,   9.2,  44.9,   6.0,  10.6,   7.6,  12.6
2026062002010304,1,06200318,14,       5169,  13.7,   3.9,   9.5,  39.3,  86.1,  10.8,  29.9,  17.1,   9.2,  44.9,   6.0,  10.7,   7.5,  12.8
2026062002010304,1,06200326,14,       5223,  13.8,   4.0,   9.2,  39.7,  87.0,  10.7,  30.2,  17.3,   9.0,  45.4,   6.0,  10.8,   7.5,  12.8
2026062002010304,1,06200335,14,       5312,  14.0,   3.9,   9.2,  40.0,  86.7,  10.8,  26.5,  17.2,   9.1,  45.6,   6.1,  10.5,   7.6,  12.9
2026062002010304,1,06200343,14,       5334,  14.1,   3.9,   9.2,  40.2,  87.0,  10.9,  26.5,  17.2,   9.1,  45.8,   6.1,  10.6,   7.6,  12.9
2026062002010304,1,06200351,14,       5373,  14.1,   3.9,   9.2,  40.5,  87.7,  10.9,  26.6,  17.1,   9.2,  45.7,   6.1,  10.6,   7.6,  12.4
2026062002010304,1,06200359,14,       5431,  14.3,   3.9,   9.1,  40.6,  88.6,  10.8,  26.6,  17.3,   8.8,  44.7,   6.2,  10.7,   7.7,  12.6
2026062002010304,1,06200408,14,       5447,  14.3,   4.0,   9.0,  40.3,  88.9,  10.8,  26.7,  17.3,   8.7,  44.4,   6.2,  10.7,   7.7,  12.6
2026062002010304,1,06200416,14,       5468,  14.3,   4.0,   9.1,  39.7,  89.2,  10.7,  26.6,  17.3,   8.8,  44.6,   6.2,  10.6,   7.7,  12.6
2026062002010304,1,06200424,14,       5501,  14.4,   3.9,   9.1,  40.0,  89.8,  10.7,  26.8,  17.3,   8.8,  42.7,   6.2,  10.5,   7.8,  12.7
2026062002010304,1,06200432,14,       5566,  14.5,   4.0,   9.0,  40.1,  89.0,  10.7,  27.1,  16.8,   8.7,  42.8,   6.3,  10.6,   7.6,  12.8
2026062002010304,1,06200441,14,       5725,  14.8,   3.9,   9.2,  39.4,  89.8,  10.8,  27.7,  17.0,   8.7,  44.0,   6.4,  10.7,   7.4,  12.6
2026062002010304,1,06200449,14,       5740,  14.9,   3.9,   9.2,  39.2,  90.0,  10.7,  27.8,  17.0,   8.7,  44.1,   6.4,  10.7,   7.5,  12.6
2026062002010304,1,06200457,14,       5759,  14.9,   3.9,   9.2,  39.0,  90.3,  10.7,  27.7,  17.0,   8.7,  43.8,   6.4,  10.7,   7.5,  12.6
2026062002010304,1,06200506,14,       5809,  15.0,   3.9,   9.2,  39.3,  86.0,  10.8,  27.9,  17.0,   8.8,  43.8,   6.4,  10.7,   7.5,  12.7
2026062002010304,1,06200514,14,       5931,  15.1,   3.8,   9.2,  40.2,  86.2,  10.9,  28.4,  17.2,   8.6,  43.9,   6.5,  10.8,   7.4,  12.2
2026062002010304,1,06200522,14,       5982,  15.2,   3.9,   9.2,  40.5,  87.0,  10.9,  28.6,  17.4,   8.6,  43.9,   6.4,  10.7,   7.4,  12.3
2026062002010304,1,06200530,14,       6099,  15.3,   3.9,   9.3,  40.6,  88.7,  11.1,  28.7,  17.3,   8.0,  44.7,   6.5,  10.7,   7.4,  12.2
2026062002010304,1,06200539,14,       6157,  15.4,   3.9,   9.4,  40.0,  89.5,  11.1,  28.9,  17.4,   8.1,  44.7,   6.6,  10.7,   7.2,  12.3
2026062002010304,1,06200547,14,       6261,  15.4,   3.9,   9.5,  37.3,  89.4,  11.3,  29.2,  17.4,   7.9,  45.1,   6.7,  10.7,   7.3,  12.3
2026062002010304,1,06200555,14,       6354,  15.5,   3.9,   9.6,  37.9,  84.7,  11.3,  29.5,  17.6,   7.7,  45.3,   6.6,  10.7,   7.2,  12.5
2026062002010304,1,06200603,14,       6480,  15.7,   3.9,   9.5,  38.6,  86.4,  11.5,  28.4,  17.8,   7.4,  46.2,   6.6,  10.8,   7.4,  12.7
2026062002010304,1,06200612,14,       6562,  15.5,   3.9,   9.4,  39.1,  86.0,  11.5,  27.2,  17.9,   7.4,  44.1,   6.7,  10.8,   7.4,  12.8
2026062002010304,1,06200620,14,       6708,  15.8,   3.9,   9.4,  38.0,  87.9,  11.2,  27.8,  18.1,   7.2,  43.9,   6.8,  11.0,   7.1,  13.1
2026062002010304,1,06200628,14,       6941,  16.2,   4.0,   9.7,  39.3,  91.0,  11.5,  28.7,  18.0,   7.0,  45.1,   6.1,  10.7,   7.3,  13.3
2026062002010304,1,06200636,14,       7092,  16.1,   4.0,   9.8,  40.2,  91.5,  11.7,  28.8,  17.9,   7.1,  46.1,   6.0,  10.8,   7.3,  13.5
2026062002010304,1,06200645,14,       7136,  16.0,   4.0,   9.8,  39.6,  92.0,  11.7,  28.8,  17.8,   7.2,  46.0,   6.0,  10.8,   7.3,  13.4
2026062002010304,1,06200653,14,       7493,  16.6,   4.1,  10.1,  39.6,  86.8,  11.4,  30.1,  17.7,   7.4,  33.6,   5.9,  10.0,   7.5,  13.6
2026062002010304,1,06200702,14,       7707,  16.3,   4.2,  10.0,  40.5,  88.0,  10.7,  28.4,  17.9,   7.3,  34.6,   5.9,  10.2,   7.6,  13.8
2026062002010304,1,06200712,14,       8215,  15.9,   4.2,  10.4,  38.4,  92.5,  10.6,  29.6,  18.1,   7.4,  35.5,   6.3,   9.2,   7.4,  13.7
2026062002010304,1,06200722,14,       8610,  15.9,   4.2,  10.2,  34.0,  89.4,  10.6,  29.8,  18.1,   7.5,  36.0,   6.4,   9.0,   7.5,  14.1
2026062002010304,1,06200732,14,       9053,  15.9,   4.2,  10.3,  34.4,  90.5,  10.4,  29.9,  18.0,   7.7,  36.3,   6.5,   8.8,   7.3,  13.9
2026062002010304,1,06200742,14,       9565,  15.8,   4.1,  10.6,  32.8,  93.3,  10.5,  28.1,  17.9,   7.8,  37.8,   6.7,   8.5,   7.3,  14.0
2026062002010304,1,06200752,14,      10060,  14.8,   4.1,  10.6,  33.9,  89.4,  10.7,  28.6,  17.7,   8.1,  37.0,   6.7,   8.4,   7.2,  13.8
2026062002010304,1,06200802,14,      10534,  14.7,   4.2,  10.6,  35.1,  91.6,  10.6,  28.6,  16.7,   8.1,  37.1,   6.7,   8.6,   7.1,  13.7
2026062002010304,1,06200812,14,      11042,  14.8,   4.2,  10.5,  36.2,  92.9,  10.4,  28.8,  16.6,   8.2,  31.3,   6.6,   8.8,   7.2,  13.9
2026062002010304,1,06200823,14,      11771,  15.4,   4.3,  10.7,  36.7,  97.0,   9.7,  28.5,  17.2,   8.4,  32.0,   6.7,   9.0,   7.3,  12.3
2026062002010304,1,06200833,14,      12399,  15.3,   4.2,  10.8,  37.4, 101.2,   9.6,  29.7,  16.9,   8.6,  33.0,   6.6,   9.1,   7.1,  12.9
2026062002010304,1,06200843,14,      13279,  15.5,   4.2,  10.9,  37.2, 106.2,   9.8,  29.1,  16.9,   8.2,  31.4,   6.8,   9.3,   6.8,  12.9
2026062002010304,1,06200853,14,      14294,  16.2,   4.3,  10.1,  39.2, 104.9,   9.4,  30.1,  16.5,   8.4,  31.0,   6.8,   9.4,   7.0,  12.7
2026062002010304,1,06200903,14,      15204,  15.9,   4.3,  10.4,  40.5, 109.5,   9.6,  30.8,  11.9,   8.6,  32.2,   7.0,   9.3,   7.2,  13.1
2026062002010304,1,06200913,14,      15992,  16.1,   4.4,  10.4,  41.6, 110.2,   9.8,  31.6,  12.0,   8.4,  32.6,   6.9,   9.3,   7.0,  13.2
2026062002010304,1,06200923,14,      17284,  16.3,   4.3,  10.8,  43.6, 111.5,  10.1,  32.3,  12.5,   8.6,  32.9,   7.0,   8.4,   6.9,  13.5
2026062002010304,1,06200933,14,      18626,  16.1,   4.4,  10.3,  41.3, 109.5,   9.9,  31.9,  12.4,   8.6,  33.5,   7.1,   8.6,   6.7,  13.6
2026062002010304,1,06200943,14,      20523,  16.0,   4.4,   9.9,  41.4, 102.6,  10.1,  30.2,  12.3,   8.5,  34.5,   7.4,   8.7,   6.9,  13.4
2026062002010304,1,06200953,14,      21691,  16.0,   4.4,  10.0,  41.6, 102.0,  10.1,  28.5,  12.6,   8.7,  33.8,   7.6,   7.8,   7.0,  13.5
2026062002010304,1,06201002,14,      22683,  16.2,   4.4,  10.2,  43.2,  97.0,  10.0,  24.5,  12.9,   8.6,  34.8,   7.7,   7.7,   7.1,  13.7
2026062002010304,1,06201011,14,      23985,  16.4,   4.4,  10.5,  39.3,  80.2,   9.9,  25.2,  13.0,   8.3,  34.5,   7.9,   7.8,   7.0,  14.0
2026062002010304,1,06201020,14,      25473,  16.2,   4.3,  10.5,  39.6,  79.6,   9.5,  24.7,  13.2,   8.6,  35.1,   7.9,   7.9,   7.0,  14.2
2026062002010304,1,06201028,14,      27005,  16.3,   4.4,  10.9,  41.1,  83.7,   9.1,  25.9,  13.6,   7.9,  36.6,   7.9,   8.2,   6.8,  14.7
2026062002010304,1,06201037,14,      28221,  16.2,   4.4,  11.2,  42.1,  84.8,   8.5,  25.8,  13.8,   7.8,  37.8,   8.1,   8.4,   6.8,  14.4
2026062002010304,1,06201045,14,      30385,  15.6,   4.3,  10.5,  44.6,  90.3,   8.4,  26.8,  14.3,   7.9,  40.1,   8.3,   8.0,   6.9,  14.9
2026062002010304,1,06201051,14,      32318,  16.0,   4.2,  10.6,  46.9,  90.0,   8.7,  28.1,  14.6,   7.9,  41.1,   8.4,   8.0,   6.7,  15.1
2026062002010304,1,06201056,14,      36765,  15.5,   4.1,  11.2,  50.7,  94.5,   8.7,  29.2,  14.0,   7.9,  44.1,   8.5,   8.4,   6.3,  15.3
2026062002010304,1,06201102,14,      44143,  15.0,   4.1,  11.4,  51.4,  97.5,   9.4,  31.5,  14.9,   7.5,  23.0,   8.8,   8.4,   6.4,  16.9
2026062002010304,1,06201107,14,      55837,  14.9,   3.9,  12.7,  60.9, 108.9,  10.2,  29.7,  14.2,   8.0,  25.7,   6.9,   8.5,   6.7,  18.5
2026062002010304,1,06201109,14,      61863,  15.8,   3.9,  12.5,  64.6,  91.3,  10.6,  31.2,  14.4,   7.9,  27.0,   7.1,   7.3,   6.8,  19.5
2026062002010304,1,06201114,14,     109256,  20.6,   4.3,  16.0,  91.2, 135.0,  11.4,  39.3,  17.1,   8.2,  40.2,   9.1,   5.1,   4.4,  22.8
2026062002010304,1,06201119,14,     426640,  27.2,   4.0,  18.0, 155.2, 225.2,  13.5,  65.4,  16.2,   6.9,  75.4,   8.9,   5.8,   3.6,  30.7
2026062002010304,3,06201120,14,     449292,  28.5,   4.2,  17.5, 162.7, 236.6,  14.0,  68.8,  16.8,   7.1,  62.9,   8.6,   5.8,   3.3,  31.8
2026062002010304,4,06201127,14,     449292,  28.5,   4.2,  17.5, 162.7, 236.6,  14.0,  68.8,  16.8,   7.1,  62.9,   8.6,   5.8,   3.3,  31.8
